TIMESTAMP,GMIX_OPEN_PRICE_USD,GMIX_HIGH_PRICE_USD,GMIX_LOW_PRICE_USD,GMIX_CLOSE_PRICE_USD,GMIX_VOLUME_USD,GMIX_DIVIDENDS_USD,GMIX_STOCK_SPLITS_USD
2024-12-29 00:00:00+00:00,0.006856999825686216,0.006856999825686216,0.006808000151067972,0.006808000151067972,10,0.0,0.0
2024-12-30 00:00:00+00:00,0.006808000151067972,0.0068430001847445965,0.006785000208765268,0.006785999983549118,41,0.0,0.0
2024-12-31 00:00:00+00:00,0.006785999983549118,0.00684100016951561,0.006785000208765268,0.0067980000749230385,24,0.0,0.0
2025-01-01 00:00:00+00:00,0.0067980000749230385,0.006810999941080809,0.0067889997735619545,0.006810000166296959,11,0.0,0.0
2025-01-02 00:00:00+00:00,0.006810000166296959,0.00687299994751811,0.006810000166296959,0.006870000157505274,20,0.0,0.0
2025-01-03 00:00:00+00:00,0.006870000157505274,0.006909000221639872,0.006849000230431557,0.006907000206410885,29,0.0,0.0
2025-01-04 00:00:00+00:00,0.006907000206410885,0.0069229998625814915,0.006907000206410885,0.006922000087797642,14,0.0,0.0
2025-01-05 00:00:00+00:00,0.006922000087797642,0.0069240001030266285,0.006903000175952911,0.006905999965965748,4,0.0,0.0
2025-01-06 00:00:00+00:00,0.006905999965965748,0.006953000091016293,0.006905999965965748,0.006953000091016293,13,0.0,0.0
2025-01-07 00:00:00+00:00,0.006953000091016293,0.006953000091016293,0.006814999971538782,0.006814999971538782,59,0.0,0.0
2025-01-08 00:00:00+00:00,0.006814999971538782,0.006818000227212906,0.006769999861717224,0.006816999986767769,38,0.0,0.0
2025-01-09 00:00:00+00:00,0.006816999986767769,0.006821999792009592,0.006752000190317631,0.006790999788790941,49,0.0,0.0
2025-01-10 00:00:00+00:00,0.006790999788790941,0.006819000001996756,0.006769999861717224,0.006779999937862158,34,0.0,0.0
2025-01-11 00:00:00+00:00,0.006779999937862158,0.006819999776780605,0.006769000086933374,0.006819999776780605,15,0.0,0.0
2025-01-12 00:00:00+00:00,0.006819999776780605,0.006819999776780605,0.006773999892175198,0.006796000059694052,11,0.0,0.0
2025-01-13 00:00:00+00:00,0.006796000059694052,0.006812999956309795,0.0066999997943639755,0.006761999800801277,90,0.0,0.0
2025-01-14 00:00:00+00:00,0.006761999800801277,0.006794999819248915,0.006754999980330467,0.006759000010788441,24,0.0,0.0
2025-01-15 00:00:00+00:00,0.006759000010788441,0.006864000111818314,0.006759000010788441,0.006864000111818314,50,0.0,0.0
2025-01-16 00:00:00+00:00,0.006864000111818314,0.0068709999322891235,0.0067980000749230385,0.006835999898612499,50,0.0,0.0
2025-01-17 00:00:00+00:00,0.006835999898612499,0.0069229998625814915,0.006835999898612499,0.0069229998625814915,40,0.0,0.0
2025-01-18 00:00:00+00:00,0.0069229998625814915,0.0069229998625814915,0.006823000032454729,0.006831999868154526,56,0.0,0.0
2025-01-19 00:00:00+00:00,0.006831999868154526,0.006893000099807978,0.006769000086933374,0.006804999895393848,146,0.0,0.0
2025-01-20 00:00:00+00:00,0.006804999895393848,0.006905000191181898,0.006773000117391348,0.0068060001358389854,81,0.0,0.0
2025-01-21 00:00:00+00:00,0.0068060001358389854,0.006858999840915203,0.006804999895393848,0.006856000050902367,26,0.0,0.0
2025-01-22 00:00:00+00:00,0.006856000050902367,0.006856000050902367,0.006800999864935875,0.006802000105381012,16,0.0,0.0
2025-01-23 00:00:00+00:00,0.006802000105381012,0.006845000199973583,0.0067819999530911446,0.006845000199973583,45,0.0,0.0
2025-01-24 00:00:00+00:00,0.006845000199973583,0.006868000142276287,0.006821999792009592,0.006821999792009592,38,0.0,0.0
2025-01-25 00:00:00+00:00,0.006821999792009592,0.00684100016951561,0.006808999925851822,0.00684100016951561,8,0.0,0.0
2025-01-26 00:00:00+00:00,0.00684100016951561,0.006852000020444393,0.006792999804019928,0.0067969998344779015,19,0.0,0.0
2025-01-27 00:00:00+00:00,0.0067969998344779015,0.006802999880164862,0.006725999992340803,0.006765000056475401,95,0.0,0.0
2025-01-28 00:00:00+00:00,0.006765000056475401,0.0067969998344779015,0.00672800000756979,0.006752000190317631,47,0.0,0.0
2025-01-29 00:00:00+00:00,0.006752000190317631,0.006775000132620335,0.0067349998280406,0.006761999800801277,40,0.0,0.0
2025-01-30 00:00:00+00:00,0.006761999800801277,0.006816000211983919,0.006761999800801277,0.006816000211983919,26,0.0,0.0
2025-01-31 00:00:00+00:00,0.006816000211983919,0.006849000230431557,0.006777999922633171,0.006804000120609999,48,0.0,0.0
2025-02-01 00:00:00+00:00,0.006804000120609999,0.006806999910622835,0.006736000068485737,0.00674000009894371,39,0.0,0.0
2025-02-02 00:00:00+00:00,0.00674000009894371,0.006756999995559454,0.006624999921768904,0.006624999921768904,86,0.0,0.0
2025-02-03 00:00:00+00:00,0.006624999921768904,0.006696000229567289,0.00636899983510375,0.006696000229567289,237,0.0,0.0
2025-02-04 00:00:00+00:00,0.006696000229567289,0.006699000019580126,0.006570999976247549,0.006618000101298094,116,0.0,0.0
2025-02-05 00:00:00+00:00,0.006618000101298094,0.006653999909758568,0.006599999964237213,0.006634999997913837,52,0.0,0.0
2025-02-06 00:00:00+00:00,0.006634999997913837,0.006655000150203705,0.006572000216692686,0.0065750000067055225,44,0.0,0.0
2025-02-07 00:00:00+00:00,0.0065750000067055225,0.006637000013142824,0.006554999854415655,0.006556999869644642,65,0.0,0.0
2025-02-08 00:00:00+00:00,0.006556999869644642,0.006599000189453363,0.006556999869644642,0.006599000189453363,15,0.0,0.0
2025-02-09 00:00:00+00:00,0.006599000189453363,0.006622999906539917,0.006529000122100115,0.006606999784708023,50,0.0,0.0
2025-02-10 00:00:00+00:00,0.006606999784708023,0.0066189998760819435,0.006554999854415655,0.006616999860852957,32,0.0,0.0
2025-02-11 00:00:00+00:00,0.006616999860852957,0.006635999772697687,0.006577000021934509,0.006577000021934509,38,0.0,0.0
2025-02-12 00:00:00+00:00,0.006577000021934509,0.006657999940216541,0.006558000110089779,0.006618000101298094,59,0.0,0.0
2025-02-13 00:00:00+00:00,0.006618000101298094,0.006618000101298094,0.006577000021934509,0.006579000037163496,24,0.0,0.0
2025-02-14 00:00:00+00:00,0.006579000037163496,0.006649999879300594,0.006579000037163496,0.006606000009924173,30,0.0,0.0
2025-02-15 00:00:00+00:00,0.006606000009924173,0.00660899979993701,0.00659599993377924,0.00659599993377924,9,0.0,0.0
2025-02-16 00:00:00+00:00,0.00659599993377924,0.00661499984562397,0.00659500015899539,0.006603999994695187,7,0.0,0.0
