TIMESTAMP,S2K_OPEN_PRICE_USD,S2K_HIGH_PRICE_USD,S2K_LOW_PRICE_USD,S2K_CLOSE_PRICE_USD,S2K_VOLUME_USD,S2K_DIVIDENDS_USD,S2K_STOCK_SPLITS_USD
2022-07-13 00:00:00+00:00,,,,0.0,1672321,0.0,0.0
2022-07-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5208220,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,5636813,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,3559882,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,2388270,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,2241548,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,2417969,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,1899339,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1314584,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,1077828,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,1135584,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1145670,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,1482691,0.0,0.0
2022-07-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2106868,0.0,0.0
2022-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2535909,0.0,0.0
2022-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4002633,0.0,0.0
2022-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3423160,0.0,0.0
2022-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1834026,0.0,0.0
2022-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2331497,0.0,0.0
2022-08-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2252842,0.0,0.0
2022-08-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1293197,0.0,0.0
2022-08-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1586975,0.0,0.0
2022-08-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1168280,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,974498,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,801383,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,662740,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,479943,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,483123,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,600595,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,535646,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,500969,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,491429,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,582752,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,672166,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,444601,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,619613,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,552106,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,627295,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,602689,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,544775,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,558028,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,804656,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,715577,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,870179,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,707081,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,611251,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,503230,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,630427,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,530335,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,646828,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,712621,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,463783,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,417663,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,482166,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,544132,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,426524,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,645364,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,481118,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,457764,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,355420,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,186833,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,298557,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,271943,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,193077,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,164111,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,182985,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,189217,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,262661,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,197018,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,446227,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,288985,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,239493,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,273651,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,223897,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,188457,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,218405,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,180436,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,226812,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,198848,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,162620,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,190461,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,211020,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,217405,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,194381,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,179207,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,181484,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,159372,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,155147,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,156695,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,199991,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,197633,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,123348,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,152509,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,111249,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,282268,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,131041,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,168761,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,210497,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,142847,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,200110,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,137192,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,205169,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,144794,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,135348,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,292614,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,165789,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,138345,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,144220,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,132163,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,202805,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,137942,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,153029,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,196464,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,192310,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,258042,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,204018,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,191913,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,193160,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,331761,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,242924,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,183141,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,146252,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,175240,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,158157,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,178584,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,371593,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,337044,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,529340,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,812841,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,1256454,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,722678,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,430460,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,933544,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,839932,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,341819,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,275493,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,207331,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,480277,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,252598,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,150138,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,191891,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,189590,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,103530,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,149444,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,136606,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,98023,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,137828,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,97417,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,129976,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,82085,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,102829,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,101831,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,95463,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,89793,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,115329,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,73194,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,89622,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,102719,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,76348,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,89033,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,83952,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,89289,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,90229,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,79929,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,78341,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,74319,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,83563,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,77876,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,74147,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,73701,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,71786,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,93505,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,71616,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,75311,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,122078,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,79462,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,71599,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,70510,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,71305,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,70948,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,79430,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,71579,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,71699,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,491862,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,77919,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,76008,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,7227,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,11456,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,676,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,2938,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,1889,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,521,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,678,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,455,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,14569,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,4344,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,145,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,1570,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,3406,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,55343,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,778113,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,136662,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,41293,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,125479,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,7833,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,4850,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,13685,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,11150,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,6582,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,1487,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,7139,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,1771,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,714,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,516,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,665,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,722,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,11010,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,5834,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,485,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,13812,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,1467,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,1347,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,3802,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,380,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,759,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,2212,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,20831,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,136862,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,31119,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,2011,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,8471,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,43587,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,20618,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,9814,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,457,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,1710,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,3925,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,574,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,4408,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,2596,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,1903,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,12040,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,339,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,1509,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,1004,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,271,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,2187,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,11486,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,43749,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,188721,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,7869,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,3960,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,2400,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,2667,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,23522,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,2394,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,993,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,595,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,824,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,347,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,823,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,54687,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,3021,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,15280,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,1325,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,2074,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,286,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,934,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,741,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,249,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,140,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,121,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,123,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,19096,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,8625,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,2524,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,194,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,179544,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,5761,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,4105,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,12900,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,6744,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,470,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,1639,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,86,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,104,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,158,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,3369,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,615,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,905,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,1233,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,257,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,130,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,677,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,200,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,102,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,3593,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,4565,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,1501,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,252,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,333,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,56810,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,1128,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,169,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,4222,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,4800,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,1602,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,418,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,143,0.0,0.0
