,MSE,MAE,RMSE,MAPE,R2
0,3315191.0968131186,1452.5642411140725,1820.766623379591,0.0409513731618123,0.3961921425350525
1,1187914.842728726,835.5985540922167,1089.9150621625183,0.0240515541800139,0.8758218809647906
2,2229129.1011573253,1209.179331555213,1493.026825330786,0.0266324947772002,0.7833238797409864
3,3349285.022870244,1378.7247212377558,1830.1051944820667,0.0304317946569488,0.6487349869728439
4,4179708.001242822,1590.2522168995445,2044.433418148613,0.027557919976267,0.8309088007304278
5,3825465.453396916,1515.2937024363343,1955.8797134274173,0.0253461792185339,0.7035790895866736
6,2892499.6095009106,1191.6221636122746,1700.735020366462,0.0244337369285562,0.5929356237559483
7,1280193.6539638897,780.0546125333503,1131.4564304311014,0.0193160923037572,0.8902226008577204
8,3024009.361086544,1194.209356965389,1738.967901108742,0.0292761485683225,0.5156305414648592
9,1816128.17899716,1018.0144061139708,1347.6379999826215,0.024513119152649403,0.783017937634408
10,1142849.3578569577,879.3348198712105,1069.0413265430657,0.0215082946570673,0.8172308307770431
11,1892669.8867277792,1036.693893859984,1375.7433942155706,0.032722277939847,0.8334778944821769
Mean,2511253.630528533,1173.461835024276,1549.809075798213,0.02722841546008131,0.7225896841252442
