TIMESTAMP,RISE35527_OPEN_PRICE_USD,RISE35527_HIGH_PRICE_USD,RISE35527_LOW_PRICE_USD,RISE35527_CLOSE_PRICE_USD,RISE35527_VOLUME_USD,RISE35527_DIVIDENDS_USD,RISE35527_STOCK_SPLITS_USD
2025-03-17 00:00:00+00:00,0.00267699989490211,0.0027030000928789377,0.0026149998884648085,0.0026920000091195107,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0026920000091195107,0.0026920000091195107,0.0024679999332875013,0.0024679999332875013,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0024679999332875013,0.0024679999332875013,0.0023449999280273914,0.002369999885559082,2222,0.0,0.0
2025-03-20 00:00:00+00:00,0.002369999885559082,0.002369999885559082,0.0022380000445991755,0.0022430000826716423,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0022430000826716423,0.002348999958485365,0.0022430000826716423,0.002343999920412898,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.002343999920412898,0.0027260000351816416,0.002343999920412898,0.0024949999060481787,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.0024949999060481787,0.0026229999493807554,0.0024949999060481787,0.0026229999493807554,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0026229999493807554,0.002839999971911311,0.0026229999493807554,0.0028059999458491802,1264,0.0,0.0
2025-03-25 00:00:00+00:00,0.0028059999458491802,0.002836999949067831,0.0022780001163482666,0.0022780001163482666,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.0022780001163482666,0.0022780001163482666,0.0021200000774115324,0.0021200000774115324,0,0.0,0.0
2025-03-27 00:00:00+00:00,0.0021200000774115324,0.002145000034943223,0.0021200000774115324,0.0021269998978823423,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.0021269998978823423,0.0021269998978823423,0.0019259999971836805,0.001978999935090542,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.001978999935090542,0.0020389999262988567,0.0019249999895691872,0.001927000004798174,0,0.0,0.0
2025-03-30 00:00:00+00:00,0.001927000004798174,0.0019480000482872128,0.001917000045068562,0.001917000045068562,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.001917000045068562,0.001917000045068562,0.001892999978736043,0.001892999978736043,0,0.0,0.0
2025-04-01 00:00:00+00:00,0.001892999978736043,0.0019539999775588512,0.001892999978736043,0.0019539999775588512,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0019570000004023314,0.001959000015631318,0.0015610000118613243,0.0015610000118613243,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.0015610000118613243,0.0015780000248923898,0.0015439999988302588,0.0015439999988302588,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.0015439999988302588,0.001547000021673739,0.0015239999629557133,0.0015439999988302588,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.0015439999988302588,0.001550000044517219,0.0015439999988302588,0.001550000044517219,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.001550000044517219,0.001550000044517219,0.001344999996945262,0.001344999996945262,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.001344999996945262,0.001344999996945262,0.0012169999536126852,0.001303000026382506,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.001303000026382506,0.0013139999937266111,0.0012199999764561653,0.0012199999764561653,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.0012199999764561653,0.0012199999764561653,0.0002699999895412475,0.00036700000055134296,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.00036700000055134296,0.00036700000055134296,0.0003420000139158219,0.0003480000013951212,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.0003480000013951212,0.0003969999961555004,0.0003420000139158219,0.0003969999961555004,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.0003969999961555004,0.00046999999904073775,0.00039599998854100704,0.00046999999904073775,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.00046999999904073775,0.00048600000445730984,0.00046999999904073775,0.00048600000445730984,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.00048600000445730984,0.0005009999731555581,0.0004820000031031668,0.00048499999684281647,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.00048499999684281647,0.00048499999684281647,0.00047500000800937414,0.00047500000800937414,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00047500000800937414,0.00047500000800937414,0.00046400001156143844,0.0004670000053010881,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.0004670000053010881,0.0004670000053010881,0.0004659999976865947,0.0004659999976865947,0,0.0,0.0
