TIMESTAMP,ZEUS34967_OPEN_PRICE_USD,ZEUS34967_HIGH_PRICE_USD,ZEUS34967_LOW_PRICE_USD,ZEUS34967_CLOSE_PRICE_USD,ZEUS34967_VOLUME_USD,ZEUS34967_DIVIDENDS_USD,ZEUS34967_STOCK_SPLITS_USD
2025-02-24 00:00:00+00:00,0.00022200000239536166,0.00022200000239536166,0.00020700000459328294,0.0002099999983329326,3,0.0,0.0
2025-02-25 00:00:00+00:00,0.0002099999983329326,0.0002099999983329326,0.00018099999579135329,0.00018099999579135329,34,0.0,0.0
2025-02-26 00:00:00+00:00,0.00018099999579135329,0.00018699999782256782,0.00013299999409355223,0.00013299999409355223,1464,0.0,0.0
2025-02-27 00:00:00+00:00,0.0001320000010309741,0.00013499999477062374,0.00013000000035390258,0.00013299999409355223,328,0.0,0.0
2025-02-28 00:00:00+00:00,0.00013299999409355223,0.00013899999612476677,0.00013299999409355223,0.00013899999612476677,14,0.0,0.0
2025-03-01 00:00:00+00:00,0.00013899999612476677,0.00013899999612476677,0.00013600000238511711,0.00013600000238511711,1,0.0,0.0
2025-03-02 00:00:00+00:00,0.00013600000238511711,0.00017100000695791095,0.00013600000238511711,0.00017100000695791095,23,0.0,0.0
2025-03-03 00:00:00+00:00,0.00017100000695791095,0.00017100000695791095,0.00014000000373926014,0.00014000000373926014,7,0.0,0.0
2025-03-04 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,0.00013099999341648072,0.00013499999477062374,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.00013499999477062374,0.00013600000238511711,0.0001250000059371814,0.00012700000661425292,1103,0.0,0.0
2025-03-06 00:00:00+00:00,0.00012700000661425292,0.0001289999927394092,0.00012700000661425292,0.0001289999927394092,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,6.199999916134402e-05,6.399999983841553e-05,8000,0.0,0.0
2025-03-08 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.0999998822808266e-05,6.0999998822808266e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,0,0.0,0.0
