TIMESTAMP,DEUS_OPEN_PRICE_USD,DEUS_HIGH_PRICE_USD,DEUS_LOW_PRICE_USD,DEUS_CLOSE_PRICE_USD,DEUS_VOLUME_USD,DEUS_DIVIDENDS_USD,DEUS_STOCK_SPLITS_USD
2021-10-21 00:00:00+00:00,62.94330978393555,71.84986114501953,62.889949798583984,69.23103332519531,166068,0.0,0.0
2021-10-22 00:00:00+00:00,69.15763092041016,70.83722686767578,55.80781936645508,55.83833312988281,223011,0.0,0.0
2021-10-23 00:00:00+00:00,55.878108978271484,58.598968505859375,55.590576171875,57.13369369506836,188671,0.0,0.0
2021-10-24 00:00:00+00:00,57.15776824951172,58.430477142333984,53.30118942260742,54.29643249511719,58019,0.0,0.0
2021-10-25 00:00:00+00:00,54.2147331237793,59.36004638671875,50.960533142089844,52.530784606933594,54934,0.0,0.0
2021-10-26 00:00:00+00:00,52.63237380981445,54.729164123535156,43.16823196411133,43.91020584106445,81940,0.0,0.0
2021-10-27 00:00:00+00:00,43.887939453125,63.186458587646484,41.6475715637207,61.17840576171875,158984,0.0,0.0
2021-10-28 00:00:00+00:00,61.150264739990234,67.9580078125,42.29977035522461,66.8533706665039,318121,0.0,0.0
2021-10-29 00:00:00+00:00,66.9242172241211,68.86788940429688,60.18369674682617,60.772335052490234,141101,0.0,0.0
2021-10-30 00:00:00+00:00,60.818477630615234,61.12482833862305,57.847869873046875,59.137020111083984,116592,0.0,0.0
2021-10-31 00:00:00+00:00,59.09511947631836,60.641357421875,47.188026428222656,60.267887115478516,101885,0.0,0.0
2021-11-01 00:00:00+00:00,60.280921936035156,60.806800842285156,58.11142349243164,59.9448127746582,116295,0.0,0.0
2021-11-02 00:00:00+00:00,59.99350357055664,60.35273742675781,57.00438690185547,59.06261444091797,180666,0.0,0.0
2021-11-03 00:00:00+00:00,59.090972900390625,59.98350524902344,56.04309844970703,58.08289337158203,176857,0.0,0.0
2021-11-04 00:00:00+00:00,58.03755569458008,58.20814514160156,45.34246063232422,45.7138557434082,130017,0.0,0.0
2021-11-05 00:00:00+00:00,45.65251922607422,54.6110725402832,39.96900939941406,53.36343002319336,154400,0.0,0.0
2021-11-06 00:00:00+00:00,53.32951736450195,53.44683074951172,45.8518180847168,46.10179901123047,277603,0.0,0.0
2021-11-07 00:00:00+00:00,46.142330169677734,51.78936004638672,44.87466812133789,50.9420166015625,324679,0.0,0.0
2021-11-08 00:00:00+00:00,50.88751983642578,53.265079498291016,45.468502044677734,46.19080352783203,304452,0.0,0.0
2021-11-09 00:00:00+00:00,46.26561737060547,50.93757247924805,45.89107131958008,47.40746307373047,595520,0.0,0.0
2021-11-10 00:00:00+00:00,47.406982421875,48.73291015625,46.102176666259766,47.77339172363281,411888,0.0,0.0
2021-11-11 00:00:00+00:00,47.78337860107422,48.36328125,46.468170166015625,47.71385955810547,77576,0.0,0.0
2021-11-12 00:00:00+00:00,47.70817565917969,47.70817565917969,45.4813117980957,46.09180450439453,77781,0.0,0.0
2021-11-13 00:00:00+00:00,46.0865592956543,47.78996276855469,46.031192779541016,47.255828857421875,63758,0.0,0.0
2021-11-14 00:00:00+00:00,47.25278854370117,47.56592559814453,44.543304443359375,45.20429229736328,17520,0.0,0.0
2021-11-15 00:00:00+00:00,45.240596771240234,49.934566497802734,37.219295501708984,40.090919494628906,112100,0.0,0.0
2021-11-16 00:00:00+00:00,40.0743408203125,186.5183563232422,34.69181823730469,43.415653228759766,127724,0.0,0.0
2021-11-17 00:00:00+00:00,43.40751266479492,64.26799011230469,41.73444747924805,43.82176208496094,106637,0.0,0.0
2021-11-18 00:00:00+00:00,43.828948974609375,43.91778564453125,42.304901123046875,42.985660552978516,181141,0.0,0.0
2021-11-19 00:00:00+00:00,43.03117370605469,44.64048767089844,42.413360595703125,42.49980926513672,152912,0.0,0.0
2021-11-20 00:00:00+00:00,42.502708435058594,42.5230827331543,39.23430252075195,42.32018280029297,57575,0.0,0.0
2021-11-21 00:00:00+00:00,42.31074142456055,42.31074142456055,36.506591796875,40.79522705078125,64556,0.0,0.0
2021-11-22 00:00:00+00:00,40.7868537902832,43.30488204956055,40.25299835205078,42.003475189208984,45666,0.0,0.0
2021-11-23 00:00:00+00:00,42.006900787353516,43.837650299072266,40.818328857421875,43.76972961425781,72413,0.0,0.0
2021-11-24 00:00:00+00:00,43.7993049621582,44.12057876586914,42.648338317871094,42.918338775634766,52441,0.0,0.0
2021-11-25 00:00:00+00:00,42.82164001464844,43.837337493896484,42.30414581298828,43.01909255981445,48699,0.0,0.0
2021-11-26 00:00:00+00:00,43.308837890625,43.94465255737305,40.102508544921875,40.49156188964844,104736,0.0,0.0
2021-11-27 00:00:00+00:00,40.44438171386719,48.259639739990234,36.9368896484375,41.68860626220703,284347,0.0,0.0
2021-11-28 00:00:00+00:00,41.69655227661133,44.31234359741211,41.05318069458008,44.07001495361328,226297,0.0,0.0
2021-11-29 00:00:00+00:00,44.081298828125,44.74941635131836,41.2771110534668,42.69490432739258,109153,0.0,0.0
2021-11-30 00:00:00+00:00,42.69306945800781,42.97319030761719,40.29962158203125,41.67631530761719,117798,0.0,0.0
2021-12-01 00:00:00+00:00,41.676231384277344,43.53805160522461,37.06210708618164,37.75779342651367,105612,0.0,0.0
2021-12-02 00:00:00+00:00,37.7609977722168,39.78995132446289,37.38339614868164,39.51923751831055,105094,0.0,0.0
2021-12-03 00:00:00+00:00,39.509525299072266,40.34172821044922,37.67990493774414,38.50252151489258,119624,0.0,0.0
2021-12-04 00:00:00+00:00,38.48966979980469,38.876644134521484,35.23988723754883,38.46027755737305,93975,0.0,0.0
2021-12-05 00:00:00+00:00,38.46205139160156,38.78116989135742,37.34337615966797,38.36175537109375,190449,0.0,0.0
2021-12-06 00:00:00+00:00,38.375308990478516,40.25814437866211,36.36353302001953,40.090911865234375,325955,0.0,0.0
2021-12-07 00:00:00+00:00,39.99468231201172,40.80340576171875,38.855133056640625,39.38262176513672,64514,0.0,0.0
2021-12-08 00:00:00+00:00,39.37889099121094,42.96485137939453,38.22615051269531,42.44904708862305,78713,0.0,0.0
2021-12-09 00:00:00+00:00,42.453800201416016,42.48477554321289,39.67019271850586,39.67019271850586,144877,0.0,0.0
2021-12-10 00:00:00+00:00,39.67469024658203,41.42198181152344,38.965484619140625,40.371299743652344,200760,0.0,0.0
2021-12-11 00:00:00+00:00,40.37639236450195,41.216617584228516,39.158180236816406,39.779632568359375,86782,0.0,0.0
2021-12-12 00:00:00+00:00,39.77408218383789,41.776424407958984,39.22566223144531,41.160980224609375,137330,0.0,0.0
2021-12-13 00:00:00+00:00,41.165557861328125,42.159725189208984,38.2601203918457,38.52204895019531,67550,0.0,0.0
