TIMESTAMP,HSUITE_OPEN_PRICE_USD,HSUITE_HIGH_PRICE_USD,HSUITE_LOW_PRICE_USD,HSUITE_CLOSE_PRICE_USD,HSUITE_VOLUME_USD,HSUITE_DIVIDENDS_USD,HSUITE_STOCK_SPLITS_USD
2023-04-28 00:00:00+00:00,0.0007580000092275441,0.0008580000139772892,0.0005849999724887311,0.00076299998909235,0,0.0,0.0
2023-04-29 00:00:00+00:00,0.00076299998909235,0.0009270000155083835,0.0007609999738633633,0.0008239999879151583,0,0.0,0.0
2023-04-30 00:00:00+00:00,0.0008239999879151583,0.0009089999948628247,0.0007830000249668956,0.0008520000264979899,0,0.0,0.0
2023-05-01 00:00:00+00:00,0.0008520000264979899,0.0008849999867379665,0.0007800000021234155,0.0007939999923110008,0,0.0,0.0
2023-05-02 00:00:00+00:00,0.0007939999923110008,0.0008239999879151583,0.0005540000274777412,0.0007259999983943999,0,0.0,0.0
2023-05-03 00:00:00+00:00,0.0007259999983943999,0.000737000023946166,0.0006479999865405262,0.0006479999865405262,0,0.0,0.0
2023-05-04 00:00:00+00:00,0.0006479999865405262,0.0006939999875612557,0.0005549999768845737,0.0006270000012591481,49477,0.0,0.0
2023-05-05 00:00:00+00:00,0.0006270000012591481,0.0006830000202171504,0.000506000011228025,0.0006639999919570982,50442,0.0,0.0
2023-05-06 00:00:00+00:00,0.0006639999919570982,0.0006709999870508909,0.0005799999926239252,0.0006169999833218753,18010,0.0,0.0
2023-05-07 00:00:00+00:00,0.0006169999833218753,0.0006189999985508621,0.0005150000215508044,0.0005389999714680016,29753,0.0,0.0
2023-05-08 00:00:00+00:00,0.0005389999714680016,0.0006370000191964209,0.0004959999932907522,0.0005789999850094318,38327,0.0,0.0
2023-05-09 00:00:00+00:00,0.0005789999850094318,0.0005879999953322113,0.0003760000108741224,0.00047500000800937414,42206,0.0,0.0
2023-05-10 00:00:00+00:00,0.00047500000800937414,0.000526999996509403,0.00046499999007210135,0.000506000011228025,14406,0.0,0.0
2023-05-11 00:00:00+00:00,0.000506000011228025,0.0005119999987073243,0.00045900000259280205,0.00046099998871795833,7988,0.0,0.0
2023-05-12 00:00:00+00:00,0.00046099998871795833,0.0004949999856762588,0.0004090000002179295,0.0004889999981969595,17141,0.0,0.0
2023-05-13 00:00:00+00:00,0.0004889999981969595,0.0005670000100508332,0.0004799999878741801,0.0005569999921135604,19900,0.0,0.0
2023-05-14 00:00:00+00:00,0.0005569999921135604,0.0006000000284984708,0.0005290000117383897,0.0005840000230818987,14898,0.0,0.0
2023-05-15 00:00:00+00:00,0.0005840000230818987,0.0006050000083632767,0.000522000016644597,0.0005719999899156392,11337,0.0,0.0
2023-05-16 00:00:00+00:00,0.0005719999899156392,0.0005719999899156392,0.0005019999807700515,0.0005179999861866236,15054,0.0,0.0
2023-05-17 00:00:00+00:00,0.0005179999861866236,0.000547999981790781,0.0004769999941345304,0.0005469999741762877,8933,0.0,0.0
2023-05-18 00:00:00+00:00,0.0005469999741762877,0.0005469999741762877,0.0004780000017490238,0.0004959999932907522,6056,0.0,0.0
2023-05-19 00:00:00+00:00,0.0004959999932907522,0.000539999979082495,0.000493000028654933,0.0004980000085197389,8435,0.0,0.0
2023-05-20 00:00:00+00:00,0.0004980000085197389,0.0005119999987073243,0.0004689999914262444,0.0004970000009052455,10117,0.0,0.0
2023-05-21 00:00:00+00:00,0.0004970000009052455,0.000506000011228025,0.00044800000614486635,0.0005019999807700515,13068,0.0,0.0
2023-05-22 00:00:00+00:00,0.0005019999807700515,0.0005280000041238964,0.0003110000106971711,0.0004710000066552311,29732,0.0,0.0
2023-05-23 00:00:00+00:00,0.0004710000066552311,0.0005039999959990382,0.0004199999966658652,0.0004769999941345304,19034,0.0,0.0
2023-05-24 00:00:00+00:00,0.0004769999941345304,0.00047900000936351717,0.0003859999997075647,0.00042299999040551484,18911,0.0,0.0
2023-05-25 00:00:00+00:00,0.00042299999040551484,0.0004569999873638153,0.0003809999907389283,0.0004569999873638153,16505,0.0,0.0
2023-05-26 00:00:00+00:00,0.0004569999873638153,0.0005249999812804163,0.00043799998820759356,0.0005210000090301037,15697,0.0,0.0
2023-05-27 00:00:00+00:00,0.0005210000090301037,0.0005430000019259751,0.0004949999856762588,0.0004959999932907522,16703,0.0,0.0
2023-05-28 00:00:00+00:00,0.0004959999932907522,0.000598000013269484,0.0004920000210404396,0.0005680000176653266,30776,0.0,0.0
