TIMESTAMP,USDB_OPEN_PRICE_USD,USDB_HIGH_PRICE_USD,USDB_LOW_PRICE_USD,USDB_CLOSE_PRICE_USD,USDB_VOLUME_USD,USDB_DIVIDENDS_USD,USDB_STOCK_SPLITS_USD
2021-03-25 00:00:00+00:00,1.349194049835205,1.3578399419784546,1.3275599479675293,1.3369970321655273,3820,0.0,0.0
2021-03-26 00:00:00+00:00,1.3367520570755005,1.396314024925232,1.2911059856414795,1.3544529676437378,1615,0.0,0.0
2021-03-27 00:00:00+00:00,1.35417902469635,1.3655829429626465,1.3072010278701782,1.3447760343551636,1386,0.0,0.0
2021-03-28 00:00:00+00:00,1.344609022140503,1.3600399494171143,1.2025890350341797,1.224815011024475,1128,0.0,0.0
2021-03-29 00:00:00+00:00,1.2248109579086304,1.2258570194244385,1.1067990064620972,1.1844249963760376,1137,0.0,0.0
2021-03-30 00:00:00+00:00,1.1846439838409424,1.2101789712905884,1.1797640323638916,1.1938790082931519,140,0.0,0.0
2021-03-31 00:00:00+00:00,1.19376802444458,1.2047369480133057,1.1516139507293701,1.1944990158081055,141,0.0,0.0
2021-04-01 00:00:00+00:00,1.1951769590377808,1.2330230474472046,1.194898009300232,1.2212300300598145,144,0.0,0.0
2021-04-02 00:00:00+00:00,1.2211430072784424,1.253594994544983,1.2005740404129028,1.2476240396499634,151,0.0,0.0
2021-04-03 00:00:00+00:00,1.2478690147399902,1.2546770572662354,1.2358479499816895,1.2460139989852905,137,0.0,0.0
2021-04-04 00:00:00+00:00,1.2437210083007812,1.277575969696045,1.2248899936676025,1.2726869583129883,369,0.0,0.0
2021-04-05 00:00:00+00:00,1.2724310159683228,1.290930986404419,1.2341680526733398,1.2791869640350342,3,0.0,0.0
2021-04-06 00:00:00+00:00,1.2790379524230957,1.4114539623260498,1.2719060182571411,1.3870949745178223,852,0.0,0.0
2021-04-07 00:00:00+00:00,1.386868953704834,1.3892489671707153,1.2451260089874268,1.2876629829406738,18,0.0,0.0
2021-04-08 00:00:00+00:00,1.286532998085022,1.3394039869308472,1.209494948387146,1.229140043258667,855,0.0,0.0
2021-04-09 00:00:00+00:00,1.2289119958877563,1.4992079734802246,1.200003981590271,1.4651989936828613,2169,0.0,0.0
2021-04-10 00:00:00+00:00,1.4649790525436401,1.5014920234680176,1.4214080572128296,1.4489530324935913,0,0.0,0.0
2021-04-11 00:00:00+00:00,1.4489409923553467,1.4586639404296875,1.4202790260314941,1.441107988357544,0,0.0,0.0
2021-04-12 00:00:00+00:00,1.4427380561828613,1.4435659646987915,1.3910490274429321,1.4089139699935913,0,0.0,0.0
2021-04-13 00:00:00+00:00,1.4083969593048096,1.4685389995574951,1.3962630033493042,1.4539120197296143,0,0.0,0.0
2021-04-14 00:00:00+00:00,1.4554100036621094,1.5600659847259521,1.425210952758789,1.545896053314209,0,0.0,0.0
2021-04-15 00:00:00+00:00,1.5454020500183105,1.6741830110549927,1.5128870010375977,1.6435409784317017,0,0.0,0.0
2021-04-16 00:00:00+00:00,1.6445250511169434,1.6532280445098877,1.5053989887237549,1.582139015197754,0,0.0,0.0
2021-04-17 00:00:00+00:00,1.5837980508804321,1.6214959621429443,1.5291930437088013,1.5383180379867554,0,0.0,0.0
2021-04-18 00:00:00+00:00,1.5385630130767822,1.5431269407272339,1.2849129438400269,1.427765965461731,0,0.0,0.0
2021-04-19 00:00:00+00:00,1.430150032043457,1.4669389724731445,1.3027030229568481,1.3391029834747314,0,0.0,0.0
2021-04-20 00:00:00+00:00,1.3417340517044067,1.403493046760559,1.2506129741668701,1.3841179609298706,0,0.0,0.0
2021-04-21 00:00:00+00:00,1.3842660188674927,1.4155850410461426,1.3111610412597656,1.3489819765090942,0,0.0,0.0
