TIMESTAMP,AU_OPEN_PRICE_USD,AU_HIGH_PRICE_USD,AU_LOW_PRICE_USD,AU_CLOSE_PRICE_USD,AU_VOLUME_USD,AU_DIVIDENDS_USD,AU_STOCK_SPLITS_USD
2021-10-18 00:00:00+00:00,0.04210599884390831,0.05330900102853775,0.03427499905228615,0.04020199924707413,2676295,0.0,0.0
2021-10-19 00:00:00+00:00,0.04022200033068657,0.050182998180389404,0.0349700003862381,0.036097001284360886,1373368,0.0,0.0
2021-10-20 00:00:00+00:00,0.03611199930310249,0.03795100003480911,0.03392200171947479,0.0342009998857975,618504,0.0,0.0
2021-10-21 00:00:00+00:00,0.0342320017516613,0.03447899967432022,0.029174000024795532,0.029517000541090965,300754,0.0,0.0
2021-10-22 00:00:00+00:00,0.02948099933564663,0.034880999475717545,0.02948099933564663,0.034880999475717545,226782,0.0,0.0
2021-10-23 00:00:00+00:00,0.03487300127744675,0.03655000030994415,0.03450100123882294,0.03617500141263008,166959,0.0,0.0
2021-10-24 00:00:00+00:00,0.036159999668598175,0.03667600080370903,0.034400999546051025,0.03604099899530411,182811,0.0,0.0
2021-10-25 00:00:00+00:00,0.036044999957084656,0.037050001323223114,0.03583100065588951,0.03677999973297119,148008,0.0,0.0
2021-10-26 00:00:00+00:00,0.03677700087428093,0.03700000047683716,0.03573499992489815,0.035760000348091125,79468,0.0,0.0
2021-10-27 00:00:00+00:00,0.035739000886678696,0.0362199991941452,0.03307799994945526,0.03312600031495094,87193,0.0,0.0
2021-10-28 00:00:00+00:00,0.03312100097537041,0.03533799946308136,0.032784998416900635,0.03410400077700615,108990,0.0,0.0
2021-10-29 00:00:00+00:00,0.03409799933433533,0.03829900175333023,0.0334790013730526,0.03817800059914589,115464,0.0,0.0
2021-10-30 00:00:00+00:00,0.038169000297784805,0.03920900076627731,0.03762499988079071,0.0384569987654686,89363,0.0,0.0
2021-10-31 00:00:00+00:00,0.03845899924635887,0.039076000452041626,0.03635900095105171,0.03771499916911125,83632,0.0,0.0
2021-11-01 00:00:00+00:00,0.03772599995136261,0.042729999870061874,0.036855001002550125,0.042729999870061874,93375,0.0,0.0
2021-11-02 00:00:00+00:00,0.042739998549222946,0.044105999171733856,0.04128900170326233,0.043366000056266785,73386,0.0,0.0
2021-11-03 00:00:00+00:00,0.0434270016849041,0.058306001126766205,0.04241599887609482,0.057700999081134796,179029,0.0,0.0
2021-11-04 00:00:00+00:00,0.057771001011133194,0.05906999856233597,0.052469998598098755,0.0558990016579628,293864,0.0,0.0
2021-11-05 00:00:00+00:00,0.05579100176692009,0.08804900199174881,0.055769000202417374,0.08602999895811081,484495,0.0,0.0
2021-11-06 00:00:00+00:00,0.08597400039434433,0.12328100204467773,0.08548600226640701,0.12254899740219116,614621,0.0,0.0
2021-11-07 00:00:00+00:00,0.12255699932575226,0.16918900609016418,0.12195000052452087,0.14064699411392212,1002363,0.0,0.0
2021-11-08 00:00:00+00:00,0.14072200655937195,0.1427990049123764,0.1281459927558899,0.12953899800777435,861085,0.0,0.0
2021-11-09 00:00:00+00:00,0.12955200672149658,0.1367110013961792,0.12770900130271912,0.13369899988174438,223253,0.0,0.0
2021-11-10 00:00:00+00:00,0.1334639936685562,0.13870899379253387,0.12315499782562256,0.1278430074453354,168532,0.0,0.0
2021-11-11 00:00:00+00:00,0.12797799706459045,0.13267399370670319,0.12673699855804443,0.1316709965467453,133048,0.0,0.0
2021-11-12 00:00:00+00:00,0.13170799612998962,0.1327279955148697,0.12373600155115128,0.12835299968719482,101773,0.0,0.0
2021-11-13 00:00:00+00:00,0.12849099934101105,0.13332900404930115,0.1268790066242218,0.13141299784183502,112813,0.0,0.0
2021-11-14 00:00:00+00:00,0.13141700625419617,0.15686699748039246,0.13098299503326416,0.15520000457763672,196894,0.0,0.0
2021-11-15 00:00:00+00:00,0.1551779955625534,0.15752899646759033,0.1514129936695099,0.15194900333881378,225305,0.0,0.0
2021-11-16 00:00:00+00:00,0.15175099670886993,0.15229900181293488,0.1305840015411377,0.1346839964389801,144264,0.0,0.0
2021-11-17 00:00:00+00:00,0.13468900322914124,0.13675500452518463,0.12724299728870392,0.13200899958610535,127325,0.0,0.0
2021-11-18 00:00:00+00:00,0.13195300102233887,0.1332940012216568,0.11690600216388702,0.11857400089502335,108349,0.0,0.0
2021-11-19 00:00:00+00:00,0.11888200044631958,0.12556399405002594,0.1142129972577095,0.11933699995279312,182323,0.0,0.0
2021-11-20 00:00:00+00:00,0.11938799917697906,0.1313520073890686,0.1186090037226677,0.13097399473190308,160312,0.0,0.0
2021-11-21 00:00:00+00:00,0.13109000027179718,0.1317320019006729,0.12396799772977829,0.12503600120544434,104640,0.0,0.0
2021-11-22 00:00:00+00:00,0.12495899945497513,0.12497299909591675,0.1146019995212555,0.11598700284957886,93133,0.0,0.0
2021-11-23 00:00:00+00:00,0.11600600183010101,0.12550599873065948,0.11599799990653992,0.12188500165939331,95952,0.0,0.0
2021-11-24 00:00:00+00:00,0.121847003698349,0.12246300280094147,0.11612600088119507,0.12013500183820724,46371,0.0,0.0
2021-11-25 00:00:00+00:00,0.11766999959945679,0.13086499273777008,0.11758500337600708,0.12219599634408951,50950,0.0,0.0
2021-11-26 00:00:00+00:00,0.12692099809646606,0.13019199669361115,0.11315499991178513,0.11455100029706955,110655,0.0,0.0
2021-11-27 00:00:00+00:00,0.11448399722576141,0.12059900164604187,0.11407999694347382,0.11628600209951401,70299,0.0,0.0
2021-11-28 00:00:00+00:00,0.11629600077867508,0.12113600224256516,0.11228600144386292,0.12078800052404404,52060,0.0,0.0
2021-11-29 00:00:00+00:00,0.12076900154352188,0.12761899828910828,0.11910100281238556,0.1269949972629547,106465,0.0,0.0
2021-11-30 00:00:00+00:00,0.1269579976797104,0.1416109949350357,0.12383899837732315,0.1395300030708313,170561,0.0,0.0
2021-12-01 00:00:00+00:00,0.13934700191020966,0.14395399391651154,0.12802399694919586,0.13894200325012207,348787,0.0,0.0
2021-12-02 00:00:00+00:00,0.13894200325012207,0.1454949975013733,0.13357800245285034,0.14463099837303162,278544,0.0,0.0
2021-12-03 00:00:00+00:00,0.14336499571800232,0.1470779925584793,0.1358799934387207,0.14076000452041626,137373,0.0,0.0
2021-12-04 00:00:00+00:00,0.14079700410366058,0.14104199409484863,0.11978799849748611,0.13095800578594208,114141,0.0,0.0
2021-12-05 00:00:00+00:00,0.1310179978609085,0.13507799804210663,0.12306799739599228,0.12570799887180328,194960,0.0,0.0
2021-12-06 00:00:00+00:00,0.12592999637126923,0.1318410038948059,0.12173999845981598,0.130390003323555,185221,0.0,0.0
2021-12-07 00:00:00+00:00,0.1305360049009323,0.1428849995136261,0.1299709975719452,0.13813599944114685,117329,0.0,0.0
2021-12-08 00:00:00+00:00,0.13838499784469604,0.15113399922847748,0.12989099323749542,0.15113399922847748,134941,0.0,0.0
2021-12-09 00:00:00+00:00,0.15084899961948395,0.15816499292850494,0.14228099584579468,0.1461469978094101,156993,0.0,0.0
2021-12-10 00:00:00+00:00,0.14587199687957764,0.15032799541950226,0.13669399917125702,0.13669399917125702,115993,0.0,0.0
2021-12-11 00:00:00+00:00,0.13650499284267426,0.139957994222641,0.1339530050754547,0.13770699501037598,69488,0.0,0.0
2021-12-12 00:00:00+00:00,0.13767600059509277,0.1397390067577362,0.12092900276184082,0.1210239976644516,156976,0.0,0.0
2021-12-13 00:00:00+00:00,0.12098000198602676,0.12168999761343002,0.11087200045585632,0.11298199743032455,140747,0.0,0.0
2021-12-14 00:00:00+00:00,0.1129470020532608,0.11709100008010864,0.11119399964809418,0.11691799759864807,51737,0.0,0.0
2021-12-15 00:00:00+00:00,0.1169160008430481,0.12168599665164948,0.1123109981417656,0.11990199983119965,61442,0.0,0.0
2021-12-16 00:00:00+00:00,0.11993999779224396,0.12141600251197815,0.11796899884939194,0.11879300326108932,58057,0.0,0.0
2021-12-17 00:00:00+00:00,0.11878599971532822,0.12407200038433075,0.11725299805402756,0.12393499910831451,71643,0.0,0.0
2021-12-18 00:00:00+00:00,0.12395799905061722,0.13335299491882324,0.12187200039625168,0.13239100575447083,91712,0.0,0.0
2021-12-19 00:00:00+00:00,0.13240599632263184,0.14189699292182922,0.13222099840641022,0.14113399386405945,112977,0.0,0.0
2021-12-20 00:00:00+00:00,0.14108499884605408,0.14591799676418304,0.1376120001077652,0.14400899410247803,171418,0.0,0.0
2021-12-21 00:00:00+00:00,0.14409199357032776,0.15931299328804016,0.14271800220012665,0.15853099524974823,205237,0.0,0.0
2021-12-22 00:00:00+00:00,0.15839900076389313,0.170414000749588,0.158393993973732,0.16886599361896515,185140,0.0,0.0
2021-12-23 00:00:00+00:00,0.16888999938964844,0.18445900082588196,0.16868600249290466,0.17862799763679504,197042,0.0,0.0
2021-12-24 00:00:00+00:00,0.17876699566841125,0.19711199402809143,0.17612500488758087,0.19623300433158875,234381,0.0,0.0
2021-12-25 00:00:00+00:00,0.19579100608825684,0.2650719881057739,0.19436299800872803,0.2612549960613251,461365,0.0,0.0
2021-12-26 00:00:00+00:00,0.2616879940032959,0.3220140039920807,0.26114600896835327,0.29201000928878784,838003,0.0,0.0
2021-12-27 00:00:00+00:00,0.29160499572753906,0.31036901473999023,0.28164801001548767,0.30406299233436584,712909,0.0,0.0
2021-12-28 00:00:00+00:00,0.30366799235343933,0.3037799894809723,0.26887598633766174,0.2720400094985962,376766,0.0,0.0
2021-12-29 00:00:00+00:00,0.2712869942188263,0.2795880138874054,0.268218994140625,0.26842001080513,292167,0.0,0.0
2021-12-30 00:00:00+00:00,0.26869499683380127,0.287106990814209,0.2679480016231537,0.28544801473617554,194452,0.0,0.0
2021-12-31 00:00:00+00:00,0.28505000472068787,0.28958699107170105,0.269879013299942,0.27835598587989807,177363,0.0,0.0
2022-01-01 00:00:00+00:00,0.27835598587989807,0.2918429970741272,0.27760300040245056,0.29129499197006226,125608,0.0,0.0
2022-01-02 00:00:00+00:00,0.29129499197006226,0.3100630044937134,0.2891849875450134,0.30917298793792725,110354,0.0,0.0
2022-01-03 00:00:00+00:00,0.30917298793792725,0.32816898822784424,0.30451199412345886,0.324753999710083,192940,0.0,0.0
2022-01-04 00:00:00+00:00,0.324753999710083,0.34176498651504517,0.3202739953994751,0.3395180106163025,211210,0.0,0.0
2022-01-05 00:00:00+00:00,0.3395180106163025,0.3836820125579834,0.319133996963501,0.3336139917373657,450736,0.0,0.0
2022-01-06 00:00:00+00:00,0.3336139917373657,0.34877800941467285,0.32406601309776306,0.3453260064125061,471074,0.0,0.0
2022-01-07 00:00:00+00:00,0.3453260064125061,0.35536399483680725,0.32330599427223206,0.3467940092086792,243272,0.0,0.0
2022-01-08 00:00:00+00:00,0.3467940092086792,0.37155699729919434,0.3420499861240387,0.35474100708961487,246253,0.0,0.0
