TIMESTAMP,PIRB_OPEN_PRICE_USD,PIRB_HIGH_PRICE_USD,PIRB_LOW_PRICE_USD,PIRB_CLOSE_PRICE_USD,PIRB_VOLUME_USD,PIRB_DIVIDENDS_USD,PIRB_STOCK_SPLITS_USD
2024-05-06 00:00:00+00:00,0.019547000527381897,0.019656000658869743,0.018921000882983208,0.01899999938905239,6081,0.0,0.0
2024-05-07 00:00:00+00:00,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0,0.0,0.0
2024-05-08 00:00:00+00:00,0.01919499970972538,0.019300000742077827,0.01768600009381771,0.01768600009381771,2400,0.0,0.0
2024-05-09 00:00:00+00:00,0.01768600009381771,0.02032100036740303,0.01768600009381771,0.02032100036740303,4946,0.0,0.0
2024-05-10 00:00:00+00:00,0.02032100036740303,0.02072400040924549,0.017152000218629837,0.017152000218629837,8731,0.0,0.0
2024-05-11 00:00:00+00:00,0.017152000218629837,0.019790999591350555,0.017152000218629837,0.019054999575018883,7329,0.0,0.0
2024-05-12 00:00:00+00:00,0.019054999575018883,0.019054999575018883,0.01741199940443039,0.01741199940443039,7508,0.0,0.0
2024-05-13 00:00:00+00:00,0.01741199940443039,0.0184749998152256,0.01741199940443039,0.018302999436855316,2807,0.0,0.0
2024-05-14 00:00:00+00:00,0.018302999436855316,0.018573999404907227,0.017676999792456627,0.018573999404907227,2724,0.0,0.0
2024-05-15 00:00:00+00:00,0.018573999404907227,0.01919800043106079,0.018573999404907227,0.019051000475883484,918,0.0,0.0
2024-05-16 00:00:00+00:00,0.019416000694036484,0.020529000088572502,0.019416000694036484,0.020529000088572502,3446,0.0,0.0
2024-05-17 00:00:00+00:00,0.02125299908220768,0.022729000076651573,0.02125299908220768,0.022576000541448593,7956,0.0,0.0
2024-05-18 00:00:00+00:00,0.022576000541448593,0.022783000022172928,0.02247299998998642,0.02247299998998642,1699,0.0,0.0
2024-05-19 00:00:00+00:00,0.02247299998998642,0.02247299998998642,0.021561000496149063,0.021561000496149063,1108,0.0,0.0
2024-05-20 00:00:00+00:00,0.021561000496149063,0.024126000702381134,0.02089099958539009,0.022283999249339104,10605,0.0,0.0
2024-05-21 00:00:00+00:00,0.022283999249339104,0.022283999249339104,0.020479999482631683,0.02049800008535385,10941,0.0,0.0
2024-05-22 00:00:00+00:00,0.02049800008535385,0.02049800008535385,0.018487000837922096,0.01869099959731102,2743,0.0,0.0
2024-05-23 00:00:00+00:00,0.01869099959731102,0.019825000315904617,0.01869099959731102,0.018864000216126442,2651,0.0,0.0
