TIMESTAMP,TGT36448_OPEN_PRICE_USD,TGT36448_HIGH_PRICE_USD,TGT36448_LOW_PRICE_USD,TGT36448_CLOSE_PRICE_USD,TGT36448_VOLUME_USD,TGT36448_DIVIDENDS_USD,TGT36448_STOCK_SPLITS_USD
2025-05-21 00:00:00+00:00,0.21070100367069244,0.22290700674057007,0.1170559972524643,0.12880000472068787,31076664,0.0,0.0
2025-05-22 00:00:00+00:00,0.1288139969110489,0.14984199404716492,0.11906199902296066,0.13315799832344055,54051442,0.0,0.0
2025-05-23 00:00:00+00:00,0.13304899632930756,0.13759000599384308,0.10029000043869019,0.10137999802827835,26644527,0.0,0.0
2025-05-24 00:00:00+00:00,0.10138700157403946,0.11887100338935852,0.099201999604702,0.10710799694061279,13434827,0.0,0.0
2025-05-25 00:00:00+00:00,0.10716100037097931,0.11573299765586853,0.1003360003232956,0.10122100263834,11757065,0.0,0.0
2025-05-26 00:00:00+00:00,0.10105399787425995,0.10250099748373032,0.08720000088214874,0.08800400048494339,11751062,0.0,0.0
2025-05-27 00:00:00+00:00,0.08800400048494339,0.08816500008106232,0.07512599974870682,0.07647699862718582,9444645,0.0,0.0
2025-05-28 00:00:00+00:00,0.07647699862718582,0.08806899935007095,0.0604420006275177,0.06375200301408768,13805360,0.0,0.0
2025-05-29 00:00:00+00:00,0.06375200301408768,0.06657599657773972,0.05888200178742409,0.05890899896621704,10096594,0.0,0.0
2025-05-30 00:00:00+00:00,0.05890600010752678,0.05916599929332733,0.0422540009021759,0.042739998549222946,13713459,0.0,0.0
2025-05-31 00:00:00+00:00,0.04273499920964241,0.0615370012819767,0.04095099866390228,0.04739699885249138,14134905,0.0,0.0
2025-06-01 00:00:00+00:00,0.04733695462346077,0.048887621611356735,0.036963604390621185,0.04327886551618576,12646021,0.0,0.0
