TIMESTAMP,XTM4258_OPEN_PRICE_USD,XTM4258_HIGH_PRICE_USD,XTM4258_LOW_PRICE_USD,XTM4258_CLOSE_PRICE_USD,XTM4258_VOLUME_USD,XTM4258_DIVIDENDS_USD,XTM4258_STOCK_SPLITS_USD
2025-05-20 00:00:00+00:00,0.017000999301671982,0.04401399940252304,0.016992000862956047,0.027007000520825386,166923,0.0,0.0
2025-05-21 00:00:00+00:00,0.027007000520825386,0.04001599922776222,0.020002000033855438,0.032999999821186066,300666,0.0,0.0
2025-05-22 00:00:00+00:00,0.032999999821186066,0.03791100159287453,0.03009900078177452,0.03419800102710724,244202,0.0,0.0
2025-05-23 00:00:00+00:00,0.03419800102710724,0.036701999604701996,0.02709599956870079,0.03550000116229057,303705,0.0,0.0
2025-05-24 00:00:00+00:00,0.03550000116229057,0.03550500050187111,0.026095999404788017,0.03000500053167343,219562,0.0,0.0
2025-05-25 00:00:00+00:00,0.03000500053167343,0.030906999483704567,0.025103000923991203,0.02960900031030178,204041,0.0,0.0
2025-05-26 00:00:00+00:00,0.02960900031030178,0.04009699821472168,0.027708999812602997,0.036107998341321945,442515,0.0,0.0
2025-05-27 00:00:00+00:00,0.036107998341321945,0.05962900072336197,0.035204000771045685,0.04621399939060211,689905,0.0,0.0
2025-05-28 00:00:00+00:00,0.04621399939060211,0.06762100011110306,0.04621399939060211,0.061156999319791794,1070765,0.0,0.0
2025-05-29 00:00:00+00:00,0.061156999319791794,0.07549300044775009,0.053068000823259354,0.07549300044775009,1262995,0.0,0.0
2025-05-30 00:00:00+00:00,0.07549300044775009,0.08072599768638611,0.06675700098276138,0.07314100116491318,1423927,0.0,0.0
2025-05-31 00:00:00+00:00,0.07314100116491318,0.0769060030579567,0.054545000195503235,0.05593699961900711,1032768,0.0,0.0
2025-06-01 00:00:00+00:00,0.055936507880687714,0.05769529566168785,0.045571327209472656,0.05230545625090599,710072,0.0,0.0
