TIMESTAMP,FAT36113_OPEN_PRICE_USD,FAT36113_HIGH_PRICE_USD,FAT36113_LOW_PRICE_USD,FAT36113_CLOSE_PRICE_USD,FAT36113_VOLUME_USD,FAT36113_DIVIDENDS_USD,FAT36113_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.014828000217676163,0.01826700009405613,0.014264999888837337,0.015464000403881073,7936575,0.0,0.0
2025-04-02 00:00:00+00:00,0.015464000403881073,0.01942100003361702,0.013429000042378902,0.014669000171124935,14830989,0.0,0.0
2025-04-03 00:00:00+00:00,0.014669000171124935,0.01907300017774105,0.013314999639987946,0.01763799972832203,11494256,0.0,0.0
2025-04-04 00:00:00+00:00,0.01763799972832203,0.025450000539422035,0.016401000320911407,0.0218299999833107,15146739,0.0,0.0
2025-04-05 00:00:00+00:00,0.021832000464200974,0.02495099976658821,0.01924999989569187,0.019742999225854874,4561621,0.0,0.0
2025-04-06 00:00:00+00:00,0.019742999225854874,0.020881999284029007,0.015255000442266464,0.015441999770700932,10712652,0.0,0.0
2025-04-07 00:00:00+00:00,0.015441999770700932,0.01863200031220913,0.012571999803185463,0.0164560005068779,26114529,0.0,0.0
2025-04-08 00:00:00+00:00,0.0164560005068779,0.01928500086069107,0.012702000327408314,0.013442999683320522,13662839,0.0,0.0
2025-04-09 00:00:00+00:00,0.013442999683320522,0.016482999548316002,0.011832999996840954,0.013616999611258507,17944130,0.0,0.0
2025-04-10 00:00:00+00:00,0.01362599991261959,0.01387299969792366,0.010270999744534492,0.010875999927520752,10472656,0.0,0.0
2025-04-11 00:00:00+00:00,0.010875999927520752,0.01465499959886074,0.010544000193476677,0.01182399969547987,8559934,0.0,0.0
2025-04-12 00:00:00+00:00,0.01182399969547987,0.013442999683320522,0.01092199981212616,0.01205699983984232,7540518,0.0,0.0
2025-04-13 00:00:00+00:00,0.012059999629855156,0.012675000354647636,0.010034999810159206,0.01055699959397316,8099154,0.0,0.0
2025-04-14 00:00:00+00:00,0.01055699959397316,0.012179000303149223,0.009325000457465649,0.009517000056803226,9328363,0.0,0.0
2025-04-15 00:00:00+00:00,0.009517000056803226,0.009569999761879444,0.0055240001529455185,0.00752299977466464,10556410,0.0,0.0
2025-04-16 00:00:00+00:00,0.00752299977466464,0.009192000143229961,0.007329999934881926,0.00861399993300438,7922259,0.0,0.0
2025-04-17 00:00:00+00:00,0.00861399993300438,0.010827000252902508,0.007910000160336494,0.01042100042104721,6825404,0.0,0.0
2025-04-18 00:00:00+00:00,0.01042100042104721,0.011890999972820282,0.008507000282406807,0.00982499960809946,6768720,0.0,0.0
2025-04-19 00:00:00+00:00,0.00982499960809946,0.00982499960809946,0.008274000138044357,0.009089999832212925,5224132,0.0,0.0
2025-04-20 00:00:00+00:00,0.009089999832212925,0.009383000433444977,0.007215000223368406,0.007933000102639198,6393031,0.0,0.0
2025-04-21 00:00:00+00:00,0.007933000102639198,0.008615000173449516,0.006781000178307295,0.007246000226587057,8076087,0.0,0.0
2025-04-22 00:00:00+00:00,0.007246000226587057,0.008325000293552876,0.006099999882280827,0.007799999788403511,13692180,0.0,0.0
2025-04-23 00:00:00+00:00,0.007799999788403511,0.009739000350236893,0.007197999861091375,0.009078999981284142,15566584,0.0,0.0
2025-04-24 00:00:00+00:00,0.009078999981284142,0.009517000056803226,0.007757000159472227,0.008441999554634094,9684841,0.0,0.0
2025-04-25 00:00:00+00:00,0.008444000035524368,0.011920999735593796,0.0075240000151097775,0.009147999808192253,14959902,0.0,0.0
2025-04-26 00:00:00+00:00,0.009147999808192253,0.014310000464320183,0.009046000428497791,0.013867000117897987,18478779,0.0,0.0
2025-04-27 00:00:00+00:00,0.013869999907910824,0.014933000318706036,0.010954000055789948,0.01208299957215786,9412048,0.0,0.0
2025-04-28 00:00:00+00:00,0.01208299957215786,0.012211999855935574,0.009468999691307545,0.01006499957293272,10608980,0.0,0.0
2025-04-29 00:00:00+00:00,0.01006499957293272,0.010521000251173973,0.008359000086784363,0.008717999793589115,9217324,0.0,0.0
2025-04-30 00:00:00+00:00,0.008717999793589115,0.009320000186562538,0.008081000298261642,0.008268999867141247,7833596,0.0,0.0
2025-05-01 00:00:00+00:00,0.008268999867141247,0.009309999644756317,0.00760400015860796,0.00823500007390976,8970118,0.0,0.0
2025-05-02 00:00:00+00:00,0.008236000314354897,0.008379999548196793,0.00749199977144599,0.007703999988734722,6655767,0.0,0.0
2025-05-03 00:00:00+00:00,0.007703999988734722,0.007833000272512436,0.006597000174224377,0.0073819998651742935,5982087,0.0,0.0
2025-05-04 00:00:00+00:00,0.0073819998651742935,0.007737999781966209,0.006738999858498573,0.006816999986767769,5665994,0.0,0.0
2025-05-05 00:00:00+00:00,0.006816999986767769,0.007110999897122383,0.005679999943822622,0.0060709998942911625,7657194,0.0,0.0
2025-05-06 00:00:00+00:00,0.0060709998942911625,0.006310000084340572,0.004753999877721071,0.00521499989554286,7628402,0.0,0.0
2025-05-07 00:00:00+00:00,0.00521499989554286,0.00558600015938282,0.00482300017029047,0.004916999954730272,7208661,0.0,0.0
2025-05-08 00:00:00+00:00,0.004916999954730272,0.005280000157654285,0.0044570001773536205,0.005280000157654285,18477514,0.0,0.0
2025-05-09 00:00:00+00:00,0.005280000157654285,0.007184999994933605,0.00520200002938509,0.00597799988463521,27396166,0.0,0.0
2025-05-10 00:00:00+00:00,0.00597799988463521,0.009846000000834465,0.005921999923884869,0.008617999963462353,30535902,0.0,0.0
2025-05-11 00:00:00+00:00,0.008616999723017216,0.009995000436902046,0.008148999884724617,0.008805000223219395,23416823,0.0,0.0
2025-05-12 00:00:00+00:00,0.008805000223219395,0.010865000076591969,0.008775999769568443,0.010514999739825726,43529590,0.0,0.0
2025-05-13 00:00:00+00:00,0.010514999739825726,0.01056199986487627,0.008240999653935432,0.008363000117242336,22623897,0.0,0.0
2025-05-14 00:00:00+00:00,0.008363000117242336,0.008363000117242336,0.005900000222027302,0.005929999984800816,14945985,0.0,0.0
2025-05-15 00:00:00+00:00,0.005929999984800816,0.006306999828666449,0.0056130001321434975,0.006250999867916107,17510177,0.0,0.0
2025-05-16 00:00:00+00:00,0.006250999867916107,0.0065449997782707214,0.005665000062435865,0.005667999852448702,8661127,0.0,0.0
2025-05-17 00:00:00+00:00,0.005667999852448702,0.005929000210016966,0.005284999962896109,0.005357999820262194,10164298,0.0,0.0
2025-05-18 00:00:00+00:00,0.005357999820262194,0.006541000213474035,0.0052919997833669186,0.006428999826312065,14854104,0.0,0.0
2025-05-19 00:00:00+00:00,0.006428999826312065,0.006564000155776739,0.005415999796241522,0.005557999946177006,11193569,0.0,0.0
2025-05-20 00:00:00+00:00,0.005557999946177006,0.005859999917447567,0.005073999986052513,0.0052280002273619175,9260649,0.0,0.0
2025-05-21 00:00:00+00:00,0.0052280002273619175,0.006523000076413155,0.0051020001992583275,0.006140000186860561,17405589,0.0,0.0
2025-05-22 00:00:00+00:00,0.006140000186860561,0.007801000028848648,0.005991999991238117,0.007143999915570021,16076467,0.0,0.0
2025-05-23 00:00:00+00:00,0.007143000140786171,0.009273000061511993,0.006056000012904406,0.006155999843031168,19572479,0.0,0.0
2025-05-24 00:00:00+00:00,0.006155999843031168,0.006560999900102615,0.005903000012040138,0.0059460001066327095,7342749,0.0,0.0
2025-05-25 00:00:00+00:00,0.0059460001066327095,0.006961999926716089,0.0053610000759363174,0.006819999776780605,11928465,0.0,0.0
2025-05-26 00:00:00+00:00,0.006819999776780605,0.007067999802529812,0.006051999982446432,0.00635599996894598,7458670,0.0,0.0
2025-05-27 00:00:00+00:00,0.00635599996894598,0.007087999954819679,0.006219000089913607,0.006391999777406454,9732422,0.0,0.0
2025-05-28 00:00:00+00:00,0.006391999777406454,0.00648100022226572,0.005450000055134296,0.00546099990606308,8046439,0.0,0.0
2025-05-29 00:00:00+00:00,0.00546099990606308,0.005489000119268894,0.0047980002127587795,0.0050039999186992645,10796286,0.0,0.0
2025-05-30 00:00:00+00:00,0.0050039999186992645,0.005160000175237656,0.004327999893575907,0.0045010000467300415,17368365,0.0,0.0
2025-05-31 00:00:00+00:00,0.0045010000467300415,0.004519000183790922,0.0038479999639093876,0.004290000069886446,11010531,0.0,0.0
