TIMESTAMP,BABYWIF_OPEN_PRICE_USD,BABYWIF_HIGH_PRICE_USD,BABYWIF_LOW_PRICE_USD,BABYWIF_CLOSE_PRICE_USD,BABYWIF_VOLUME_USD,BABYWIF_DIVIDENDS_USD,BABYWIF_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.005152000114321709,0.005152000114321709,0.003005000064149499,0.0037799999117851257,4480529,0.0,0.0
2024-03-13 00:00:00+00:00,0.003794000018388033,0.006043999921530485,0.0033710000570863485,0.0039969999343156815,2266230,0.0,0.0
2024-03-14 00:00:00+00:00,0.0039969999343156815,0.007091000210493803,0.003312000073492527,0.006736000068485737,5711961,0.0,0.0
2024-03-15 00:00:00+00:00,0.006754999980330467,0.008031999692320824,0.0038300000596791506,0.004317999817430973,3893443,0.0,0.0
2024-03-16 00:00:00+00:00,0.00432599987834692,0.00471699982881546,0.0022950000129640102,0.0026320000179111958,2366702,0.0,0.0
2024-03-17 00:00:00+00:00,0.002630000002682209,0.00380500010214746,0.002423000056296587,0.0037819999270141125,1051204,0.0,0.0
2024-03-18 00:00:00+00:00,0.003710000077262521,0.0037700000684708357,0.002228999976068735,0.0024109999649226665,898487,0.0,0.0
2024-03-19 00:00:00+00:00,0.002377999946475029,0.0024129999801516533,0.0017610000213608146,0.0020800000056624413,508977,0.0,0.0
2024-03-20 00:00:00+00:00,0.0020800000056624413,0.004796000197529793,0.0018870000494644046,0.0038159999530762434,1578404,0.0,0.0
2024-03-21 00:00:00+00:00,0.0038159999530762434,0.004987999796867371,0.002131999935954809,0.002478000009432435,1848347,0.0,0.0
2024-03-22 00:00:00+00:00,0.002478000009432435,0.0026420000940561295,0.002051000017672777,0.0022410000674426556,721766,0.0,0.0
2024-03-23 00:00:00+00:00,0.0022410000674426556,0.002326000016182661,0.0019209999591112137,0.002070999937132001,553451,0.0,0.0
2024-03-24 00:00:00+00:00,0.002070999937132001,0.0021100000012665987,0.0014359999913722277,0.0016339999856427312,750443,0.0,0.0
2024-03-25 00:00:00+00:00,0.0016339999856427312,0.002217999892309308,0.0013589999871328473,0.001930000027641654,725471,0.0,0.0
2024-03-26 00:00:00+00:00,0.001930000027641654,0.003071000101044774,0.001791000016964972,0.002391000045463443,1116926,0.0,0.0
2024-03-27 00:00:00+00:00,0.002392000053077936,0.0026140001136809587,0.0018560000462457538,0.002213000087067485,1009582,0.0,0.0
2024-03-28 00:00:00+00:00,0.002213000087067485,0.0022559999488294125,0.001892999978736043,0.002015999983996153,578689,0.0,0.0
2024-03-29 00:00:00+00:00,0.002015999983996153,0.0020630001090466976,0.001677999971434474,0.0018420000560581684,744521,0.0,0.0
2024-03-30 00:00:00+00:00,0.0018420000560581684,0.002010999945923686,0.0015539999585598707,0.001614999957382679,670126,0.0,0.0
2024-03-31 00:00:00+00:00,0.001614999957382679,0.0017800000496208668,0.0014819999923929572,0.001541999983601272,511752,0.0,0.0
2024-04-01 00:00:00+00:00,0.001541999983601272,0.001673000049777329,0.0014009999576956034,0.0014730000402778387,446292,0.0,0.0
2024-04-02 00:00:00+00:00,0.0014730000402778387,0.001509999972768128,0.0012359999818727374,0.001310999970883131,543854,0.0,0.0
2024-04-03 00:00:00+00:00,0.001310999970883131,0.0013299999991431832,0.0010890000266954303,0.0011149999918416142,361457,0.0,0.0
2024-04-04 00:00:00+00:00,0.0011149999918416142,0.0012069999938830733,0.0009360000258311629,0.0010430000256747007,324438,0.0,0.0
2024-04-05 00:00:00+00:00,0.0010430000256747007,0.0012240000069141388,0.0008329999982379377,0.0010420000180602074,337953,0.0,0.0
2024-04-06 00:00:00+00:00,0.0010420000180602074,0.0010789999505504966,0.000818000000435859,0.0009270000155083835,262520,0.0,0.0
2024-04-07 00:00:00+00:00,0.0009270000155083835,0.000944000028539449,0.00056900002527982,0.0006949999951757491,275440,0.0,0.0
2024-04-08 00:00:00+00:00,0.0006949999951757491,0.0009079999872483313,0.0006549999816343188,0.0008699999889358878,274100,0.0,0.0
2024-04-09 00:00:00+00:00,0.0008699999889358878,0.0009330000029876828,0.0006590000120922923,0.0006600000197067857,231392,0.0,0.0
2024-04-10 00:00:00+00:00,0.0006600000197067857,0.0009929999941959977,0.000539999979082495,0.0009299999801442027,331953,0.0,0.0
2024-04-11 00:00:00+00:00,0.0009299999801442027,0.0009720000089146197,0.0006980000180192292,0.0006980000180192292,229719,0.0,0.0
2024-04-12 00:00:00+00:00,0.0006980000180192292,0.0007050000131130219,0.0005890000029467046,0.000598000013269484,191055,0.0,0.0
2024-04-13 00:00:00+00:00,0.000598000013269484,0.0006419999990612268,0.0005130000063218176,0.0006329999887384474,204970,0.0,0.0
2024-04-14 00:00:00+00:00,0.0006329999887384474,0.000666000007186085,0.00046300000394694507,0.0005799999926239252,221238,0.0,0.0
2024-04-15 00:00:00+00:00,0.0005750000127591193,0.0006019999855197966,0.000446999998530373,0.00044800000614486635,161844,0.0,0.0
2024-04-16 00:00:00+00:00,0.00044800000614486635,0.000493000028654933,0.00029399999766610563,0.00048600000445730984,117324,0.0,0.0
2024-04-17 00:00:00+00:00,0.0004920000210404396,0.0005840000230818987,0.0004820000031031668,0.0005259999888949096,96768,0.0,0.0
2024-04-18 00:00:00+00:00,0.0005259999888949096,0.0007210000185295939,0.0004970000009052455,0.0006990000256337225,95376,0.0,0.0
2024-04-19 00:00:00+00:00,0.0006990000256337225,0.0007040000054985285,0.0005910000181756914,0.0005959999980404973,35677,0.0,0.0
2024-04-20 00:00:00+00:00,0.0005959999980404973,0.0006430000066757202,0.0005569999921135604,0.000598000013269484,42294,0.0,0.0
2024-04-21 00:00:00+00:00,0.0006040000007487833,0.0006050000083632767,0.0005729999975301325,0.0005729999975301325,12664,0.0,0.0
2024-04-22 00:00:00+00:00,0.0005729999975301325,0.0006019999855197966,0.0005600000149570405,0.0005949999904260039,20146,0.0,0.0
2024-04-23 00:00:00+00:00,0.0005949999904260039,0.0006539999740198255,0.0005939999828115106,0.0006309999735094607,28682,0.0,0.0
2024-04-24 00:00:00+00:00,0.0006270000012591481,0.000707999977748841,0.0006189999985508621,0.0006230000290088356,37770,0.0,0.0
2024-04-25 00:00:00+00:00,0.0006230000290088356,0.0006319999811239541,0.00042600001324899495,0.00042600001324899495,56076,0.0,0.0
2024-04-26 00:00:00+00:00,0.00042600001324899495,0.0005089999758638442,0.0004250000056345016,0.000493000028654933,46344,0.0,0.0
2024-04-27 00:00:00+00:00,0.000493000028654933,0.0005750000127591193,0.0004670000053010881,0.0005169999785721302,34223,0.0,0.0
2024-04-28 00:00:00+00:00,0.0005169999785721302,0.0005389999714680016,0.0004830000107176602,0.0004839999892283231,14251,0.0,0.0
2024-04-29 00:00:00+00:00,0.0004839999892283231,0.0004870000120718032,0.0004419999895617366,0.0004670000053010881,9607,0.0,0.0
2024-04-30 00:00:00+00:00,0.0004670000053010881,0.00046999999904073775,0.0003809999907389283,0.0004039999912492931,39286,0.0,0.0
2024-05-01 00:00:00+00:00,0.0004039999912492931,0.00040600000647827983,0.000371000001905486,0.00039400000241585076,12635,0.0,0.0
2024-05-02 00:00:00+00:00,0.00039400000241585076,0.00043899999582208693,0.0003819999983534217,0.00041599999531172216,24783,0.0,0.0
2024-05-03 00:00:00+00:00,0.0004130000015720725,0.0004490000137593597,0.00041199999395757914,0.0004309999931138009,15602,0.0,0.0
2024-05-04 00:00:00+00:00,0.0004309999931138009,0.0004579999949783087,0.0004309999931138009,0.00043899999582208693,13340,0.0,0.0
2024-05-05 00:00:00+00:00,0.00043899999582208693,0.0004870000120718032,0.00042600001324899495,0.00047599998652003706,21084,0.0,0.0
2024-05-06 00:00:00+00:00,0.00047599998652003706,0.000534999999217689,0.00046999999904073775,0.00047400000039488077,34464,0.0,0.0
2024-05-07 00:00:00+00:00,0.00047400000039488077,0.0005089999758638442,0.00046499999007210135,0.0004949999856762588,22167,0.0,0.0
2024-05-08 00:00:00+00:00,0.0004949999856762588,0.0007489999989047647,0.0004870000120718032,0.0005920000257901847,139461,0.0,0.0
2024-05-09 00:00:00+00:00,0.0005920000257901847,0.0006409999914467335,0.0005300000193528831,0.0006270000012591481,44907,0.0,0.0
2024-05-10 00:00:00+00:00,0.0006270000012591481,0.0008800000068731606,0.0006210000137798488,0.0006910000229254365,87265,0.0,0.0
2024-05-11 00:00:00+00:00,0.0006910000229254365,0.0007019999902695417,0.0006350000039674342,0.0006559999892488122,16990,0.0,0.0
2024-05-12 00:00:00+00:00,0.0006559999892488122,0.0006600000197067857,0.0005579999997280538,0.0005579999997280538,15333,0.0,0.0
2024-05-13 00:00:00+00:00,0.00056900002527982,0.0005939999828115106,0.00043200000072829425,0.0004939999780617654,35490,0.0,0.0
