TIMESTAMP,EVER_OPEN_PRICE_USD,EVER_HIGH_PRICE_USD,EVER_LOW_PRICE_USD,EVER_CLOSE_PRICE_USD,EVER_VOLUME_USD,EVER_DIVIDENDS_USD,EVER_STOCK_SPLITS_USD
2020-10-26 00:00:00+00:00,1.4927090406417847,1.6995290517807007,1.3268179893493652,1.4540270566940308,850638,0.0,0.0
2020-10-27 00:00:00+00:00,1.454300045967102,1.607550024986267,1.2733449935913086,1.3920910358428955,885110,0.0,0.0
2020-10-28 00:00:00+00:00,1.3937150239944458,1.5676079988479614,1.1706229448318481,1.3488010168075562,758638,0.0,0.0
2020-10-29 00:00:00+00:00,1.348760962486267,1.3576810359954834,1.1751459836959839,1.3085949420928955,710468,0.0,0.0
2020-10-30 00:00:00+00:00,1.308580994606018,1.327746033668518,1.105059027671814,1.1870429515838623,892567,0.0,0.0
2020-10-31 00:00:00+00:00,1.18517005443573,1.334710955619812,1.1423959732055664,1.2487159967422485,853322,0.0,0.0
2020-11-01 00:00:00+00:00,1.248695969581604,1.2599890232086182,1.1451460123062134,1.2334109544754028,874098,0.0,0.0
2020-11-02 00:00:00+00:00,1.2356120347976685,1.2736259698867798,1.142227053642273,1.2425249814987183,770171,0.0,0.0
2020-11-03 00:00:00+00:00,1.2417010068893433,1.2654180526733398,1.16103196144104,1.2231240272521973,801566,0.0,0.0
2020-11-04 00:00:00+00:00,1.223162055015564,1.2455639839172363,1.0456889867782593,1.2168819904327393,897579,0.0,0.0
2020-11-05 00:00:00+00:00,1.216912031173706,1.2520970106124878,1.1285099983215332,1.2235029935836792,779156,0.0,0.0
2020-11-06 00:00:00+00:00,1.2234859466552734,1.254323959350586,1.1090099811553955,1.1554169654846191,892319,0.0,0.0
2020-11-07 00:00:00+00:00,1.1563899517059326,1.1903250217437744,1.1015559434890747,1.1611989736557007,771832,0.0,0.0
2020-11-08 00:00:00+00:00,1.1599839925765991,1.338757038116455,1.1418570280075073,1.1899540424346924,1022532,0.0,0.0
2020-11-09 00:00:00+00:00,1.1893939971923828,1.2579669952392578,1.045009970664978,1.1260570287704468,1001776,0.0,0.0
2020-11-10 00:00:00+00:00,1.1260050535202026,1.1703740358352661,0.8904500007629395,1.0153950452804565,943105,0.0,0.0
2020-11-11 00:00:00+00:00,1.0155370235443115,1.1530369520187378,0.9597659707069397,1.1112860441207886,1028160,0.0,0.0
2020-11-12 00:00:00+00:00,1.111948013305664,1.1867250204086304,1.0125830173492432,1.0591059923171997,840015,0.0,0.0
2020-11-13 00:00:00+00:00,1.0587680339813232,1.096487045288086,0.29488301277160645,1.0139240026474,964432,0.0,0.0
2020-11-14 00:00:00+00:00,1.0143179893493652,1.081307053565979,0.9516729712486267,1.0270609855651855,759374,0.0,0.0
2020-11-15 00:00:00+00:00,1.0265430212020874,1.0597120523452759,0.9151920080184937,0.990526020526886,277319,0.0,0.0
