TIMESTAMP,USDUC_OPEN_PRICE_USD,USDUC_HIGH_PRICE_USD,USDUC_LOW_PRICE_USD,USDUC_CLOSE_PRICE_USD,USDUC_VOLUME_USD,USDUC_DIVIDENDS_USD,USDUC_STOCK_SPLITS_USD
2025-05-27 00:00:00+00:00,6.800000119255856e-05,9.200000204145908e-05,3.7999998312443495e-05,4.099999932805076e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7999998312443495e-05,4.199999966658652e-05,2445,0.0,0.0
2025-05-29 00:00:00+00:00,4.199999966658652e-05,0.0003100000030826777,4.199999966658652e-05,8.499999967170879e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.099999831756577e-05,8.099999831756577e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.999999797903001e-05,8.099999831756577e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,8.133926166919991e-05,8.172658999683335e-05,7.923431985545903e-05,8.172658999683335e-05,659,0.0,0.0
