TIMESTAMP,REQ_OPEN_PRICE_USD,REQ_HIGH_PRICE_USD,REQ_LOW_PRICE_USD,REQ_CLOSE_PRICE_USD,REQ_VOLUME_USD,REQ_DIVIDENDS_USD,REQ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.056141000241041183,0.07373300194740295,0.05601700022816658,0.06797199696302414,3332220,0.0,0.0
2017-11-10 00:00:00+00:00,0.06824599951505661,0.06962700188159943,0.05180000141263008,0.058421000838279724,2281420,0.0,0.0
2017-11-11 00:00:00+00:00,0.05741000175476074,0.059494998306035995,0.052889999002218246,0.055546000599861145,1236560,0.0,0.0
2017-11-12 00:00:00+00:00,0.05541900172829628,0.05622300133109093,0.04184599965810776,0.047972001135349274,2727640,0.0,0.0
2017-11-13 00:00:00+00:00,0.047832001000642776,0.05753700062632561,0.04676299914717674,0.05733000114560127,1433980,0.0,0.0
2017-11-14 00:00:00+00:00,0.057307999581098557,0.05982000008225441,0.05262799933552742,0.05612799897789955,1356620,0.0,0.0
2017-11-15 00:00:00+00:00,0.056178998202085495,0.05815799906849861,0.053293000906705856,0.055948998779058456,1206350,0.0,0.0
2017-11-16 00:00:00+00:00,0.05602400004863739,0.05685900151729584,0.049049001187086105,0.051833998411893845,1434370,0.0,0.0
2017-11-17 00:00:00+00:00,0.051642000675201416,0.051642000675201416,0.04499100148677826,0.045857999473810196,1170020,0.0,0.0
2017-11-18 00:00:00+00:00,0.04538799822330475,0.04947499930858612,0.04464999958872795,0.04710499942302704,850895,0.0,0.0
2017-11-19 00:00:00+00:00,0.047061000019311905,0.051968999207019806,0.04630199819803238,0.050491999834775925,735454,0.0,0.0
2017-11-20 00:00:00+00:00,0.051330000162124634,0.05350999906659126,0.04915500059723854,0.05043800175189972,1186050,0.0,0.0
2017-11-21 00:00:00+00:00,0.05000099912285805,0.051121000200510025,0.04671100154519081,0.04687099903821945,1077260,0.0,0.0
2017-11-22 00:00:00+00:00,0.046835001558065414,0.05702799931168556,0.04653700068593025,0.05613299831748009,1861860,0.0,0.0
2017-11-23 00:00:00+00:00,0.05573999881744385,0.07924599945545197,0.05417799949645996,0.06993799656629562,6487150,0.0,0.0
2017-11-24 00:00:00+00:00,0.07190900295972824,0.07418999820947647,0.06007799878716469,0.07180000096559525,5717520,0.0,0.0
2017-11-25 00:00:00+00:00,0.07156100124120712,0.07193800061941147,0.06357800215482712,0.0655680000782013,3164900,0.0,0.0
2017-11-26 00:00:00+00:00,0.06555300205945969,0.06625799834728241,0.06126900017261505,0.06518200039863586,1625240,0.0,0.0
2017-11-27 00:00:00+00:00,0.06577199697494507,0.07479900121688843,0.06481900066137314,0.06919299811124802,3375890,0.0,0.0
2017-11-28 00:00:00+00:00,0.06894700229167938,0.07577700167894363,0.06631399691104889,0.07105399668216705,3771390,0.0,0.0
2017-11-29 00:00:00+00:00,0.07228100299835205,0.07660699635744095,0.05943499878048897,0.0604810006916523,3437910,0.0,0.0
2017-11-30 00:00:00+00:00,0.06156200170516968,0.0695049986243248,0.055188000202178955,0.06398899853229523,2817380,0.0,0.0
2017-12-01 00:00:00+00:00,0.06413599848747253,0.06632299721240997,0.05760800093412399,0.06420999765396118,2468760,0.0,0.0
2017-12-02 00:00:00+00:00,0.06432999670505524,0.06777399778366089,0.06275200098752975,0.06736399978399277,2240470,0.0,0.0
2017-12-03 00:00:00+00:00,0.06740400195121765,0.07921499758958817,0.06597000360488892,0.07696700096130371,3874740,0.0,0.0
2017-12-04 00:00:00+00:00,0.07788900285959244,0.09822800010442734,0.07714500278234482,0.09822800010442734,7771790,0.0,0.0
2017-12-05 00:00:00+00:00,0.09839099645614624,0.12181700021028519,0.09707099944353104,0.10791999846696854,15195300,0.0,0.0
