TIMESTAMP,VDO_OPEN_PRICE_USD,VDO_HIGH_PRICE_USD,VDO_LOW_PRICE_USD,VDO_CLOSE_PRICE_USD,VDO_VOLUME_USD,VDO_DIVIDENDS_USD,VDO_STOCK_SPLITS_USD
2025-02-25 00:00:00+00:00,0.443681001663208,0.4612959921360016,0.39700600504875183,0.4611479938030243,61321,0.0,0.0
2025-02-26 00:00:00+00:00,0.4611479938030243,0.47458600997924805,0.4104219973087311,0.4396759867668152,27681,0.0,0.0
2025-02-27 00:00:00+00:00,0.4396759867668152,0.4469819962978363,0.4220679998397827,0.42509400844573975,13493,0.0,0.0
2025-02-28 00:00:00+00:00,0.42509400844573975,0.4431999921798706,0.38110101222991943,0.4431999921798706,36791,0.0,0.0
2025-03-01 00:00:00+00:00,0.4431999921798706,0.4708169996738434,0.4431999921798706,0.4653480052947998,13444,0.0,0.0
2025-03-02 00:00:00+00:00,0.4653480052947998,0.517628014087677,0.45824500918388367,0.4909450113773346,15382,0.0,0.0
2025-03-03 00:00:00+00:00,0.4909450113773346,0.4909450113773346,0.29558199644088745,0.3456459939479828,73454,0.0,0.0
2025-03-04 00:00:00+00:00,0.3456459939479828,0.372639000415802,0.3235200047492981,0.3329389989376068,80913,0.0,0.0
2025-03-05 00:00:00+00:00,0.3329389989376068,0.39970898628234863,0.3329389989376068,0.3986380100250244,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.3986380100250244,0.4184750020503998,0.34092700481414795,0.34460699558258057,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.34460699558258057,0.34460699558258057,0.3213669955730438,0.33030200004577637,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.33030200004577637,0.35321199893951416,0.33030200004577637,0.3427119851112366,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.3427119851112366,0.3485200107097626,0.2895289957523346,0.29531699419021606,27592,0.0,0.0
2025-03-10 00:00:00+00:00,0.29531699419021606,0.3146840035915375,0.25452500581741333,0.25452500581741333,42985,0.0,0.0
2025-03-11 00:00:00+00:00,0.25452500581741333,0.27019500732421875,0.24536199867725372,0.26504799723625183,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.26504799723625183,0.2765980064868927,0.2522369921207428,0.2765980064868927,14788,0.0,0.0
2025-03-13 00:00:00+00:00,0.2765980064868927,0.2765980064868927,0.25926199555397034,0.2652429938316345,10772,0.0,0.0
2025-03-14 00:00:00+00:00,0.2652429938316345,0.29701799154281616,0.26409998536109924,0.29701799154281616,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.29701799154281616,0.31820300221443176,0.2962479889392853,0.3173680007457733,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.3173680007457733,0.3173680007457733,0.30596399307250977,0.30596399307250977,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.30596399307250977,0.3309740126132965,0.30596399307250977,0.32956698536872864,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.32956698536872864,0.32956698536872864,0.2974810004234314,0.2974810004234314,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.2974810004234314,0.3195129930973053,0.27994999289512634,0.302047997713089,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.302047997713089,0.3083229959011078,0.2952829897403717,0.2952829897403717,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.2952829897403717,0.2952829897403717,0.278670996427536,0.2866300046443939,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.2866300046443939,0.3485319912433624,0.2866300046443939,0.3244810104370117,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.3244810104370117,0.32565999031066895,0.3210600018501282,0.3211840093135834,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.3211840093135834,0.3875640034675598,0.3211840093135834,0.37248900532722473,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.37248900532722473,0.37248900532722473,0.26207900047302246,0.30243900418281555,0,0.0,0.0
2025-03-26 00:00:00+00:00,0.30243900418281555,0.30243900418281555,0.28486400842666626,0.28631100058555603,4226,0.0,0.0
2025-03-27 00:00:00+00:00,0.28631100058555603,0.3096340000629425,0.28631100058555603,0.3096340000629425,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.3096340000629425,0.3096340000629425,0.26667699217796326,0.2690640091896057,0,0.0,0.0
