TIMESTAMP,DPI_OPEN_PRICE_USD,DPI_HIGH_PRICE_USD,DPI_LOW_PRICE_USD,DPI_CLOSE_PRICE_USD,DPI_VOLUME_USD,DPI_DIVIDENDS_USD,DPI_STOCK_SPLITS_USD
2020-09-15 00:00:00+00:00,131.57363891601562,159.58853149414062,113.19415283203125,116.57872772216797,1764750,0.0,0.0
2020-09-16 00:00:00+00:00,116.5317611694336,126.59678649902344,106.42935180664062,113.65396881103516,841446,0.0,0.0
2020-09-17 00:00:00+00:00,113.65396881103516,119.63749694824219,101.14635467529297,111.05149841308594,137977,0.0,0.0
2020-09-18 00:00:00+00:00,110.89111328125,133.52203369140625,98.83174896240234,110.1225357055664,231525,0.0,0.0
2020-09-19 00:00:00+00:00,110.1225357055664,117.21072387695312,98.54386138916016,107.09207916259766,255475,0.0,0.0
2020-09-20 00:00:00+00:00,107.21287536621094,113.81758880615234,100.9655532836914,102.3601303100586,160846,0.0,0.0
2020-09-21 00:00:00+00:00,102.3601303100586,105.79039764404297,87.29411315917969,92.77000427246094,227072,0.0,0.0
2020-09-22 00:00:00+00:00,92.63951110839844,102.07513427734375,89.12570190429688,97.26163482666016,204847,0.0,0.0
2020-09-23 00:00:00+00:00,96.724853515625,98.19557189941406,84.15826416015625,86.61925506591797,221656,0.0,0.0
2020-09-24 00:00:00+00:00,86.61925506591797,96.76081848144531,85.06420135498047,93.10269165039062,100490,0.0,0.0
2020-09-25 00:00:00+00:00,93.10269165039062,104.36470794677734,88.92446899414062,101.6693115234375,177353,0.0,0.0
2020-09-26 00:00:00+00:00,101.6693115234375,109.49152374267578,99.40693664550781,108.75381469726562,133261,0.0,0.0
2020-09-27 00:00:00+00:00,108.75381469726562,114.13349914550781,102.36293029785156,106.430908203125,158189,0.0,0.0
2020-09-28 00:00:00+00:00,106.37224578857422,107.21189880371094,101.03910827636719,105.26873779296875,236501,0.0,0.0
2020-09-29 00:00:00+00:00,105.26873779296875,109.15628051757812,94.70502471923828,97.9565200805664,120119,0.0,0.0
2020-09-30 00:00:00+00:00,97.9565200805664,100.58735656738281,92.01509857177734,99.97499084472656,73211,0.0,0.0
2020-10-01 00:00:00+00:00,99.97499084472656,104.62022399902344,94.04008483886719,101.78063201904297,84356,0.0,0.0
2020-10-02 00:00:00+00:00,101.78063201904297,107.83802032470703,86.7137222290039,93.56765747070312,304130,0.0,0.0
2020-10-03 00:00:00+00:00,93.56765747070312,97.34917449951172,91.39765930175781,94.9854736328125,63350,0.0,0.0
2020-10-04 00:00:00+00:00,94.9854736328125,94.99261474609375,85.6875,92.89363861083984,147280,0.0,0.0
2020-10-05 00:00:00+00:00,92.89363861083984,94.73176574707031,89.19223022460938,89.55050659179688,95072,0.0,0.0
2020-10-06 00:00:00+00:00,89.55050659179688,97.84516143798828,72.66088104248047,78.95783233642578,770189,0.0,0.0
2020-10-07 00:00:00+00:00,79.1962890625,81.40420532226562,74.2966079711914,77.30265045166016,4577215,0.0,0.0
2020-10-08 00:00:00+00:00,77.30265045166016,94.78205108642578,77.20576477050781,83.81178283691406,6622872,0.0,0.0
2020-10-09 00:00:00+00:00,83.81988525390625,94.06864166259766,63.85525131225586,87.7442855834961,17395014,0.0,0.0
2020-10-10 00:00:00+00:00,87.73052978515625,91.84017181396484,87.44570922851562,89.66143798828125,4250033,0.0,0.0
2020-10-11 00:00:00+00:00,89.66143798828125,90.6329574584961,87.03776550292969,89.55004119873047,2624222,0.0,0.0
2020-10-12 00:00:00+00:00,89.54795837402344,92.16043090820312,88.81902313232422,91.03939819335938,1298215,0.0,0.0
2020-10-13 00:00:00+00:00,91.0396957397461,92.01237487792969,89.75470733642578,91.01564025878906,0,0.0,0.0
2020-10-14 00:00:00+00:00,91.01564025878906,92.14231872558594,89.41846466064453,90.29267120361328,0,0.0,0.0
2020-10-15 00:00:00+00:00,90.29267120361328,90.67449188232422,88.64398956298828,90.08876037597656,0,0.0,0.0
2020-10-16 00:00:00+00:00,90.08876037597656,90.44734954833984,86.77715301513672,87.41722869873047,0,0.0,0.0
2020-10-17 00:00:00+00:00,87.41722869873047,87.9250717163086,86.91344451904297,87.77291107177734,0,0.0,0.0
