TIMESTAMP,ELVIS_OPEN_PRICE_USD,ELVIS_HIGH_PRICE_USD,ELVIS_LOW_PRICE_USD,ELVIS_CLOSE_PRICE_USD,ELVIS_VOLUME_USD,ELVIS_DIVIDENDS_USD,ELVIS_STOCK_SPLITS_USD
2025-04-03 00:00:00+00:00,0.00184599997010082,0.002339000115171075,0.00184599997010082,0.00202700006775558,63940,0.0,0.0
2025-04-04 00:00:00+00:00,0.00202700006775558,0.0022330000065267086,0.0018739999504759908,0.0019160000374540687,52235,0.0,0.0
2025-04-05 00:00:00+00:00,0.0019160000374540687,0.002193999942392111,0.0016240000259131193,0.0018609999679028988,62069,0.0,0.0
2025-04-06 00:00:00+00:00,0.0018609999679028988,0.0019340000580996275,0.0015930000226944685,0.0016280000563710928,47788,0.0,0.0
2025-04-07 00:00:00+00:00,0.0016280000563710928,0.0016280000563710928,0.000859999970998615,0.000944000028539449,160972,0.0,0.0
2025-04-08 00:00:00+00:00,0.000944000028539449,0.001167000038549304,0.0008239999879151583,0.0009609999833628535,50548,0.0,0.0
2025-04-09 00:00:00+00:00,0.0009609999833628535,0.0012570000253617764,0.0009130000253207982,0.001044000033289194,57336,0.0,0.0
2025-04-10 00:00:00+00:00,0.001044000033289194,0.0012499999720603228,0.0008650000090710819,0.0011289999820291996,76484,0.0,0.0
2025-04-11 00:00:00+00:00,0.0011289999820291996,0.0012600000482052565,0.000957000011112541,0.000994000001810491,47609,0.0,0.0
2025-04-12 00:00:00+00:00,0.000994000001810491,0.0011159999994561076,0.0007960000075399876,0.0009599999757483602,52667,0.0,0.0
2025-04-13 00:00:00+00:00,0.0009599999757483602,0.000994000001810491,0.0008360000210814178,0.0009089999948628247,33390,0.0,0.0
2025-04-14 00:00:00+00:00,0.0009089999948628247,0.0009850000496953726,0.0008730000117793679,0.0009110000100918114,22774,0.0,0.0
2025-04-15 00:00:00+00:00,0.0009110000100918114,0.0011269999668002129,0.0008449999731965363,0.0010029999539256096,73263,0.0,0.0
2025-04-16 00:00:00+00:00,0.0010029999539256096,0.0015490000369027257,0.0008970000199042261,0.0010290000354871154,104494,0.0,0.0
