TIMESTAMP,FDC36508_OPEN_PRICE_USD,FDC36508_HIGH_PRICE_USD,FDC36508_LOW_PRICE_USD,FDC36508_CLOSE_PRICE_USD,FDC36508_VOLUME_USD,FDC36508_DIVIDENDS_USD,FDC36508_STOCK_SPLITS_USD
2025-05-15 00:00:00+00:00,0.22847199440002441,0.23361100256443024,0.22174100577831268,0.22469200193881989,929354,0.0,0.0
2025-05-16 00:00:00+00:00,0.22469200193881989,0.2345069944858551,0.2240159958600998,0.22891899943351746,821307,0.0,0.0
2025-05-17 00:00:00+00:00,0.22891899943351746,0.23282699286937714,0.22281600534915924,0.23015399277210236,626067,0.0,0.0
2025-05-18 00:00:00+00:00,0.23015399277210236,0.2431280016899109,0.22861500084400177,0.23950700461864471,739990,0.0,0.0
2025-05-19 00:00:00+00:00,0.23950700461864471,0.24199000000953674,0.22639299929141998,0.23240900039672852,1121360,0.0,0.0
2025-05-20 00:00:00+00:00,0.23240900039672852,0.2359279990196228,0.22541600465774536,0.23035000264644623,806850,0.0,0.0
2025-05-21 00:00:00+00:00,0.23035000264644623,0.24300000071525574,0.22831299901008606,0.2408600002527237,813280,0.0,0.0
2025-05-22 00:00:00+00:00,0.2408600002527237,0.2503089904785156,0.24075500667095184,0.2452870011329651,934715,0.0,0.0
2025-05-23 00:00:00+00:00,0.2452870011329651,0.2517380118370056,0.22996599972248077,0.23043499886989594,666116,0.0,0.0
2025-05-24 00:00:00+00:00,0.23043499886989594,0.23475700616836548,0.2269590049982071,0.22815999388694763,389283,0.0,0.0
2025-05-25 00:00:00+00:00,0.22815999388694763,0.2316959947347641,0.22337999939918518,0.23167799413204193,412918,0.0,0.0
2025-05-26 00:00:00+00:00,0.23167799413204193,0.2341880053281784,0.22387699782848358,0.22630999982357025,345652,0.0,0.0
2025-05-27 00:00:00+00:00,0.22630999982357025,0.2297379970550537,0.22277100384235382,0.22548000514507294,240364,0.0,0.0
2025-05-28 00:00:00+00:00,0.22548000514507294,0.2273540049791336,0.2183769941329956,0.2241230010986328,275818,0.0,0.0
2025-05-29 00:00:00+00:00,0.2241230010986328,0.22946399450302124,0.22018399834632874,0.22018399834632874,278222,0.0,0.0
2025-05-30 00:00:00+00:00,0.22018399834632874,0.22234900295734406,0.2022009938955307,0.2022009938955307,271219,0.0,0.0
2025-05-31 00:00:00+00:00,0.2022009938955307,0.21110600233078003,0.19738000631332397,0.20964600145816803,298866,0.0,0.0
2025-06-01 00:00:00+00:00,0.20964565873146057,0.21165625751018524,0.20611894130706787,0.2096928358078003,280692,0.0,0.0
