,MSE,MAE,RMSE,MAPE,R2
0,0.0006562302572754,0.0191820902537345,0.0256169915734742,0.0548853150274762,0.7936080792038783
1,0.0001446377127734,0.009129818739303,0.0120265420122949,0.0319927154198147,0.7853877297924124
2,0.0003840102062950001,0.0154082321590358,0.0195961783594404,0.038733706572632,0.7648464485090932
3,0.0011063980402954,0.022224976834967502,0.0332625621426773,0.0529116672988928,0.7100485819989117
4,0.00037715489247450005,0.0153662074472621,0.0194204761134882,0.0346431332199392,0.510314227691395
5,0.0014465455179264,0.0273209936306987,0.0380334789090664,0.0491924843461029,0.6823845656270834
6,0.0005400726980858,0.0154124346060047,0.0232394642383574,0.0417540543291161,0.6851625778867678
7,0.0002532966707713,0.011978518625493,0.0159152967541095,0.0414191240437151,0.8664925347333662
8,0.0002561845678563,0.0134849951295008,0.0160057667062952,0.0518149156075411,0.7145036681797947
9,0.0001231619439961,0.0086918677074437,0.0110978351040258,0.0360192646615352,0.8362396499854831
10,0.0001316961925265,0.0092464026891207,0.0114758961535283,0.0396398257758221,0.7372123094149007
11,0.0002454135439118,0.010971465019544302,0.0156656804484139,0.0793866805890033,0.8239326878477748
Mean,0.000472066853682325,0.014868166903509067,0.020113014042930956,0.04603274057429923,0.7425110884059051
