TIMESTAMP,EOTH_OPEN_PRICE_USD,EOTH_HIGH_PRICE_USD,EOTH_LOW_PRICE_USD,EOTH_CLOSE_PRICE_USD,EOTH_VOLUME_USD,EOTH_DIVIDENDS_USD,EOTH_STOCK_SPLITS_USD
2023-07-08 00:00:00+00:00,0.001091000041924417,0.0015620000194758177,0.001091000041924417,0.0015620000194758177,5943,0.0,0.0
2023-07-09 00:00:00+00:00,0.0015620000194758177,0.00254400004632771,0.0015610000118613243,0.002400999888777733,6533,0.0,0.0
2023-07-10 00:00:00+00:00,0.002400999888777733,0.00369199994020164,0.0023089998867362738,0.0034209999721497297,9341,0.0,0.0
2023-07-11 00:00:00+00:00,0.0034209999721497297,0.010286999866366386,0.003369000041857362,0.010060999542474747,32041,0.0,0.0
2023-07-12 00:00:00+00:00,0.01005799975246191,0.01005799975246191,0.0056119998916983604,0.0073079997673630714,36147,0.0,0.0
2023-07-13 00:00:00+00:00,0.007306000217795372,0.009138000197708607,0.005727999843657017,0.0058929999358952045,26956,0.0,0.0
2023-07-14 00:00:00+00:00,0.0058929999358952045,0.0064210002310574055,0.0045289997942745686,0.006041999906301498,17745,0.0,0.0
2023-07-15 00:00:00+00:00,0.0060430001467466354,0.006194999907165766,0.004972999915480614,0.005295999813824892,12986,0.0,0.0
2023-07-16 00:00:00+00:00,0.005297000054270029,0.006415999960154295,0.0041970000602304935,0.005652999971061945,12675,0.0,0.0
2023-07-17 00:00:00+00:00,0.005654999986290932,0.00609799986705184,0.005553000140935183,0.005652999971061945,4194,0.0,0.0
2023-07-18 00:00:00+00:00,0.005654000211507082,0.005708000157028437,0.0038660001009702682,0.004922000225633383,12032,0.0,0.0
2023-07-19 00:00:00+00:00,0.004922000225633383,0.005022000055760145,0.003945999778807163,0.004135000053793192,7106,0.0,0.0
2023-07-20 00:00:00+00:00,0.004133999813348055,0.004612000193446875,0.003702000016346574,0.0038079998921602964,4978,0.0,0.0
2023-07-21 00:00:00+00:00,0.0038079998921602964,0.0038900000508874655,0.003135999897494912,0.0035459999926388264,4146,0.0,0.0
2023-07-22 00:00:00+00:00,0.0035439999774098396,0.004604999907314777,0.0034519999753683805,0.004563999827951193,4123,0.0,0.0
2023-07-23 00:00:00+00:00,0.004563999827951193,0.004567000083625317,0.003378000110387802,0.003739000065252185,5716,0.0,0.0
2023-07-24 00:00:00+00:00,0.003739000065252185,0.003745999885722995,0.0026469998992979527,0.0032389999832957983,6462,0.0,0.0
2023-07-25 00:00:00+00:00,0.0032399999909102917,0.0032470000442117453,0.0028800000436604023,0.0028810000512748957,1764,0.0,0.0
2023-07-26 00:00:00+00:00,0.0028810000512748957,0.003994000144302845,0.002741999924182892,0.003719999920576811,9899,0.0,0.0
2023-07-27 00:00:00+00:00,0.003719999920576811,0.0038159999530762434,0.0033599999733269215,0.0034209999721497297,1946,0.0,0.0
2023-07-28 00:00:00+00:00,0.0034209999721497297,0.0035250000655651093,0.002672000089660287,0.0034439999144524336,6213,0.0,0.0
2023-07-29 00:00:00+00:00,0.0034439999144524336,0.003467000089585781,0.0030189999379217625,0.003028000006452203,1678,0.0,0.0
2023-07-30 00:00:00+00:00,0.003028000006452203,0.0030300000216811895,0.002319999970495701,0.002584999892860651,4558,0.0,0.0
2023-07-31 00:00:00+00:00,0.0025839998852461576,0.0026829999405890703,0.002466999925673008,0.0025279999244958162,3270,0.0,0.0
2023-08-01 00:00:00+00:00,0.002526999916881323,0.0025530001148581505,0.002093000104650855,0.0022879999596625566,3177,0.0,0.0
2023-08-02 00:00:00+00:00,0.0022879999596625566,0.00241199997253716,0.002191999927163124,0.0022169998846948147,1968,0.0,0.0
2023-08-03 00:00:00+00:00,0.0022169998846948147,0.0027439999394118786,0.0022090000566095114,0.002742999931797385,3183,0.0,0.0
2023-08-04 00:00:00+00:00,0.002741999924182892,0.0028570001013576984,0.0027389999013394117,0.0028280001133680344,821,0.0,0.0
2023-08-05 00:00:00+00:00,0.0028280001133680344,0.0028329999186098576,0.0024580000899732113,0.0025569999124854803,1584,0.0,0.0
2023-08-06 00:00:00+00:00,0.0025569999124854803,0.002595999976620078,0.0024580000899732113,0.002460000105202198,649,0.0,0.0
2023-08-07 00:00:00+00:00,0.0024590000975877047,0.0024659999180585146,0.002130999928340316,0.002334000077098608,2256,0.0,0.0
2023-08-08 00:00:00+00:00,0.002334000077098608,0.002391000045463443,0.0022559999488294125,0.002331000054255128,1538,0.0,0.0
2023-08-09 00:00:00+00:00,0.002331000054255128,0.0023350000847131014,0.0019920000340789557,0.002114000031724572,2836,0.0,0.0
2023-08-10 00:00:00+00:00,0.002114000031724572,0.0021909999195486307,0.002061000093817711,0.002082000020891428,609,0.0,0.0
