,MSE,RMSE,MAE,MAPE,R2
0,0.0008719448558343074,0.029528712397161976,0.023557309784933603,0.04330143292214608,0.3961919192456641
1,0.0003124392600659736,0.017675951461405794,0.01355151423866771,0.025467197224841785,0.8758218809625729
2,0.0005862940859865513,0.024213510401974996,0.019610147537759158,0.027811800051884647,0.7833238797401115
3,0.0008809117426841047,0.029680157389813566,0.02235978939701604,0.03178008515124176,0.6487349869756838
4,0.0010993253288780688,0.0331560752936482,0.025790285842260664,0.028512055841259775,0.8309088007323593
5,0.001006154273266469,0.03171993495053968,0.02457462867546266,0.026188766764819585,0.7035790896753987
6,0.0007607703897280017,0.02758206645137383,0.019325410084120306,0.025433969259654732,0.5929356236888486
7,0.00033670842990663537,0.01834961661470439,0.01265069290725106,0.020286258682484726,0.8902230993840082
8,0.0007953594088517134,0.028202117098751884,0.019367368485179903,0.030723683418182202,0.5156305415236546
9,0.00047766870486563764,0.021855633252450903,0.016509885819544077,0.025702592444087433,0.7830179376358626
10,0.0003005863677292643,0.01733742679088406,0.014260817318830847,0.02256836517351214,0.8172308307677352
11,0.0004978003118375757,0.02231143903556146,0.016812824765838383,0.03484877039962788,0.8334778944261306
Mean,0.0006604969299695253,0.025134386761522565,0.019030889571405366,0.02855208144447856,0.722589707063169
