TIMESTAMP,GREEN18917_OPEN_PRICE_USD,GREEN18917_HIGH_PRICE_USD,GREEN18917_LOW_PRICE_USD,GREEN18917_CLOSE_PRICE_USD,GREEN18917_VOLUME_USD,GREEN18917_DIVIDENDS_USD,GREEN18917_STOCK_SPLITS_USD
2022-03-30 00:00:00+00:00,3.545902967453003,3.632873058319092,3.1469008922576904,3.154283046722412,0,0.0,0.0
2022-03-31 00:00:00+00:00,3.1543080806732178,5.940069198608398,2.943610906600952,4.388774871826172,0,0.0,0.0
2022-04-01 00:00:00+00:00,4.389118194580078,4.552962779998779,4.2898478507995605,4.313535213470459,0,0.0,0.0
2022-04-02 00:00:00+00:00,4.313570976257324,4.585783958435059,3.829780101776123,3.9139420986175537,0,0.0,0.0
2022-04-03 00:00:00+00:00,3.9139909744262695,3.9405789375305176,3.717123031616211,3.730015993118286,0,0.0,0.0
2022-04-04 00:00:00+00:00,3.7298970222473145,3.7312729358673096,2.962337017059326,3.0223770141601562,0,0.0,0.0
2022-04-05 00:00:00+00:00,3.0223848819732666,3.040524959564209,2.730088949203491,2.818726062774658,0,0.0,0.0
2022-04-06 00:00:00+00:00,2.818368911743164,2.818368911743164,2.44419002532959,2.4593451023101807,0,0.0,0.0
2022-04-07 00:00:00+00:00,2.4593019485473633,2.478365898132324,2.334254026412964,2.3407580852508545,0,0.0,0.0
2022-04-08 00:00:00+00:00,2.340787887573242,2.4451069831848145,2.2348029613494873,2.2616689205169678,13790,0.0,0.0
2022-04-09 00:00:00+00:00,2.261626958847046,2.3176939487457275,2.2289650440216064,2.2596139907836914,8390,0.0,0.0
2022-04-10 00:00:00+00:00,2.2597720623016357,2.313735008239746,2.225543975830078,2.226975917816162,4536,0.0,0.0
2022-04-11 00:00:00+00:00,2.228705883026123,2.228705883026123,1.9196109771728516,1.946390986442566,15538,0.0,0.0
2022-04-12 00:00:00+00:00,1.9464410543441772,1.9619590044021606,1.8760319948196411,1.8867260217666626,4221,0.0,0.0
2022-04-13 00:00:00+00:00,1.8867549896240234,1.8967349529266357,1.8109170198440552,1.8482370376586914,6203,0.0,0.0
2022-04-14 00:00:00+00:00,1.8479470014572144,1.8491549491882324,1.7772029638290405,1.8130170106887817,5983,0.0,0.0
2022-04-15 00:00:00+00:00,1.8130290508270264,1.8148629665374756,1.7346290349960327,1.8053159713745117,8940,0.0,0.0
2022-04-16 00:00:00+00:00,1.805426001548767,1.8412009477615356,1.5214159488677979,1.554057002067566,21247,0.0,0.0
2022-04-17 00:00:00+00:00,1.554036021232605,1.5815930366516113,1.5052989721298218,1.5386619567871094,7441,0.0,0.0
2022-04-18 00:00:00+00:00,1.5388209819793701,1.5389809608459473,1.4636939764022827,1.5114469528198242,5218,0.0,0.0
2022-04-19 00:00:00+00:00,1.5114480257034302,1.6808099746704102,1.4894839525222778,1.6280030012130737,14613,0.0,0.0
2022-04-20 00:00:00+00:00,1.6279820203781128,1.6415619850158691,1.4759910106658936,1.53928804397583,45985,0.0,0.0
2022-04-21 00:00:00+00:00,1.525076985359192,1.5706110000610352,1.4956810474395752,1.4972779750823975,23487,0.0,0.0
2022-04-22 00:00:00+00:00,1.497285008430481,1.5133990049362183,1.4338239431381226,1.4590519666671753,6308,0.0,0.0
2022-04-23 00:00:00+00:00,1.4591519832611084,1.4606820344924927,1.4099509716033936,1.4112240076065063,2553,0.0,0.0
2022-04-24 00:00:00+00:00,1.4113550186157227,1.4137120246887207,1.3422629833221436,1.3422629833221436,3524,0.0,0.0
2022-04-25 00:00:00+00:00,1.342134952545166,1.3443959951400757,1.2988250255584717,1.3145869970321655,5388,0.0,0.0
2022-04-26 00:00:00+00:00,1.3158249855041504,1.3629560470581055,1.2299859523773193,1.230422019958496,7928,0.0,0.0
2022-04-27 00:00:00+00:00,1.2307629585266113,1.2618529796600342,1.1871739625930786,1.1915520429611206,4981,0.0,0.0
2022-04-28 00:00:00+00:00,1.1909019947052002,1.191269040107727,1.137063980102539,1.1588170528411865,7520,0.0,0.0
2022-04-29 00:00:00+00:00,1.1593459844589233,1.1663329601287842,1.0001139640808105,1.0006450414657593,11897,0.0,0.0
2022-04-30 00:00:00+00:00,1.0006829500198364,1.0023789405822754,0.9401869773864746,0.9439870119094849,9383,0.0,0.0
2022-05-01 00:00:00+00:00,0.9440379738807678,0.9497150182723999,0.916038990020752,0.9320700168609619,3071,0.0,0.0
2022-05-02 00:00:00+00:00,0.9320330023765564,0.9914839863777161,0.9299150109291077,0.9302819967269897,7372,0.0,0.0
2022-05-03 00:00:00+00:00,0.9294170141220093,0.9743030071258545,0.9291999936103821,0.9724339842796326,4843,0.0,0.0
2022-05-04 00:00:00+00:00,0.9723110198974609,0.9966899752616882,0.9343690276145935,0.992805004119873,5808,0.0,0.0
2022-05-05 00:00:00+00:00,0.993615984916687,0.995203971862793,0.9023069739341736,0.9068670272827148,4996,0.0,0.0
2022-05-06 00:00:00+00:00,0.9069989919662476,0.9216229915618896,0.8936169743537903,0.9053769707679749,2505,0.0,0.0
2022-05-07 00:00:00+00:00,0.9054589867591858,0.9054690003395081,0.750764012336731,0.7595790028572083,7994,0.0,0.0
2022-05-08 00:00:00+00:00,0.7595869898796082,0.7595869898796082,0.723052978515625,0.7247509956359863,1735,0.0,0.0
2022-05-09 00:00:00+00:00,0.7243180274963379,0.7590029835700989,0.6622329950332642,0.6737639904022217,14862,0.0,0.0
2022-05-10 00:00:00+00:00,0.678176999092102,1.1324700117111206,0.6254479885101318,0.9303759932518005,75399,0.0,0.0
2022-05-11 00:00:00+00:00,0.9300450086593628,0.9564880132675171,0.5539079904556274,0.8106899857521057,141681,0.0,0.0
2022-05-12 00:00:00+00:00,0.8106430172920227,0.8395540118217468,0.43598300218582153,0.5167670249938965,79186,0.0,0.0
2022-05-13 00:00:00+00:00,0.5160790085792542,0.5160790085792542,0.283951997756958,0.33365100622177124,35811,0.0,0.0
2022-05-14 00:00:00+00:00,0.33364900946617126,0.39672601222991943,0.32775598764419556,0.3787919878959656,8902,0.0,0.0
2022-05-15 00:00:00+00:00,0.3787910044193268,0.40685999393463135,0.3514699935913086,0.36758899688720703,5105,0.0,0.0
2022-05-16 00:00:00+00:00,0.36765098571777344,0.3718770146369934,0.292697012424469,0.32859399914741516,10644,0.0,0.0
2022-05-17 00:00:00+00:00,0.32859399914741516,0.35049301385879517,0.3141320049762726,0.31937798857688904,3575,0.0,0.0
2022-05-18 00:00:00+00:00,0.31936800479888916,0.3204610049724579,0.3008829951286316,0.3008829951286316,952,0.0,0.0
2022-05-19 00:00:00+00:00,0.3008899986743927,0.30479899048805237,0.2795790135860443,0.28163599967956543,2760,0.0,0.0
2022-05-20 00:00:00+00:00,0.2815540134906769,0.28299298882484436,0.2710280120372772,0.27362799644470215,800,0.0,0.0
2022-05-21 00:00:00+00:00,0.2735710144042969,0.27368101477622986,0.2704649865627289,0.27146899700164795,420,0.0,0.0
2022-05-22 00:00:00+00:00,0.27146801352500916,0.2899729907512665,0.27146801352500916,0.28957599401474,2420,0.0,0.0
2022-05-23 00:00:00+00:00,0.28957900404930115,0.29107099771499634,0.2744799852371216,0.2747350037097931,1728,0.0,0.0
2022-05-24 00:00:00+00:00,0.2747359871864319,0.30577999353408813,0.2744869887828827,0.30485498905181885,4043,0.0,0.0
2022-05-25 00:00:00+00:00,0.30485498905181885,0.3096350133419037,0.3020170032978058,0.30359598994255066,1599,0.0,0.0
2022-05-26 00:00:00+00:00,0.30359598994255066,0.3110879957675934,0.2897140085697174,0.2899419963359833,2794,0.0,0.0
2022-05-27 00:00:00+00:00,0.2896040081977844,0.2898600101470947,0.27555400133132935,0.27579599618911743,1568,0.0,0.0
2022-05-28 00:00:00+00:00,0.279464989900589,0.28080999851226807,0.2754659950733185,0.27679699659347534,922,0.0,0.0
2022-05-29 00:00:00+00:00,0.27679601311683655,0.2806110084056854,0.27412500977516174,0.28023600578308105,494,0.0,0.0
2022-05-30 00:00:00+00:00,0.28022098541259766,0.29154500365257263,0.2796890139579773,0.29073700308799744,1053,0.0,0.0
2022-05-31 00:00:00+00:00,0.2907339930534363,0.29278498888015747,0.21867600083351135,0.2187490016222,5834,0.0,0.0
2022-06-01 00:00:00+00:00,0.2187490016222,0.2187490016222,0.20273900032043457,0.20570500195026398,1048,0.0,0.0
2022-06-02 00:00:00+00:00,0.205704003572464,0.22332699596881866,0.18212899565696716,0.18361200392246246,8,0.0,0.0
2022-06-03 00:00:00+00:00,0.18361400067806244,0.20023299753665924,0.17756099998950958,0.17759400606155396,23,0.0,0.0
2022-06-04 00:00:00+00:00,0.1775989979505539,0.21801899373531342,0.1772889941930771,0.2059980034828186,1,0.0,0.0
2022-06-05 00:00:00+00:00,0.1938689947128296,0.21415799856185913,0.1758670061826706,0.1914689987897873,10,0.0,0.0
2022-06-06 00:00:00+00:00,0.1914680004119873,0.20220699906349182,0.1912820041179657,0.19734199345111847,2,0.0,0.0
2022-06-07 00:00:00+00:00,0.19734400510787964,0.1973789930343628,0.1885170042514801,0.19312399625778198,20,0.0,0.0
2022-06-08 00:00:00+00:00,0.19311800599098206,0.19395500421524048,0.15125800669193268,0.1530109941959381,4,0.0,0.0
2022-06-09 00:00:00+00:00,0.1530349999666214,0.1547819972038269,0.14897100627422333,0.14956100285053253,364,0.0,0.0
2022-06-10 00:00:00+00:00,0.14955799281597137,0.17230600118637085,0.1484300047159195,0.16274799406528473,3354,0.0,0.0
2022-06-11 00:00:00+00:00,0.16258400678634644,0.1656150072813034,0.14135299623012543,0.14480499923229218,3110,0.0,0.0
2022-06-12 00:00:00+00:00,0.14481599628925323,0.1668809950351715,0.14480100572109222,0.1626729965209961,3661,0.0,0.0
2022-06-13 00:00:00+00:00,0.162663996219635,0.162663996219635,0.14558200538158417,0.14925000071525574,2940,0.0,0.0
2022-06-14 00:00:00+00:00,0.14925600588321686,0.15647900104522705,0.1471399962902069,0.15503700077533722,2644,0.0,0.0
2022-06-15 00:00:00+00:00,0.15502899885177612,0.15551400184631348,0.12779800593852997,0.1390029937028885,4612,0.0,0.0
2022-06-16 00:00:00+00:00,0.13900400698184967,0.1401820033788681,0.1302880048751831,0.13082000613212585,1525,0.0,0.0
2022-06-17 00:00:00+00:00,0.13082599639892578,0.13338500261306763,0.12969499826431274,0.13095499575138092,843,0.0,0.0
2022-06-18 00:00:00+00:00,0.13095200061798096,0.13127200305461884,0.11238899827003479,0.11728499829769135,2203,0.0,0.0
2022-06-19 00:00:00+00:00,0.1172809973359108,0.1250399947166443,0.11421199887990952,0.12362100183963776,1311,0.0,0.0
2022-06-20 00:00:00+00:00,0.12362100183963776,0.12664499878883362,0.12138599902391434,0.12501199543476105,1217,0.0,0.0
2022-06-21 00:00:00+00:00,0.12501199543476105,0.12753699719905853,0.12378700077533722,0.12393099814653397,617,0.0,0.0
2022-06-22 00:00:00+00:00,0.12389799952507019,0.12398400157690048,0.11985400319099426,0.12011100351810455,800,0.0,0.0
2022-06-23 00:00:00+00:00,0.12010999768972397,0.12531299889087677,0.12002400308847427,0.12522900104522705,619,0.0,0.0
2022-06-24 00:00:00+00:00,0.125232994556427,0.13030199706554413,0.12452899664640427,0.12955600023269653,967,0.0,0.0
2022-06-25 00:00:00+00:00,0.1295589953660965,0.1305530071258545,0.12704700231552124,0.13012799620628357,384,0.0,0.0
2022-06-26 00:00:00+00:00,0.1301259994506836,0.13206599652767181,0.12698400020599365,0.1270969957113266,849,0.0,0.0
2022-06-27 00:00:00+00:00,0.1271129995584488,0.12981200218200684,0.12669900059700012,0.1283240020275116,654,0.0,0.0
2022-06-28 00:00:00+00:00,0.12832100689411163,0.12945500016212463,0.12482199817895889,0.12529799342155457,408,0.0,0.0
2022-06-29 00:00:00+00:00,0.12529699504375458,0.1256140023469925,0.1221110001206398,0.12289699912071228,579,0.0,0.0
2022-06-30 00:00:00+00:00,0.12289799749851227,0.12326999753713608,0.11541800200939178,0.11837399750947952,936,0.0,0.0
2022-07-01 00:00:00+00:00,0.11838400363922119,0.11838400363922119,0.10575900226831436,0.1076660007238388,1869,0.0,0.0
2022-07-02 00:00:00+00:00,0.10766799747943878,0.10869599878787994,0.1062759980559349,0.1081089973449707,369,0.0,0.0
2022-07-03 00:00:00+00:00,0.1081089973449707,0.10817299783229828,0.10627999901771545,0.10728900134563446,355,0.0,0.0
2022-07-04 00:00:00+00:00,0.10728800296783447,0.11487600207328796,0.10626699775457382,0.11486399918794632,988,0.0,0.0
2022-07-05 00:00:00+00:00,0.11486099660396576,0.1169160008430481,0.11166699975728989,0.11537499725818634,706,0.0,0.0
2022-07-06 00:00:00+00:00,0.1153779998421669,0.11620300263166428,0.11024200171232224,0.11249800026416779,937,0.0,0.0
2022-07-07 00:00:00+00:00,0.11249800026416779,0.1193469986319542,0.11121799796819687,0.11811000108718872,935,0.0,0.0
2022-07-08 00:00:00+00:00,0.11811000108718872,0.11923599988222122,0.11535900086164474,0.11684799939393997,587,0.0,0.0
2022-07-09 00:00:00+00:00,0.11685299873352051,0.13395099341869354,0.1159679964184761,0.12389499694108963,2410,0.0,0.0
2022-07-10 00:00:00+00:00,0.12389600276947021,0.17779900133609772,0.12389499694108963,0.15532100200653076,7471,0.0,0.0
2022-07-11 00:00:00+00:00,0.15532299876213074,0.15546399354934692,0.15104299783706665,0.15127700567245483,415,0.0,0.0
2022-07-12 00:00:00+00:00,0.15127600729465485,0.1514579951763153,0.1259250044822693,0.12595200538635254,2117,0.0,0.0
2022-07-13 00:00:00+00:00,0.12601199746131897,0.1295119971036911,0.12464699894189835,0.1295119971036911,2320,0.0,0.0
2022-07-14 00:00:00+00:00,0.1295199990272522,0.13235899806022644,0.12591899931430817,0.1313840001821518,886,0.0,0.0
2022-07-15 00:00:00+00:00,0.1313840001821518,0.134101003408432,0.11829099804162979,0.11879000067710876,1918,0.0,0.0
2022-07-16 00:00:00+00:00,0.11879000067710876,0.12432499974966049,0.11714000254869461,0.12381099909543991,615,0.0,0.0
2022-07-17 00:00:00+00:00,0.1238119974732399,0.12446299940347672,0.12185700237751007,0.12246499955654144,534,0.0,0.0
2022-07-18 00:00:00+00:00,0.12246400117874146,0.13112500309944153,0.12233400344848633,0.1303730010986328,828,0.0,0.0
2022-07-19 00:00:00+00:00,0.13036100566387177,0.13201099634170532,0.12760700285434723,0.12867599725723267,851,0.0,0.0
2022-07-20 00:00:00+00:00,0.12867499887943268,0.1313440054655075,0.12669099867343903,0.12740300595760345,781,0.0,0.0
2022-07-21 00:00:00+00:00,0.12740199267864227,0.12884099781513214,0.12450800091028214,0.128153994679451,762,0.0,0.0
2022-07-22 00:00:00+00:00,0.128153994679451,0.1307930052280426,0.1252029985189438,0.12564100325107574,492,0.0,0.0
2022-07-23 00:00:00+00:00,0.1256379932165146,0.12789799273014069,0.12425500154495239,0.1255510002374649,496,0.0,0.0
2022-07-24 00:00:00+00:00,0.12555000185966492,0.12948200106620789,0.12536099553108215,0.12683099508285522,328,0.0,0.0
2022-07-25 00:00:00+00:00,0.12682999670505524,0.12687599658966064,0.10929299890995026,0.10929299890995026,159,0.0,0.0
2022-07-26 00:00:00+00:00,0.10929500311613083,0.10929500311613083,0.10425200313329697,0.1085600033402443,285,0.0,0.0
2022-07-27 00:00:00+00:00,0.10852199792861938,0.12208700180053711,0.10744400322437286,0.12208700180053711,203,0.0,0.0
2022-07-28 00:00:00+00:00,0.12208899855613708,0.12467800080776215,0.09865400195121765,0.09895899891853333,712,0.0,0.0
2022-07-29 00:00:00+00:00,0.09895899891853333,0.10003799945116043,0.09485200047492981,0.098471999168396,111,0.0,0.0
2022-07-30 00:00:00+00:00,0.09847500175237656,0.09854099899530411,0.0917930006980896,0.09248500317335129,143,0.0,0.0
2022-07-31 00:00:00+00:00,0.0924839973449707,0.09422899782657623,0.08432000130414963,0.08484800159931183,204,0.0,0.0
2022-08-01 00:00:00+00:00,0.08484800159931183,0.08553499728441238,0.08455199748277664,0.08519600331783295,0,0.0,0.0
