,XMR,Lag
XEM,1.644188780347827e-08,22
USDT,0.0002106052424939,20
XRP,0.0002148911750625,12
DOGE,0.0007969735862062,25
MIOTA,0.0020618882975996,17
LTC,0.0074266726801994,30
XLM,0.0644242591621446,25
ETH,0.1212324895463475,29
BTC,0.2389704197611722,21
