TIMESTAMP,JOJO_OPEN_PRICE_USD,JOJO_HIGH_PRICE_USD,JOJO_LOW_PRICE_USD,JOJO_CLOSE_PRICE_USD,JOJO_VOLUME_USD,JOJO_DIVIDENDS_USD,JOJO_STOCK_SPLITS_USD
2021-09-06 00:00:00+00:00,8.199999865610152e-05,8.800000068731606e-05,7.899999764049426e-05,8.600000001024455e-05,177430,0.0,0.0
2021-09-07 00:00:00+00:00,8.600000001024455e-05,8.800000068731606e-05,7.100000220816582e-05,7.79999973019585e-05,206786,0.0,0.0
2021-09-08 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.000000186963007e-05,7.999999797903001e-05,227844,0.0,0.0
2021-09-09 00:00:00+00:00,7.899999764049426e-05,8.499999967170879e-05,4.199999966658652e-05,8.299999899463728e-05,215288,0.0,0.0
2021-09-10 00:00:00+00:00,8.299999899463728e-05,8.800000068731606e-05,8.099999831756577e-05,8.099999831756577e-05,171457,0.0,0.0
2021-09-11 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,7.999999797903001e-05,8.099999831756577e-05,143398,0.0,0.0
2021-09-12 00:00:00+00:00,8.099999831756577e-05,8.499999967170879e-05,7.999999797903001e-05,8.399999933317304e-05,114649,0.0,0.0
2021-09-13 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.79999973019585e-05,7.999999797903001e-05,95622,0.0,0.0
2021-09-14 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.79999973019585e-05,7.999999797903001e-05,93893,0.0,0.0
2021-09-15 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,7.899999764049426e-05,8.399999933317304e-05,111121,0.0,0.0
2021-09-16 00:00:00+00:00,8.399999933317304e-05,8.70000003487803e-05,8.099999831756577e-05,8.499999967170879e-05,129145,0.0,0.0
2021-09-17 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.999999797903001e-05,8.099999831756577e-05,132183,0.0,0.0
2021-09-18 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,7.899999764049426e-05,8.299999899463728e-05,150629,0.0,0.0
2021-09-19 00:00:00+00:00,8.299999899463728e-05,9.300000237999484e-05,8.199999865610152e-05,9.000000136438757e-05,206790,0.0,0.0
2021-09-20 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,8.199999865610152e-05,8.399999933317304e-05,195516,0.0,0.0
2021-09-21 00:00:00+00:00,8.299999899463728e-05,8.900000102585182e-05,7.899999764049426e-05,7.899999764049426e-05,190401,0.0,0.0
2021-09-22 00:00:00+00:00,7.899999764049426e-05,9.500000305706635e-05,7.899999764049426e-05,9.300000237999484e-05,259242,0.0,0.0
2021-09-23 00:00:00+00:00,9.300000237999484e-05,9.899999713525176e-05,1.2000000424450263e-05,9.7999996796716e-05,219066,0.0,0.0
2021-09-24 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,8.70000003487803e-05,9.40000027185306e-05,152345,0.0,0.0
2021-09-25 00:00:00+00:00,9.500000305706635e-05,9.699999645818025e-05,9.200000204145908e-05,9.699999645818025e-05,152741,0.0,0.0
2021-09-26 00:00:00+00:00,9.699999645818025e-05,0.00010199999815085903,0.0,9.7999996796716e-05,133967,0.0,0.0
2021-09-27 00:00:00+00:00,9.7999996796716e-05,0.00010800000018207356,9.7999996796716e-05,0.00010599999950500205,159084,0.0,0.0
2021-09-28 00:00:00+00:00,0.00010599999950500205,0.0001289999927394092,0.0001049999991664663,0.00012700000661425292,253965,0.0,0.0
2021-09-29 00:00:00+00:00,0.00012700000661425292,0.0001539999939268455,0.00012700000661425292,0.0001449999981559813,370656,0.0,0.0
2021-09-30 00:00:00+00:00,0.0001449999981559813,0.000155999994603917,1.700000029813964e-05,0.00015500000154133886,297953,0.0,0.0
2021-10-01 00:00:00+00:00,0.00015500000154133886,0.00018200000340584666,0.00015300000086426735,0.00018099999579135329,230741,0.0,0.0
2021-10-02 00:00:00+00:00,0.00018099999579135329,0.00023600000713486224,0.00018099999579135329,0.00022899999748915434,417186,0.0,0.0
2021-10-03 00:00:00+00:00,0.00022899999748915434,0.0002519999979995191,0.00021499999274965376,0.0002519999979995191,567983,0.0,0.0
2021-10-04 00:00:00+00:00,0.0002519999979995191,0.0002530000056140125,0.0002390000008745119,0.00025099999038502574,455470,0.0,0.0
2021-10-05 00:00:00+00:00,0.00025099999038502574,0.00026500000967644155,0.00022400000307243317,0.00022600000374950469,515237,0.0,0.0
2021-10-06 00:00:00+00:00,0.00022600000374950469,0.00022699999681208283,0.00018600000475998968,0.00019299999985378236,557184,0.0,0.0
2021-10-07 00:00:00+00:00,0.0001939999929163605,0.000195999993593432,0.00018400000408291817,0.0001880000054370612,328406,0.0,0.0
2021-10-08 00:00:00+00:00,0.0001880000054370612,0.0001900000061141327,0.00017299999308306724,0.0001740000006975606,172309,0.0,0.0
2021-10-09 00:00:00+00:00,0.0001740000006975606,0.00018099999579135329,0.0001740000006975606,0.00017600000137463212,158243,0.0,0.0
2021-10-10 00:00:00+00:00,0.00017600000137463212,0.00018099999579135329,0.0001720000000204891,0.0001720000000204891,138710,0.0,0.0
2021-10-11 00:00:00+00:00,0.0001720000000204891,0.0002300000051036477,0.00017100000695791095,0.0002300000051036477,387729,0.0,0.0
2021-10-12 00:00:00+00:00,0.0002300000051036477,0.00027099999715574086,0.00022499999613501132,0.0002690000110305846,657399,0.0,0.0
2021-10-13 00:00:00+00:00,0.0002699999895412475,0.00030700000934302807,0.0002699999895412475,0.000299000006634742,725895,0.0,0.0
2021-10-14 00:00:00+00:00,0.000299000006634742,0.0003000000142492354,0.0002690000110305846,0.00027200000477023423,575952,0.0,0.0
2021-10-15 00:00:00+00:00,0.00027200000477023423,0.0002730000123847276,0.00025499999173916876,0.00026599998818710446,300379,0.0,0.0
2021-10-16 00:00:00+00:00,0.00026599998818710446,0.0002680000034160912,0.00025499999173916876,0.0002570000069681555,214954,0.0,0.0
2021-10-17 00:00:00+00:00,0.0002570000069681555,0.00026000000070780516,0.0002410000015515834,0.00025099999038502574,185802,0.0,0.0
2021-10-18 00:00:00+00:00,0.00025099999038502574,0.00025599999935366213,0.00024300000222865492,0.0002500000118743628,192835,0.0,0.0
2021-10-19 00:00:00+00:00,0.0002500000118743628,0.0002579999854788184,0.0002469999890308827,0.0002500000118743628,161022,0.0,0.0
2021-10-20 00:00:00+00:00,0.0002500000118743628,0.00026000000070780516,0.00024300000222865492,0.00025499999173916876,156242,0.0,0.0
2021-10-21 00:00:00+00:00,0.00025499999173916876,0.0002579999854788184,0.00023700000019744039,0.0002390000008745119,153075,0.0,0.0
2021-10-22 00:00:00+00:00,0.00023799999326001853,0.00027099999715574086,0.00023799999326001853,0.00026699999580159783,224598,0.0,0.0
2021-10-23 00:00:00+00:00,0.00026699999580159783,0.00029399999766610563,0.0002640000020619482,0.00029299999005161226,324518,0.0,0.0
2021-10-24 00:00:00+00:00,0.00029299999005161226,0.00030899999546818435,0.00028899998869746923,0.000307999987853691,439908,0.0,0.0
2021-10-25 00:00:00+00:00,0.000307999987853691,0.0003420000139158219,0.0003060000017285347,0.000311999989207834,639640,0.0,0.0
2021-10-26 00:00:00+00:00,0.000311999989207834,0.00032900000223889947,0.0003020000003743917,0.0003209999995306134,608532,0.0,0.0
2021-10-27 00:00:00+00:00,0.0003209999995306134,0.0003260000084992498,0.0002809999859891832,0.0002840000088326633,474020,0.0,0.0
2021-10-28 00:00:00+00:00,0.0002840000088326633,0.0003260000084992498,0.00028199999360367656,0.0003229999856557697,525352,0.0,0.0
2021-10-29 00:00:00+00:00,0.0003229999856557697,0.00040499999886378646,0.0003209999995306134,0.00040499999886378646,705725,0.0,0.0
2021-10-30 00:00:00+00:00,0.00040499999886378646,0.0007190000033006072,0.0004039999912492931,0.0007149999728426337,2568604,0.0,0.0
2021-10-31 00:00:00+00:00,0.0007159999804571271,0.0008140000281855464,0.0006929999799467623,0.0007379999733529985,3732399,0.0,0.0
2021-11-01 00:00:00+00:00,0.0007379999733529985,0.0007670000195503235,0.0007099999929778278,0.00076299998909235,2307862,0.0,0.0
2021-11-02 00:00:00+00:00,0.00076299998909235,0.0007650000043213367,0.0006890000076964498,0.0006890000076964498,1352039,0.0,0.0
2021-11-03 00:00:00+00:00,0.0006900000153109431,0.0008009999874047935,0.0006419999990612268,0.0007999999797903001,2442005,0.0,0.0
2021-11-04 00:00:00+00:00,0.0008009999874047935,0.0008290000259876251,0.000737000023946166,0.0008249999955296516,4147160,0.0,0.0
2021-11-05 00:00:00+00:00,0.0008229999803006649,0.000957000011112541,0.0008099999977275729,0.0009360000258311629,4380605,0.0,0.0
2021-11-06 00:00:00+00:00,0.0009360000258311629,0.000965000013820827,0.0008789999992586672,0.0009580000187270343,3187696,0.0,0.0
2021-11-07 00:00:00+00:00,0.000957000011112541,0.001053999993018806,0.0009449999779462814,0.0009970000246539712,2796408,0.0,0.0
2021-11-08 00:00:00+00:00,0.0009970000246539712,0.0010209999745711684,0.0009430000209249556,0.0010010000551119447,2444810,0.0,0.0
2021-11-09 00:00:00+00:00,0.0010010000551119447,0.0010089999996125698,0.0009030000073835254,0.0009069999796338379,1850879,0.0,0.0
2021-11-10 00:00:00+00:00,0.0009059999720193446,0.0009110000100918114,0.0007680000271648169,0.0007849999819882214,1528694,0.0,0.0
2021-11-11 00:00:00+00:00,0.0007859999896027148,0.0008229999803006649,0.0007769999792799354,0.000805000017862767,1438787,0.0,0.0
2021-11-12 00:00:00+00:00,0.000805000017862767,0.0008340000058524311,0.0007779999868944287,0.0008030000026337802,1241478,0.0,0.0
2021-11-13 00:00:00+00:00,0.0008030000026337802,0.0008430000161752105,0.0007810000097379088,0.0008370000286959112,1051785,0.0,0.0
2021-11-14 00:00:00+00:00,0.0008370000286959112,0.000859999970998615,0.0008219999726861715,0.000830999983008951,876877,0.0,0.0
2021-11-15 00:00:00+00:00,0.000830999983008951,0.0008410000009462237,0.0007609999738633633,0.0007660000119358301,980993,0.0,0.0
2021-11-16 00:00:00+00:00,0.0007650000043213367,0.0008060000254772604,0.0006270000012591481,0.000645000021904707,1039250,0.0,0.0
2021-11-17 00:00:00+00:00,0.000645000021904707,0.0006900000153109431,0.0006130000110715628,0.0006370000191964209,1038589,0.0,0.0
2021-11-18 00:00:00+00:00,0.0006370000191964209,0.0006730000022798777,0.0006019999855197966,0.0006019999855197966,859078,0.0,0.0
2021-11-19 00:00:00+00:00,0.00060299999313429,0.000674000009894371,0.0005699999746866524,0.0006619999767281115,1115033,0.0,0.0
2021-11-20 00:00:00+00:00,0.000661000027321279,0.0007089999853633344,0.0006600000197067857,0.0007070000283420086,864231,0.0,0.0
2021-11-21 00:00:00+00:00,0.0007060000207275152,0.00072900002123788,0.0006900000153109431,0.0007190000033006072,661265,0.0,0.0
2021-11-22 00:00:00+00:00,0.0007190000033006072,0.0007190000033006072,0.0006719999946653843,0.0006750000175088644,750156,0.0,0.0
2021-11-23 00:00:00+00:00,0.0006750000175088644,0.0007489999989047647,0.0006750000175088644,0.0007340000011026859,773524,0.0,0.0
2021-11-24 00:00:00+00:00,0.0007340000011026859,0.000742000003810972,0.0007099999929778278,0.0007179999956861138,423921,0.0,0.0
2021-11-25 00:00:00+00:00,0.0007319999858736992,0.0008820000221021473,0.0007319999858736992,0.000770999991800636,519735,0.0,0.0
2021-11-26 00:00:00+00:00,0.000859999970998615,0.0008820000221021473,0.0007580000092275441,0.0007730000070296228,1310481,0.0,0.0
2021-11-27 00:00:00+00:00,0.0007730000070296228,0.0008009999874047935,0.0007570000016130507,0.0007570000016130507,1021447,0.0,0.0
2021-11-28 00:00:00+00:00,0.0007580000092275441,0.0007590000168420374,0.0007040000054985285,0.0007379999733529985,702468,0.0,0.0
2021-11-29 00:00:00+00:00,0.0007379999733529985,0.000750000006519258,0.0007229999755509198,0.0007280000136233866,633286,0.0,0.0
2021-11-30 00:00:00+00:00,0.0007280000136233866,0.000742000003810972,0.0006980000180192292,0.0007159999804571271,639399,0.0,0.0
2021-12-01 00:00:00+00:00,0.0007159999804571271,0.000818000000435859,0.0007110000005923212,0.0007800000021234155,1633276,0.0,0.0
2021-12-02 00:00:00+00:00,0.0007800000021234155,0.0008870000019669533,0.0007350000087171793,0.0007660000119358301,2082412,0.0,0.0
2021-12-03 00:00:00+00:00,0.0007660000119358301,0.0007680000271648169,0.0007060000207275152,0.0007220000261440873,1158868,0.0,0.0
2021-12-04 00:00:00+00:00,0.0007210000185295939,0.0007270000060088933,0.000610999995842576,0.0006680000224150717,801393,0.0,0.0
2021-12-05 00:00:00+00:00,0.0006689999718219042,0.0007130000158213079,0.0006350000039674342,0.0006649999995715916,1353879,0.0,0.0
2021-12-06 00:00:00+00:00,0.000666000007186085,0.0007179999956861138,0.0006469999789260328,0.0007070000283420086,1585957,0.0,0.0
2021-12-07 00:00:00+00:00,0.000707999977748841,0.0007639999967068434,0.0007060000207275152,0.0007440000190399587,985379,0.0,0.0
2021-12-08 00:00:00+00:00,0.0007459999760612845,0.0007609999738633633,0.0007009999826550484,0.0007379999733529985,856403,0.0,0.0
2021-12-09 00:00:00+00:00,0.0007360000163316727,0.0007570000016130507,0.0006769999745301902,0.0006849999772384763,620620,0.0,0.0
2021-12-10 00:00:00+00:00,0.0006840000278316438,0.0006929999799467623,0.0006070000235922635,0.0006070000235922635,760434,0.0,0.0
2021-12-11 00:00:00+00:00,0.0006070000235922635,0.0006329999887384474,0.0006000000284984708,0.0006230000290088356,776953,0.0,0.0
2021-12-12 00:00:00+00:00,0.0006230000290088356,0.0006280000088736415,0.0006060000159777701,0.0006230000290088356,531043,0.0,0.0
2021-12-13 00:00:00+00:00,0.0006230000290088356,0.0006230000290088356,0.0005280000041238964,0.0005329999839887023,514148,0.0,0.0
2021-12-14 00:00:00+00:00,0.0005329999839887023,0.000577000027988106,0.0004799999878741801,0.0004980000085197389,659703,0.0,0.0
2021-12-15 00:00:00+00:00,0.0004980000085197389,0.0005430000019259751,0.0004820000031031668,0.0004970000009052455,709407,0.0,0.0
2021-12-16 00:00:00+00:00,0.0004980000085197389,0.0005109999910928309,0.00048600000445730984,0.0004939999780617654,781517,0.0,0.0
2021-12-17 00:00:00+00:00,0.0004939999780617654,0.0005150000215508044,0.0004839999892283231,0.0005099999834783375,758470,0.0,0.0
2021-12-18 00:00:00+00:00,0.0005099999834783375,0.0005280000041238964,0.0004959999932907522,0.0004990000161342323,490382,0.0,0.0
2021-12-19 00:00:00+00:00,0.0004990000161342323,0.0005070000188425183,0.0004900000058114529,0.0004910000134259462,291405,0.0,0.0
2021-12-20 00:00:00+00:00,0.0004900000058114529,0.0004939999780617654,0.00046300000394694507,0.00048499999684281647,332444,0.0,0.0
2021-12-21 00:00:00+00:00,0.00048499999684281647,0.000493000028654933,0.0003009999927598983,0.0003220000071451068,1400438,0.0,0.0
2021-12-22 00:00:00+00:00,0.0003209999995306134,0.00036800000816583633,0.0003209999995306134,0.0003549999964889139,1474333,0.0,0.0
2021-12-23 00:00:00+00:00,0.0003549999964889139,0.00036299999919719994,0.0003480000013951212,0.00035799999022856355,404862,0.0,0.0
2021-12-24 00:00:00+00:00,0.0003589999978430569,0.00036299999919719994,0.0003499999875202775,0.0003530000103637576,189318,0.0,0.0
2021-12-25 00:00:00+00:00,0.00035200000274926424,0.00035700001171790063,0.00034500000765547156,0.0003480000013951212,145631,0.0,0.0
2021-12-26 00:00:00+00:00,0.0003480000013951212,0.00035099999513477087,0.00033999999868683517,0.00034500000765547156,143918,0.0,0.0
2021-12-27 00:00:00+00:00,0.00034500000765547156,0.00035700001171790063,0.00012099999730708078,0.00035099999513477087,143230,0.0,0.0
2021-12-28 00:00:00+00:00,0.00035099999513477087,0.00035200000274926424,0.0003229999856557697,0.0003260000084992498,151382,0.0,0.0
2021-12-29 00:00:00+00:00,0.00032500000088475645,0.0003429999924264848,0.0002899999963119626,0.000291000003926456,355820,0.0,0.0
2021-12-30 00:00:00+00:00,0.00029200001154094934,0.00029399999766610563,0.00027200000477023423,0.0002739999908953905,469069,0.0,0.0
2021-12-31 00:00:00+00:00,0.0002730000123847276,0.0002789999998640269,0.00026199998683296144,0.00026500000967644155,297677,0.0,0.0
2022-01-01 00:00:00+00:00,0.00026500000967644155,0.00026699999580159783,0.00025599999935366213,0.00026599998818710446,154197,0.0,0.0
2022-01-02 00:00:00+00:00,0.00026599998818710446,0.0002680000034160912,0.0002479999966453761,0.0002589999930933118,79644,0.0,0.0
2022-01-03 00:00:00+00:00,0.0002589999930933118,0.00026000000070780516,0.0002469999890308827,0.0002500000118743628,74318,0.0,0.0
2022-01-04 00:00:00+00:00,0.0002500000118743628,0.0002789999998640269,0.00024500000290572643,0.0002519999979995191,94142,0.0,0.0
2022-01-05 00:00:00+00:00,0.0002519999979995191,0.00026599998818710446,0.0002460000105202198,0.00025099999038502574,96050,0.0,0.0
2022-01-06 00:00:00+00:00,0.00025099999038502574,0.0002530000056140125,0.00023600000713486224,0.00023999999393709004,136155,0.0,0.0
2022-01-07 00:00:00+00:00,0.00023999999393709004,0.00023999999393709004,0.00022600000374950469,0.00023200000578071922,178395,0.0,0.0
2022-01-08 00:00:00+00:00,0.00023200000578071922,0.0002390000008745119,0.00022000000171829015,0.00022499999613501132,132835,0.0,0.0
2022-01-09 00:00:00+00:00,0.00022499999613501132,0.00024300000222865492,0.00022499999613501132,0.0002300000051036477,75256,0.0,0.0
2022-01-10 00:00:00+00:00,0.0002300000051036477,0.0002789999998640269,0.00021600000036414713,0.00021899999410379678,95944,0.0,0.0
2022-01-11 00:00:00+00:00,0.00021899999410379678,0.00023999999393709004,0.00021899999410379678,0.00023700000019744039,108174,0.0,0.0
2022-01-12 00:00:00+00:00,0.00023700000019744039,0.00025099999038502574,0.00023299999884329736,0.0002500000118743628,99653,0.0,0.0
2022-01-13 00:00:00+00:00,0.0002500000118743628,0.00026500000967644155,0.0002410000015515834,0.00024500000290572643,157363,0.0,0.0
2022-01-14 00:00:00+00:00,0.00024500000290572643,0.0002570000069681555,0.00023499999952036887,0.00025499999173916876,94127,0.0,0.0
2022-01-15 00:00:00+00:00,0.00025499999173916876,0.0002640000020619482,0.0002519999979995191,0.0002589999930933118,77864,0.0,0.0
2022-01-16 00:00:00+00:00,0.0002589999930933118,0.0002680000034160912,0.00025400001322850585,0.0002640000020619482,82137,0.0,0.0
2022-01-17 00:00:00+00:00,0.0002640000020619482,0.00028199999360367656,0.0002460000105202198,0.0002500000118743628,80296,0.0,0.0
2022-01-18 00:00:00+00:00,0.0002500000118743628,0.00042699999175965786,0.00023700000019744039,0.00024300000222865492,78532,0.0,0.0
2022-01-19 00:00:00+00:00,0.00024300000222865492,0.0002460000105202198,0.00023400000645779073,0.0002390000008745119,75361,0.0,0.0
2022-01-20 00:00:00+00:00,0.0002390000008745119,0.0002460000105202198,0.00022600000374950469,0.00022699999681208283,55296,0.0,0.0
2022-01-21 00:00:00+00:00,0.00022699999681208283,0.0002899999963119626,0.00019299999985378236,0.00019500000053085387,57437,0.0,0.0
2022-01-22 00:00:00+00:00,0.00019500000053085387,0.00019700000120792538,0.00016700000560376793,0.0001720000000204891,112338,0.0,0.0
2022-01-23 00:00:00+00:00,0.0001720000000204891,0.00018899999849963933,0.00017100000695791095,0.00018600000475998968,116380,0.0,0.0
2022-01-24 00:00:00+00:00,0.00018600000475998968,0.00019799999427050352,0.00016199999663513154,0.00017800000205170363,58445,0.0,0.0
2022-01-25 00:00:00+00:00,0.00017800000205170363,0.00020399999630171806,0.00017100000695791095,0.0001849999971454963,55272,0.0,0.0
2022-01-26 00:00:00+00:00,0.0001849999971454963,0.00019200000679120421,0.00017600000137463212,0.00018000000272877514,49670,0.0,0.0
2022-01-27 00:00:00+00:00,0.00018000000272877514,0.00018699999782256782,0.00017100000695791095,0.00018699999782256782,47650,0.0,0.0
2022-01-28 00:00:00+00:00,0.00018699999782256782,0.00018899999849963933,0.00018099999579135329,0.0001849999971454963,50203,0.0,0.0
2022-01-29 00:00:00+00:00,0.0001849999971454963,0.00019299999985378236,0.0001829999964684248,0.00018600000475998968,43944,0.0,0.0
2022-01-30 00:00:00+00:00,0.00018600000475998968,0.0001880000054370612,0.00017800000205170363,0.00018000000272877514,28233,0.0,0.0
2022-01-31 00:00:00+00:00,0.00018000000272877514,0.00024199999461416155,0.00017499999376013875,0.00017899999511428177,26750,0.0,0.0
2022-02-01 00:00:00+00:00,0.00017899999511428177,0.0001939999929163605,0.00017899999511428177,0.0001849999971454963,27762,0.0,0.0
2022-02-02 00:00:00+00:00,0.0001849999971454963,0.0001849999971454963,0.00017499999376013875,0.00017499999376013875,29058,0.0,0.0
2022-02-03 00:00:00+00:00,0.00017499999376013875,0.00017699999443721026,0.00017100000695791095,0.00017499999376013875,29822,0.0,0.0
2022-02-04 00:00:00+00:00,0.00017499999376013875,0.00018600000475998968,0.00017499999376013875,0.00018600000475998968,49329,0.0,0.0
2022-02-05 00:00:00+00:00,0.00018600000475998968,0.00020199999562464654,0.0001849999971454963,0.00019500000053085387,63159,0.0,0.0
2022-02-06 00:00:00+00:00,0.00019500000053085387,0.00020199999562464654,0.00019200000679120421,0.00019799999427050352,44234,0.0,0.0
2022-02-07 00:00:00+00:00,0.00019799999427050352,0.00020700000459328294,0.000195999993593432,0.00020399999630171806,33883,0.0,0.0
2022-02-08 00:00:00+00:00,0.00020399999630171806,0.0002119999990100041,0.00019099999917671084,0.00019200000679120421,27710,0.0,0.0
2022-02-09 00:00:00+00:00,0.00019200000679120421,0.0002010000025620684,0.00019099999917671084,0.00019799999427050352,27074,0.0,0.0
2022-02-10 00:00:00+00:00,0.00019799999427050352,0.00020700000459328294,0.00019200000679120421,0.00019299999985378236,30886,0.0,0.0
2022-02-11 00:00:00+00:00,0.00019299999985378236,0.00019700000120792538,0.0001829999964684248,0.00018600000475998968,50894,0.0,0.0
2022-02-12 00:00:00+00:00,0.00018600000475998968,0.0001900000061141327,0.0001829999964684248,0.0001880000054370612,48035,0.0,0.0
2022-02-13 00:00:00+00:00,0.0001880000054370612,0.0001900000061141327,0.00018200000340584666,0.0001829999964684248,32234,0.0,0.0
2022-02-14 00:00:00+00:00,0.0001829999964684248,0.0001880000054370612,0.00018000000272877514,0.0001849999971454963,37890,0.0,0.0
2022-02-15 00:00:00+00:00,0.0001849999971454963,0.00020199999562464654,0.0001849999971454963,0.00019999999494757503,60493,0.0,0.0
2022-02-16 00:00:00+00:00,0.00019999999494757503,0.00026599998818710446,0.0001939999929163605,0.000195999993593432,55279,0.0,0.0
2022-02-17 00:00:00+00:00,0.000195999993593432,0.00019799999427050352,0.00018400000408291817,0.00018400000408291817,43223,0.0,0.0
2022-02-18 00:00:00+00:00,0.00018400000408291817,0.0001880000054370612,0.00017699999443721026,0.00018000000272877514,51694,0.0,0.0
