TIMESTAMP,BBF_OPEN_PRICE_USD,BBF_HIGH_PRICE_USD,BBF_LOW_PRICE_USD,BBF_CLOSE_PRICE_USD,BBF_VOLUME_USD,BBF_DIVIDENDS_USD,BBF_STOCK_SPLITS_USD
2022-03-28 00:00:00+00:00,28.18286895751953,29.166200637817383,26.73889923095703,26.992122650146484,5465149,0.0,0.0
2022-03-29 00:00:00+00:00,26.991945266723633,34.00884246826172,25.009950637817383,28.58225440979004,8449019,0.0,0.0
2022-03-30 00:00:00+00:00,28.581621170043945,30.390621185302734,28.481468200683594,28.52903938293457,6980928,0.0,0.0
2022-03-31 00:00:00+00:00,28.528871536254883,29.509252548217773,28.411039352416992,29.318706512451172,2651970,0.0,0.0
2022-04-01 00:00:00+00:00,29.318782806396484,29.99872589111328,28.550214767456055,29.010990142822266,1803113,0.0,0.0
2022-04-02 00:00:00+00:00,29.011314392089844,30.010324478149414,28.453550338745117,29.559467315673828,1093009,0.0,0.0
2022-04-03 00:00:00+00:00,29.559595108032227,30.00692367553711,28.55394172668457,28.743745803833008,1579590,0.0,0.0
2022-04-04 00:00:00+00:00,28.74383544921875,30.001264572143555,26.261821746826172,26.515438079833984,1139143,0.0,0.0
2022-04-05 00:00:00+00:00,26.515289306640625,27.361509323120117,26.0078182220459,27.020360946655273,1634540,0.0,0.0
2022-04-06 00:00:00+00:00,27.068965911865234,27.63497543334961,25.888294219970703,26.349441528320312,1751441,0.0,0.0
2022-04-07 00:00:00+00:00,26.31838607788086,27.65897560119629,26.00214195251465,26.327730178833008,2005397,0.0,0.0
2022-04-08 00:00:00+00:00,26.336668014526367,27.331741333007812,25.944068908691406,27.176254272460938,2197221,0.0,0.0
2022-04-09 00:00:00+00:00,27.134763717651367,30.91684913635254,26.065244674682617,29.493616104125977,2864593,0.0,0.0
2022-04-10 00:00:00+00:00,29.45453643798828,31.039777755737305,29.027742385864258,30.054880142211914,2586689,0.0,0.0
2022-04-11 00:00:00+00:00,30.021217346191406,31.639385223388672,29.433391571044922,30.630266189575195,2457469,0.0,0.0
2022-04-12 00:00:00+00:00,30.76886558532715,31.929628372192383,30.10841178894043,31.15455436706543,2323044,0.0,0.0
2022-04-13 00:00:00+00:00,31.117151260375977,31.83078956604004,30.047061920166016,31.786888122558594,2621555,0.0,0.0
2022-04-14 00:00:00+00:00,31.78696060180664,32.025455474853516,26.98909568786621,28.28639030456543,2860760,0.0,0.0
2022-04-15 00:00:00+00:00,27.977067947387695,31.4877986907959,27.582534790039062,31.19782829284668,4774570,0.0,0.0
2022-04-16 00:00:00+00:00,31.202848434448242,31.695104598999023,29.272680282592773,31.441673278808594,5261820,0.0,0.0
2022-04-17 00:00:00+00:00,31.340078353881836,31.583423614501953,30.390975952148438,30.635475158691406,4693710,0.0,0.0
2022-04-18 00:00:00+00:00,30.629465103149414,31.641422271728516,30.380027770996094,30.69298553466797,4721279,0.0,0.0
2022-04-19 00:00:00+00:00,30.68076515197754,31.271255493164062,30.4871826171875,31.183948516845703,4358584,0.0,0.0
2022-04-20 00:00:00+00:00,31.174558639526367,31.190885543823242,30.480266571044922,30.534523010253906,4181571,0.0,0.0
2022-04-21 00:00:00+00:00,30.53529930114746,31.530031204223633,30.42609214782715,30.850597381591797,4614054,0.0,0.0
2022-04-22 00:00:00+00:00,30.836206436157227,30.888362884521484,30.502059936523438,30.635299682617188,3480070,0.0,0.0
2022-04-23 00:00:00+00:00,30.63567543029785,30.831756591796875,30.62407112121582,30.6868896484375,11836514,0.0,0.0
2022-04-24 00:00:00+00:00,30.68520736694336,30.734968185424805,30.640811920166016,30.65150260925293,6010499,0.0,0.0
2022-04-25 00:00:00+00:00,30.645248413085938,30.840843200683594,30.632129669189453,30.71017074584961,6439951,0.0,0.0
2022-04-26 00:00:00+00:00,30.718551635742188,31.836885452270508,30.515165328979492,30.80951690673828,5494566,0.0,0.0
2022-04-27 00:00:00+00:00,30.75876235961914,32.45481872558594,29.383342742919922,29.61368179321289,3182014,0.0,0.0
2022-04-28 00:00:00+00:00,29.62027359008789,31.335758209228516,29.316865921020508,29.743717193603516,5320994,0.0,0.0
2022-04-29 00:00:00+00:00,29.739864349365234,29.800533294677734,28.45496940612793,28.653553009033203,3477443,0.0,0.0
2022-04-30 00:00:00+00:00,28.644540786743164,29.0859317779541,28.181148529052734,29.011798858642578,2717618,0.0,0.0
2022-05-01 00:00:00+00:00,29.006465911865234,29.038087844848633,28.214040756225586,28.285816192626953,3262069,0.0,0.0
