TIMESTAMP,CONX28135_OPEN_PRICE_USD,CONX28135_HIGH_PRICE_USD,CONX28135_LOW_PRICE_USD,CONX28135_CLOSE_PRICE_USD,CONX28135_VOLUME_USD,CONX28135_DIVIDENDS_USD,CONX28135_STOCK_SPLITS_USD
2023-11-03 00:00:00+00:00,2.766242027282715,2.7798550128936768,2.7484700679779053,2.779326915740967,78754,0.0,0.0
2023-11-04 00:00:00+00:00,2.7794198989868164,5.923679828643799,1.674314022064209,1.899986982345581,118540,0.0,0.0
2023-11-05 00:00:00+00:00,1.900573968887329,7.86471700668335,1.8940759897232056,2.2239739894866943,122869,0.0,0.0
2023-11-06 00:00:00+00:00,2.223231077194214,2.944192886352539,2.2150919437408447,2.8028359413146973,301909,0.0,0.0
2023-11-07 00:00:00+00:00,2.802946090698242,2.8684749603271484,2.6335840225219727,2.8351080417633057,308725,0.0,0.0
2023-11-08 00:00:00+00:00,2.8351950645446777,2.8731629848480225,2.8129489421844482,2.853585958480835,308004,0.0,0.0
2023-11-09 00:00:00+00:00,2.853713035583496,3.035007953643799,2.8482859134674072,2.940721035003662,319193,0.0,0.0
2023-11-10 00:00:00+00:00,2.9407451152801514,2.9997880458831787,2.9111111164093018,2.986599922180176,322173,0.0,0.0
2023-11-11 00:00:00+00:00,2.986646890640259,3.7500569820404053,2.9846529960632324,3.7108960151672363,401120,0.0,0.0
2023-11-12 00:00:00+00:00,3.710875988006592,3.722332000732422,3.684307098388672,3.704936981201172,398331,0.0,0.0
2023-11-13 00:00:00+00:00,3.705019950866699,3.7893331050872803,3.6410739421844482,3.6524150371551514,397284,0.0,0.0
2023-11-14 00:00:00+00:00,3.652812957763672,3.675260066986084,3.5150930881500244,3.553292989730835,385198,0.0,0.0
2023-11-15 00:00:00+00:00,3.553165912628174,3.7959930896759033,3.539141893386841,3.7959930896759033,400796,0.0,0.0
2023-11-16 00:00:00+00:00,3.796168088912964,3.796168088912964,3.556835889816284,3.6218340396881104,375772,0.0,0.0
2023-11-17 00:00:00+00:00,3.6220569610595703,3.665442943572998,3.592078924179077,3.654165029525757,391624,0.0,0.0
2023-11-18 00:00:00+00:00,3.653733015060425,3.679961919784546,3.6243770122528076,3.6581649780273438,392408,0.0,0.0
2023-11-19 00:00:00+00:00,3.658036947250366,3.7507569789886475,3.642340898513794,3.7421159744262695,396921,0.0,0.0
2023-11-20 00:00:00+00:00,3.742398977279663,4.906597137451172,3.692732095718384,4.874175071716309,497718,0.0,0.0
2023-11-21 00:00:00+00:00,4.874034881591797,4.893280029296875,4.666866779327393,4.668025970458984,510582,0.0,0.0
2023-11-22 00:00:00+00:00,4.6688032150268555,5.714177131652832,4.650475025177002,5.603923797607422,587494,0.0,0.0
2023-11-23 00:00:00+00:00,5.603697776794434,6.656643867492676,5.571018218994141,6.32712984085083,682220,0.0,0.0
2023-11-24 00:00:00+00:00,6.327258110046387,7.222990036010742,6.325060844421387,7.1471381187438965,367263,0.0,0.0
2023-11-25 00:00:00+00:00,7.146793842315674,7.934813022613525,7.145086765289307,7.8990302085876465,345167,0.0,0.0
2023-11-26 00:00:00+00:00,7.898965835571289,7.914090156555176,7.801747798919678,7.871151924133301,339507,0.0,0.0
2023-11-27 00:00:00+00:00,7.871091842651367,7.886534214019775,7.719871997833252,7.820061206817627,337900,0.0,0.0
2023-11-28 00:00:00+00:00,7.8207478523254395,8.032044410705566,7.747319221496582,7.939853191375732,342673,0.0,0.0
2023-11-29 00:00:00+00:00,7.93978214263916,8.048194885253906,7.900023937225342,7.944322109222412,343279,0.0,0.0
2023-11-30 00:00:00+00:00,7.9441351890563965,8.006590843200684,7.882326126098633,7.9207539558410645,343844,0.0,0.0
2023-12-01 00:00:00+00:00,7.920882225036621,8.1639404296875,7.904870986938477,8.121614456176758,350995,0.0,0.0
2023-12-02 00:00:00+00:00,8.121485710144043,8.308586120605469,8.117754936218262,8.287469863891602,352640,0.0,0.0
2023-12-03 00:00:00+00:00,8.287032127380371,8.427687644958496,8.261458396911621,8.388063430786133,350482,0.0,0.0
2023-12-04 00:00:00+00:00,8.388019561767578,12.713791847229004,8.388019561767578,12.589470863342285,156893,0.0,0.0
2023-12-05 00:00:00+00:00,12.589351654052734,15.946985244750977,12.497851371765137,15.880282402038574,138380,0.0,0.0
2023-12-06 00:00:00+00:00,15.881875991821289,17.687503814697266,15.761780738830566,17.495243072509766,155777,0.0,0.0
2023-12-07 00:00:00+00:00,17.496660232543945,17.792171478271484,14.337508201599121,15.1436767578125,54416,0.0,0.0
2023-12-08 00:00:00+00:00,15.143197059631348,15.29366683959961,5.765871047973633,5.953132152557373,1339,0.0,0.0
2023-12-09 00:00:00+00:00,5.953111171722412,6.321730136871338,5.95165491104126,6.119369983673096,1153,0.0,0.0
2023-12-10 00:00:00+00:00,6.119228839874268,17.606769561767578,6.1183648109436035,17.5065975189209,138712,0.0,0.0
2023-12-11 00:00:00+00:00,17.50657081604004,17.520097732543945,16.137014389038086,16.500553131103516,143541,0.0,0.0
2023-12-12 00:00:00+00:00,16.501859664916992,16.82243537902832,16.283056259155273,16.59436798095703,140833,0.0,0.0
2023-12-13 00:00:00+00:00,16.594711303710938,17.318052291870117,16.290964126586914,17.159467697143555,144282,0.0,0.0
2023-12-14 00:00:00+00:00,17.15871238708496,17.317068099975586,16.798837661743164,17.206134796142578,147561,0.0,0.0
