TIMESTAMP,RATS_OPEN_PRICE_USD,RATS_HIGH_PRICE_USD,RATS_LOW_PRICE_USD,RATS_CLOSE_PRICE_USD,RATS_VOLUME_USD,RATS_DIVIDENDS_USD,RATS_STOCK_SPLITS_USD
2022-05-28 00:00:00+00:00,,,,0.0,1920506,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,1806132,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,627962,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,482176,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,326746,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,303168,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,262857,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,196955,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,236530,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,266006,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,188708,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,152774,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,118026,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,152384,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,136578,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,81172,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,86488,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,133984,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,135168,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,177253,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,131513,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,97786,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,105405,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,42925,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,63429,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,59150,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,235912,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,259762,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,55616,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,31255,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,24109,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,23932,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,35535,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,57159,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,47149,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,302129,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,613436,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,427859,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,140900,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,394946,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,282006,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,161249,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,61925,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,47692,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,226881,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,320977,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,167947,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,114103,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,92635,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,117029,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,165045,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,123181,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,216209,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,209419,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,161989,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,40138,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,32376,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,227159,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,245192,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,69409,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,72883,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,76968,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,53033,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,29763,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,21286,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,27222,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,13776,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,6952,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,25798,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,20543,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,67474,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,24495,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,20745,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,7295,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,14081,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,17503,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,10946,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,21001,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,18152,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,5709,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,8255,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,6235,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,4679,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,12801,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,2016,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,5064,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,3723,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,4459,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,6092,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,4215,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,2508,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,10075,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,7238,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,4047,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,2108,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,2219,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,5156,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,2777,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,473163,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,68630,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,19321,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,12757,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,7742,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,3617,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,10230,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,3118,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,14186,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,4768,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,21417,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,53549,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,8481,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,6239,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,6523,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,4179,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,4031,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,2663,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,7817,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,66212,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,9693,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,6185,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,4508,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,2765,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,7433,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,1593,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,2539,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,4599,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,26840,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,9173,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,51830,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,9628,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,947,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,5481,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,2597,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,8144,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,2618,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,963,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,1079,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,11298,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,108608,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,126605,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,50185,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,67128,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,5100,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,1608,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,6184,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,7040,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,892,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1445,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,3931,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,1524,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,2986,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,326,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,6561,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,2410,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,3420,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,2062,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,922,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,1343,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,979,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,19825,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,5891,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,13238,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,7355,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,3667,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,1547,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,2340,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,3049,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,617,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,860,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,776,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,3255,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,5677,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,6231,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,2777,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,1924,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,1892,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,3942,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,739,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,671,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,477,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,1961,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,870,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,458,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,4230,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,251,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,1283,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,6836,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,4534,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,8400,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,47021,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,363436,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,36059,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,7928,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,3783,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,19304,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,2764,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,2246,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,995,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,4024,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,1419,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,2304,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,5659,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,4424,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,869,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,1131,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,21885,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,10742,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,3058,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,8871,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,1577,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,508,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,3662,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,62875,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,42738,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,6051,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,14170,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,16568,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,18672,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,8772,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,5245,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,6215,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,1785,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,2342,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,2138,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,2346,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,1804,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,1426,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,10590,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,1322,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,22725,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,3995,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,3388,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,793,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,351,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,2389,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,5397,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,936,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,9093,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,1007,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,2395,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,482,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,533,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,958,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,2546,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,307,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,85496,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,3503,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,1616,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,686,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,1804,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,7661,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,1723,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,706,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,787,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,2700,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,2359,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,441,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,542626,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,184234,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,44796,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,6831,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,39310,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,20258,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,11593,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,7762,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,3670,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,3789,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,8704,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,529,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,5265,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,1638,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,2446,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,2093,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,1848,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,5799,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,3102,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,3536,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,4142,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,1848,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,2736,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,2328,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,3134,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,786,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,4368,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,621,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,2392,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,3540,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,622,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,15576,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,654,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,4188,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,2150,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,4448,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,1413,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,868,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,1752,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,1831,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,23117,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,1741,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,1664,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,905,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,3383,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,2993,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,1915,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,980,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,844,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,279,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,544,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,578,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,351,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,691,0.0,0.0
