TIMESTAMP,SHI19736_OPEN_PRICE_USD,SHI19736_HIGH_PRICE_USD,SHI19736_LOW_PRICE_USD,SHI19736_CLOSE_PRICE_USD,SHI19736_VOLUME_USD,SHI19736_DIVIDENDS_USD,SHI19736_STOCK_SPLITS_USD
2022-05-24 00:00:00+00:00,,,,0.0,68499,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,197711,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,85671,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,71226,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,131478,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,26706,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,14918895,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,384064,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,212120,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,187711,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,131842,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,45685,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,70599,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,429087,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1021858,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,79337,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,205245,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,265209,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,56916,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,46895,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,134097,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,46583,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,24474,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,44486,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,76585,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,55667,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,44569,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,501838,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,2099098,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,435352,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,94803,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,44987,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,9285,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,5289,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,40298,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,142210,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,80373,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,66238,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,30948,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,60951,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,27913,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,31945,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,41608,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,6851270,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,691235,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,126599,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,68679,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,2352587,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,96488,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,204573,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,82702,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,119215,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,73263,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,3852369,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,89863,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,205616,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,451777,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,48740,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,25927,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,55830,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,114899,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,68869,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,23615,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,82707,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,67800,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,103618,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,146605,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,53552,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,184487,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,261033,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,100897,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,35330,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,148925,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,4881298,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,817609,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,10005950,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,378354,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,312618,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,327702,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,85441,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,161758,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,222104,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,6469216,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,212112,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,400337,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,5823455,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,140630,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,151060,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,5131792,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,78127,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,160938,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,54081,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,105640,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,85129,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,146974,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,289756,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,72891,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,179654,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,209816,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,30920,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,4163987,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,1044918,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,718630,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,109095,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,33288,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,167196,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,84812,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,117674,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,61990,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,27861,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,17122,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,33775,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,2105788,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,478124,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,73781,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,71840,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,54761,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,39802,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,315791,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,40581,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,37511,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,34772,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,113734,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,17562,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,11081,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,5096,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,4907460,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,1639,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,12157,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,1614,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,531,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,1566,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,4131801,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,4942697,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,4557388,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,7029,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,5815,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,17354,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,502,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,3810258,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,41960,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,8065,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,1750,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,14397,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,4011722,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,534327,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,13606,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,17746,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,14544,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,3816756,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,4528222,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,4054,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,111951,0.0,0.0
2022-10-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10137657,0.0,0.0
2022-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5226827,0.0,0.0
2022-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35725,0.0,0.0
2022-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38458,0.0,0.0
2022-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,56841,0.0,0.0
2022-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12794,0.0,0.0
2022-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22556,0.0,0.0
2022-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,24385,0.0,0.0
2022-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7728,0.0,0.0
2022-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12654,0.0,0.0
2022-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31731,0.0,0.0
2022-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5410,0.0,0.0
2022-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9174,0.0,0.0
2022-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12445,0.0,0.0
2022-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3591,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,12282,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,11396,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,7397,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,2360,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,7318,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,9119,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,9474,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,97099,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,57012,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,107618,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,131880,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,44975,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,62059,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,114911,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,4336654,0.0,0.0
2022-11-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1025583,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,50367,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,55324,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,111225,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,41364,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,92714,0.0,0.0
2022-11-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,109836,0.0,0.0
2022-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,81363,0.0,0.0
2022-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,453049,0.0,0.0
2022-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,806292,0.0,0.0
2022-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,158433,0.0,0.0
2022-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1190337,0.0,0.0
2022-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,163014,0.0,0.0
2022-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,191161,0.0,0.0
2022-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,648667,0.0,0.0
2022-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4680309,0.0,0.0
2022-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,130966,0.0,0.0
2022-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43492,0.0,0.0
2022-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49975,0.0,0.0
2022-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,72288,0.0,0.0
2022-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4506205,0.0,0.0
2022-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25316,0.0,0.0
2022-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,95927,0.0,0.0
2022-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41013,0.0,0.0
2022-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102935,0.0,0.0
2022-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4125438,0.0,0.0
2022-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41623,0.0,0.0
2022-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4168281,0.0,0.0
2022-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40068,0.0,0.0
2022-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,55095,0.0,0.0
2022-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34735,0.0,0.0
2022-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29133,0.0,0.0
2022-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17229,0.0,0.0
2022-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9089037,0.0,0.0
2022-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61667,0.0,0.0
2022-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,619345,0.0,0.0
2022-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,166046,0.0,0.0
2022-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,279836,0.0,0.0
2023-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44697,0.0,0.0
2023-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105468,0.0,0.0
2023-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,79764,0.0,0.0
2023-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4521413,0.0,0.0
2023-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44623,0.0,0.0
2023-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6238961,0.0,0.0
2023-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34828,0.0,0.0
2023-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,99241,0.0,0.0
2023-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,142728,0.0,0.0
2023-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,115905,0.0,0.0
2023-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,89156,0.0,0.0
2023-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5504400,0.0,0.0
2023-01-13 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,746872,0.0,0.0
2023-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,761055,0.0,0.0
2023-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5582004,0.0,0.0
2023-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290674,0.0,0.0
2023-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,208267,0.0,0.0
2023-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,483807,0.0,0.0
2023-01-19 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,3177740,0.0,0.0
2023-01-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,876658,0.0,0.0
2023-01-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1231518,0.0,0.0
2023-01-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1018222,0.0,0.0
2023-01-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1686161,0.0,0.0
2023-01-24 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1261711,0.0,0.0
2023-01-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,673146,0.0,0.0
2023-01-26 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,1314968,0.0,0.0
2023-01-27 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,687721,0.0,0.0
2023-01-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6168525,0.0,0.0
2023-01-29 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,13582958,0.0,0.0
2023-01-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,14187112,0.0,0.0
2023-01-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,411421,0.0,0.0
2023-02-01 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,519247,0.0,0.0
2023-02-02 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,7072780,0.0,0.0
2023-02-03 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,927263,0.0,0.0
2023-02-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,13820777,0.0,0.0
2023-02-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,351737,0.0,0.0
2023-02-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,389122,0.0,0.0
2023-02-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,512319,0.0,0.0
2023-02-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,366697,0.0,0.0
2023-02-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6511216,0.0,0.0
2023-02-10 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,11902267,0.0,0.0
2023-02-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,628886,0.0,0.0
