TIMESTAMP,RVT_OPEN_PRICE_USD,RVT_HIGH_PRICE_USD,RVT_LOW_PRICE_USD,RVT_CLOSE_PRICE_USD,RVT_VOLUME_USD,RVT_DIVIDENDS_USD,RVT_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.31616199016571045,0.4365060031414032,0.2806270122528076,0.40563100576400757,36615,0.0,0.0
2017-11-10 00:00:00+00:00,0.4059450030326843,0.4059450030326843,0.3091509938240051,0.3091509938240051,7645,0.0,0.0
2017-11-11 00:00:00+00:00,0.3082129955291748,0.3530769944190979,0.26683199405670166,0.2800469994544983,24035,0.0,0.0
2017-11-12 00:00:00+00:00,0.2799769937992096,0.29470598697662354,0.24152299761772156,0.27920201420783997,9373,0.0,0.0
2017-11-13 00:00:00+00:00,0.2796179950237274,0.3601590096950531,0.2704240083694458,0.3065659999847412,23405,0.0,0.0
2017-11-14 00:00:00+00:00,0.3067390024662018,0.36313700675964355,0.3067390024662018,0.3357369899749756,39953,0.0,0.0
2017-11-15 00:00:00+00:00,0.33592599630355835,0.36601200699806213,0.3102410137653351,0.33190101385116577,29967,0.0,0.0
2017-11-16 00:00:00+00:00,0.327349990606308,0.3385930061340332,0.29773399233818054,0.3150559961795807,13622,0.0,0.0
2017-11-17 00:00:00+00:00,0.3147670030593872,0.34423699975013733,0.30255600810050964,0.3161570131778717,15734,0.0,0.0
2017-11-18 00:00:00+00:00,0.3155350089073181,0.3261849880218506,0.2899610102176666,0.31679201126098633,10223,0.0,0.0
2017-11-19 00:00:00+00:00,0.31602200865745544,0.3392089903354645,0.30229300260543823,0.32696500420570374,17905,0.0,0.0
2017-11-20 00:00:00+00:00,0.3266420066356659,0.37536200881004333,0.2926560044288635,0.3065659999847412,21827,0.0,0.0
2017-11-21 00:00:00+00:00,0.30626100301742554,0.3320469856262207,0.27978599071502686,0.2948650121688843,12765,0.0,0.0
2017-11-22 00:00:00+00:00,0.29411599040031433,0.35940098762512207,0.2937920093536377,0.3355799913406372,18249,0.0,0.0
2017-11-23 00:00:00+00:00,0.33610799908638,0.3450770080089569,0.3200330138206482,0.32374900579452515,17280,0.0,0.0
2017-11-24 00:00:00+00:00,0.32248198986053467,0.3915709853172302,0.3108679950237274,0.324535995721817,18481,0.0,0.0
2017-11-25 00:00:00+00:00,0.32797500491142273,0.3606800138950348,0.29110100865364075,0.31881800293922424,14714,0.0,0.0
2017-11-26 00:00:00+00:00,0.318805992603302,0.32246899604797363,0.2786790132522583,0.3142409920692444,12561,0.0,0.0
2017-11-27 00:00:00+00:00,0.3048990070819855,0.3482710123062134,0.2984189987182617,0.3440139889717102,22531,0.0,0.0
2017-11-28 00:00:00+00:00,0.3437739908695221,0.34825199842453003,0.29680100083351135,0.30781298875808716,20903,0.0,0.0
