,MSE,MAE,RMSE,MAPE,R2
0,19678.859625074114,107.97556166666676,140.28135879393994,0.04757537067220727,0.7768135614431254
1,7324.718277123872,64.65575483870963,85.58456798467742,0.03080175178104002,0.7860006219299072
2,19005.47763051196,107.33010645161303,137.86035554325238,0.03462794804223458,0.641550338855094
3,43772.24089893833,168.43234833333352,209.21816579575096,0.05155645342299434,0.6569934552499229
4,20665.797411038646,112.72913387096781,143.7560343465228,0.029242667181354758,0.8020006013060305
5,34017.144782385134,142.87545500000013,184.43737360520274,0.03289180018215223,0.2816224920777529
6,19664.280694584075,110.31172096774186,140.22938598804487,0.02746598482085907,0.614581901259593
7,19562.154444796684,110.04878870967742,139.86477199351052,0.03730591099305831,0.9016825175044615
8,20471.612910342494,113.8678142857142,143.07904427393444,0.03968867273296709,0.4791579971361728
9,9425.953255107002,76.15697903225802,97.08734858418475,0.027113360281414985,0.8762298778497448
10,10381.122008522389,78.3343416666667,101.8877912633422,0.025534760725221064,0.7565707298589117
11,15225.936991748784,101.18679193548387,123.39342361628833,0.046945113259334724,0.8807673139662454
Mean,19932.941577514455,107.82539972990276,137.22330181572096,0.03589581617456987,0.7044976173697468
