TIMESTAMP,BLXM_OPEN_PRICE_USD,BLXM_HIGH_PRICE_USD,BLXM_LOW_PRICE_USD,BLXM_CLOSE_PRICE_USD,BLXM_VOLUME_USD,BLXM_DIVIDENDS_USD,BLXM_STOCK_SPLITS_USD
2021-10-22 00:00:00+00:00,3.799325942993164,4.546395778656006,3.5055220127105713,3.8708078861236572,3674138,0.0,0.0
2021-10-23 00:00:00+00:00,3.869889974594116,6.922297954559326,3.1917600631713867,6.034145832061768,5373141,0.0,0.0
2021-10-24 00:00:00+00:00,6.031675815582275,12.209585189819336,5.674439907073975,11.331987380981445,5134345,0.0,0.0
2021-10-25 00:00:00+00:00,11.333298683166504,12.704346656799316,7.270134925842285,8.553566932678223,6803949,0.0,0.0
2021-10-26 00:00:00+00:00,8.552767753601074,8.801541328430176,6.768458843231201,7.47066593170166,4631266,0.0,0.0
2021-10-27 00:00:00+00:00,7.466184139251709,8.454689025878906,6.478755950927734,7.213967800140381,2322586,0.0,0.0
2021-10-28 00:00:00+00:00,7.212875843048096,11.425884246826172,6.8550848960876465,9.479212760925293,3071146,0.0,0.0
2021-10-29 00:00:00+00:00,9.47733211517334,10.325689315795898,8.297035217285156,8.611413955688477,3733536,0.0,0.0
2021-10-30 00:00:00+00:00,8.610166549682617,10.326568603515625,7.708881855010986,7.897839069366455,2727669,0.0,0.0
2021-10-31 00:00:00+00:00,7.902274131774902,8.407278060913086,7.120098114013672,7.505719184875488,2272496,0.0,0.0
2021-11-01 00:00:00+00:00,7.507779121398926,7.726518154144287,6.817914962768555,7.431981086730957,1493825,0.0,0.0
2021-11-02 00:00:00+00:00,7.435143947601318,9.142401695251465,7.078924179077148,8.625688552856445,1200539,0.0,0.0
2021-11-03 00:00:00+00:00,8.635662078857422,8.94117259979248,7.687020778656006,8.407452583312988,1074344,0.0,0.0
2021-11-04 00:00:00+00:00,8.414666175842285,10.740571975708008,7.82596492767334,10.708635330200195,2080081,0.0,0.0
2021-11-05 00:00:00+00:00,10.690143585205078,10.691452980041504,8.327876091003418,9.187384605407715,1798154,0.0,0.0
2021-11-06 00:00:00+00:00,9.194578170776367,9.745386123657227,8.321575164794922,8.905542373657227,1134010,0.0,0.0
2021-11-07 00:00:00+00:00,8.90689754486084,9.337701797485352,7.674523830413818,7.918284893035889,861553,0.0,0.0
2021-11-08 00:00:00+00:00,7.913111209869385,9.756793975830078,7.519579887390137,9.17873764038086,1113710,0.0,0.0
2021-11-09 00:00:00+00:00,9.172647476196289,9.588642120361328,8.30659008026123,8.68675708770752,852803,0.0,0.0
2021-11-10 00:00:00+00:00,8.672529220581055,10.30191421508789,8.28581428527832,8.956565856933594,1406700,0.0,0.0
2021-11-11 00:00:00+00:00,8.965570449829102,9.792057037353516,8.714198112487793,9.029397010803223,1037507,0.0,0.0
2021-11-12 00:00:00+00:00,9.032292366027832,9.165450096130371,8.013646125793457,8.1952486038208,536482,0.0,0.0
2021-11-13 00:00:00+00:00,8.202308654785156,9.788482666015625,8.194241523742676,9.60172176361084,690512,0.0,0.0
2021-11-14 00:00:00+00:00,9.608362197875977,10.309322357177734,9.518025398254395,9.573179244995117,708724,0.0,0.0
2021-11-15 00:00:00+00:00,9.570425987243652,9.778388977050781,8.506877899169922,8.625603675842285,682000,0.0,0.0
