TIMESTAMP,TGRASS_OPEN_PRICE_USD,TGRASS_HIGH_PRICE_USD,TGRASS_LOW_PRICE_USD,TGRASS_CLOSE_PRICE_USD,TGRASS_VOLUME_USD,TGRASS_DIVIDENDS_USD,TGRASS_STOCK_SPLITS_USD
2024-11-15 00:00:00+00:00,0.005727000068873167,0.005772000178694725,0.005727000068873167,0.005772000178694725,8158,0.0,0.0
2024-11-16 00:00:00+00:00,0.006053000222891569,0.00675999978557229,0.005181000102311373,0.005843999795615673,45858,0.0,0.0
2024-11-17 00:00:00+00:00,0.005843999795615673,0.007757000159472227,0.0056489999406039715,0.006359000224620104,103328,0.0,0.0
2024-11-18 00:00:00+00:00,0.006359000224620104,0.00861200038343668,0.0058639999479055405,0.006802000105381012,90349,0.0,0.0
2024-11-19 00:00:00+00:00,0.006802000105381012,0.006943999789655209,0.005487999878823757,0.005865999963134527,62087,0.0,0.0
2024-11-20 00:00:00+00:00,0.005865999963134527,0.005987999960780144,0.0048050000332295895,0.004856000188738108,44487,0.0,0.0
2024-11-21 00:00:00+00:00,0.004856000188738108,0.009974000044167042,0.004404000006616116,0.005504000000655651,91061,0.0,0.0
2024-11-22 00:00:00+00:00,0.005504000000655651,0.005913000088185072,0.003667999990284443,0.00418699998408556,55058,0.0,0.0
2024-11-23 00:00:00+00:00,0.00418699998408556,0.004253999795764685,0.003496000077575445,0.004062999971210957,34016,0.0,0.0
2024-11-24 00:00:00+00:00,0.004062999971210957,0.00699200015515089,0.0032470000442117453,0.00368200009688735,40865,0.0,0.0
2024-11-25 00:00:00+00:00,0.00368200009688735,0.004300999920815229,0.0031139999628067017,0.003524000057950616,42707,0.0,0.0
2024-11-26 00:00:00+00:00,0.003524000057950616,0.003961999900639057,0.003191000083461404,0.0036150000523775816,43143,0.0,0.0
2024-11-27 00:00:00+00:00,0.0036150000523775816,0.005824999883770943,0.003360999980941415,0.0051750000566244125,89736,0.0,0.0
2024-11-28 00:00:00+00:00,0.0051750000566244125,0.006647999864071608,0.0050849998369812965,0.005917000118643045,120706,0.0,0.0
2024-11-29 00:00:00+00:00,0.005917000118643045,0.006302000023424625,0.005133999977260828,0.005795999895781279,92298,0.0,0.0
2024-11-30 00:00:00+00:00,0.005795999895781279,0.006060999818146229,0.00495699979364872,0.006020999979227781,74389,0.0,0.0
2024-12-01 00:00:00+00:00,0.006020999979227781,0.006949000060558319,0.006002999842166901,0.0066559999249875546,176305,0.0,0.0
2024-12-02 00:00:00+00:00,0.0066559999249875546,0.007428999990224838,0.006233000196516514,0.007034999784082174,136626,0.0,0.0
2024-12-03 00:00:00+00:00,0.007034999784082174,0.008932000026106834,0.0064690001308918,0.008142000064253807,117851,0.0,0.0
2024-12-04 00:00:00+00:00,0.008142000064253807,0.008270000107586384,0.007052999921143055,0.00810100045055151,88961,0.0,0.0
2024-12-05 00:00:00+00:00,0.00810100045055151,0.008369999937713146,0.007594000082463026,0.007974999956786633,114361,0.0,0.0
2024-12-06 00:00:00+00:00,0.007964000105857849,0.008677000179886818,0.0077680000104010105,0.008515000343322754,168844,0.0,0.0
2024-12-07 00:00:00+00:00,0.008515000343322754,0.01118400041013956,0.008418000303208828,0.010002000257372856,304667,0.0,0.0
2024-12-08 00:00:00+00:00,0.010002000257372856,0.011156000196933746,0.009771999903023243,0.010053000412881374,361877,0.0,0.0
2024-12-09 00:00:00+00:00,0.010053000412881374,0.02491299994289875,0.009751000441610813,0.011890999972820282,433010,0.0,0.0
