TIMESTAMP,FIST_OPEN_PRICE_USD,FIST_HIGH_PRICE_USD,FIST_LOW_PRICE_USD,FIST_CLOSE_PRICE_USD,FIST_VOLUME_USD,FIST_DIVIDENDS_USD,FIST_STOCK_SPLITS_USD
2022-04-14 00:00:00+00:00,2.777395009994507,2.8145198822021484,2.6835439205169678,2.793320894241333,7002093,0.0,0.0
2022-04-15 00:00:00+00:00,2.793302059173584,3.401237964630127,2.7586069107055664,3.401237964630127,11151912,0.0,0.0
2022-04-16 00:00:00+00:00,3.4012300968170166,3.80794095993042,3.138025999069214,3.351288080215454,16439472,0.0,0.0
2022-04-17 00:00:00+00:00,3.3512730598449707,3.3512730598449707,3.0183730125427246,3.270714044570923,13550216,0.0,0.0
2022-04-18 00:00:00+00:00,3.270737886428833,3.528564929962158,3.080857038497925,3.46848201751709,9669314,0.0,0.0
2022-04-19 00:00:00+00:00,3.46848201751709,3.5790200233459473,3.2661190032958984,3.3350279331207275,8128874,0.0,0.0
2022-04-20 00:00:00+00:00,3.335052967071533,3.382913112640381,2.9791269302368164,3.0783228874206543,7081622,0.0,0.0
2022-04-21 00:00:00+00:00,3.078325033187866,3.1504290103912354,2.9700589179992676,3.0545449256896973,5761012,0.0,0.0
2022-04-22 00:00:00+00:00,3.0545029640197754,3.2129859924316406,3.0321340560913086,3.2122910022735596,4908083,0.0,0.0
2022-04-23 00:00:00+00:00,3.2122509479522705,3.3787550926208496,3.1291630268096924,3.2299790382385254,7744372,0.0,0.0
2022-04-24 00:00:00+00:00,3.2299790382385254,3.238917112350464,2.9230830669403076,2.9677460193634033,8552027,0.0,0.0
2022-04-25 00:00:00+00:00,2.9677460193634033,3.0140960216522217,2.839488983154297,2.9442451000213623,6013570,0.0,0.0
2022-04-26 00:00:00+00:00,2.9442451000213623,3.1650431156158447,2.9396750926971436,3.116487979888916,5146703,0.0,0.0
2022-04-27 00:00:00+00:00,3.1164469718933105,3.1164469718933105,2.9975130558013916,3.036120891571045,4138258,0.0,0.0
2022-04-28 00:00:00+00:00,3.036120891571045,3.2935099601745605,3.0351760387420654,3.162997007369995,5486329,0.0,0.0
2022-04-29 00:00:00+00:00,3.1630210876464844,3.2398788928985596,3.0917539596557617,3.146362066268921,6944913,0.0,0.0
2022-04-30 00:00:00+00:00,3.1463019847869873,3.185439109802246,2.6481099128723145,2.731152057647705,7383434,0.0,0.0
2022-05-01 00:00:00+00:00,2.731144905090332,2.8799169063568115,2.4066689014434814,2.559814929962158,7635176,0.0,0.0
2022-05-02 00:00:00+00:00,2.559814929962158,2.6787290573120117,2.5177950859069824,2.58856201171875,5663160,0.0,0.0
2022-05-03 00:00:00+00:00,2.588552951812744,2.600167989730835,2.442797899246216,2.442797899246216,4185791,0.0,0.0
2022-05-04 00:00:00+00:00,2.4427409172058105,2.4926700592041016,2.2413229942321777,2.314800977706909,4306032,0.0,0.0
2022-05-05 00:00:00+00:00,2.314802885055542,2.56938099861145,2.3048360347747803,2.461548089981079,4775070,0.0,0.0
2022-05-06 00:00:00+00:00,2.4615530967712402,2.4674229621887207,2.338852882385254,2.402204990386963,4156857,0.0,0.0
2022-05-07 00:00:00+00:00,2.402179002761841,2.4602410793304443,2.3744959831237793,2.396941900253296,3407348,0.0,0.0
2022-05-08 00:00:00+00:00,2.3969368934631348,2.454946994781494,2.3826210498809814,2.4274420738220215,3911439,0.0,0.0
2022-05-09 00:00:00+00:00,2.4274799823760986,3.0305979251861572,2.4268109798431396,2.9937291145324707,8867078,0.0,0.0
2022-05-10 00:00:00+00:00,2.993783950805664,2.9994239807128906,2.6465659141540527,2.765028953552246,10738978,0.0,0.0
2022-05-11 00:00:00+00:00,2.765026092529297,2.852238893508911,2.569572925567627,2.631113052368164,7715030,0.0,0.0
2022-05-12 00:00:00+00:00,2.6311299800872803,2.658268928527832,2.290560007095337,2.5258829593658447,13310926,0.0,0.0
2022-05-13 00:00:00+00:00,2.5257580280303955,2.7271618843078613,2.486392021179199,2.6544060707092285,15941337,0.0,0.0
2022-05-14 00:00:00+00:00,2.654409885406494,2.669792890548706,2.494968891143799,2.5283820629119873,10118003,0.0,0.0
2022-05-15 00:00:00+00:00,2.5283799171447754,2.5844509601593018,2.465985059738159,2.5583529472351074,7055515,0.0,0.0
2022-05-16 00:00:00+00:00,2.558387041091919,2.76899790763855,2.556536912918091,2.6660680770874023,7611243,0.0,0.0
2022-05-17 00:00:00+00:00,2.6660521030426025,2.704787015914917,2.5736069679260254,2.7003400325775146,7268588,0.0,0.0
2022-05-18 00:00:00+00:00,2.700321912765503,2.7737910747528076,2.6013779640197754,2.7126688957214355,5348337,0.0,0.0
2022-05-19 00:00:00+00:00,2.71262788772583,2.955595016479492,2.71262788772583,2.9082210063934326,5364927,0.0,0.0
2022-05-20 00:00:00+00:00,2.9081759452819824,2.9478559494018555,2.804788112640381,2.926701068878174,4778781,0.0,0.0
2022-05-21 00:00:00+00:00,2.9269158840179443,3.285799980163574,2.924999952316284,3.2009060382843018,5047621,0.0,0.0
2022-05-22 00:00:00+00:00,3.20088791847229,3.3724029064178467,3.0940940380096436,3.3363990783691406,4714644,0.0,0.0
2022-05-23 00:00:00+00:00,3.3363959789276123,3.563091993331909,3.2348060607910156,3.2620580196380615,4552232,0.0,0.0
2022-05-24 00:00:00+00:00,3.261929988861084,3.358773946762085,3.121889114379883,3.2508909702301025,4462403,0.0,0.0
2022-05-25 00:00:00+00:00,3.250847101211548,3.2817039489746094,3.146531105041504,3.1725189685821533,3277786,0.0,0.0
2022-05-26 00:00:00+00:00,3.1724929809570312,3.189129114151001,3.0592119693756104,3.1423521041870117,2545727,0.0,0.0
2022-05-27 00:00:00+00:00,3.1423349380493164,3.1498069763183594,2.891822099685669,2.953640937805176,1767149,0.0,0.0
2022-05-28 00:00:00+00:00,3.018587112426758,3.0967609882354736,2.953521966934204,3.0796959400177,1589765,0.0,0.0
2022-05-29 00:00:00+00:00,3.0797131061553955,3.201601028442383,2.9877939224243164,3.0281410217285156,2639850,0.0,0.0
2022-05-30 00:00:00+00:00,3.028167963027954,3.0964419841766357,2.669295072555542,2.889512062072754,3116124,0.0,0.0
2022-05-31 00:00:00+00:00,2.8895180225372314,2.964150905609131,2.730820894241333,2.8058090209960938,2057283,0.0,0.0
2022-06-01 00:00:00+00:00,2.8057899475097656,2.8104050159454346,2.7429909706115723,2.7586300373077393,1236374,0.0,0.0
2022-06-02 00:00:00+00:00,2.7585549354553223,2.9260780811309814,2.7445390224456787,2.9024651050567627,1340163,0.0,0.0
2022-06-03 00:00:00+00:00,2.9024031162261963,2.9024031162261963,2.8012139797210693,2.828619956970215,1178258,0.0,0.0
2022-06-04 00:00:00+00:00,2.8286330699920654,2.938905954360962,2.8076589107513428,2.9174439907073975,865073,0.0,0.0
2022-06-05 00:00:00+00:00,2.9174349308013916,3.0123400688171387,2.90061092376709,2.9670329093933105,1027361,0.0,0.0
2022-06-06 00:00:00+00:00,2.9670019149780273,2.995007038116455,2.8646318912506104,2.923137903213501,1675480,0.0,0.0
2022-06-07 00:00:00+00:00,2.9231009483337402,2.9304800033569336,2.753606081008911,2.7938320636749268,1646217,0.0,0.0
2022-06-08 00:00:00+00:00,2.793837070465088,2.8221919536590576,2.6162641048431396,2.6162641048431396,1580026,0.0,0.0
2022-06-09 00:00:00+00:00,2.616292953491211,2.739809989929199,2.5202078819274902,2.688430070877075,1916830,0.0,0.0
2022-06-10 00:00:00+00:00,2.6885290145874023,2.7575700283050537,2.6305480003356934,2.659313917160034,1949118,0.0,0.0
2022-06-11 00:00:00+00:00,2.6593210697174072,2.756654977798462,2.619296073913574,2.715024948120117,1607364,0.0,0.0
2022-06-12 00:00:00+00:00,2.7149970531463623,2.7151288986206055,2.530756950378418,2.530756950378418,1460059,0.0,0.0
2022-06-13 00:00:00+00:00,2.5307300090789795,2.579909086227417,2.365118980407715,2.4462931156158447,1546440,0.0,0.0
2022-06-14 00:00:00+00:00,2.4463119506835938,2.4855120182037354,2.3893439769744873,2.4507009983062744,1512085,0.0,0.0
2022-06-15 00:00:00+00:00,2.450654983520508,2.5034310817718506,2.421020030975342,2.444391965866089,1297637,0.0,0.0
2022-06-16 00:00:00+00:00,2.444343090057373,2.4685258865356445,2.0606119632720947,2.120345115661621,1830433,0.0,0.0
2022-06-17 00:00:00+00:00,2.120387077331543,2.2916629314422607,2.096055030822754,2.1976211071014404,1609959,0.0,0.0
2022-06-18 00:00:00+00:00,2.1975820064544678,2.287069082260132,2.18634295463562,2.2125630378723145,1199867,0.0,0.0
2022-06-19 00:00:00+00:00,2.2125399112701416,2.256951093673706,2.129499912261963,2.2121520042419434,995178,0.0,0.0
