TIMESTAMP,YFO_OPEN_PRICE_USD,YFO_HIGH_PRICE_USD,YFO_LOW_PRICE_USD,YFO_CLOSE_PRICE_USD,YFO_VOLUME_USD,YFO_DIVIDENDS_USD,YFO_STOCK_SPLITS_USD
2021-02-04 00:00:00+00:00,217.04412841796875,236.63040161132812,198.40802001953125,214.8350067138672,237188,0.0,0.0
2021-02-05 00:00:00+00:00,214.8365936279297,431.5875244140625,206.262451171875,229.193115234375,423729,0.0,0.0
2021-02-06 00:00:00+00:00,229.19241333007812,310.8043212890625,229.19241333007812,307.3857727050781,172543,0.0,0.0
2021-02-07 00:00:00+00:00,307.3844909667969,321.8540954589844,263.4601135253906,293.5067443847656,151317,0.0,0.0
2021-02-08 00:00:00+00:00,293.505859375,418.7126770019531,292.14837646484375,374.5287780761719,173517,0.0,0.0
2021-02-09 00:00:00+00:00,374.5390625,449.79638671875,373.6000061035156,413.76873779296875,184548,0.0,0.0
2021-02-10 00:00:00+00:00,413.7476806640625,745.7791748046875,411.5973205566406,648.8091430664062,539122,0.0,0.0
2021-02-11 00:00:00+00:00,648.7989501953125,686.5354614257812,480.91497802734375,596.8634033203125,857433,0.0,0.0
2021-02-12 00:00:00+00:00,596.9222412109375,691.29931640625,547.458984375,673.501220703125,638839,0.0,0.0
2021-02-13 00:00:00+00:00,673.4996948242188,798.6146240234375,673.46142578125,769.1109008789062,478929,0.0,0.0
2021-02-14 00:00:00+00:00,769.3563842773438,1392.2890625,759.1173706054688,1248.24560546875,858719,0.0,0.0
2021-02-15 00:00:00+00:00,1248.2596435546875,1821.5186767578125,1231.2860107421875,1545.593017578125,1737436,0.0,0.0
2021-02-16 00:00:00+00:00,1545.6689453125,2867.9677734375,1538.317626953125,2707.0322265625,1874706,0.0,0.0
2021-02-17 00:00:00+00:00,2707.0810546875,3189.257080078125,1285.4896240234375,2047.565673828125,3877199,0.0,0.0
2021-02-18 00:00:00+00:00,2047.57666015625,2115.75439453125,1686.10595703125,1791.2689208984375,1221628,0.0,0.0
2021-02-19 00:00:00+00:00,1791.294677734375,2085.382568359375,1443.138427734375,1443.582275390625,830200,0.0,0.0
2021-02-20 00:00:00+00:00,1443.6356201171875,1666.9984130859375,1068.107421875,1287.1002197265625,6414357,0.0,0.0
2021-02-21 00:00:00+00:00,1286.923828125,1605.288818359375,1206.285888671875,1491.265380859375,4238841,0.0,0.0
2021-02-22 00:00:00+00:00,1491.26123046875,1576.072265625,1123.49169921875,1296.1685791015625,3289721,0.0,0.0
2021-02-23 00:00:00+00:00,1296.1099853515625,1350.76416015625,825.70166015625,1017.5848388671875,3948642,0.0,0.0
2021-02-24 00:00:00+00:00,1017.5994873046875,1521.4395751953125,1011.7071533203125,1456.337646484375,4334315,0.0,0.0
2021-02-25 00:00:00+00:00,1456.3486328125,1855.223876953125,1319.4149169921875,1694.902099609375,5137811,0.0,0.0
2021-02-26 00:00:00+00:00,1694.9798583984375,1722.2879638671875,1311.43017578125,1619.02490234375,5636194,0.0,0.0
2021-02-27 00:00:00+00:00,1619.1085205078125,1705.783447265625,1332.17041015625,1377.348388671875,5209330,0.0,0.0
2021-02-28 00:00:00+00:00,1377.2938232421875,1506.2127685546875,1300.3121337890625,1479.7464599609375,4222912,0.0,0.0
2021-03-01 00:00:00+00:00,1479.7474365234375,1664.742919921875,1416.5748291015625,1539.1837158203125,4458645,0.0,0.0
2021-03-02 00:00:00+00:00,1539.114990234375,1569.3447265625,1423.331298828125,1474.544677734375,4188505,0.0,0.0
2021-03-03 00:00:00+00:00,1474.5712890625,1600.2333984375,1400.08837890625,1550.537109375,4103629,0.0,0.0
2021-03-04 00:00:00+00:00,1550.544677734375,1640.819580078125,1465.560791015625,1570.3846435546875,4074134,0.0,0.0
2021-03-05 00:00:00+00:00,1570.404052734375,1632.5394287109375,1306.9801025390625,1541.5723876953125,4976786,0.0,0.0
2021-03-06 00:00:00+00:00,1541.5859375,1567.1182861328125,1381.5645751953125,1442.9306640625,4511388,0.0,0.0
2021-03-07 00:00:00+00:00,1446.663330078125,1498.0347900390625,1304.1375732421875,1436.9296875,4616822,0.0,0.0
2021-03-08 00:00:00+00:00,1436.948974609375,1511.0684814453125,1430.4891357421875,1511.0684814453125,3821160,0.0,0.0
2021-03-09 00:00:00+00:00,1511.0650634765625,1540.593017578125,1388.1063232421875,1486.163818359375,4108723,0.0,0.0
2021-03-10 00:00:00+00:00,1486.17626953125,1512.3734130859375,1441.1954345703125,1498.56591796875,3997933,0.0,0.0
2021-03-11 00:00:00+00:00,1498.5474853515625,1844.446533203125,1320.437744140625,1750.364013671875,5672412,0.0,0.0
2021-03-12 00:00:00+00:00,1750.4097900390625,2488.561767578125,1565.8804931640625,2148.267578125,262614,0.0,0.0
2021-03-13 00:00:00+00:00,2147.929931640625,2964.362060546875,1870.171875,2864.142578125,7065539,0.0,0.0
2021-03-14 00:00:00+00:00,2864.066162109375,2956.119384765625,1987.8828125,2307.970703125,8731350,0.0,0.0
2021-03-15 00:00:00+00:00,2307.947265625,2463.13134765625,1761.568603515625,2117.01318359375,7039502,0.0,0.0
2021-03-16 00:00:00+00:00,2117.006591796875,2397.650390625,1607.610595703125,2248.948974609375,7234878,0.0,0.0
2021-03-17 00:00:00+00:00,2248.99951171875,2349.2314453125,1800.2344970703125,2031.04638671875,6405314,0.0,0.0
2021-03-18 00:00:00+00:00,2031.00341796875,2141.079833984375,1606.809814453125,1699.757080078125,6474595,0.0,0.0
2021-03-19 00:00:00+00:00,1699.6881103515625,1808.5643310546875,1095.3748779296875,1511.320068359375,6771714,0.0,0.0
2021-03-20 00:00:00+00:00,1511.46533203125,1513.825927734375,1250.4730224609375,1333.476318359375,3807209,0.0,0.0
2021-03-21 00:00:00+00:00,1332.955322265625,1512.7021484375,1312.197998046875,1361.4364013671875,4420344,0.0,0.0
2021-03-22 00:00:00+00:00,1362.191650390625,1407.783203125,1323.8338623046875,1360.043212890625,3330214,0.0,0.0
2021-03-23 00:00:00+00:00,1360.1141357421875,1360.1141357421875,1217.924072265625,1238.934326171875,4126959,0.0,0.0
2021-03-24 00:00:00+00:00,1239.1409912109375,1390.9974365234375,1138.92724609375,1243.275146484375,3641169,0.0,0.0
2021-03-25 00:00:00+00:00,1243.150146484375,1251.712646484375,819.9119873046875,985.4900512695312,3627509,0.0,0.0
2021-03-26 00:00:00+00:00,985.3388061523438,1083.208251953125,936.5250854492188,958.8087768554688,3228934,0.0,0.0
2021-03-27 00:00:00+00:00,958.54052734375,967.1791381835938,741.98974609375,807.8389892578125,2603782,0.0,0.0
2021-03-28 00:00:00+00:00,807.8984375,988.36181640625,716.4494018554688,879.9005126953125,2735718,0.0,0.0
2021-03-29 00:00:00+00:00,879.8384399414062,976.60205078125,878.2935180664062,971.1714477539062,2705227,0.0,0.0
2021-03-30 00:00:00+00:00,971.1451416015625,973.3239135742188,885.2719116210938,933.4390258789062,2201063,0.0,0.0
