TIMESTAMP,WAP33384_OPEN_PRICE_USD,WAP33384_HIGH_PRICE_USD,WAP33384_LOW_PRICE_USD,WAP33384_CLOSE_PRICE_USD,WAP33384_VOLUME_USD,WAP33384_DIVIDENDS_USD,WAP33384_STOCK_SPLITS_USD
2024-10-09 00:00:00+00:00,0.016349999234080315,0.017237000167369843,0.01258500013500452,0.013751000165939331,6136548,0.0,0.0
2024-10-10 00:00:00+00:00,0.013751000165939331,0.014844999648630619,0.005743999965488911,0.007340000011026859,3672351,0.0,0.0
2024-10-11 00:00:00+00:00,0.007340000011026859,0.013574999757111073,0.005942000076174736,0.013007000088691711,2370751,0.0,0.0
2024-10-12 00:00:00+00:00,0.012888000346720219,0.03945000097155571,0.010564999654889107,0.032377999275922775,15342455,0.0,0.0
2024-10-13 00:00:00+00:00,0.032214999198913574,0.035649001598358154,0.011938000097870827,0.012109999544918537,9733376,0.0,0.0
2024-10-14 00:00:00+00:00,0.012237999588251114,0.02718600071966648,0.01221300009638071,0.015163999982178211,11609212,0.0,0.0
2024-10-15 00:00:00+00:00,0.014990000054240227,0.01962999999523163,0.009871000424027443,0.013757999986410141,7947833,0.0,0.0
2024-10-16 00:00:00+00:00,0.013757999986410141,0.014949999749660492,0.008309000171720982,0.012113000266253948,6674067,0.0,0.0
2024-10-17 00:00:00+00:00,0.012121000327169895,0.019215000793337822,0.010923000052571297,0.01730000041425228,10146530,0.0,0.0
2024-10-18 00:00:00+00:00,0.017301000654697418,0.017399000003933907,0.0104179996997118,0.012407000176608562,11447363,0.0,0.0
2024-10-19 00:00:00+00:00,0.012407000176608562,0.01380200032144785,0.010889999568462372,0.011801999993622303,10196154,0.0,0.0
2024-10-20 00:00:00+00:00,0.011801999993622303,0.01360199972987175,0.009115000255405903,0.01039199996739626,9270410,0.0,0.0
2024-10-21 00:00:00+00:00,0.010409999638795853,0.010440999642014503,0.007009999826550484,0.0072479997761547565,9922343,0.0,0.0
