TIMESTAMP,SUIB_OPEN_PRICE_USD,SUIB_HIGH_PRICE_USD,SUIB_LOW_PRICE_USD,SUIB_CLOSE_PRICE_USD,SUIB_VOLUME_USD,SUIB_DIVIDENDS_USD,SUIB_STOCK_SPLITS_USD
2024-10-03 00:00:00+00:00,0.0019409999949857593,0.001978999935090542,0.0013670000480487943,0.001554999966174364,95862,0.0,0.0
2024-10-04 00:00:00+00:00,0.001554999966174364,0.0021009999327361584,0.0013640000252053142,0.001680999994277954,50855,0.0,0.0
2024-10-05 00:00:00+00:00,0.001680999994277954,0.0017099999822676182,0.0014329999685287476,0.0015079999575391412,49725,0.0,0.0
2024-10-06 00:00:00+00:00,0.0015079999575391412,0.002563999965786934,0.0013719999697059393,0.0023759999312460423,182654,0.0,0.0
2024-10-07 00:00:00+00:00,0.0023759999312460423,0.004687000066041946,0.0023670000955462456,0.0033499998971819878,363920,0.0,0.0
2024-10-08 00:00:00+00:00,0.0033499998971819878,0.0043830000795423985,0.0028669999446719885,0.0034390001092106104,159123,0.0,0.0
2024-10-09 00:00:00+00:00,0.0034390001092106104,0.004395000170916319,0.0030509999487549067,0.003413999918848276,151025,0.0,0.0
2024-10-10 00:00:00+00:00,0.003413999918848276,0.0038419999182224274,0.0026400000788271427,0.0030529999639838934,62836,0.0,0.0
2024-10-11 00:00:00+00:00,0.0030529999639838934,0.003169999923557043,0.0028379999566823244,0.00292899995110929,19673,0.0,0.0
2024-10-12 00:00:00+00:00,0.00292899995110929,0.003570999950170517,0.0023799999617040157,0.0030090000946074724,62778,0.0,0.0
2024-10-13 00:00:00+00:00,0.0030090000946074724,0.0033950000070035458,0.002662000013515353,0.0028019999153912067,75526,0.0,0.0
2024-10-14 00:00:00+00:00,0.0028019999153912067,0.0029090000316500664,0.0020540000405162573,0.002068999921903014,45994,0.0,0.0
2024-10-15 00:00:00+00:00,0.002068999921903014,0.002437999937683344,0.0015119999879971147,0.0018570000538602471,111262,0.0,0.0
2024-10-16 00:00:00+00:00,0.0018570000538602471,0.002303000073879957,0.001728000002913177,0.0022009999956935644,55711,0.0,0.0
2024-10-17 00:00:00+00:00,0.0022009999956935644,0.0022990000434219837,0.0015190000412985682,0.0016969999996945262,86925,0.0,0.0
2024-10-18 00:00:00+00:00,0.0016969999996945262,0.0018159999744966626,0.0014600000577047467,0.0014659999869763851,46653,0.0,0.0
2024-10-19 00:00:00+00:00,0.0014659999869763851,0.0015040000434964895,0.0012400000123307109,0.0013160000089555979,56781,0.0,0.0
2024-10-20 00:00:00+00:00,0.0013180000241845846,0.0015940000303089619,0.0010629999451339245,0.00152299995534122,70776,0.0,0.0
2024-10-21 00:00:00+00:00,0.00152299995534122,0.0016479999758303165,0.0014009999576956034,0.0014029999729245901,29466,0.0,0.0
2024-10-22 00:00:00+00:00,0.0014029999729245901,0.0014349999837577343,0.0010849999962374568,0.001214000047184527,47030,0.0,0.0
2024-10-23 00:00:00+00:00,0.001214000047184527,0.0015170000260695815,0.0011810000287368894,0.0014260000316426158,25606,0.0,0.0
2024-10-24 00:00:00+00:00,0.0014359999913722277,0.0014819999923929572,0.0012550000101327896,0.001259000040590763,16572,0.0,0.0
2024-10-25 00:00:00+00:00,0.001259000040590763,0.001281999982893467,0.0011119999689981341,0.0011230000527575612,14529,0.0,0.0
2024-10-26 00:00:00+00:00,0.0011230000527575612,0.0011340000201016665,0.0008720000041648746,0.0011190000222995877,25394,0.0,0.0
2024-10-27 00:00:00+00:00,0.0011190000222995877,0.0013000000035390258,0.0007580000092275441,0.0009889999637380242,40595,0.0,0.0
2024-10-28 00:00:00+00:00,0.0009889999637380242,0.0011210000375285745,0.0008759999764151871,0.0011210000375285745,17939,0.0,0.0
2024-10-29 00:00:00+00:00,0.0011210000375285745,0.002555999904870987,0.0011210000375285745,0.002096999902278185,109545,0.0,0.0
2024-10-30 00:00:00+00:00,0.002096999902278185,0.0021150000393390656,0.0014730000402778387,0.0017229999648407102,78987,0.0,0.0
2024-10-31 00:00:00+00:00,0.0017229999648407102,0.001816999982111156,0.0015780000248923898,0.0016060000052675605,31423,0.0,0.0
2024-11-01 00:00:00+00:00,0.0016060000052675605,0.001728000002913177,0.0014440000522881746,0.0015790000325068831,16725,0.0,0.0
2024-11-02 00:00:00+00:00,0.0015790000325068831,0.001686000032350421,0.0013879999751225114,0.0014280000468716025,34666,0.0,0.0
2024-11-03 00:00:00+00:00,0.0014280000468716025,0.001446999958716333,0.0013099999632686377,0.0013200000394135714,3202,0.0,0.0
2024-11-04 00:00:00+00:00,0.0013200000394135714,0.0015259999781847,0.0013050000416114926,0.0013539999490603805,17759,0.0,0.0
2024-11-05 00:00:00+00:00,0.0013539999490603805,0.0016110000433400273,0.0013539999490603805,0.0014730000402778387,15163,0.0,0.0
2024-11-06 00:00:00+00:00,0.0014730000402778387,0.0017950000474229455,0.0013360000448301435,0.0014329999685287476,34128,0.0,0.0
2024-11-07 00:00:00+00:00,0.0014329999685287476,0.00165200000628829,0.0013599999947473407,0.0015689999563619494,27647,0.0,0.0
2024-11-08 00:00:00+00:00,0.0015689999563619494,0.0016629999736323953,0.0013670000480487943,0.0014540000120177865,36988,0.0,0.0
2024-11-09 00:00:00+00:00,0.0014540000120177865,0.0018779999809339643,0.001383999944664538,0.0018710000440478325,29363,0.0,0.0
2024-11-10 00:00:00+00:00,0.0018710000440478325,0.002061000093817711,0.0016769999638199806,0.0018570000538602471,54996,0.0,0.0
2024-11-11 00:00:00+00:00,0.0018570000538602471,0.0021089999936521053,0.001690999954007566,0.0017529999604448676,35681,0.0,0.0
2024-11-12 00:00:00+00:00,0.0017529999604448676,0.0017529999604448676,0.0013699999544769526,0.001661999966017902,22683,0.0,0.0
2024-11-13 00:00:00+00:00,0.001661999966017902,0.00184299994725734,0.001449999981559813,0.0016469999682158232,31884,0.0,0.0
2024-11-14 00:00:00+00:00,0.0016469999682158232,0.0016629999736323953,0.0013810000382363796,0.0015279999934136868,44010,0.0,0.0
