TIMESTAMP,MVU_OPEN_PRICE_USD,MVU_HIGH_PRICE_USD,MVU_LOW_PRICE_USD,MVU_CLOSE_PRICE_USD,MVU_VOLUME_USD,MVU_DIVIDENDS_USD,MVU_STOCK_SPLITS_USD
2023-12-11 00:00:00+00:00,0.12332600355148315,0.15467000007629395,0.11057999730110168,0.11705999821424484,153931,0.0,0.0
2023-12-12 00:00:00+00:00,0.1170710027217865,0.14669300615787506,0.11213599890470505,0.11213599890470505,49429,0.0,0.0
2023-12-13 00:00:00+00:00,0.11188499629497528,0.12086199969053268,0.0966780036687851,0.1028129979968071,29748,0.0,0.0
2023-12-14 00:00:00+00:00,0.10277300328016281,0.10429400205612183,0.09562300145626068,0.09921099990606308,6997,0.0,0.0
2023-12-15 00:00:00+00:00,0.09922099858522415,0.09922099858522415,0.0805559977889061,0.08215600252151489,17200,0.0,0.0
2023-12-16 00:00:00+00:00,0.08215700089931488,0.08938899636268616,0.07919500023126602,0.07947999984025955,21632,0.0,0.0
2023-12-17 00:00:00+00:00,0.07949600368738174,0.08289100229740143,0.07499899715185165,0.07531499862670898,7486,0.0,0.0
2023-12-18 00:00:00+00:00,0.07525400072336197,0.07876099646091461,0.07221599668264389,0.07311800122261047,6647,0.0,0.0
2023-12-19 00:00:00+00:00,0.07311300188302994,0.0756710022687912,0.06708499789237976,0.06925500184297562,10640,0.0,0.0
2023-12-20 00:00:00+00:00,0.06926000118255615,0.07105900347232819,0.06335200369358063,0.06350699812173843,20945,0.0,0.0
2023-12-21 00:00:00+00:00,0.06353399902582169,0.07004500180482864,0.06239299848675728,0.06739799678325653,7465,0.0,0.0
2023-12-22 00:00:00+00:00,0.06742999702692032,0.06946299970149994,0.06494399905204773,0.06688400357961655,4834,0.0,0.0
2023-12-23 00:00:00+00:00,0.06701499968767166,0.07335299998521805,0.0643720030784607,0.06945600360631943,12498,0.0,0.0
2023-12-24 00:00:00+00:00,0.06941600143909454,0.0745059996843338,0.0647210031747818,0.06555400043725967,10161,0.0,0.0
2023-12-25 00:00:00+00:00,0.06550300121307373,0.06877099722623825,0.0636729970574379,0.06790599972009659,5008,0.0,0.0
2023-12-26 00:00:00+00:00,0.06792200356721878,0.07184000313282013,0.06263899803161621,0.07162400335073471,7400,0.0,0.0
2023-12-27 00:00:00+00:00,0.07163800299167633,0.07446999847888947,0.06703100353479385,0.07446999847888947,3329,0.0,0.0
2023-12-28 00:00:00+00:00,0.07446999847888947,0.0761910006403923,0.07128000259399414,0.07370399683713913,3426,0.0,0.0
2023-12-29 00:00:00+00:00,0.07370399683713913,0.07388799637556076,0.06815800070762634,0.0688989982008934,9916,0.0,0.0
2023-12-30 00:00:00+00:00,0.0688989982008934,0.06930200010538101,0.06399600207805634,0.06445600092411041,6343,0.0,0.0
2023-12-31 00:00:00+00:00,0.06445600092411041,0.06832599639892578,0.06445600092411041,0.06670299917459488,5458,0.0,0.0
2024-01-01 00:00:00+00:00,0.06670299917459488,0.06771399825811386,0.06470099836587906,0.0676880031824112,2599,0.0,0.0
2024-01-02 00:00:00+00:00,0.0676880031824112,0.06885600090026855,0.06184599921107292,0.06323999911546707,4396,0.0,0.0
2024-01-03 00:00:00+00:00,0.06323999911546707,0.0654670000076294,0.05827400088310242,0.0604109987616539,6706,0.0,0.0
2024-01-04 00:00:00+00:00,0.0604109987616539,0.062463000416755676,0.06037500128149986,0.06158600002527237,2012,0.0,0.0
2024-01-05 00:00:00+00:00,0.06158600002527237,0.06275100260972977,0.05715399980545044,0.05715399980545044,8720,0.0,0.0
2024-01-06 00:00:00+00:00,0.05715399980545044,0.05715399980545044,0.052772000432014465,0.05279200151562691,2743,0.0,0.0
2024-01-07 00:00:00+00:00,0.05279200151562691,0.053098998963832855,0.05147299915552139,0.051771000027656555,837,0.0,0.0
2024-01-08 00:00:00+00:00,0.051771000027656555,0.052942998707294464,0.049966998398303986,0.052570998668670654,1602,0.0,0.0
2024-01-09 00:00:00+00:00,0.052570998668670654,0.05279599875211716,0.050988998264074326,0.05168699845671654,871,0.0,0.0
2024-01-10 00:00:00+00:00,0.05168699845671654,0.0519459992647171,0.049789998680353165,0.051045000553131104,1189,0.0,0.0
2024-01-11 00:00:00+00:00,0.051045000553131104,0.05347999930381775,0.04992600157856941,0.05205800011754036,8067,0.0,0.0
2024-01-12 00:00:00+00:00,0.05205800011754036,0.05286899954080582,0.04946500062942505,0.04986000061035156,664,0.0,0.0
2024-01-13 00:00:00+00:00,0.04986000061035156,0.05101199820637703,0.048652999103069305,0.05101199820637703,1814,0.0,0.0
2024-01-14 00:00:00+00:00,0.05101199820637703,0.054354000836610794,0.050673000514507294,0.050673000514507294,1886,0.0,0.0
2024-01-15 00:00:00+00:00,0.050673000514507294,0.05427100136876106,0.050673000514507294,0.05150400102138519,1279,0.0,0.0
2024-01-16 00:00:00+00:00,0.05150400102138519,0.052223000675439835,0.05144499987363815,0.05144499987363815,703,0.0,0.0
2024-01-17 00:00:00+00:00,0.05144499987363815,0.05144499987363815,0.04940300062298775,0.04975799843668938,374,0.0,0.0
2024-01-18 00:00:00+00:00,0.04975799843668938,0.05028900131583214,0.04939499869942665,0.04973699897527695,239,0.0,0.0
