,K,Alpha,Tau,MSE
294,12,2000,0.3,0.5049684127996239
295,15,2500,0.15,0.5093749677832886
296,8,500,0.15,0.5096863536914271
297,15,2500,0.1,0.5122408107132466
298,15,750,0.0,0.5223453128733936
299,15,3000,0.25,0.5223579514685677
300,11,750,0.05,0.5229417931223453
301,5,250,0.3,0.524320464031863
302,9,250,0.0,0.5260120362704329
303,14,3500,0.3,0.5296852668233876
304,11,1250,0.15,0.5324437952044907
305,11,750,0.15,0.5348032077130025
306,13,2250,0.3,0.5378281786498899
307,13,2250,0.2,0.5454143477373189
308,15,4500,0.25,0.5482245889706996
309,13,1750,0.05,0.5501897691679972
310,10,1500,0.15,0.5591494574773297
311,14,750,0.0,0.586625805122753
312,12,1750,0.1,0.5907585607251022
313,15,2750,0.2,0.5966102593633787
314,12,500,0.0,0.617479053969935
315,14,2750,0.3,0.6233763861710713
316,10,750,0.15,0.6321713984113149
317,6,500,0.3,0.6347086923393289
318,13,1750,0.2,0.6389617984960342
319,15,3500,0.25,0.6404449223874649
320,12,1500,0.15,0.6456816778947657
321,13,2000,0.15,0.6501255774250323
322,14,3750,0.3,0.6539669530925657
323,15,4000,0.3,0.6683224514944054
324,14,2250,0.25,0.6728292664659071
325,9,500,0.05,0.6731742228504963
326,14,2000,0.1,0.6849034874205151
327,10,1000,0.1,0.6882514718563075
328,11,1500,0.25,0.6949970100927139
329,11,500,0.0,0.7080629283362334
330,13,1500,0.1,0.7197437686071564
331,8,1000,0.1,0.7254640243862511
332,11,1000,0.2,0.7359760104483029
333,13,1250,0.05,0.7392293105199961
334,14,2000,0.15,0.7462320964948919
335,9,1000,0.25,0.7585558154360286
336,9,1500,0.2,0.764032131673441
337,11,1250,0.05,0.766836245352361
338,15,3000,0.3,0.7671043683118481
339,11,1000,0.15,0.7696555020351357
340,15,5250,0.25,0.7755214456663152
341,15,3250,0.25,0.776795758254218
342,15,3250,0.15,0.7814039940335918
343,11,1500,0.05,0.7825393511768446
344,13,2500,0.15,0.7869506556952437
345,14,2000,0.05,0.7923359992347286
346,6,750,0.2,0.7931038248964136
347,8,500,0.05,0.7951879507728667
348,9,750,0.1,0.7993299676981889
349,13,3250,0.05,0.8020007701951725
350,13,1750,0.1,0.8053819790298465
351,8,250,0.0,0.8092166881458182
352,7,500,0.15,0.8172599392378265
353,14,3750,0.15,0.8285579294187596
354,10,1750,0.3,0.8349391586260647
355,13,2000,0.25,0.8368859485536457
356,13,750,0.0,0.8427421623539816
357,8,750,0.15,0.8443670575742518
358,15,4500,0.2,0.8572191497523663
359,13,1750,0.15,0.8731043763672742
360,14,2250,0.05,0.8746420941615052
361,15,1000,0.0,0.8849051779662397
362,14,4500,0.25,0.8884258700139035
363,14,2250,0.15,0.8901163226007301
364,15,3000,0.1,0.90561942746953
365,10,1000,0.05,0.9115424680552311
366,9,1250,0.25,0.9233293106454938
367,14,2500,0.2,0.9250469549442025
368,15,2500,0.05,0.9384244707451359
369,12,1750,0.05,0.9415068015739709
370,15,3750,0.1,0.9424101360302812
371,13,2000,0.05,0.9462101802551869
372,13,3000,0.2,0.9765872051655573
373,14,2250,0.1,0.9803613829704018
374,14,1000,0.0,0.9835982416162543
375,15,3250,0.1,1.0032656275893674
376,9,1000,0.15,1.0037013798672136
377,11,1750,0.05,1.0088354695507094
378,11,2500,0.15,1.0205058314291588
379,14,2750,0.1,1.0416510856603132
380,11,1000,0.05,1.0429223814516295
381,14,4250,0.3,1.0431117421739617
382,10,1000,0.15,1.0434162583158948
383,14,3000,0.2,1.044957341457944
384,15,3750,0.15,1.0463676741456942
385,14,4250,0.25,1.0517289330192487
386,15,3500,0.05,1.0560034575664277
387,15,4750,0.1,1.0573942860563352
388,15,4500,0.1,1.0579851177702382
389,15,5000,0.25,1.0590892441704371
390,15,3750,0.3,1.0645130239213474
391,11,1000,0.1,1.065545883197078
392,15,3250,0.05,1.065751739842106
393,12,2250,0.15,1.0670473372726839
394,15,3500,0.15,1.0678340272314
395,12,1750,0.2,1.0757233142368907
396,10,500,0.0,1.076355381496194
397,11,2250,0.2,1.0814349630667532
398,12,1500,0.05,1.0867675930992324
399,14,3750,0.1,1.0889574780393982
400,15,3500,0.1,1.091947456443643
401,8,750,0.25,1.0943249180593426
402,15,3000,0.15,1.1123422126446088
403,15,5500,0.2,1.1236954916009823
404,13,3500,0.2,1.1316718990135266
405,13,4750,0.3,1.1341028057633304
406,12,3250,0.3,1.135362467400647
407,12,2750,0.2,1.139435438995485
408,15,3750,0.05,1.144205810369683
409,14,3000,0.1,1.1453079094731438
410,14,2750,0.2,1.1496161939735376
411,14,2500,0.05,1.1539274803722632
412,13,3250,0.1,1.157251229181548
413,10,1250,0.3,1.161364676211642
414,14,2500,0.1,1.1630752631484786
415,12,1750,0.15,1.1637078450765763
416,15,2750,0.05,1.165478748289277
417,12,1500,0.1,1.1692966745533862
418,13,2000,0.2,1.1730445345510931
419,14,4750,0.2,1.174602039328196
420,9,750,0.05,1.1756745542042935
421,15,4750,0.15,1.182760611608474
422,14,3000,0.25,1.2060762198282402
423,12,3250,0.2,1.2118653982467686
424,15,4000,0.2,1.2222191330086725
425,15,4000,0.15,1.252674892832011
426,13,2500,0.2,1.2531631454463843
427,15,4750,0.3,1.263211726916403
428,10,1500,0.25,1.2634946974093522
429,14,3250,0.3,1.2697341215572522
430,15,4250,0.1,1.2805793419833162
431,12,750,0.0,1.2825911850650584
432,13,3750,0.25,1.2926329940511763
433,10,2250,0.15,1.3009558088087612
434,15,4250,0.15,1.3058599424027106
435,13,2250,0.15,1.312653022795549
436,13,3000,0.1,1.3147731082689305
437,13,2500,0.1,1.322578490093389
438,10,1250,0.1,1.3299424914942928
439,14,3250,0.1,1.3311827055052983
440,14,3500,0.15,1.3314562112356585
441,15,1250,0.0,1.3353021795614375
442,7,1000,0.2,1.339708678741872
443,13,2750,0.25,1.3430660894297721
444,13,3500,0.15,1.354533015202454
445,14,4000,0.3,1.3603709065812537
446,14,4250,0.2,1.3678993465729488
447,13,1000,0.0,1.377155058785184
448,12,2000,0.05,1.3772930879237193
449,15,5750,0.15,1.379570021523581
450,15,5750,0.2,1.3983095150426372
451,11,1750,0.3,1.4086865098265744
452,11,2000,0.25,1.417693974575318
453,15,4250,0.2,1.4295041258988483
454,13,4750,0.1,1.4518012658189519
455,11,750,0.0,1.452158007786449
456,15,3000,0.05,1.4545622649103447
457,14,1250,0.0,1.4651674719006942
458,15,5750,0.25,1.4717930040473295
459,15,5500,0.25,1.4803504254414483
460,8,1000,0.25,1.4805664887296213
461,14,4000,0.1,1.4815047735913565
462,9,1500,0.3,1.4819939077882067
463,12,2000,0.15,1.483038285509406
464,7,250,0.0,1.4841276650080066
465,15,5250,0.15,1.4857618751593848
466,15,4000,0.05,1.4905419128300168
467,13,4000,0.25,1.5047417403863057
468,11,1500,0.2,1.509391189301063
469,15,4250,0.3,1.5116805621257543
470,15,5500,0.15,1.5125483308330177
471,14,3250,0.25,1.5201543483353022
472,14,3500,0.25,1.535700248751136
473,13,2000,0.1,1.537389219234266
474,14,6250,0.2,1.5408149608638846
475,15,4000,0.25,1.5437259548291755
476,14,2750,0.25,1.544575512906284
477,5,250,0.25,1.5629971584810773
478,11,2000,0.1,1.5923434956763767
479,15,5000,0.15,1.6002490683349173
480,15,5500,0.1,1.614543852357182
481,12,2000,0.25,1.6164249182425545
482,13,2750,0.3,1.6208056298131277
483,5,250,0.2,1.6292890699606688
484,7,500,0.1,1.6350923941725062
485,13,2250,0.05,1.6407417994369946
486,14,2750,0.05,1.6458756703576645
487,15,4000,0.1,1.6522248618414066
488,15,5000,0.1,1.6551658403995795
489,11,1750,0.2,1.6698014333251503
490,11,2250,0.25,1.6719252947011736
491,9,500,0.0,1.6767879009382862
492,14,4250,0.05,1.677180372241395
493,15,6250,0.2,1.6777973332803646
494,9,1250,0.1,1.6834929916228218
495,15,6250,0.3,1.6942216559562315
496,12,1250,0.05,1.69612624132235
497,15,4250,0.05,1.6975292140577147
498,9,1250,0.2,1.6978663771000033
499,9,1000,0.2,1.7052769195077013
500,5,500,0.25,1.7064586806565936
501,11,2250,0.15,1.7077797797396923
502,15,4750,0.25,1.7249601150765874
503,12,2750,0.3,1.7343621224869006
504,14,4250,0.15,1.7401024607490825
505,5,500,0.3,1.7562649316495806
506,10,1250,0.25,1.7588648437388699
507,14,5000,0.2,1.759218123362884
508,6,500,0.25,1.7692864516649385
509,11,1750,0.25,1.7696427923717792
510,13,2750,0.15,1.777629178508084
511,15,4500,0.3,1.779417574184571
512,14,4000,0.2,1.7841471426047593
513,8,750,0.05,1.7895096807176913
514,14,3750,0.25,1.810700075453865
515,13,3500,0.3,1.8126625504864362
516,12,1000,0.0,1.8220395882471156
517,13,4250,0.15,1.8294662148763896
518,15,5000,0.2,1.8308456251906915
519,13,3250,0.2,1.8345061487579395
520,13,3750,0.3,1.8361726857280452
521,15,5750,0.3,1.8372128332113775
522,14,3000,0.05,1.8517984129808702
523,15,1500,0.0,1.8622670123866154
524,14,4750,0.1,1.8652296329745783
525,8,1250,0.15,1.868983468418611
526,15,5250,0.3,1.872487171328369
527,13,2750,0.1,1.8780063280857706
528,15,5250,0.2,1.880789512956011
529,15,6250,0.25,1.8882359723297921
530,15,4500,0.05,1.9111929286355565
531,5,250,0.1,1.9270393983133387
532,15,7250,0.2,1.9381249935090883
533,14,5250,0.2,1.9500492541985623
534,14,3250,0.05,1.9525437595934447
535,13,2250,0.25,1.9598357171971692
536,13,3750,0.15,1.9598880404848305
537,6,250,0.0,1.9681180396572555
538,10,1250,0.15,1.9706842527113457
539,13,1250,0.0,1.9820879339836108
540,10,1500,0.1,1.9833545520199727
541,13,2250,0.1,2.0038574242163882
542,14,4500,0.3,2.018438540402513
543,12,2000,0.2,2.019737160722253
544,14,3500,0.2,2.02529340441402
545,12,3750,0.3,2.0266370012443233
546,14,1500,0.0,2.0271392105126123
547,13,3250,0.3,2.0415832112828123
548,10,1500,0.05,2.048324179511603
549,7,1000,0.3,2.0543316099717464
550,15,6500,0.15,2.0575565100958877
551,8,1000,0.3,2.0695358237879757
552,10,750,0.0,2.069945918103032
553,15,4500,0.15,2.073336833478632
554,14,3500,0.05,2.074627380257286
555,15,4750,0.05,2.078842156939143
556,13,4000,0.15,2.085416739212539
557,13,3000,0.3,2.0983510327974013
558,9,1250,0.3,2.10518538380233
559,9,1000,0.1,2.1059431378564226
560,15,6250,0.15,2.1066807239501935
561,14,3500,0.1,2.149684696514451
562,13,3750,0.05,2.1523441280500752
563,14,5250,0.05,2.169296422977794
564,13,2500,0.05,2.171270329822554
565,12,1750,0.25,2.182783136962366
566,14,7500,0.3,2.1842363938154192
567,6,750,0.15,2.210228604929867
568,13,2750,0.2,2.2108171790757756
569,14,5000,0.1,2.2144244451573267
570,12,2250,0.1,2.218825013738551
571,15,6000,0.25,2.220242092230644
572,15,4250,0.25,2.2251457099512004
573,10,1750,0.25,2.226290500988691
574,14,5500,0.25,2.226708246894196
575,13,3000,0.05,2.2352522635868945
576,15,6000,0.3,2.236596030447179
577,12,2000,0.1,2.242675925511508
578,14,5250,0.25,2.260874792743609
579,9,1250,0.15,2.2650954108941947
580,14,4000,0.05,2.266597266908637
581,7,750,0.2,2.2776790641685327
582,12,1250,0.0,2.292433608199725
583,14,3750,0.05,2.2949509432562514
584,14,4500,0.1,2.29513671991076
585,5,250,0.15,2.3020134653492264
586,14,5500,0.2,2.3218414562802026
587,12,2500,0.2,2.3323946703828136
588,13,4500,0.15,2.3338345145969264
589,12,2500,0.25,2.345781861261375
590,12,3000,0.3,2.362560666831683
591,14,4250,0.1,2.366907136766655
592,10,1250,0.2,2.3776090620869836
593,11,3000,0.25,2.3928062968795505
594,12,2250,0.3,2.3989830630139473
595,7,750,0.25,2.4069292949358823
596,13,3750,0.2,2.413235846714533
597,8,750,0.2,2.4207965836166454
598,14,6500,0.25,2.4312881629146923
599,13,2750,0.05,2.4394608063848717
600,11,1000,0.0,2.4469333155895745
601,14,4500,0.15,2.452069691510701
602,15,1750,0.0,2.4680475703600546
603,15,6000,0.15,2.479132881360333
604,13,5000,0.1,2.5006911068133273
605,15,4750,0.2,2.50253996867808
606,6,500,0.2,2.511104763669634
607,10,2000,0.15,2.51984561945315
608,15,7000,0.15,2.521655564927891
609,14,5250,0.3,2.5526277178191594
610,9,1000,0.05,2.556910936446122
611,6,750,0.25,2.570890364190501
612,11,2250,0.05,2.582141917795135
613,13,3000,0.15,2.5886374577911258
614,15,5250,0.1,2.593039325994734
615,12,3000,0.25,2.597810113921121
616,13,4250,0.3,2.5991980302981283
617,15,6500,0.05,2.601105922446307
618,11,2000,0.3,2.6073023929700954
619,10,1500,0.2,2.6077284205212634
620,11,1500,0.1,2.6167828742745556
621,13,3500,0.05,2.6221219566711556
622,14,5750,0.2,2.6352621782569545
623,13,5000,0.3,2.635297842743325
624,14,1750,0.0,2.6402404081160578
625,15,7250,0.25,2.664052854710462
626,10,1750,0.1,2.6646913513161206
627,14,4750,0.15,2.6668259377759456
628,10,1250,0.05,2.670162854735594
629,8,1250,0.05,2.674701119483924
630,13,1500,0.0,2.675185652359386
631,12,2500,0.15,2.679493409598639
632,12,2250,0.2,2.690719953919134
633,13,5500,0.3,2.6981639307894603
634,12,4250,0.25,2.714391973836289
635,11,2000,0.15,2.723132742146054
636,9,2000,0.3,2.7233680249029115
637,14,8000,0.25,2.728462536255052
638,12,2750,0.1,2.732512417449596
639,14,4500,0.2,2.7473574454006613
640,10,2250,0.1,2.778980000118219
641,12,3000,0.05,2.7876649838449876
642,11,2500,0.05,2.791178038227868
643,11,2500,0.3,2.7943893034537735
644,13,4000,0.3,2.8196337712888653
645,13,3250,0.15,2.8411739595972687
646,8,750,0.1,2.848144028955561
647,6,1000,0.25,2.8722155262311486
648,10,2500,0.15,2.8868138248322137
649,13,4500,0.1,2.8931098786607086
650,12,2500,0.1,2.9018786928547526
651,14,4000,0.25,2.913697805254883
652,8,500,0.0,2.9268222269243673
653,15,6750,0.05,2.942216403461701
654,13,3500,0.1,2.953514103127193
655,14,5000,0.15,2.975997279181313
656,15,6750,0.3,2.991717790215338
657,14,5000,0.3,3.0168359973763614
658,8,1250,0.2,3.026693111816929
659,12,1500,0.0,3.0282031300632952
660,15,5500,0.3,3.066335646969694
661,14,4750,0.3,3.091635100320942
662,14,5250,0.1,3.0917572187359568
663,11,2250,0.1,3.1014651601580474
664,15,6500,0.25,3.1071901297778717
665,9,750,0.0,3.122051632816941
666,13,3500,0.25,3.1275783199804033
667,12,3000,0.2,3.1471758441461475
668,14,5750,0.25,3.1536533184224758
669,12,2750,0.15,3.1547908001498652
670,11,2500,0.1,3.1693175469333044
671,12,2250,0.25,3.1696455538655135
672,4,250,0.1,3.1721619392804024
673,15,2000,0.0,3.1729227110700826
674,13,3250,0.25,3.1829926443525847
675,15,7000,0.05,3.1879024808850613
676,15,7000,0.3,3.2077418418635952
677,14,2000,0.0,3.2090216566436527
678,11,1250,0.0,3.2138189815574454
679,10,1000,0.0,3.22566851250121
680,14,5750,0.15,3.226025694913539
681,12,2250,0.05,3.2400683556728533
682,13,4250,0.25,3.241034069425971
683,4,250,0.25,3.246675029801076
684,6,500,0.05,3.25382441664276
685,15,5750,0.1,3.255445280312036
686,11,1750,0.1,3.283354146816597
687,12,3500,0.2,3.300583117020822
688,5,500,0.05,3.31415502851747
689,14,7750,0.25,3.3239767318020825
690,14,3750,0.2,3.348148543861845
691,13,4000,0.2,3.3487630802889767
692,15,6000,0.1,3.361000574757713
693,14,7000,0.25,3.3621188542798586
694,13,1750,0.0,3.383622214034984
695,10,2750,0.15,3.4107226192620663
696,14,6000,0.3,3.4304482048814346
697,13,3000,0.25,3.4342265490753725
698,15,7500,0.15,3.4488303392205704
699,15,7750,0.3,3.4494448923244185
700,13,4250,0.05,3.449938037486637
701,15,2250,0.0,3.4682595829578307
702,14,5250,0.15,3.4717386767782514
703,14,4750,0.05,3.4793885585688638
704,8,1000,0.15,3.4800942569644673
705,11,2000,0.05,3.492208461857151
706,5,250,0.05,3.5200124960989343
707,9,1750,0.25,3.5225281499672088
708,11,2750,0.1,3.525176320742765
709,15,7500,0.25,3.5288580657946538
710,13,3750,0.1,3.5316518812026407
711,13,6750,0.3,3.543814402666939
712,15,6750,0.1,3.553283016683751
713,14,6000,0.05,3.5544359147456963
