,K,Alpha,Tau,MSE
334,12,2250,0.15,1.0285739362825077
335,12,1250,0.2,1.0312986543896314
336,11,1250,0.05,1.043594506072294
337,11,2250,0.3,1.0467894776226705
338,14,2500,0.05,1.0525380675835623
339,13,1750,0.1,1.0537302709349112
340,10,1250,0.2,1.0620436508532574
341,12,2000,0.3,1.0663186711781152
342,10,500,0.0,1.0819837992714616
343,12,1750,0.3,1.0995053007235778
344,11,1500,0.05,1.1097623431486003
345,12,2250,0.3,1.1322198591023234
346,15,2750,0.05,1.1322348862171068
347,13,2000,0.1,1.1327669899830266
348,14,2250,0.1,1.13386567881185
349,15,2500,0.2,1.137693515468309
350,11,1250,0.3,1.1452470559460626
351,14,2250,0.2,1.1523527159876203
352,11,1250,0.2,1.1580621235359934
353,12,2000,0.25,1.1586002662668384
354,14,2500,0.1,1.1599468566303022
355,10,1000,0.2,1.1619885861368549
356,12,2000,0.15,1.1713568154653717
357,15,2500,0.3,1.1775719345525388
358,11,2000,0.25,1.1781225386765444
359,15,3250,0.1,1.1956704067991886
360,8,1000,0.05,1.208451458212976
361,12,1250,0.05,1.2101190859292537
362,10,1000,0.15,1.210394444443678
363,12,750,0.0,1.2313260367549896
364,13,2250,0.2,1.2368980300800134
365,13,2000,0.2,1.246744958082524
366,13,2500,0.25,1.247816116947993
367,15,3750,0.1,1.2643911961510512
368,11,1250,0.25,1.26887370426117
369,10,2000,0.25,1.2702756043878913
370,13,3000,0.3,1.3153749848006746
371,13,1750,0.05,1.3197762434700337
372,9,1750,0.25,1.3324194873395447
373,12,2000,0.05,1.3444163050468656
374,13,2750,0.3,1.347336162827505
375,13,1750,0.15,1.3502542642330853
376,10,1000,0.1,1.357253536790609
377,14,3250,0.2,1.3696067507358298
378,13,2000,0.15,1.3794192646582848
379,12,1500,0.1,1.404196358276742
380,15,3250,0.15,1.4130239168705545
381,5,250,0.2,1.4280041672259802
382,13,2750,0.15,1.4373030179736401
383,13,2750,0.25,1.4533550886877828
384,14,2750,0.25,1.4604869308972717
385,15,3000,0.3,1.4605394431684027
386,14,2750,0.1,1.4615804456264399
387,14,3000,0.1,1.4649398014329773
388,9,1000,0.05,1.487362782209182
389,15,2500,0.1,1.4948534046220225
390,15,4500,0.2,1.4954023691310687
391,10,1750,0.25,1.4971566246528083
392,8,1250,0.3,1.5042753680575638
393,7,250,0.0,1.5052874878546525
394,13,1000,0.0,1.5059454649362114
395,14,3000,0.25,1.5106565283775053
396,10,1250,0.15,1.5127274611164587
397,15,2250,0.15,1.5243463552721424
398,15,5250,0.2,1.5248012847985368
399,15,3250,0.2,1.5573583108147024
400,11,750,0.0,1.5812620568257194
401,5,250,0.05,1.5864776748163973
402,9,1000,0.15,1.5930147689372416
403,9,750,0.05,1.596012284286917
404,10,1500,0.2,1.605270561446063
405,13,3000,0.2,1.608140981260811
406,13,2500,0.3,1.610221633219552
407,13,2250,0.15,1.6286830177148912
408,15,4250,0.3,1.6393356657840659
409,15,3750,0.15,1.645456173995596
410,10,1500,0.3,1.6479837696534345
411,5,250,0.25,1.6528345849640425
412,15,3750,0.25,1.6703470529705862
413,15,4000,0.15,1.6744888648501
414,9,500,0.0,1.6906971797106576
415,6,500,0.1,1.7117070865117652
416,8,1000,0.25,1.7252703239350853
417,13,2250,0.1,1.737910579904064
418,13,3250,0.25,1.7500238350807351
419,9,1250,0.1,1.751093710618186
420,9,1500,0.3,1.7603235996875732
421,9,1250,0.15,1.7631688581897769
422,14,3750,0.3,1.7725468869574026
423,12,2250,0.25,1.776779003489582
424,15,3750,0.05,1.778941230163298
425,13,2500,0.2,1.797271900264424
426,11,1750,0.1,1.8157372940420966
427,14,3750,0.25,1.8357248725321547
428,13,3750,0.3,1.8414915636033844
429,11,2000,0.2,1.8480147419284372
430,12,2500,0.3,1.8617337752103973
431,14,1250,0.0,1.8660930868696772
432,15,3750,0.3,1.8788674886739734
433,14,3000,0.3,1.879826385463608
434,13,2250,0.05,1.8886392144977344
435,9,1000,0.1,1.888952561781269
436,14,3750,0.05,1.8959555853699612
437,8,750,0.15,1.8975753656045669
438,13,2750,0.1,1.908017127223644
439,15,3250,0.25,1.9085245362526067
440,12,2250,0.05,1.919700661627086
441,15,3250,0.3,1.9219051156638356
442,15,4250,0.2,1.9302948786471528
443,13,3000,0.15,1.938465051523781
444,7,1000,0.05,1.9445458451743767
445,12,1000,0.0,1.9533645281976169
446,14,4250,0.3,1.9629305093661364
447,12,1750,0.05,1.9642467070673988
448,6,250,0.0,1.9689880842614633
449,14,3250,0.3,1.969938484898784
450,13,3250,0.3,1.9790395744749176
451,10,1000,0.05,2.0021021652105975
452,15,3000,0.1,2.0026528616620825
453,14,4250,0.2,2.018400857795266
454,13,3500,0.2,2.01895771019004
455,12,2000,0.1,2.022487951411314
456,15,4000,0.25,2.02273412909391
457,14,3500,0.05,2.0340082740747722
458,13,2750,0.05,2.049907007322054
459,15,4750,0.2,2.0540959973599375
460,4,250,0.2,2.0603674521352877
461,14,2500,0.15,2.0650101666509824
462,13,3250,0.15,2.074417455196361
463,11,2250,0.15,2.089225284043473
464,9,1250,0.25,2.1040102454661858
465,11,1750,0.05,2.1302467702741894
466,15,3500,0.05,2.1555817183605415
467,14,3250,0.25,2.1600763329482016
468,14,3000,0.2,2.164646927131607
469,14,2750,0.3,2.183928826586114
470,15,6250,0.2,2.1922100979264507
471,10,2000,0.3,2.1935688045051673
472,6,750,0.3,2.199093291145003
473,15,1500,0.0,2.199492543140296
474,14,3500,0.15,2.216490636723564
475,14,2750,0.05,2.219608289516143
476,8,1000,0.3,2.2271863228642284
477,7,500,0.1,2.2299796897321955
478,14,4750,0.25,2.247454480695004
479,15,3500,0.25,2.2479197406688014
480,14,3500,0.1,2.2503815045816475
481,13,3750,0.25,2.266583991637072
482,10,2000,0.2,2.284997224204337
483,12,2500,0.1,2.287444244941408
484,14,2750,0.2,2.3046459157743984
485,9,1500,0.15,2.3151095784768922
486,8,750,0.1,2.328919343455396
487,6,750,0.2,2.3336027334680067
488,15,3000,0.25,2.34240776461029
489,14,4250,0.1,2.3565399599780124
490,10,2000,0.1,2.358017658895552
491,14,5250,0.3,2.369701851879941
492,11,2000,0.3,2.3783288681413137
493,14,4500,0.1,2.3874294250217276
494,14,3250,0.05,2.387576981113577
495,14,3000,0.05,2.388744551691791
496,15,4500,0.25,2.39256990076069
497,12,2750,0.25,2.398570147130319
498,11,1000,0.0,2.4033694523980222
499,13,1250,0.0,2.4088433047040914
500,14,2250,0.25,2.433792459691061
501,15,3000,0.15,2.435400986304673
502,12,2000,0.2,2.439762757289287
503,15,6000,0.2,2.4669400954426006
504,15,2750,0.2,2.474573028212404
505,13,2500,0.05,2.4895322329548724
506,14,3000,0.15,2.4937722543463856
507,5,250,0.1,2.5037858921062224
508,10,750,0.0,2.524879985267346
509,13,2500,0.1,2.5717686819518946
510,11,2000,0.05,2.5723241742133713
511,3,250,0.3,2.577806658473695
512,14,2000,0.2,2.5795490975780004
513,8,1500,0.25,2.5857714658795357
514,11,1750,0.15,2.589079097137288
515,15,4750,0.25,2.5954795559925876
516,15,4000,0.2,2.5970053020416093
517,13,3500,0.3,2.605190210409668
518,10,1250,0.1,2.606489230855792
519,9,1500,0.1,2.6072005639623868
520,15,3000,0.2,2.616650021887448
521,12,1250,0.0,2.6276481538100938
522,15,1750,0.0,2.6290609889329786
523,14,3750,0.2,2.6350720457134
524,15,3000,0.05,2.649448339084514
525,11,2250,0.1,2.6533451926817997
526,7,750,0.3,2.6582833044299097
527,14,3500,0.2,2.6680376722498584
528,4,250,0.25,2.6739226288521505
529,10,1750,0.15,2.6756244333973167
530,15,3750,0.2,2.6850854221398195
531,13,3000,0.25,2.7028029697953033
532,11,2250,0.25,2.713247219964955
533,9,1250,0.2,2.7250873037122307
534,10,3750,0.2,2.74087220182437
535,13,3250,0.2,2.7542195497446014
536,15,3250,0.05,2.777992877557771
537,10,2000,0.15,2.7837420032170233
538,14,3250,0.1,2.790129598807459
539,14,5000,0.2,2.798579330346165
540,14,3500,0.3,2.8138294081219737
541,11,2750,0.3,2.8185758365683933
542,11,2750,0.05,2.8194936280698903
543,15,4000,0.05,2.8294912953331983
544,11,2750,0.2,2.8539310289220468
545,15,3500,0.3,2.8581358497501106
546,15,4500,0.1,2.860953010365772
547,14,5000,0.15,2.865303067341149
548,12,2250,0.2,2.866660257538877
549,14,5250,0.25,2.8923790809208896
550,13,3500,0.05,2.893187531819218
551,14,5250,0.15,2.901966985729301
552,11,2750,0.25,2.902573198422769
553,15,5000,0.3,2.903727838882127
554,8,1250,0.2,2.9083687161954765
555,12,2750,0.2,2.911927524817492
556,8,500,0.0,2.9306154389555537
557,12,3000,0.25,2.9480846357485953
558,8,1250,0.25,2.9584580011997184
559,9,1750,0.05,2.9590909872146303
560,6,500,0.05,2.9752854546816074
561,9,1500,0.25,2.976360774491133
562,12,3250,0.1,2.9778754400475034
563,14,4750,0.1,3.0136436768854487
564,11,2250,0.2,3.015436129606158
565,12,2750,0.1,3.023213017809901
566,12,3750,0.3,3.033357262439248
567,11,2500,0.2,3.0589675129082723
568,15,4250,0.15,3.0975469816071266
569,11,2000,0.1,3.1012303232772345
570,11,2500,0.25,3.105746726047216
571,9,750,0.0,3.1283864024759804
572,14,4750,0.05,3.1310006831960053
573,15,2750,0.15,3.1338246241484287
574,7,750,0.05,3.1724984959582865
575,15,4500,0.15,3.177856477811319
576,12,3250,0.15,3.1937558059979474
577,14,5000,0.05,3.1937772503178294
578,14,5500,0.3,3.1985367459924685
579,14,6250,0.2,3.199552085042497
580,14,4750,0.15,3.2067508126617983
581,14,5500,0.15,3.210035276446138
582,8,1000,0.1,3.2511215573343746
583,13,4000,0.2,3.2701762534303835
584,13,3500,0.25,3.2820867277071684
585,9,1750,0.3,3.2896503780496062
586,14,3250,0.15,3.3031314598653063
587,13,3500,0.15,3.3366463000542623
588,12,3250,0.25,3.345831121862554
589,6,500,0.2,3.3501548345554246
590,15,4250,0.1,3.361897760935913
591,14,4000,0.1,3.3734346028120274
592,4,250,0.1,3.3760274418440157
593,15,5500,0.2,3.4010300787998515
594,14,4000,0.2,3.4070116800516312
595,14,2500,0.25,3.4130109692964368
596,12,3250,0.3,3.423394525259062
597,11,3000,0.2,3.4557579470186863
598,13,5000,0.3,3.4586645978706008
599,15,6750,0.2,3.4709576491996974
600,15,5750,0.2,3.471050783984808
601,15,6250,0.1,3.4829683976060415
602,14,3500,0.25,3.4831241413481444
603,15,4750,0.1,3.5049279254805943
604,13,3750,0.15,3.510786204418377
605,12,2500,0.25,3.5361502391574646
606,10,2750,0.15,3.537527611456973
607,10,1750,0.3,3.5562464304908974
608,11,2500,0.1,3.5703610975118054
609,10,1500,0.05,3.5723476173772637
610,8,1250,0.05,3.5838519923820695
611,14,4250,0.05,3.605301776096399
612,14,4000,0.05,3.605569239283872
613,15,5000,0.25,3.6181949578392776
614,14,5750,0.15,3.6248625556159113
615,15,5250,0.3,3.630666761572641
616,14,4250,0.25,3.634375017329605
617,15,6500,0.3,3.6367634025910327
618,10,2500,0.2,3.6455608812745144
619,10,1000,0.0,3.6533309038974493
620,14,2500,0.2,3.6616195114354366
621,15,6250,0.15,3.670883017133648
622,14,5750,0.1,3.6916093210206924
623,11,3000,0.05,3.704360592979612
624,14,4500,0.05,3.7099992328501146
625,10,2250,0.3,3.7137817612613495
626,15,4500,0.3,3.7225420865324943
627,14,5500,0.05,3.7233456789138835
628,15,6000,0.1,3.7302700827391617
629,7,1000,0.25,3.7308231204487354
630,12,3000,0.2,3.7349895127357806
631,11,2500,0.15,3.76238606664429
632,7,750,0.15,3.7693995352575667
633,15,6500,0.2,3.7782943618726406
634,13,3750,0.1,3.8083230400790478
635,10,2250,0.2,3.8172955039715495
636,15,7750,0.25,3.8250283600147026
637,12,3750,0.2,3.827600481800879
638,14,5750,0.3,3.8321704772764393
639,14,4500,0.15,3.8326187012894537
640,6,500,0.15,3.837276039888617
641,6,750,0.25,3.8574401081422725
642,10,3250,0.25,3.9309341291039552
643,12,3000,0.15,3.940954682339168
644,11,2250,0.05,3.9503589375507278
645,4,250,0.3,3.9659512148628546
646,15,7250,0.2,3.9950210416372767
647,15,5000,0.15,4.010722543052148
648,10,3500,0.25,4.0303129875280765
649,12,2500,0.05,4.047109422755281
650,14,4500,0.2,4.047712134791387
651,11,3000,0.15,4.089068158768423
652,9,2000,0.25,4.093967418428613
653,10,2250,0.15,4.098569982272843
654,13,3000,0.1,4.107475766675951
655,15,5750,0.25,4.116230193148985
656,5,250,0.15,4.120464800333599
657,10,1750,0.2,4.121108897604691
658,12,3750,0.05,4.183449807308682
659,10,2500,0.25,4.201755753720703
660,12,2250,0.1,4.218014397458909
661,15,5000,0.2,4.219017841702904
662,14,7000,0.3,4.2608094208969955
663,11,3250,0.25,4.263399425317895
664,14,4000,0.25,4.273367390661907
665,10,2250,0.25,4.281139127238391
666,6,750,0.15,4.306708455283231
667,8,1500,0.15,4.312281882481585
668,14,6750,0.3,4.316687108012631
669,15,5750,0.15,4.332439147448006
670,12,2500,0.15,4.352020568474186
671,7,500,0.0,4.36014607456994
672,8,1000,0.15,4.374670598440047
673,15,6500,0.25,4.4167753506511644
674,15,7750,0.2,4.423421271539348
675,11,3750,0.1,4.427931069584743
676,10,1250,0.05,4.427931592407493
677,15,7000,0.3,4.491532450765738
678,14,4750,0.2,4.4915389375071575
679,14,6500,0.3,4.496630612493334
680,12,3250,0.05,4.515004586592375
681,14,5750,0.25,4.535532914363199
682,12,4000,0.3,4.544118064490088
683,14,5500,0.1,4.5579563083933055
684,8,1250,0.15,4.566353393181821
685,12,3000,0.1,4.572339248235088
686,10,1750,0.05,4.574745711829769
687,4,250,0.05,4.5862578231652575
688,14,5250,0.2,4.60931579678582
689,15,7500,0.2,4.618073932152096
690,12,3000,0.3,4.62020769986666
691,15,4000,0.1,4.624502388492323
692,15,7000,0.25,4.631861504652621
693,5,500,0.2,4.647759830989857
694,8,1000,0.2,4.654625300696377
695,13,3000,0.05,4.655179972987437
696,15,4250,0.05,4.678648284316199
697,9,1500,0.2,4.694052689155228
698,5,750,0.15,4.703338830005665
699,9,2250,0.3,4.706588881962367
700,14,5500,0.2,4.711081404561307
701,7,750,0.1,4.711484918638518
702,12,3000,0.05,4.721453087667352
703,14,4750,0.3,4.723882547378068
704,13,4750,0.2,4.738523909590555
705,7,500,0.05,4.7834296712201
706,13,4000,0.15,4.79173688527705
707,14,6250,0.25,4.798428970343023
708,15,5250,0.1,4.812843898699596
709,15,4750,0.15,4.819373289863931
710,13,6000,0.1,4.835182551338213
711,15,5500,0.3,4.8633600337553675
712,12,3500,0.15,4.868850939820867
713,10,3750,0.25,4.8906169038566265
714,8,1500,0.1,4.894379840089882
715,6,1000,0.15,4.9257800770337905
716,14,6000,0.1,4.927879405308411
