TIMESTAMP,DEEP35738_OPEN_PRICE_USD,DEEP35738_HIGH_PRICE_USD,DEEP35738_LOW_PRICE_USD,DEEP35738_CLOSE_PRICE_USD,DEEP35738_VOLUME_USD,DEEP35738_DIVIDENDS_USD,DEEP35738_STOCK_SPLITS_USD
2025-03-31 00:00:00+00:00,0.0001289999927394092,0.00013600000238511711,0.0001230000052601099,0.0001250000059371814,8257,0.0,0.0
2025-04-01 00:00:00+00:00,0.0001250000059371814,0.0001320000010309741,0.00011600000289035961,0.00013099999341648072,8446,0.0,0.0
2025-04-02 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,0.00011300000187475234,0.0001140000022132881,5121,0.0,0.0
2025-04-03 00:00:00+00:00,0.0001140000022132881,0.00011700000322889537,0.00010299999848939478,0.0001140000022132881,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.0001140000022132881,0.0001289999927394092,0.00011200000153621659,0.00011800000356743112,6453,0.0,0.0
2025-04-05 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,0.00011000000085914508,0.00011300000187475234,860,0.0,0.0
2025-04-06 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,7.100000220816582e-05,7.200000254670158e-05,15547,0.0,0.0
2025-04-07 00:00:00+00:00,7.200000254670158e-05,7.599999662488699e-05,6.600000051548705e-05,7.200000254670158e-05,5635,0.0,0.0
2025-04-08 00:00:00+00:00,7.200000254670158e-05,8.800000068731606e-05,7.200000254670158e-05,7.500000356230885e-05,5751,0.0,0.0
2025-04-09 00:00:00+00:00,7.500000356230885e-05,8.70000003487803e-05,7.300000288523734e-05,8.600000001024455e-05,3020,0.0,0.0
2025-04-10 00:00:00+00:00,8.600000001024455e-05,9.100000170292333e-05,8.099999831756577e-05,8.299999899463728e-05,5556,0.0,0.0
2025-04-11 00:00:00+00:00,8.299999899463728e-05,9.300000237999484e-05,8.299999899463728e-05,8.900000102585182e-05,4139,0.0,0.0
2025-04-12 00:00:00+00:00,8.900000102585182e-05,9.899999713525176e-05,8.600000001024455e-05,9.7999996796716e-05,2362,0.0,0.0
2025-04-13 00:00:00+00:00,9.7999996796716e-05,0.00010399999882793054,9.699999645818025e-05,9.7999996796716e-05,2126,0.0,0.0
2025-04-14 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.699999645818025e-05,9.699999645818025e-05,1448,0.0,0.0
2025-04-15 00:00:00+00:00,9.699999645818025e-05,0.00010199999815085903,7.79999973019585e-05,7.899999764049426e-05,6385,0.0,0.0
2025-04-16 00:00:00+00:00,7.899999764049426e-05,8.600000001024455e-05,7.79999973019585e-05,8.299999899463728e-05,4465,0.0,0.0
2025-04-17 00:00:00+00:00,8.299999899463728e-05,0.00011800000356743112,8.299999899463728e-05,0.00011600000289035961,9110,0.0,0.0
2025-04-18 00:00:00+00:00,0.00011600000289035961,0.00011700000322889537,0.00011100000119768083,0.00011300000187475234,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,0.00011200000153621659,0.0001140000022132881,1628,0.0,0.0
2025-04-20 00:00:00+00:00,0.0001140000022132881,0.00011500000255182385,0.00010399999882793054,0.00010399999882793054,2285,0.0,0.0
2025-04-21 00:00:00+00:00,0.00010399999882793054,0.00010900000052060932,9.7999996796716e-05,0.00010099999781232327,3126,0.0,0.0
2025-04-22 00:00:00+00:00,0.00010099999781232327,0.00011300000187475234,0.00010099999781232327,0.00011200000153621659,2207,0.0,0.0
2025-04-23 00:00:00+00:00,0.00011200000153621659,0.00013600000238511711,0.00011200000153621659,0.00011500000255182385,8616,0.0,0.0
2025-04-24 00:00:00+00:00,0.00011500000255182385,0.00011600000289035961,0.0001049999991664663,0.00011200000153621659,4286,0.0,0.0
2025-04-25 00:00:00+00:00,0.00011200000153621659,0.00011700000322889537,0.00011000000085914508,0.00011200000153621659,3842,0.0,0.0
2025-04-26 00:00:00+00:00,0.00011200000153621659,0.00011300000187475234,0.00010399999882793054,0.00010399999882793054,5067,0.0,0.0
2025-04-27 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,0.00010099999781232327,0.00010299999848939478,1141,0.0,0.0
2025-04-28 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,0.00010099999781232327,0.0001049999991664663,1008,0.0,0.0
2025-04-29 00:00:00+00:00,0.0001049999991664663,0.00010900000052060932,0.00010399999882793054,0.00010599999950500205,2630,0.0,0.0
2025-04-30 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,9.899999713525176e-05,0.00010399999882793054,1486,0.0,0.0
2025-05-01 00:00:00+00:00,0.00010399999882793054,0.00012099999730708078,0.00010399999882793054,0.00011600000289035961,4922,0.0,0.0
2025-05-02 00:00:00+00:00,0.00011600000289035961,0.00012199999764561653,0.00011200000153621659,0.00011200000153621659,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,8.099999831756577e-05,8.70000003487803e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.399999933317304e-05,8.70000003487803e-05,2832,0.0,0.0
2025-05-05 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.199999865610152e-05,8.70000003487803e-05,1974,0.0,0.0
2025-05-06 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.199999865610152e-05,8.299999899463728e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,8.299999899463728e-05,8.70000003487803e-05,8.299999899463728e-05,8.499999967170879e-05,725,0.0,0.0
2025-05-08 00:00:00+00:00,8.499999967170879e-05,0.00012599999899975955,8.499999967170879e-05,9.999999747378752e-05,15660,0.0,0.0
2025-05-09 00:00:00+00:00,9.999999747378752e-05,0.00010299999848939478,9.300000237999484e-05,0.00010199999815085903,1443,0.0,0.0
2025-05-10 00:00:00+00:00,0.00010199999815085903,0.00011600000289035961,0.00010099999781232327,0.00010699999984353781,5960,0.0,0.0
2025-05-11 00:00:00+00:00,0.00010699999984353781,0.00011500000255182385,9.7999996796716e-05,9.999999747378752e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,9.999999747378752e-05,0.00011800000356743112,9.40000027185306e-05,0.00010399999882793054,9059,0.0,0.0
2025-05-13 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,9.699999645818025e-05,0.00010099999781232327,1455,0.0,0.0
2025-05-14 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,9.40000027185306e-05,9.600000339560211e-05,704,0.0,0.0
2025-05-15 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,8.900000102585182e-05,9.40000027185306e-05,2182,0.0,0.0
2025-05-16 00:00:00+00:00,9.40000027185306e-05,9.999999747378752e-05,9.40000027185306e-05,9.500000305706635e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.800000068731606e-05,8.900000102585182e-05,2153,0.0,0.0
2025-05-18 00:00:00+00:00,8.900000102585182e-05,9.899999713525176e-05,8.900000102585182e-05,9.40000027185306e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,9.000000136438757e-05,9.300000237999484e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,9.300000237999484e-05,9.7999996796716e-05,9.200000204145908e-05,9.300000237999484e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,9.100000170292333e-05,9.500000305706635e-05,284,0.0,0.0
2025-05-22 00:00:00+00:00,9.500000305706635e-05,9.899999713525176e-05,9.40000027185306e-05,9.899999713525176e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,9.899999713525176e-05,0.00010299999848939478,9.500000305706635e-05,9.500000305706635e-05,574,0.0,0.0
2025-05-24 00:00:00+00:00,9.500000305706635e-05,9.899999713525176e-05,9.40000027185306e-05,9.40000027185306e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.100000170292333e-05,9.300000237999484e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,8.800000068731606e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,8.800000068731606e-05,9.200000204145908e-05,8.600000001024455e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,8.800000068731606e-05,8.900000102585182e-05,8.499999967170879e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,8.800000068731606e-05,9.100000170292333e-05,8.70000003487803e-05,8.70000003487803e-05,1072,0.0,0.0
2025-05-30 00:00:00+00:00,8.70000003487803e-05,9.500000305706635e-05,7.79999973019585e-05,8.099999831756577e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,7.952225132612512e-05,7.952225132612512e-05,7.548640860477462e-05,7.665470184292644e-05,144,0.0,0.0
