TIMESTAMP,WIF31733_OPEN_PRICE_USD,WIF31733_HIGH_PRICE_USD,WIF31733_LOW_PRICE_USD,WIF31733_CLOSE_PRICE_USD,WIF31733_VOLUME_USD,WIF31733_DIVIDENDS_USD,WIF31733_STOCK_SPLITS_USD
2024-06-10 00:00:00+00:00,0.0033179998863488436,0.004980000201612711,0.002957999939098954,0.0048039997927844524,1734822,0.0,0.0
2024-06-11 00:00:00+00:00,0.004900000058114529,0.0054790000431239605,0.003501000115647912,0.004323999863117933,2490697,0.0,0.0
2024-06-12 00:00:00+00:00,0.004315000027418137,0.004315000027418137,0.002090000081807375,0.0026140001136809587,2132992,0.0,0.0
2024-06-13 00:00:00+00:00,0.0026289999950677156,0.0028520000632852316,0.0015170000260695815,0.0018119999440386891,1006169,0.0,0.0
2024-06-14 00:00:00+00:00,0.0018119999440386891,0.0020379999186843634,0.0015589999966323376,0.0017049999441951513,640516,0.0,0.0
2024-06-15 00:00:00+00:00,0.0017049999441951513,0.0019990000873804092,0.0015829999465495348,0.0018629999831318855,559803,0.0,0.0
2024-06-16 00:00:00+00:00,0.0018629999831318855,0.002386000007390976,0.0018319999799132347,0.0021520000882446766,720062,0.0,0.0
2024-06-17 00:00:00+00:00,0.0021569998934865,0.0023350000847131014,0.0018350000027567148,0.0018350000027567148,578848,0.0,0.0
2024-06-18 00:00:00+00:00,0.0018350000027567148,0.0019069999689236283,0.0017640000442042947,0.0017969999462366104,459738,0.0,0.0
2024-06-19 00:00:00+00:00,0.0017969999462366104,0.0019320000428706408,0.0013970000436529517,0.0015379999531432986,214122,0.0,0.0
2024-06-20 00:00:00+00:00,0.0015379999531432986,0.0015589999966323376,0.0012250000145286322,0.0012809999752789736,162994,0.0,0.0
2024-06-21 00:00:00+00:00,0.0013630000175908208,0.00164899998344481,0.0013180000241845846,0.0014949999749660492,149485,0.0,0.0
2024-06-22 00:00:00+00:00,0.0014949999749660492,0.0016789999790489674,0.0014949999749660492,0.0016339999856427312,118350,0.0,0.0
2024-06-23 00:00:00+00:00,0.0016339999856427312,0.0016499999910593033,0.0015879999846220016,0.0016009999671950936,104943,0.0,0.0
2024-06-24 00:00:00+00:00,0.0016009999671950936,0.002199999988079071,0.001554999966174364,0.00216599996201694,233124,0.0,0.0
2024-06-25 00:00:00+00:00,0.0021699999924749136,0.0027749999426305294,4.400000034365803e-05,8.099999831756577e-05,800874,0.0,0.0
2024-06-26 00:00:00+00:00,8.299999899463728e-05,0.00011200000153621659,3.099999958067201e-05,4.600000102072954e-05,166704,0.0,0.0
