TIMESTAMP,SER_OPEN_PRICE_USD,SER_HIGH_PRICE_USD,SER_LOW_PRICE_USD,SER_CLOSE_PRICE_USD,SER_VOLUME_USD,SER_DIVIDENDS_USD,SER_STOCK_SPLITS_USD
2022-05-27 00:00:00+00:00,0.11017899960279465,0.11108999699354172,0.10497699677944183,0.10677800327539444,150282,0.0,0.0
2022-05-28 00:00:00+00:00,0.10709399729967117,0.11040399968624115,0.10499099642038345,0.10579399764537811,149907,0.0,0.0
2022-05-29 00:00:00+00:00,0.1057950034737587,0.11079800128936768,0.10558699816465378,0.1083109974861145,149643,0.0,0.0
2022-05-30 00:00:00+00:00,0.10831200331449509,0.10981199890375137,0.10211200267076492,0.10393500328063965,149634,0.0,0.0
2022-05-31 00:00:00+00:00,0.10393500328063965,0.10934100300073624,0.09644000232219696,0.10253699868917465,136819,0.0,0.0
2022-06-01 00:00:00+00:00,0.10253600031137466,0.10893800109624863,0.10203299671411514,0.10352300107479095,150556,0.0,0.0
2022-06-02 00:00:00+00:00,0.1035199984908104,0.10992799699306488,0.09893299639225006,0.10652700066566467,89368,0.0,0.0
2022-06-03 00:00:00+00:00,0.1065249964594841,0.11113899946212769,0.10190699994564056,0.10701099783182144,158050,0.0,0.0
2022-06-04 00:00:00+00:00,0.10701200366020203,0.1099030002951622,0.10063000023365021,0.1006309986114502,134283,0.0,0.0
2022-06-05 00:00:00+00:00,0.10063000023365021,0.11322099715471268,0.10062699764966965,0.1028280034661293,140206,0.0,0.0
2022-06-06 00:00:00+00:00,0.10282599925994873,0.1204179972410202,0.10063199698925018,0.10382799804210663,149891,0.0,0.0
2022-06-07 00:00:00+00:00,0.10382699966430664,0.10393600165843964,0.09803599864244461,0.09864199906587601,150027,0.0,0.0
2022-06-08 00:00:00+00:00,0.09864199906587601,0.09914500266313553,0.09242899715900421,0.0955289974808693,111755,0.0,0.0
2022-06-09 00:00:00+00:00,0.09553100168704987,0.11172199994325638,0.09302700310945511,0.09513500332832336,146041,0.0,0.0
2022-06-10 00:00:00+00:00,0.09513799846172333,0.09782999753952026,0.0947360023856163,0.09582100063562393,148125,0.0,0.0
2022-06-11 00:00:00+00:00,0.09582199901342392,0.10940700024366379,0.09222400188446045,0.09530699998140335,139531,0.0,0.0
2022-06-12 00:00:00+00:00,0.09530600160360336,0.10569500178098679,0.09400500357151031,0.09621100127696991,140840,0.0,0.0
2022-06-13 00:00:00+00:00,0.09621000289916992,0.1088929995894432,0.08987399935722351,0.09077200293540955,150227,0.0,0.0
2022-06-14 00:00:00+00:00,0.09077300131320953,0.09398499876260757,0.08788300305604935,0.09100499749183655,145680,0.0,0.0
2022-06-15 00:00:00+00:00,0.09100300073623657,0.09849199652671814,0.08960600197315216,0.09609799832105637,152664,0.0,0.0
2022-06-16 00:00:00+00:00,0.09609600156545639,0.09930600225925446,0.08949100226163864,0.09010399878025055,149403,0.0,0.0
2022-06-17 00:00:00+00:00,0.09010499715805054,0.0908999964594841,0.08890300244092941,0.08991300314664841,148276,0.0,0.0
2022-06-18 00:00:00+00:00,0.08991199731826782,0.09458599984645844,0.08897999674081802,0.09147799760103226,122497,0.0,0.0
2022-06-19 00:00:00+00:00,0.09147699922323227,0.09957700222730637,0.09057699888944626,0.09620100259780884,147875,0.0,0.0
2022-06-20 00:00:00+00:00,0.09619899839162827,0.09968400001525879,0.08610799908638,0.08760900050401688,127708,0.0,0.0
2022-06-21 00:00:00+00:00,0.08760999888181686,0.09351599961519241,0.0851140022277832,0.0874210000038147,150668,0.0,0.0
2022-06-22 00:00:00+00:00,0.0874210000038147,0.09090700000524521,0.08532100170850754,0.08941899985074997,124225,0.0,0.0
2022-06-23 00:00:00+00:00,0.08941899985074997,0.09283199906349182,0.08691199868917465,0.09073500335216522,149127,0.0,0.0
2022-06-24 00:00:00+00:00,0.09073299914598465,0.09433300048112869,0.08994399756193161,0.09053900092840195,139301,0.0,0.0
2022-06-25 00:00:00+00:00,0.09053999930620193,0.1036510020494461,0.08995600044727325,0.09195800125598907,137583,0.0,0.0
2022-06-26 00:00:00+00:00,0.09195899963378906,0.09985499829053879,0.09034799784421921,0.09414300322532654,152320,0.0,0.0
2022-06-27 00:00:00+00:00,0.09414900094270706,0.16885699331760406,0.09085399657487869,0.09801100194454193,151429,0.0,0.0
2022-06-28 00:00:00+00:00,0.09801200032234192,0.10208100080490112,0.09189700335264206,0.10208100080490112,160910,0.0,0.0
2022-06-29 00:00:00+00:00,0.10208199918270111,0.10289400070905685,0.09248600155115128,0.09249699860811234,78757,0.0,0.0
2022-06-30 00:00:00+00:00,0.09249699860811234,0.09251599758863449,0.09009999781847,0.09079299867153168,101746,0.0,0.0
2022-07-01 00:00:00+00:00,0.09079600125551224,0.09191299974918365,0.08840599656105042,0.08929900079965591,87505,0.0,0.0
2022-07-02 00:00:00+00:00,0.08929800242185593,0.09230999648571014,0.08920300006866455,0.09000600129365921,123775,0.0,0.0
2022-07-03 00:00:00+00:00,0.09000600129365921,0.10281000286340714,0.08990799635648727,0.09121599793434143,97723,0.0,0.0
2022-07-04 00:00:00+00:00,0.09121499955654144,0.09401100128889084,0.08941499888896942,0.09141799807548523,101929,0.0,0.0
2022-07-05 00:00:00+00:00,0.09141899645328522,0.09961199760437012,0.08891399949789047,0.0926159992814064,112537,0.0,0.0
2022-07-06 00:00:00+00:00,0.0926159992814064,0.09451399743556976,0.09041199833154678,0.091218002140522,123633,0.0,0.0
2022-07-07 00:00:00+00:00,0.09121699631214142,0.10871999710798264,0.09121000021696091,0.09454800188541412,150420,0.0,0.0
2022-07-08 00:00:00+00:00,0.09454400092363358,0.09705500304698944,0.0868460014462471,0.08924800157546997,99041,0.0,0.0
2022-07-09 00:00:00+00:00,0.08924800157546997,0.0999390035867691,0.0877470001578331,0.09235700219869614,148109,0.0,0.0
2022-07-10 00:00:00+00:00,0.09235700219869614,0.09355899691581726,0.0883530005812645,0.09125100076198578,140551,0.0,0.0
2022-07-11 00:00:00+00:00,0.09125000238418579,0.09495899826288223,0.07994099706411362,0.08233600109815598,120705,0.0,0.0
2022-07-12 00:00:00+00:00,0.08233600109815598,0.08354499936103821,0.07474199682474136,0.07644999772310257,126502,0.0,0.0
2022-07-13 00:00:00+00:00,0.07644999772310257,0.07885400205850601,0.07385099679231644,0.0746539980173111,129510,0.0,0.0
2022-07-14 00:00:00+00:00,0.07465499639511108,0.07955300062894821,0.07385700196027756,0.07615499943494797,138769,0.0,0.0
2022-07-15 00:00:00+00:00,0.07615300267934799,0.0781719982624054,0.07346899807453156,0.07777699828147888,150772,0.0,0.0
2022-07-16 00:00:00+00:00,0.07777699828147888,0.0899839997291565,0.0748870000243187,0.08618099987506866,150450,0.0,0.0
2022-07-17 00:00:00+00:00,0.08618099987506866,0.0892840027809143,0.08177500218153,0.08397799730300903,154142,0.0,0.0
2022-07-18 00:00:00+00:00,0.08397699892520905,0.09098999947309494,0.07999300211668015,0.08018200099468231,61634,0.0,0.0
2022-07-19 00:00:00+00:00,0.0801829993724823,0.08399499952793121,0.08008500188589096,0.08070699870586395,150048,0.0,0.0
2022-07-20 00:00:00+00:00,0.08070799708366394,0.08660600334405899,0.08070500195026398,0.08170600235462189,34480,0.0,0.0
2022-07-21 00:00:00+00:00,0.08170399814844131,0.0867059975862503,0.07589799910783768,0.07660599797964096,148310,0.0,0.0
2022-07-22 00:00:00+00:00,0.07660599797964096,0.07820600271224976,0.07611099630594254,0.07790400087833405,147067,0.0,0.0
2022-07-23 00:00:00+00:00,0.07790400087833405,0.07820799946784973,0.07419999688863754,0.07430300116539001,136710,0.0,0.0
2022-07-24 00:00:00+00:00,0.07430200278759003,0.08250100165605545,0.07329700142145157,0.07410299777984619,142503,0.0,0.0
2022-07-25 00:00:00+00:00,0.07410299777984619,0.08040700107812881,0.07300099730491638,0.07340499758720398,72670,0.0,0.0
2022-07-26 00:00:00+00:00,0.07340499758720398,0.07740399986505508,0.060603998601436615,0.07350300252437592,79261,0.0,0.0
2022-07-27 00:00:00+00:00,0.0735040009021759,0.07381600141525269,0.06081100180745125,0.06201700121164322,51066,0.0,0.0
2022-07-28 00:00:00+00:00,0.06201799958944321,0.08412600308656693,0.06131500005722046,0.0647130012512207,66822,0.0,0.0
2022-07-29 00:00:00+00:00,0.0647130012512207,0.06631399691104889,0.04881500080227852,0.053217001259326935,69824,0.0,0.0
2022-07-30 00:00:00+00:00,0.05321599915623665,0.05621600151062012,0.04531199857592583,0.050214000046253204,48869,0.0,0.0
2022-07-31 00:00:00+00:00,0.050214000046253204,0.06991799920797348,0.050011999905109406,0.051917001605033875,70376,0.0,0.0
2022-08-01 00:00:00+00:00,0.051917001605033875,0.058814000338315964,0.05140800029039383,0.05451099947094917,67704,0.0,0.0
2022-08-02 00:00:00+00:00,0.05451099947094917,0.08102399855852127,0.0536080002784729,0.053909000009298325,70021,0.0,0.0
2022-08-03 00:00:00+00:00,0.05390800163149834,0.08662199974060059,0.05130700021982193,0.05451099947094917,71422,0.0,0.0
2022-08-04 00:00:00+00:00,0.05451099947094917,0.05850699916481972,0.05160500109195709,0.056807998567819595,73760,0.0,0.0
2022-08-05 00:00:00+00:00,0.05680600181221962,0.0600069984793663,0.05280400067567825,0.05370200052857399,52797,0.0,0.0
2022-08-06 00:00:00+00:00,0.05370200052857399,0.05890800058841705,0.05300299823284149,0.05380700156092644,70230,0.0,0.0
2022-08-07 00:00:00+00:00,0.05380700156092644,0.056008998304605484,0.053105998784303665,0.053408000618219376,65139,0.0,0.0
2022-08-08 00:00:00+00:00,0.05340899899601936,0.054708000272512436,0.05000599846243858,0.050009001046419144,28794,0.0,0.0
2022-08-09 00:00:00+00:00,0.05000799894332886,0.05000799894332886,0.043605998158454895,0.04390899837017059,60162,0.0,0.0
2022-08-10 00:00:00+00:00,0.04390899837017059,0.04731199890375137,0.041110001504421234,0.041110001504421234,55930,0.0,0.0
2022-08-11 00:00:00+00:00,0.041110001504421234,0.044116999953985214,0.037213001400232315,0.03791499882936478,68664,0.0,0.0
2022-08-12 00:00:00+00:00,0.03791499882936478,0.0391170009970665,0.03411100059747696,0.03601200133562088,61655,0.0,0.0
2022-08-13 00:00:00+00:00,0.03601200133562088,0.04171400144696236,0.034814998507499695,0.03711400181055069,54083,0.0,0.0
2022-08-14 00:00:00+00:00,0.03711400181055069,0.040511999279260635,0.03370799869298935,0.03480900079011917,66989,0.0,0.0
2022-08-15 00:00:00+00:00,0.03480900079011917,0.03630800172686577,0.03310900181531906,0.03580600023269653,53601,0.0,0.0
2022-08-16 00:00:00+00:00,0.03580600023269653,0.03650600090622902,0.033803001046180725,0.034804001450538635,70405,0.0,0.0
2022-08-17 00:00:00+00:00,0.034804001450538635,0.035305000841617584,0.021702000871300697,0.02690199948847294,70296,0.0,0.0
2022-08-18 00:00:00+00:00,0.02690199948847294,0.03010299988090992,0.023002000525593758,0.023900000378489494,70213,0.0,0.0
2022-08-19 00:00:00+00:00,0.023900000378489494,0.025801999494433403,0.023300999775528908,0.02470099925994873,68323,0.0,0.0
2022-08-20 00:00:00+00:00,0.02470099925994873,0.02940399944782257,0.02470099925994873,0.026899000629782677,66394,0.0,0.0
2022-08-21 00:00:00+00:00,0.026899000629782677,0.028901999816298485,0.025502000004053116,0.027400000020861626,61303,0.0,0.0
2022-08-22 00:00:00+00:00,0.027400000020861626,0.03080100007355213,0.025398999452590942,0.025699999183416367,45973,0.0,0.0
2022-08-23 00:00:00+00:00,0.025699999183416367,0.05969800055027008,0.025597000494599342,0.03009999915957451,70319,0.0,0.0
2022-08-24 00:00:00+00:00,0.03009999915957451,0.0351019985973835,0.027798999100923538,0.030200999230146408,48579,0.0,0.0
2022-08-25 00:00:00+00:00,0.030200999230146408,0.042002998292446136,0.027900999411940575,0.032903000712394714,67573,0.0,0.0
2022-08-26 00:00:00+00:00,0.032903000712394714,0.03400399908423424,0.02680099941790104,0.0269009992480278,38925,0.0,0.0
2022-08-27 00:00:00+00:00,0.02690199948847294,0.02840300090610981,0.026700999587774277,0.027101000770926476,62787,0.0,0.0
2022-08-28 00:00:00+00:00,0.02710000053048134,0.027900999411940575,0.024900000542402267,0.027501000091433525,66361,0.0,0.0
2022-08-29 00:00:00+00:00,0.027501000091433525,0.02870200015604496,0.021400000900030136,0.022300999611616135,59543,0.0,0.0
2022-08-30 00:00:00+00:00,0.022300999611616135,0.023300999775528908,0.022001000121235847,0.022401999682188034,70101,0.0,0.0
2022-08-31 00:00:00+00:00,0.022401999682188034,0.02280000038444996,0.02019999921321869,0.020899999886751175,59044,0.0,0.0
2022-09-01 00:00:00+00:00,0.020899999886751175,0.02300100028514862,0.020500000566244125,0.02250000089406967,64376,0.0,0.0
2022-09-02 00:00:00+00:00,0.02250000089406967,0.025601999834179878,0.021098999306559563,0.024501999840140343,70821,0.0,0.0
2022-09-03 00:00:00+00:00,0.024501999840140343,0.035002999007701874,0.020901000127196312,0.02350199967622757,71181,0.0,0.0
2022-09-04 00:00:00+00:00,0.02350199967622757,0.026500999927520752,0.0200009997934103,0.021000999957323074,45666,0.0,0.0
2022-09-05 00:00:00+00:00,0.021000999957323074,0.022199999541044235,0.019999999552965164,0.020901000127196312,69703,0.0,0.0
2022-09-06 00:00:00+00:00,0.020901000127196312,0.021901000291109085,0.020400000736117363,0.02080100029706955,68863,0.0,0.0
2022-09-07 00:00:00+00:00,0.020800000056624413,0.02140199951827526,0.020200999453663826,0.02050199918448925,46059,0.0,0.0
2022-09-08 00:00:00+00:00,0.02050199918448925,0.024601999670267105,0.020099999383091927,0.021501999348402023,65583,0.0,0.0
2022-09-09 00:00:00+00:00,0.021501999348402023,0.025707999244332314,0.020903000608086586,0.024706000462174416,67159,0.0,0.0
2022-09-10 00:00:00+00:00,0.024706000462174416,0.03031099960207939,0.02240700088441372,0.027008000761270523,59916,0.0,0.0
2022-09-11 00:00:00+00:00,0.027008000761270523,0.03170999884605408,0.02550699934363365,0.028707999736070633,63383,0.0,0.0
2022-09-12 00:00:00+00:00,0.028707999736070633,0.03060699999332428,0.024606000632047653,0.02690500020980835,70671,0.0,0.0
2022-09-13 00:00:00+00:00,0.026903999969363213,0.027806000784039497,0.023406000807881355,0.024901000782847404,69793,0.0,0.0
2022-09-14 00:00:00+00:00,0.024901000782847404,0.02520200051367283,0.022701000794768333,0.02360299974679947,69816,0.0,0.0
2022-09-15 00:00:00+00:00,0.02360299974679947,0.029306000098586082,0.023303000256419182,0.02590000070631504,71478,0.0,0.0
2022-09-16 00:00:00+00:00,0.02590000070631504,0.02730100043118,0.022600000724196434,0.023600000888109207,38132,0.0,0.0
2022-09-17 00:00:00+00:00,0.023600000888109207,0.024500999599695206,0.022901000455021858,0.023002000525593758,27999,0.0,0.0
2022-09-18 00:00:00+00:00,0.023002000525593758,0.027303000912070274,0.021901000291109085,0.022701000794768333,64948,0.0,0.0
2022-09-19 00:00:00+00:00,0.022700000554323196,0.022801000624895096,0.020399000495672226,0.02230199985206127,66256,0.0,0.0
2022-09-20 00:00:00+00:00,0.02230199985206127,0.022304000332951546,0.020401999354362488,0.02080100029706955,36148,0.0,0.0
2022-09-21 00:00:00+00:00,0.02080100029706955,0.021004000678658485,0.020501000806689262,0.020802000537514687,63562,0.0,0.0
2022-09-22 00:00:00+00:00,0.020802000537514687,0.03700299933552742,0.020600000396370888,0.02160000056028366,59794,0.0,0.0
2022-09-23 00:00:00+00:00,0.02160000056028366,0.022099999710917473,0.020798999816179276,0.021400000900030136,70819,0.0,0.0
2022-09-24 00:00:00+00:00,0.021400000900030136,0.02160000056028366,0.01830100081861019,0.0200009997934103,70180,0.0,0.0
2022-09-25 00:00:00+00:00,0.0200009997934103,0.020602000877261162,0.019300999119877815,0.019701000303030014,62734,0.0,0.0
2022-09-26 00:00:00+00:00,0.019701000303030014,0.020601000636816025,0.01789899915456772,0.017899999395012856,69780,0.0,0.0
2022-09-27 00:00:00+00:00,0.017899999395012856,0.018201999366283417,0.017400000244379044,0.01810000091791153,21013,0.0,0.0
2022-09-28 00:00:00+00:00,0.01810000091791153,0.01860000006854534,0.018098000437021255,0.018200000748038292,60740,0.0,0.0
2022-09-29 00:00:00+00:00,0.018200000748038292,0.01830100081861019,0.01780099980533123,0.017900999635457993,64041,0.0,0.0
2022-09-30 00:00:00+00:00,0.017900999635457993,0.018100999295711517,0.017601000145077705,0.017900999635457993,56842,0.0,0.0
2022-10-01 00:00:00+00:00,0.017900999635457993,0.018401000648736954,0.01780099980533123,0.018100999295711517,69077,0.0,0.0
2022-10-02 00:00:00+00:00,0.018100999295711517,0.01830100081861019,0.017799999564886093,0.017900999635457993,61784,0.0,0.0
2022-10-03 00:00:00+00:00,0.017900999635457993,0.018001999706029892,0.015600999817252159,0.015800999477505684,67856,0.0,0.0
2022-10-04 00:00:00+00:00,0.015800999477505684,0.016303999349474907,0.015800999477505684,0.016103999689221382,67280,0.0,0.0
2022-10-05 00:00:00+00:00,0.016103999689221382,0.01650499925017357,0.016002999618649483,0.016101999208331108,66871,0.0,0.0
2022-10-06 00:00:00+00:00,0.016101999208331108,0.01640300080180168,0.01580199971795082,0.01580199971795082,26163,0.0,0.0
2022-10-07 00:00:00+00:00,0.01580199971795082,0.016402000561356544,0.01580199971795082,0.01620200090110302,58320,0.0,0.0
2022-10-08 00:00:00+00:00,0.01620200090110302,0.01630299910902977,0.015600999817252159,0.015600999817252159,51880,0.0,0.0
2022-10-09 00:00:00+00:00,0.015600999817252159,0.017402999103069305,0.014400999993085861,0.015201999805867672,65519,0.0,0.0
2022-10-10 00:00:00+00:00,0.015201999805867672,0.01720000058412552,0.01510199997574091,0.017100000753998756,45220,0.0,0.0
2022-10-11 00:00:00+00:00,0.017100000753998756,0.01899999938905239,0.015598000027239323,0.01609800010919571,69927,0.0,0.0
2022-10-12 00:00:00+00:00,0.016099000349640846,0.01629900000989437,0.015298999845981598,0.01590000092983246,58144,0.0,0.0
2022-10-13 00:00:00+00:00,0.01590000092983246,0.01590000092983246,0.014301000162959099,0.014600999653339386,38590,0.0,0.0
2022-10-14 00:00:00+00:00,0.014600999653339386,0.017602000385522842,0.012800999917089939,0.014201000332832336,60107,0.0,0.0
2022-10-15 00:00:00+00:00,0.014201000332832336,0.014400999993085861,0.011800999753177166,0.01220100000500679,62768,0.0,0.0
2022-10-16 00:00:00+00:00,0.01220100000500679,0.017802000045776367,0.011099999770522118,0.01370100025087595,65792,0.0,0.0
2022-10-17 00:00:00+00:00,0.01370100025087595,0.018201999366283417,0.011800999753177166,0.013400999829173088,52748,0.0,0.0
2022-10-18 00:00:00+00:00,0.013400999829173088,0.015301000326871872,0.01209999993443489,0.01450200006365776,67489,0.0,0.0
2022-10-19 00:00:00+00:00,0.01450200006365776,0.01750200055539608,0.014000999741256237,0.014400999993085861,68316,0.0,0.0
2022-10-20 00:00:00+00:00,0.014400999993085861,0.01510000042617321,0.0140990000218153,0.0142000000923872,54631,0.0,0.0
2022-10-21 00:00:00+00:00,0.0142000000923872,0.014701000414788723,0.013000000268220901,0.013001999817788601,70186,0.0,0.0
2022-10-22 00:00:00+00:00,0.013001999817788601,0.013801000081002712,0.011300000362098217,0.011501000262796879,62911,0.0,0.0
2022-10-23 00:00:00+00:00,0.011501000262796879,0.01230200007557869,0.011300000362098217,0.01220100000500679,54836,0.0,0.0
2022-10-24 00:00:00+00:00,0.01220100000500679,0.015500999987125397,0.01070099975913763,0.011101000010967255,44013,0.0,0.0
2022-10-25 00:00:00+00:00,0.011101000010967255,0.01160299964249134,0.010700000450015068,0.011301999911665916,69562,0.0,0.0
2022-10-26 00:00:00+00:00,0.011301999911665916,0.0131029998883605,0.011202000081539154,0.011602000333368778,69871,0.0,0.0
2022-10-27 00:00:00+00:00,0.011602000333368778,0.012702000327408314,0.011601000092923641,0.012701000086963177,67952,0.0,0.0
2022-10-28 00:00:00+00:00,0.012701000086963177,0.026003999635577202,0.012400999665260315,0.017803000286221504,80149,0.0,0.0
2022-10-29 00:00:00+00:00,0.017803000286221504,0.01810400001704693,0.012702999636530876,0.013202999718487263,63683,0.0,0.0
2022-10-30 00:00:00+00:00,0.013202999718487263,0.015502999536693096,0.012602999806404114,0.014103000052273273,54055,0.0,0.0
2022-10-31 00:00:00+00:00,0.014103000052273273,0.016102999448776245,0.013399999588727951,0.013698999769985676,70050,0.0,0.0
2022-11-01 00:00:00+00:00,0.013698999769985676,0.013700000010430813,0.012497999705374241,0.013499000109732151,72466,0.0,0.0
2022-11-02 00:00:00+00:00,0.013499000109732151,0.013499000109732151,0.012400000356137753,0.012500000186264515,68018,0.0,0.0
2022-11-03 00:00:00+00:00,0.012500000186264515,0.012900999747216702,0.012000000104308128,0.012199999764561653,40095,0.0,0.0
2022-11-04 00:00:00+00:00,0.012199999764561653,0.014500999823212624,0.01209999993443489,0.014400999993085861,69934,0.0,0.0
2022-11-05 00:00:00+00:00,0.014400999993085861,0.014503000304102898,0.012001000344753265,0.012101000174880028,71143,0.0,0.0
2022-11-06 00:00:00+00:00,0.012101000174880028,0.01370100025087595,0.011601000092923641,0.01220100000500679,69989,0.0,0.0
2022-11-07 00:00:00+00:00,0.01220100000500679,0.012501999735832214,0.011200999841094017,0.011200999841094017,21388,0.0,0.0
2022-11-08 00:00:00+00:00,0.011200999841094017,0.011401999741792679,0.009602000005543232,0.010400000028312206,70172,0.0,0.0
2022-11-09 00:00:00+00:00,0.010400000028312206,0.010699000209569931,0.008092000149190426,0.008688000030815601,47136,0.0,0.0
2022-11-10 00:00:00+00:00,0.008688000030815601,0.011083999648690224,0.008580000139772892,0.010777000337839127,66382,0.0,0.0
2022-11-11 00:00:00+00:00,0.01077600009739399,0.010975000448524952,0.00878399983048439,0.009383000433444977,60601,0.0,0.0
2022-11-12 00:00:00+00:00,0.009383000433444977,0.009483999572694302,0.007689000107347965,0.008688000030815601,71750,0.0,0.0
2022-11-13 00:00:00+00:00,0.008688000030815601,0.008689000271260738,0.006492000073194504,0.007590999826788902,70591,0.0,0.0
2022-11-14 00:00:00+00:00,0.007590999826788902,0.008093000389635563,0.006891000084578991,0.007792000193148851,70410,0.0,0.0
2022-11-15 00:00:00+00:00,0.007792000193148851,0.011490999720990658,0.007590999826788902,0.008791999891400337,55882,0.0,0.0
2022-11-16 00:00:00+00:00,0.008791999891400337,0.00929300021380186,0.007992999628186226,0.008492999710142612,70632,0.0,0.0
2022-11-17 00:00:00+00:00,0.008492999710142612,0.008595000021159649,0.008094999939203262,0.008294999599456787,62179,0.0,0.0
2022-11-18 00:00:00+00:00,0.008294999599456787,0.008794999681413174,0.008094999939203262,0.008492999710142612,65023,0.0,0.0
2022-11-19 00:00:00+00:00,0.008492999710142612,0.008693999610841274,0.008193000219762325,0.008391999639570713,70279,0.0,0.0
2022-11-20 00:00:00+00:00,0.008391999639570713,0.008692000061273575,0.008190000429749489,0.008191999979317188,67131,0.0,0.0
