TIMESTAMP,CHUCHU_OPEN_PRICE_USD,CHUCHU_HIGH_PRICE_USD,CHUCHU_LOW_PRICE_USD,CHUCHU_CLOSE_PRICE_USD,CHUCHU_VOLUME_USD,CHUCHU_DIVIDENDS_USD,CHUCHU_STOCK_SPLITS_USD
2024-04-02 00:00:00+00:00,0.6979780197143555,1.1998330354690552,0.5137010216712952,0.5137010216712952,369012,0.0,0.0
2024-04-03 00:00:00+00:00,0.5242519974708557,0.7832249999046326,0.5242519974708557,0.5624369978904724,56759,0.0,0.0
2024-04-04 00:00:00+00:00,0.5624369978904724,0.683322012424469,0.239328995347023,0.39091700315475464,317206,0.0,0.0
2024-04-05 00:00:00+00:00,0.39091700315475464,0.43024298548698425,0.3479360044002533,0.4163619875907898,40916,0.0,0.0
2024-04-06 00:00:00+00:00,0.4163619875907898,0.43421098589897156,0.3728730082511902,0.3789939880371094,12717,0.0,0.0
2024-04-07 00:00:00+00:00,0.3789939880371094,0.40395501255989075,0.36326101422309875,0.36571601033210754,12827,0.0,0.0
2024-04-08 00:00:00+00:00,0.36571601033210754,0.36571601033210754,0.29203298687934875,0.3209559917449951,25685,0.0,0.0
2024-04-09 00:00:00+00:00,0.3209559917449951,0.3209559917449951,0.2731330096721649,0.30573800206184387,12794,0.0,0.0
2024-04-10 00:00:00+00:00,0.30573800206184387,0.30841898918151855,0.28554901480674744,0.2924259901046753,5446,0.0,0.0
2024-04-11 00:00:00+00:00,0.2924259901046753,0.29370999336242676,0.2184540033340454,0.25523000955581665,14045,0.0,0.0
2024-04-12 00:00:00+00:00,0.25523000955581665,0.26666000485420227,0.201991006731987,0.24181200563907623,22403,0.0,0.0
2024-04-13 00:00:00+00:00,0.24181200563907623,0.26143500208854675,0.1886720061302185,0.21799899637699127,51500,0.0,0.0
2024-04-14 00:00:00+00:00,0.21799899637699127,0.22184599936008453,0.19672200083732605,0.2213750034570694,2579,0.0,0.0
2024-04-15 00:00:00+00:00,0.22552700340747833,0.2277739942073822,0.1973859965801239,0.1991019994020462,2894,0.0,0.0
2024-04-16 00:00:00+00:00,0.1991019994020462,0.20048999786376953,0.1789889931678772,0.1932380050420761,3578,0.0,0.0
2024-04-17 00:00:00+00:00,0.19235500693321228,0.2002449929714203,0.18329299986362457,0.18329299986362457,261,0.0,0.0
2024-04-18 00:00:00+00:00,0.18329299986362457,0.20082199573516846,0.18329299986362457,0.1999650001525879,1521,0.0,0.0
2024-04-19 00:00:00+00:00,0.1999650001525879,0.20791800320148468,0.18951599299907684,0.1975110024213791,2277,0.0,0.0
2024-04-20 00:00:00+00:00,0.1975110024213791,0.3081820011138916,0.1941079944372177,0.24775899946689606,30189,0.0,0.0
2024-04-21 00:00:00+00:00,0.24871200323104858,0.24894900619983673,0.2126609981060028,0.214355006814003,9014,0.0,0.0
2024-04-22 00:00:00+00:00,0.214355006814003,0.23363099992275238,0.21074800193309784,0.2262900024652481,7326,0.0,0.0
2024-04-23 00:00:00+00:00,0.2262900024652481,0.2283399999141693,0.17941899597644806,0.1821890026330948,7221,0.0,0.0
2024-04-24 00:00:00+00:00,0.18234099447727203,0.19028300046920776,0.1716039925813675,0.17256100475788116,2200,0.0,0.0
2024-04-25 00:00:00+00:00,0.17256100475788116,0.18099699914455414,0.1679999977350235,0.17026500403881073,3291,0.0,0.0
2024-04-26 00:00:00+00:00,0.17026500403881073,0.17291100323200226,0.1387310028076172,0.1391099989414215,9890,0.0,0.0
2024-04-27 00:00:00+00:00,0.1391099989414215,0.1505739986896515,0.13484500348567963,0.14822599291801453,1379,0.0,0.0
2024-04-28 00:00:00+00:00,0.14822599291801453,0.15171900391578674,0.14450299739837646,0.14514699578285217,1870,0.0,0.0
2024-04-29 00:00:00+00:00,0.14514699578285217,0.1452600061893463,0.11621399968862534,0.12317699939012527,4975,0.0,0.0
2024-04-30 00:00:00+00:00,0.12317699939012527,0.12740300595760345,0.11675000190734863,0.12269499897956848,3135,0.0,0.0
2024-05-01 00:00:00+00:00,0.12269499897956848,0.13890700042247772,0.11757799983024597,0.13883499801158905,2745,0.0,0.0
2024-05-02 00:00:00+00:00,0.13883499801158905,0.1724569946527481,0.13194899260997772,0.17110200226306915,6824,0.0,0.0
2024-05-03 00:00:00+00:00,0.17005300521850586,0.17295600473880768,0.15720100700855255,0.16545900702476501,4749,0.0,0.0
2024-05-04 00:00:00+00:00,0.16545900702476501,0.20020000636577606,0.1639779955148697,0.1749880015850067,7678,0.0,0.0
2024-05-05 00:00:00+00:00,0.1749880015850067,0.1774580031633377,0.16169799864292145,0.1633639931678772,5161,0.0,0.0
2024-05-06 00:00:00+00:00,0.1633639931678772,0.22849099338054657,0.16332000494003296,0.18216000497341156,12180,0.0,0.0
2024-05-07 00:00:00+00:00,0.18216000497341156,0.20621199905872345,0.16334299743175507,0.16419300436973572,6548,0.0,0.0
2024-05-08 00:00:00+00:00,0.16419300436973572,0.16783800721168518,0.16002200543880463,0.16237600147724152,1353,0.0,0.0
2024-05-09 00:00:00+00:00,0.16237600147724152,0.17229600250720978,0.15088799595832825,0.1601880043745041,4531,0.0,0.0
