TIMESTAMP,BIC32918_OPEN_PRICE_USD,BIC32918_HIGH_PRICE_USD,BIC32918_LOW_PRICE_USD,BIC32918_CLOSE_PRICE_USD,BIC32918_VOLUME_USD,BIC32918_DIVIDENDS_USD,BIC32918_STOCK_SPLITS_USD
2024-09-02 00:00:00+00:00,0.009296000003814697,0.009296000003814697,0.008880999870598316,0.008922000415623188,14233,0.0,0.0
2024-09-03 00:00:00+00:00,0.008922000415623188,0.009734000079333782,0.008864999748766422,0.009471000172197819,54668,0.0,0.0
2024-09-04 00:00:00+00:00,0.009471000172197819,0.009513000026345253,0.008880999870598316,0.009096000343561172,27476,0.0,0.0
2024-09-05 00:00:00+00:00,0.009096000343561172,0.009188000112771988,0.008271999657154083,0.008271999657154083,24231,0.0,0.0
2024-09-06 00:00:00+00:00,0.008271999657154083,0.009343000128865242,0.007934000343084335,0.007949000224471092,49318,0.0,0.0
2024-09-07 00:00:00+00:00,0.007949000224471092,0.008704000152647495,0.007826000452041626,0.007896999828517437,47364,0.0,0.0
2024-09-08 00:00:00+00:00,0.007896999828517437,0.00815299991518259,0.007660999894142151,0.008093999698758125,30312,0.0,0.0
2024-09-09 00:00:00+00:00,0.008093999698758125,0.00915099959820509,0.008093999698758125,0.00851999968290329,48595,0.0,0.0
2024-09-10 00:00:00+00:00,0.00851999968290329,0.00851999968290329,0.007946999743580818,0.00814799964427948,26419,0.0,0.0
2024-09-11 00:00:00+00:00,0.00814799964427948,0.00973500031977892,0.007805999834090471,0.009355000220239162,80263,0.0,0.0
2024-09-12 00:00:00+00:00,0.009355000220239162,0.009739000350236893,0.009166999720036983,0.009228999726474285,13091,0.0,0.0
2024-09-13 00:00:00+00:00,0.009228999726474285,0.00940600037574768,0.009146000258624554,0.009263000451028347,3106,0.0,0.0
2024-09-14 00:00:00+00:00,0.009263000451028347,0.009472999721765518,0.009204999543726444,0.009247999638319016,6493,0.0,0.0
2024-09-15 00:00:00+00:00,0.009247999638319016,0.009320000186562538,0.009193000383675098,0.00922400038689375,2646,0.0,0.0
