TIMESTAMP,UAS_OPEN_PRICE_USD,UAS_HIGH_PRICE_USD,UAS_LOW_PRICE_USD,UAS_CLOSE_PRICE_USD,UAS_VOLUME_USD,UAS_DIVIDENDS_USD,UAS_STOCK_SPLITS_USD
2024-11-06 00:00:00+00:00,0.0007859999896027148,0.0007949999999254942,0.0007779999868944287,0.0007820000173524022,22920,0.0,0.0
2024-11-07 00:00:00+00:00,0.0007820000173524022,0.0007949999999254942,0.0007740000146441162,0.0007820000173524022,21410,0.0,0.0
2024-11-08 00:00:00+00:00,0.0007820000173524022,0.0007869999972172081,0.0007750000222586095,0.0007810000097379088,18194,0.0,0.0
2024-11-09 00:00:00+00:00,0.0007810000097379088,0.0007939999923110008,0.000770999991800636,0.0007890000124461949,20838,0.0,0.0
2024-11-10 00:00:00+00:00,0.0007890000124461949,0.0007980000227689743,0.0007779999868944287,0.0007910000276751816,17462,0.0,0.0
2024-11-11 00:00:00+00:00,0.0007910000276751816,0.0008500000112690032,0.0007810000097379088,0.0007900000200606883,19673,0.0,0.0
2024-11-12 00:00:00+00:00,0.0007900000200606883,0.0007960000075399876,0.0007830000249668956,0.0007910000276751816,18293,0.0,0.0
2024-11-13 00:00:00+00:00,0.0007910000276751816,0.0008590000215917826,0.0007890000124461949,0.0008089999901130795,100834,0.0,0.0
2024-11-14 00:00:00+00:00,0.0008089999901130795,0.0008120000129565597,0.000805000017862767,0.0008099999977275729,17291,0.0,0.0
2024-11-15 00:00:00+00:00,0.0008099999977275729,0.0008110000053420663,0.00076299998909235,0.0008089999901130795,18679,0.0,0.0
2024-11-16 00:00:00+00:00,0.0008089999901130795,0.0008120000129565597,0.0008079999824985862,0.0008079999824985862,16744,0.0,0.0
2024-11-17 00:00:00+00:00,0.0008079999824985862,0.0008120000129565597,0.0008069999748840928,0.0008099999977275729,17401,0.0,0.0
2024-11-18 00:00:00+00:00,0.0008099999977275729,0.0008849999867379665,0.0008079999824985862,0.0008839999791234732,20245,0.0,0.0
2024-11-19 00:00:00+00:00,0.0008839999791234732,0.0008859999943524599,0.0001939999929163605,0.0005859999801032245,38657,0.0,0.0
2024-11-20 00:00:00+00:00,0.0005859999801032245,0.0006060000159777701,0.0005530000198632479,0.0006050000083632767,30446,0.0,0.0
2024-11-21 00:00:00+00:00,0.0006050000083632767,0.0006060000159777701,0.000534999999217689,0.0005370000144466758,41097,0.0,0.0
2024-11-22 00:00:00+00:00,0.0005370000144466758,0.0005389999714680016,0.000534999999217689,0.0005370000144466758,33663,0.0,0.0
2024-11-23 00:00:00+00:00,0.0005370000144466758,0.0005409999866969883,0.0005249999812804163,0.0005329999839887023,32774,0.0,0.0
2024-11-24 00:00:00+00:00,0.0005329999839887023,0.0005380000220611691,0.0004970000009052455,0.0004980000085197389,31018,0.0,0.0
2024-11-25 00:00:00+00:00,0.0004980000085197389,0.0005499999970197678,0.0004710000066552311,0.00047400000039488077,22636,0.0,0.0
2024-11-26 00:00:00+00:00,0.00047400000039488077,0.0004769999941345304,0.00046999999904073775,0.0004729999927803874,28210,0.0,0.0
2024-11-27 00:00:00+00:00,0.0004729999927803874,0.0004970000009052455,0.00046999999904073775,0.0004959999932907522,26856,0.0,0.0
2024-11-28 00:00:00+00:00,0.0004959999932907522,0.0004959999932907522,0.0004900000058114529,0.0004939999780617654,27513,0.0,0.0
2024-11-29 00:00:00+00:00,0.0004939999780617654,0.0004949999856762588,0.000446999998530373,0.00044999999227002263,23225,0.0,0.0
2024-11-30 00:00:00+00:00,0.00044999999227002263,0.000450999999884516,0.0004220000118948519,0.00042299999040551484,25068,0.0,0.0
2024-12-01 00:00:00+00:00,0.00042299999040551484,0.00042299999040551484,0.0003969999961555004,0.0004199999966658652,23160,0.0,0.0
2024-12-02 00:00:00+00:00,0.0004199999966658652,0.0004710000066552311,0.00041599999531172216,0.0004670000053010881,28368,0.0,0.0
2024-12-03 00:00:00+00:00,0.0004670000053010881,0.0004820000031031668,0.0004659999976865947,0.0004710000066552311,29485,0.0,0.0
2024-12-04 00:00:00+00:00,0.0004710000066552311,0.0004820000031031668,0.00041099998634308577,0.00045399999362416565,29553,0.0,0.0
2024-12-05 00:00:00+00:00,0.00045399999362416565,0.000455000001238659,0.00045200000749900937,0.000455000001238659,30067,0.0,0.0
2024-12-06 00:00:00+00:00,0.0004529999860096723,0.00045399999362416565,0.00045200000749900937,0.0004529999860096723,26421,0.0,0.0
2024-12-07 00:00:00+00:00,0.0004529999860096723,0.000455000001238659,0.000450999999884516,0.00045200000749900937,27107,0.0,0.0
2024-12-08 00:00:00+00:00,0.00045200000749900937,0.0004529999860096723,0.00044800000614486635,0.0004490000137593597,28364,0.0,0.0
2024-12-09 00:00:00+00:00,0.0004490000137593597,0.0004490000137593597,0.00041700000292621553,0.00042100000428035855,28600,0.0,0.0
2024-12-10 00:00:00+00:00,0.00042100000428035855,0.0004220000118948519,0.00041000000783242285,0.0004180000105407089,25795,0.0,0.0
2024-12-11 00:00:00+00:00,0.0004180000105407089,0.0004199999966658652,0.00033599999733269215,0.0004189999890513718,30753,0.0,0.0
2024-12-12 00:00:00+00:00,0.0004189999890513718,0.0004220000118948519,0.00041700000292621553,0.0004189999890513718,32537,0.0,0.0
2024-12-13 00:00:00+00:00,0.0004189999890513718,0.00042299999040551484,0.00034500000765547156,0.00042100000428035855,30435,0.0,0.0
2024-12-14 00:00:00+00:00,0.00042100000428035855,0.0004290000069886446,0.00041599999531172216,0.0004180000105407089,22552,0.0,0.0
2024-12-15 00:00:00+00:00,0.0004180000105407089,0.00042600001324899495,0.00041700000292621553,0.0004199999966658652,21924,0.0,0.0
2024-12-16 00:00:00+00:00,0.0004199999966658652,0.00042100000428035855,0.0004090000002179295,0.00041000000783242285,21366,0.0,0.0
2024-12-17 00:00:00+00:00,0.00041000000783242285,0.0004140000091865659,0.0004079999926034361,0.00041099998634308577,19252,0.0,0.0
2024-12-18 00:00:00+00:00,0.00041099998634308577,0.0004290000069886446,0.0004020000051241368,0.0004290000069886446,22093,0.0,0.0
2024-12-19 00:00:00+00:00,0.0004290000069886446,0.0004309999931138009,0.0002859999949578196,0.0003229999856557697,18383,0.0,0.0
2024-12-20 00:00:00+00:00,0.0003229999856557697,0.00034100000630132854,0.0002479999966453761,0.0002500000118743628,16108,0.0,0.0
2024-12-21 00:00:00+00:00,0.0002500000118743628,0.0002589999930933118,0.00024399999529123306,0.0002469999890308827,8952,0.0,0.0
2024-12-22 00:00:00+00:00,0.0002469999890308827,0.0002479999966453761,0.00023400000645779073,0.0002469999890308827,5440,0.0,0.0
2024-12-23 00:00:00+00:00,0.0002469999890308827,0.0002469999890308827,0.000195999993593432,0.00019999999494757503,131,0.0,0.0
2024-12-24 00:00:00+00:00,0.00019999999494757503,0.00019999999494757503,5.999999848427251e-05,0.00014899999951012433,88,0.0,0.0
2024-12-25 00:00:00+00:00,0.00014899999951012433,0.0001500000071246177,0.0001049999991664663,0.00011999999696854502,738,0.0,0.0
2024-12-26 00:00:00+00:00,0.00011999999696854502,0.0001320000010309741,9.000000136438757e-05,0.00013099999341648072,433,0.0,0.0
2024-12-27 00:00:00+00:00,0.00013099999341648072,0.00013600000238511711,0.00012099999730708078,0.00012700000661425292,1610,0.0,0.0
2024-12-28 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,8.499999967170879e-05,8.499999967170879e-05,86,0.0,0.0
2024-12-29 00:00:00+00:00,8.499999967170879e-05,0.00013099999341648072,6.800000119255856e-05,0.00012700000661425292,1619,0.0,0.0
2024-12-30 00:00:00+00:00,0.00012700000661425292,0.00016900000628083944,5.999999848427251e-05,0.00014000000373926014,2136,0.0,0.0
2024-12-31 00:00:00+00:00,0.00014000000373926014,0.00015900000289548188,0.00011600000289035961,0.00014000000373926014,3150,0.0,0.0
2025-01-01 00:00:00+00:00,0.00014000000373926014,0.00014000000373926014,5.8000001445179805e-05,0.00012199999764561653,305,0.0,0.0
2025-01-02 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,4.3000000005122274e-05,4.999999873689376e-05,1774,0.0,0.0
2025-01-03 00:00:00+00:00,4.999999873689376e-05,5.999999848427251e-05,4.199999966658652e-05,5.999999848427251e-05,4189,0.0,0.0
2025-01-04 00:00:00+00:00,5.999999848427251e-05,0.00012599999899975955,3.9999998989515007e-05,0.00012399999832268804,6123,0.0,0.0
2025-01-05 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,9.500000305706635e-05,0.00011999999696854502,6549,0.0,0.0
2025-01-06 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,8.199999865610152e-05,8.900000102585182e-05,6699,0.0,0.0
2025-01-07 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,5.900000178371556e-05,5.900000178371556e-05,1262,0.0,0.0
2025-01-08 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.900000178371556e-05,5.900000178371556e-05,487,0.0,0.0
2025-01-09 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.3000000005122274e-05,4.3000000005122274e-05,1104,0.0,0.0
2025-01-10 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,9.999999974752427e-07,3.999999989900971e-06,3609,0.0,0.0
2025-01-11 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,434,0.0,0.0
2025-01-12 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,77,0.0,0.0
2025-01-13 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,251,0.0,0.0
2025-01-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,15162,0.0,0.0
2025-01-15 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,26322,0.0,0.0
2025-01-16 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,21753,0.0,0.0
2025-01-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,17559,0.0,0.0
2025-01-18 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,15675,0.0,0.0
