TIMESTAMP,HEI35724_OPEN_PRICE_USD,HEI35724_HIGH_PRICE_USD,HEI35724_LOW_PRICE_USD,HEI35724_CLOSE_PRICE_USD,HEI35724_VOLUME_USD,HEI35724_DIVIDENDS_USD,HEI35724_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,0.32536301016807556,0.33658599853515625,0.3236039876937866,0.3306170105934143,6830250,0.0,0.0
2025-04-16 00:00:00+00:00,0.3306190073490143,0.34347400069236755,0.327690988779068,0.3361929953098297,5357677,0.0,0.0
2025-04-17 00:00:00+00:00,0.33619099855422974,0.34685999155044556,0.33000099658966064,0.3368000090122223,6499118,0.0,0.0
2025-04-18 00:00:00+00:00,0.3368000090122223,0.3482480049133301,0.33261799812316895,0.33467400074005127,4786564,0.0,0.0
2025-04-19 00:00:00+00:00,0.3346720039844513,0.3524549901485443,0.33422499895095825,0.3503279983997345,5116146,0.0,0.0
2025-04-20 00:00:00+00:00,0.35030999779701233,0.3762899935245514,0.33884599804878235,0.34271499514579773,6629176,0.0,0.0
2025-04-21 00:00:00+00:00,0.3427340090274811,0.35230299830436707,0.33893299102783203,0.3433240056037903,6656373,0.0,0.0
2025-04-22 00:00:00+00:00,0.3433220088481903,0.3592410087585449,0.33645498752593994,0.3578000068664551,7174824,0.0,0.0
2025-04-23 00:00:00+00:00,0.3577840030193329,0.3655740022659302,0.3441309928894043,0.3512110114097595,8246958,0.0,0.0
2025-04-24 00:00:00+00:00,0.3512069880962372,0.35405799746513367,0.32298699021339417,0.3403109908103943,6777131,0.0,0.0
2025-04-25 00:00:00+00:00,0.34031999111175537,0.3844600021839142,0.32149800658226013,0.3472979962825775,16282224,0.0,0.0
2025-04-26 00:00:00+00:00,0.34741100668907166,0.36320099234580994,0.3397440016269684,0.35005301237106323,5868798,0.0,0.0
2025-04-27 00:00:00+00:00,0.35005301237106323,0.38207298517227173,0.3354710042476654,0.3802739977836609,16021070,0.0,0.0
2025-04-28 00:00:00+00:00,0.380295991897583,0.3881300091743469,0.3594920039176941,0.37984299659729004,10847592,0.0,0.0
2025-04-29 00:00:00+00:00,0.3798440098762512,0.38286900520324707,0.35804200172424316,0.3658300042152405,5566175,0.0,0.0
2025-04-30 00:00:00+00:00,0.36582499742507935,0.3883099853992462,0.36389100551605225,0.3745900094509125,5238897,0.0,0.0
2025-05-01 00:00:00+00:00,0.3746129870414734,0.4024460017681122,0.3743540048599243,0.3908259868621826,5633853,0.0,0.0
2025-05-02 00:00:00+00:00,0.3909670114517212,0.3952159881591797,0.34963399171829224,0.35249000787734985,6214568,0.0,0.0
2025-05-03 00:00:00+00:00,0.3524850010871887,0.36016398668289185,0.33373600244522095,0.33963000774383545,4015329,0.0,0.0
2025-05-04 00:00:00+00:00,0.33962899446487427,0.349465012550354,0.33564499020576477,0.34181898832321167,3331692,0.0,0.0
2025-05-05 00:00:00+00:00,0.3418180048465729,0.34831100702285767,0.33667001128196716,0.33743199706077576,3006184,0.0,0.0
2025-05-06 00:00:00+00:00,0.33742499351501465,0.3400450050830841,0.31184500455856323,0.33605700731277466,5594700,0.0,0.0
2025-05-07 00:00:00+00:00,0.33607399463653564,0.33686500787734985,0.31528401374816895,0.326884001493454,7520023,0.0,0.0
2025-05-08 00:00:00+00:00,0.32699498534202576,0.36113598942756653,0.32699498534202576,0.36110201478004456,6431520,0.0,0.0
2025-05-09 00:00:00+00:00,0.3610999882221222,0.39718401432037354,0.360164999961853,0.3966139853000641,8050261,0.0,0.0
2025-05-10 00:00:00+00:00,0.39661499857902527,0.39854198694229126,0.3499450087547302,0.3799780011177063,14300802,0.0,0.0
2025-05-11 00:00:00+00:00,0.3800469934940338,0.38572099804878235,0.3605380058288574,0.36189499497413635,6855879,0.0,0.0
2025-05-12 00:00:00+00:00,0.36189600825309753,0.37905800342559814,0.3511529862880707,0.3674130141735077,7982042,0.0,0.0
2025-05-13 00:00:00+00:00,0.36738601326942444,0.3711239993572235,0.34360501170158386,0.3688969910144806,5944444,0.0,0.0
2025-05-14 00:00:00+00:00,0.3688969910144806,0.3708609938621521,0.34061598777770996,0.35697001218795776,7358594,0.0,0.0
2025-05-15 00:00:00+00:00,0.3569740056991577,0.3641589879989624,0.3167330026626587,0.32244598865509033,7473363,0.0,0.0
2025-05-16 00:00:00+00:00,0.3224489986896515,0.3472999930381775,0.3197830021381378,0.3255839943885803,6361133,0.0,0.0
2025-05-17 00:00:00+00:00,0.32562699913978577,0.35014501214027405,0.31218400597572327,0.3367379903793335,10848904,0.0,0.0
2025-05-18 00:00:00+00:00,0.3367379903793335,0.35399600863456726,0.328669011592865,0.3430179953575134,6557132,0.0,0.0
2025-05-19 00:00:00+00:00,0.3429259955883026,0.3477660119533539,0.32776299118995667,0.34654200077056885,5438742,0.0,0.0
2025-05-20 00:00:00+00:00,0.34654098749160767,0.35198700428009033,0.3311760127544403,0.3438889980316162,5062257,0.0,0.0
2025-05-21 00:00:00+00:00,0.3438880145549774,0.35089099407196045,0.3334830105304718,0.34614598751068115,5543797,0.0,0.0
2025-05-22 00:00:00+00:00,0.3461329936981201,0.36475199460983276,0.3454970121383667,0.361966997385025,4979973,0.0,0.0
2025-05-23 00:00:00+00:00,0.36197900772094727,0.3718529939651489,0.33301201462745667,0.333499014377594,6377142,0.0,0.0
2025-05-24 00:00:00+00:00,0.33348599076271057,0.3360520005226135,0.3185740113258362,0.319923996925354,5493190,0.0,0.0
2025-05-25 00:00:00+00:00,0.319923996925354,0.347137987613678,0.30234700441360474,0.3439890146255493,14841769,0.0,0.0
2025-05-26 00:00:00+00:00,0.3440540134906769,0.3644469976425171,0.3424060046672821,0.3643220067024231,11945884,0.0,0.0
2025-05-27 00:00:00+00:00,0.3643220067024231,0.36985599994659424,0.354422003030777,0.36456701159477234,6238742,0.0,0.0
2025-05-28 00:00:00+00:00,0.3645569980144501,0.36857300996780396,0.3476659953594208,0.35545700788497925,5072951,0.0,0.0
2025-05-29 00:00:00+00:00,0.3554590046405792,0.3601610064506531,0.33565598726272583,0.3363870084285736,5783983,0.0,0.0
2025-05-30 00:00:00+00:00,0.33639198541641235,0.34044700860977173,0.29274100065231323,0.29274699091911316,6400533,0.0,0.0
2025-05-31 00:00:00+00:00,0.29274699091911316,0.31290099024772644,0.2865450084209442,0.31280699372291565,6588470,0.0,0.0
2025-06-01 00:00:00+00:00,0.31280457973480225,0.32600468397140503,0.3094403147697449,0.3201873004436493,4082788,0.0,0.0
