TIMESTAMP,ARES_OPEN_PRICE_USD,ARES_HIGH_PRICE_USD,ARES_LOW_PRICE_USD,ARES_CLOSE_PRICE_USD,ARES_VOLUME_USD,ARES_DIVIDENDS_USD,ARES_STOCK_SPLITS_USD
2021-05-01 00:00:00+00:00,0.10370799899101257,0.12090600281953812,0.09904199838638306,0.10442200303077698,6318519,0.0,0.0
2021-05-02 00:00:00+00:00,0.10450399667024612,0.10450399667024612,0.07859499752521515,0.08317200094461441,3722562,0.0,0.0
2021-05-03 00:00:00+00:00,0.08336199820041656,0.14176499843597412,0.08154500275850296,0.12471000105142593,7298224,0.0,0.0
2021-05-04 00:00:00+00:00,0.12440600246191025,0.15222899615764618,0.11439400166273117,0.1406719982624054,7191731,0.0,0.0
2021-05-05 00:00:00+00:00,0.14066599309444427,0.2718679904937744,0.13652199506759644,0.27044498920440674,13624073,0.0,0.0
2021-05-06 00:00:00+00:00,0.26996898651123047,0.29200801253318787,0.16760000586509705,0.19526000320911407,9942008,0.0,0.0
2021-05-07 00:00:00+00:00,0.1952109932899475,0.2501809895038605,0.17994900047779083,0.24115300178527832,9788881,0.0,0.0
2021-05-08 00:00:00+00:00,0.2416210025548935,0.24970799684524536,0.21396799385547638,0.22647400200366974,8030699,0.0,0.0
2021-05-09 00:00:00+00:00,0.22705000638961792,0.282166987657547,0.21567800641059875,0.2687849998474121,9848965,0.0,0.0
2021-05-10 00:00:00+00:00,0.26909101009368896,0.2807379961013794,0.24725399911403656,0.25677600502967834,8836262,0.0,0.0
2021-05-11 00:00:00+00:00,0.25727400183677673,0.2590390145778656,0.22556200623512268,0.23406900465488434,7893435,0.0,0.0
2021-05-12 00:00:00+00:00,0.23406000435352325,0.24828000366687775,0.2170639932155609,0.22599199414253235,8411004,0.0,0.0
2021-05-13 00:00:00+00:00,0.2258549928665161,0.2779200077056885,0.2150450050830841,0.22998499870300293,10275472,0.0,0.0
2021-05-14 00:00:00+00:00,0.2302349954843521,0.25387299060821533,0.22692300379276276,0.24003200232982635,9954698,0.0,0.0
2021-05-15 00:00:00+00:00,0.23999199271202087,0.2643109858036041,0.2394140064716339,0.256182998418808,10309535,0.0,0.0
2021-05-16 00:00:00+00:00,0.2561340034008026,0.26175999641418457,0.22610299289226532,0.23225800693035126,7007648,0.0,0.0
2021-05-17 00:00:00+00:00,0.23229099810123444,0.23703999817371368,0.21005700528621674,0.21574799716472626,8440750,0.0,0.0
2021-05-18 00:00:00+00:00,0.2158910036087036,0.21848900616168976,0.18808899819850922,0.18940800428390503,7802508,0.0,0.0
2021-05-19 00:00:00+00:00,0.189627006649971,0.201773002743721,0.13076399266719818,0.15671899914741516,6816274,0.0,0.0
2021-05-20 00:00:00+00:00,0.1566070020198822,0.16690200567245483,0.13496200740337372,0.16258199512958527,6828368,0.0,0.0
2021-05-21 00:00:00+00:00,0.162540003657341,0.16379599273204803,0.10430800169706345,0.1171640008687973,6316137,0.0,0.0
2021-05-22 00:00:00+00:00,0.11716900020837784,0.12186100333929062,0.11116699874401093,0.11291199922561646,5168453,0.0,0.0
2021-05-23 00:00:00+00:00,0.11293499916791916,0.11633600294589996,0.09494499862194061,0.10283699631690979,5429958,0.0,0.0
2021-05-24 00:00:00+00:00,0.10282500088214874,0.143546000123024,0.06798499822616577,0.14226500689983368,6895245,0.0,0.0
2021-05-25 00:00:00+00:00,0.14233599603176117,0.1479949951171875,0.13098999857902527,0.13931700587272644,6211587,0.0,0.0
2021-05-26 00:00:00+00:00,0.13932999968528748,0.1489430069923401,0.13894400000572205,0.14689399302005768,6598161,0.0,0.0
2021-05-27 00:00:00+00:00,0.14688900113105774,0.14730200171470642,0.13929100334644318,0.13968400657176971,6252579,0.0,0.0
2021-05-28 00:00:00+00:00,0.1396390050649643,0.13984400033950806,0.11448899656534195,0.1146870031952858,5349436,0.0,0.0
