,MSE,RMSE,MAE,MAPE,R2
0,12535660.919502152,3540.572704913619,2839.8794461562793,0.08123185579988416,-1.1399741457914259
1,12340386.327679694,3512.5497430417054,2561.580132298484,0.07052288915247217,-0.28999647720457133
2,8167209.472672286,2857.6333621580156,2202.4880760948827,0.0480511484885778,0.2061297567007092
3,12501525.708819242,3535.7336718629576,3020.8931265734554,0.06661767311598153,-0.31113015493809915
4,28310538.685540974,5320.244692126602,4399.207964273616,0.07849301159263865,-0.14531037500282892
5,12373876.531569533,3517.6334710514006,2935.0945042346684,0.04873071211945571,0.04119491039372628
6,14419431.262371195,3797.264361254878,3061.5491733880735,0.06222841482856548,-1.029261049277684
7,12019405.600612015,3466.901150949601,2830.330194154902,0.07138019261259941,-0.030671478479734466
8,11675471.958319193,3416.9350926841817,2641.2652542244646,0.06469375132166215,-0.8701139299917132
9,10878552.070628071,3298.259094540672,2658.6409729849042,0.0626295742275645,-0.29971589623138134
10,4877948.392679132,2208.562345262259,1759.5896024919646,0.042646352583553315,0.21989843270838957
11,11133146.473599097,3336.6354063361937,2345.489788447247,0.0757176804814077,0.02047630977673213
Mean,12602762.783666046,3484.077091348507,2771.334019610245,0.06441193802703021,-0.3023728414448234
