TIMESTAMP,XNV_OPEN_PRICE_USD,XNV_HIGH_PRICE_USD,XNV_LOW_PRICE_USD,XNV_CLOSE_PRICE_USD,XNV_VOLUME_USD,XNV_DIVIDENDS_USD,XNV_STOCK_SPLITS_USD
2018-11-07 00:00:00+00:00,0.2352519929409027,0.26352599263191223,0.18337400257587433,0.195715993642807,72747,0.0,0.0
2018-11-08 00:00:00+00:00,0.19559599459171295,0.36053600907325745,0.19289100170135498,0.23434700071811676,100802,0.0,0.0
2018-11-09 00:00:00+00:00,0.23436099290847778,0.24189600348472595,0.21114599704742432,0.21480199694633484,35267,0.0,0.0
2018-11-10 00:00:00+00:00,0.21477100253105164,0.22641900181770325,0.1603119969367981,0.19877900183200836,39014,0.0,0.0
2018-11-11 00:00:00+00:00,0.19863300025463104,0.2022709995508194,0.1704690009355545,0.18799500167369843,22386,0.0,0.0
2018-11-12 00:00:00+00:00,0.18083299696445465,0.18884800374507904,0.1626950055360794,0.16410599648952484,22096,0.0,0.0
2018-11-13 00:00:00+00:00,0.16339699923992157,0.1913370043039322,0.1496649980545044,0.16596800088882446,23564,0.0,0.0
2018-11-14 00:00:00+00:00,0.17439700663089752,0.17938899993896484,0.11615099757909775,0.14112499356269836,24910,0.0,0.0
2018-11-15 00:00:00+00:00,0.1274379938840866,0.15659399330615997,0.11833500117063522,0.12476000189781189,17304,0.0,0.0
2018-11-16 00:00:00+00:00,0.12472300231456757,0.14663800597190857,0.1235480010509491,0.13900500535964966,6756,0.0,0.0
2018-11-17 00:00:00+00:00,0.13929300010204315,0.1451990008354187,0.13013899326324463,0.1307709962129593,8207,0.0,0.0
2018-11-18 00:00:00+00:00,0.13119399547576904,0.13237400352954865,0.1124420017004013,0.11283700168132782,14860,0.0,0.0
2018-11-19 00:00:00+00:00,0.11288300156593323,0.11288300156593323,0.06310299783945084,0.0867059975862503,17357,0.0,0.0
2018-11-20 00:00:00+00:00,0.0861549973487854,0.08751499652862549,0.05638499930500984,0.07272599637508392,13445,0.0,0.0
2018-11-21 00:00:00+00:00,0.07278300076723099,0.07567200064659119,0.06017399951815605,0.07073400169610977,3501,0.0,0.0
2018-11-22 00:00:00+00:00,0.0704760029911995,0.07351599633693695,0.06491100043058395,0.06663499772548676,3006,0.0,0.0
2018-11-23 00:00:00+00:00,0.0662980005145073,0.0669889971613884,0.057746998965740204,0.06204399839043617,3573,0.0,0.0
2018-11-24 00:00:00+00:00,0.06199600175023079,0.10536900162696838,0.030563000589609146,0.06920599937438965,19800,0.0,0.0
2018-11-25 00:00:00+00:00,0.06807400286197662,0.06838399916887283,0.046011000871658325,0.05051099881529808,6966,0.0,0.0
2018-11-26 00:00:00+00:00,0.05049800127744675,0.057833001017570496,0.0402970016002655,0.04610300064086914,12494,0.0,0.0
2018-11-27 00:00:00+00:00,0.048551999032497406,0.050873998552560806,0.0401649996638298,0.04167100042104721,8489,0.0,0.0
2018-11-28 00:00:00+00:00,0.041710998862981796,0.05576600134372711,0.041710998862981796,0.05526699870824814,4528,0.0,0.0
2018-11-29 00:00:00+00:00,0.055493999272584915,0.056478001177310944,0.04962500184774399,0.05140699818730354,2921,0.0,0.0
2018-11-30 00:00:00+00:00,0.051527999341487885,0.05603799968957901,0.04736800119280815,0.05584299936890602,2673,0.0,0.0
2018-12-01 00:00:00+00:00,0.0527070015668869,0.06018200144171715,0.03440200164914131,0.04467400163412094,13669,0.0,0.0
