TIMESTAMP,BTC_OPEN_PRICE_USD,BTC_HIGH_PRICE_USD,BTC_LOW_PRICE_USD,BTC_CLOSE_PRICE_USD
2017-10-28,5787.8198242188,5876.7202148438,5689.1899414063,5753.08984375
2017-10-29,5754.4399414063,6255.7099609375,5724.580078125,6153.8500976563
2017-10-30,6114.8500976563,6214.990234375,6040.8500976563,6130.5297851563
2017-10-31,6132.0200195313,6470.4301757813,6103.330078125,6468.3999023438
2017-11-01,6440.9702148438,6767.3100585938,6377.8798828125,6767.3100585938
2017-11-02,6777.7700195313,7367.330078125,6758.7202148438,7078.5
2017-11-03,7087.5297851563,7461.2900390625,7002.9399414063,7207.759765625
2017-11-04,7164.4799804688,7492.8598632813,7031.2797851563,7379.9501953125
2017-11-05,7404.5200195313,7617.4799804688,7333.1899414063,7407.41015625
2017-11-06,7403.2202148438,7445.7700195313,7007.3100585938,7022.759765625
2017-11-07,7023.1000976563,7253.3198242188,7023.1000976563,7144.3798828125
2017-11-08,7141.3798828125,7776.419921875,7114.0200195313,7459.6899414063
2017-11-09,7446.830078125,7446.830078125,7101.5200195313,7143.580078125
2017-11-10,7173.7299804688,7312.0,6436.8701171875,6618.1401367188
2017-11-11,6618.6098632813,6873.1499023438,6204.2202148438,6357.6000976563
2017-11-12,6295.4501953125,6625.0498046875,5519.009765625,5950.0698242188
2017-11-13,5938.25,6811.1899414063,5844.2900390625,6559.490234375
2017-11-14,6561.4799804688,6764.9799804688,6461.75,6635.75
2017-11-15,6634.759765625,7342.25,6634.759765625,7315.5400390625
2017-11-16,7323.240234375,7967.3798828125,7176.580078125,7871.6899414063
2017-11-17,7853.5698242188,8004.58984375,7561.08984375,7708.990234375
2017-11-18,7697.2099609375,7884.990234375,7463.4399414063,7790.1499023438
2017-11-19,7766.0297851563,8101.91015625,7694.1000976563,8036.490234375
2017-11-20,8039.0698242188,8336.8603515625,7949.3598632813,8200.6396484375
2017-11-21,8205.740234375,8348.66015625,7762.7099609375,8071.259765625
2017-11-22,8077.9501953125,8302.259765625,8075.4702148438,8253.5498046875
2017-11-23,8232.3798828125,8267.400390625,8038.7700195313,8038.7700195313
2017-11-24,8074.0200195313,8374.16015625,7940.9301757813,8253.6904296875
2017-11-25,8241.7099609375,8790.919921875,8191.1499023438,8790.919921875
2017-11-26,8789.0400390625,9522.9296875,8775.58984375,9330.5498046875
2017-11-27,9352.7197265625,9818.349609375,9352.7197265625,9818.349609375
2017-11-28,9823.4296875,10125.7001953125,9736.2998046875,10058.7998046875
2017-11-29,10077.400390625,11517.400390625,9601.0302734375,9888.6103515625
2017-11-30,9906.7900390625,10801.0,9202.0498046875,10233.599609375
2017-12-01,10198.599609375,11046.7001953125,9694.650390625,10975.599609375
2017-12-02,10978.2998046875,11320.2001953125,10905.099609375,11074.599609375
2017-12-03,11082.7001953125,11858.7001953125,10862.0,11323.2001953125
2017-12-04,11315.400390625,11657.2001953125,11081.7998046875,11657.2001953125
2017-12-05,11685.7001953125,12032.0,11604.599609375,11916.7001953125
2017-12-06,11923.400390625,14369.099609375,11923.400390625,14291.5
2017-12-07,14266.099609375,17899.69921875,14057.2998046875,17899.69921875
2017-12-08,17802.900390625,18353.400390625,14336.900390625,16569.400390625
2017-12-09,16523.30078125,16783.0,13674.900390625,15178.2001953125
2017-12-10,15168.400390625,15850.599609375,13226.599609375,15455.400390625
2017-12-11,15427.400390625,17513.900390625,15404.7998046875,16936.80078125
2017-12-12,16919.80078125,17781.80078125,16571.599609375,17415.400390625
2017-12-13,17500.0,17653.099609375,16039.7001953125,16408.19921875
2017-12-14,16384.599609375,17085.80078125,16185.900390625,16564.0
2017-12-15,16601.30078125,18154.099609375,16601.30078125,17706.900390625
2017-12-16,17760.30078125,19716.69921875,17515.30078125,19497.400390625
2017-12-17,19475.80078125,20089.0,18974.099609375,19140.80078125
2017-12-18,19106.400390625,19371.0,18355.900390625,19114.19921875
2017-12-19,19118.30078125,19177.80078125,17275.400390625,17776.69921875
2017-12-20,17760.30078125,17934.69921875,16077.7001953125,16624.599609375
2017-12-21,16642.400390625,17567.69921875,15342.7001953125,15802.900390625
2017-12-22,15898.0,15943.400390625,11833.0,13831.7998046875
2017-12-23,13948.7001953125,15603.2001953125,13828.7998046875,14699.2001953125
2017-12-24,14608.2001953125,14626.0,12747.7001953125,13925.7998046875
2017-12-25,13995.900390625,14593.0,13448.900390625,14026.599609375
2017-12-26,14036.599609375,16461.19921875,14028.900390625,16099.7998046875
2017-12-27,16163.5,16930.900390625,15114.2998046875,15838.5
2017-12-28,15864.099609375,15888.400390625,13937.2998046875,14606.5
2017-12-29,14695.7998046875,15279.0,14307.0,14656.2001953125
2017-12-30,14681.900390625,14681.900390625,12350.099609375,12952.2001953125
2017-12-31,12897.7001953125,14377.400390625,12755.599609375,14156.400390625
2018-01-01,14112.2001953125,14112.2001953125,13154.7001953125,13657.2001953125
2018-01-02,13625.0,15444.599609375,13163.599609375,14982.099609375
2018-01-03,14978.2001953125,15572.7998046875,14844.5,15201.0
2018-01-04,15270.7001953125,15739.7001953125,14522.2001953125,15599.2001953125
2018-01-05,15477.2001953125,17705.19921875,15202.7998046875,17429.5
2018-01-06,17462.099609375,17712.400390625,16764.599609375,17527.0
2018-01-07,17527.30078125,17579.599609375,16087.7001953125,16477.599609375
2018-01-08,16476.19921875,16537.900390625,14208.2001953125,15170.099609375
2018-01-09,15123.7001953125,15497.5,14424.0,14595.400390625
2018-01-10,14588.5,14973.2998046875,13691.2001953125,14973.2998046875
2018-01-11,14968.2001953125,15018.7998046875,13105.900390625,13405.7998046875
2018-01-12,13453.900390625,14229.900390625,13158.099609375,13980.599609375
2018-01-13,13952.400390625,14659.5,13952.400390625,14360.2001953125
2018-01-14,14370.7998046875,14511.7998046875,13268.0,13772.0
2018-01-15,13767.2998046875,14445.5,13641.7001953125,13819.7998046875
2018-01-16,13836.099609375,13843.099609375,10194.900390625,11490.5
2018-01-17,11431.099609375,11678.0,9402.2900390625,11188.599609375
2018-01-18,11198.7998046875,12107.2998046875,10942.5,11474.900390625
2018-01-19,11429.7998046875,11992.7998046875,11172.099609375,11607.400390625
2018-01-20,11656.2001953125,13103.0,11656.2001953125,12899.2001953125
2018-01-21,12889.2001953125,12895.900390625,11288.2001953125,11600.099609375
2018-01-22,11633.099609375,11966.400390625,10240.2001953125,10931.400390625
2018-01-23,10944.5,11377.599609375,10129.7001953125,10868.400390625
2018-01-24,10903.400390625,11501.400390625,10639.7998046875,11359.400390625
2018-01-25,11421.7001953125,11785.7001953125,11057.400390625,11259.400390625
2018-01-26,11256.0,11656.7001953125,10470.2998046875,11171.400390625
2018-01-27,11174.900390625,11614.900390625,10989.2001953125,11440.7001953125
2018-01-28,11475.2998046875,12040.2998046875,11475.2998046875,11786.2998046875
2018-01-29,11755.5,11875.599609375,11179.2001953125,11296.400390625
2018-01-30,11306.7998046875,11307.2001953125,10036.2001953125,10106.2998046875
2018-01-31,10108.2001953125,10381.599609375,9777.419921875,10221.099609375
2018-02-01,10237.2998046875,10288.7998046875,8812.2802734375,9170.5400390625
2018-02-02,9142.2802734375,9142.2802734375,7796.490234375,8830.75
2018-02-03,8852.1201171875,9430.75,8251.6298828125,9174.91015625
2018-02-04,9175.7001953125,9334.8701171875,8031.2202148438,8277.009765625
2018-02-05,8270.5400390625,8364.83984375,6756.6801757813,6955.2700195313
2018-02-06,7051.75,7850.7001953125,6048.259765625,7754.0
2018-02-07,7755.490234375,8509.1103515625,7236.7900390625,7621.2998046875
2018-02-08,7637.8598632813,8558.76953125,7637.8598632813,8265.58984375
2018-02-09,8271.83984375,8736.98046875,7884.7099609375,8736.98046875
2018-02-10,8720.080078125,9122.5498046875,8295.4697265625,8621.900390625
2018-02-11,8616.1298828125,8616.1298828125,7931.1000976563,8129.9702148438
2018-02-12,8141.4301757813,8985.919921875,8141.4301757813,8926.5703125
2018-02-13,8926.7197265625,8958.4697265625,8455.41015625,8598.3095703125
2018-02-14,8599.919921875,9518.5400390625,8599.919921875,9494.6298828125
2018-02-15,9488.3203125,10234.7998046875,9395.580078125,10166.400390625
2018-02-16,10135.7001953125,10324.099609375,9824.8203125,10233.900390625
2018-02-17,10207.5,11139.5,10149.400390625,11112.7001953125
2018-02-18,11123.400390625,11349.7998046875,10326.0,10551.7998046875
2018-02-19,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875
2018-02-20,11231.7998046875,11958.5,11231.7998046875,11403.7001953125
2018-02-21,11372.2001953125,11418.5,10479.099609375,10690.400390625
2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0
2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375
2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125
2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875
2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125
2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375
2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625
2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0
2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625
2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125
2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375
2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875
2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625
2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125
2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625
2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875
2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0
2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125
2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875
2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375
2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125
2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625
2018-03-16,8322.91015625,8585.150390625,8005.3100585938,8338.349609375
2018-03-17,8321.91015625,8346.5302734375,7812.8198242188,7916.8798828125
2018-03-18,7890.5200195313,8245.509765625,7397.990234375,8223.6796875
2018-03-19,8344.1201171875,8675.8701171875,8182.3999023438,8630.650390625
2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625
2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375
2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625
2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875
2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875
2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375
2018-03-26,8498.4697265625,8530.080078125,7921.4301757813,8209.400390625
2018-03-27,8200.0,8232.7802734375,7797.2797851563,7833.0400390625
2018-03-28,7836.830078125,8122.8901367188,7809.169921875,7954.4799804688
2018-03-29,7979.0698242188,7994.330078125,7081.3798828125,7165.7001953125
2018-03-30,7171.4501953125,7276.66015625,6683.9301757813,6890.5200195313
2018-03-31,6892.4799804688,7207.8500976563,6863.5200195313,6973.5297851563
2018-04-01,7003.0600585938,7060.9501953125,6526.8701171875,6844.2299804688
2018-04-02,6844.8598632813,7135.4702148438,6816.580078125,7083.7998046875
2018-04-03,7102.259765625,7530.9399414063,7072.490234375,7456.1098632813
2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375
2018-04-05,6848.6499023438,6933.8198242188,6644.7998046875,6811.4702148438
2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.3198242188
2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375
2018-04-08,6919.9799804688,7111.5600585938,6919.9799804688,7023.5200195313
2018-04-09,7044.3198242188,7178.1098632813,6661.990234375,6770.7299804688
2018-04-10,6795.4399414063,6872.41015625,6704.1499023438,6834.759765625
2018-04-11,6843.4702148438,6968.3198242188,6817.58984375,6968.3198242188
2018-04-12,6955.3798828125,7899.2299804688,6806.509765625,7889.25
2018-04-13,7901.08984375,8183.9599609375,7758.9301757813,7895.9599609375
2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375
2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625
2018-04-16,8337.5703125,8371.150390625,7925.7299804688,8058.669921875
2018-04-17,8071.66015625,8285.9599609375,7881.7202148438,7902.08984375
2018-04-18,7944.4301757813,8197.7998046875,7886.009765625,8163.419921875
2018-04-19,8159.2700195313,8298.6904296875,8138.7797851563,8294.3095703125
2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125
2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125
2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375
2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125
2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5
2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375
2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625
2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875
2018-04-28,8939.26953125,9412.08984375,8931.990234375,9348.48046875
2018-04-29,9346.41015625,9531.490234375,9193.7099609375,9419.080078125
2018-04-30,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875
2018-05-01,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625
2018-05-02,9104.599609375,9256.51953125,9015.1396484375,9235.919921875
2018-05-03,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625
2018-05-04,9695.5,9779.2001953125,9585.9599609375,9700.759765625
2018-05-05,9700.2802734375,9964.5,9695.1201171875,9858.150390625
2018-05-06,9845.3095703125,9940.1396484375,9465.25,9654.7998046875
2018-05-07,9645.669921875,9665.849609375,9231.5302734375,9373.009765625
2018-05-08,9380.8701171875,9462.75,9127.76953125,9234.8203125
2018-05-09,9223.73046875,9374.759765625,9031.6201171875,9325.1796875
2018-05-10,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875
2018-05-11,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375
2018-05-12,8441.4404296875,8664.8603515625,8223.5,8504.8896484375
2018-05-13,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875
2018-05-14,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625
2018-05-15,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125
2018-05-16,8504.41015625,8508.4296875,8175.490234375,8368.830078125
2018-05-17,8370.0498046875,8445.5400390625,8054.1201171875,8094.3198242188
2018-05-18,8091.830078125,8274.1201171875,7974.8198242188,8250.9697265625
2018-05-19,8255.73046875,8372.0595703125,8183.3500976563,8247.1796875
2018-05-20,8246.990234375,8562.41015625,8205.240234375,8513.25
2018-05-21,8522.330078125,8557.51953125,8365.1201171875,8418.990234375
2018-05-22,8419.8701171875,8423.25,8004.580078125,8041.7797851563
2018-05-23,8037.080078125,8054.66015625,7507.8798828125,7557.8198242188
2018-05-24,7561.1201171875,7738.6000976563,7331.1401367188,7587.33984375
2018-05-25,7592.2998046875,7659.1401367188,7392.6499023438,7480.1401367188
2018-05-26,7486.4799804688,7595.16015625,7349.1201171875,7355.8798828125
2018-05-27,7362.080078125,7381.740234375,7270.9599609375,7368.2202148438
2018-05-28,7371.3100585938,7419.0498046875,7100.8901367188,7135.990234375
2018-05-29,7129.4599609375,7526.419921875,7090.6801757813,7472.58984375
2018-05-30,7469.7299804688,7573.7700195313,7313.6000976563,7406.5200195313
2018-05-31,7406.1499023438,7608.8999023438,7361.1298828125,7494.169921875
2018-06-01,7500.7001953125,7604.7299804688,7407.33984375,7541.4501953125
2018-06-02,7536.7202148438,7695.830078125,7497.259765625,7643.4501953125
2018-06-03,7632.08984375,7754.8901367188,7613.0400390625,7720.25
2018-06-04,7722.5297851563,7753.8198242188,7474.0400390625,7514.4702148438
2018-06-05,7500.8999023438,7643.2299804688,7397.0,7633.759765625
2018-06-06,7625.9702148438,7680.4301757813,7502.009765625,7653.9799804688
2018-06-07,7650.8198242188,7741.2700195313,7650.8198242188,7678.240234375
2018-06-08,7685.1401367188,7698.1899414063,7558.3999023438,7624.919921875
