TIMESTAMP,DOLPHY_OPEN_PRICE_USD,DOLPHY_HIGH_PRICE_USD,DOLPHY_LOW_PRICE_USD,DOLPHY_CLOSE_PRICE_USD,DOLPHY_VOLUME_USD,DOLPHY_DIVIDENDS_USD,DOLPHY_STOCK_SPLITS_USD
2024-08-15 00:00:00+00:00,,,,0.0,6833,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,10224,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,11512,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,11474,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,5699,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,5520,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,3537,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,9331,0.0,0.0
2024-08-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,99807,0.0,0.0
2024-08-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,80238,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,28440,0.0,0.0
2024-08-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,52728,0.0,0.0
2024-08-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8502,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,30269,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,11356,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,8438,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,12863,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,13371,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,5060,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,3289,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1699,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,2936,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,3449,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,5852,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,7138,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,1043,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1102,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,3682,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,4948,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,2847,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,6443,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,6636,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,17945,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,18444,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,8105,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,3976,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5796,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,8341,0.0,0.0
2024-09-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,89169,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,63039,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38492,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61488,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32223,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27001,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30290,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32889,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58196,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47815,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32358,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23083,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33201,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11898,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44425,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27038,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11204,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10091,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7865,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5696,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16780,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32047,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,151421,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,219708,0.0,0.0
2024-10-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,78897,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,38058,0.0,0.0
2024-10-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,67225,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20824,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31311,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21083,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10810,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19669,0.0,0.0
2024-10-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18687,0.0,0.0
2024-10-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18420,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12118,0.0,0.0
2024-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12684,0.0,0.0
2024-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10931,0.0,0.0
2024-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11691,0.0,0.0
2024-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6013,0.0,0.0
2024-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24820,0.0,0.0
2024-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2538,0.0,0.0
2024-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8009,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,11188,0.0,0.0
2024-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16164,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38534,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7711,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,18296,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13510,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20790,0.0,0.0
2024-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20549,0.0,0.0
2024-11-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17556,0.0,0.0
2024-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25862,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9476,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7607,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4276,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5693,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7406,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16208,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,6544,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,7066,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,7018,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,3611,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,544,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,6388,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,6212,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,868,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,904,0.0,0.0
2024-12-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5091,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6471,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,6423,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1237,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-12-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2365,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3021,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,5578,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,3593,0.0,0.0
2024-12-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6125,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3060,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3585,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4976,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,9193,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,855,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,3753,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2915,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,10128,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2687,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,6030,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,3325,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,2384,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1909,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,2776,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,613,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,916,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,571,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1428,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,880,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,990,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,536,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3128,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,817,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,3898,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,348,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,591,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,278,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,459,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1292,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,235,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1816,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,658,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,309,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,521,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,545,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,284,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,650,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,703,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1149,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,383,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,277,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,263,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,567,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,331,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1710,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,460,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,579,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,287,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,487,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1606,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,615,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,689,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,296,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,213,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,391,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,1260,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,9033,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,21597,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,1865,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,449,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,634,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,719,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,474,0.0,0.0
2025-06-01 00:00:00+00:00,9.621458474384781e-08,9.621458474384781e-08,9.589259519771076e-08,9.589259519771076e-08,192,0.0,0.0
