TIMESTAMP,NANA24744_OPEN_PRICE_USD,NANA24744_HIGH_PRICE_USD,NANA24744_LOW_PRICE_USD,NANA24744_CLOSE_PRICE_USD,NANA24744_VOLUME_USD,NANA24744_DIVIDENDS_USD,NANA24744_STOCK_SPLITS_USD
2023-04-27 00:00:00+00:00,0.006909999996423721,0.031052999198436737,0.005412000231444836,0.02314000017940998,658542,0.0,0.0
2023-04-28 00:00:00+00:00,0.023138999938964844,0.03350500017404556,0.0056409998796880245,0.006647000089287758,579738,0.0,0.0
2023-04-29 00:00:00+00:00,0.006645999848842621,0.02873999997973442,0.004585999995470047,0.004732000175863504,132037,0.0,0.0
2023-04-30 00:00:00+00:00,0.004732999950647354,0.019392000511288643,0.0028830000665038824,0.0036349999718368053,121486,0.0,0.0
2023-05-01 00:00:00+00:00,0.003630999941378832,0.012051999568939209,0.003005000064149499,0.003459000028669834,66702,0.0,0.0
2023-05-02 00:00:00+00:00,0.003459000028669834,0.0133689995855093,0.0024160000029951334,0.004472000058740377,235760,0.0,0.0
2023-05-03 00:00:00+00:00,0.004472000058740377,0.012497999705374241,0.0025869999080896378,0.002733000088483095,37837,0.0,0.0
2023-05-04 00:00:00+00:00,0.002732000080868602,0.0027540000155568123,0.0019049999536946416,0.0023240000009536743,63406,0.0,0.0
2023-05-05 00:00:00+00:00,0.0023240000009536743,0.008816000074148178,0.0017529999604448676,0.0035429999697953463,171795,0.0,0.0
2023-05-06 00:00:00+00:00,0.0035439999774098396,0.008178000338375568,0.0011660000309348106,0.0011660000309348106,29203,0.0,0.0
2023-05-07 00:00:00+00:00,0.0011660000309348106,0.007656000088900328,0.0011660000309348106,0.0016789999790489674,47116,0.0,0.0
2023-05-08 00:00:00+00:00,0.001677999971434474,0.007557999808341265,0.0014590000500902534,0.0014900000533089042,46644,0.0,0.0
2023-05-09 00:00:00+00:00,0.0014900000533089042,0.007098999805748463,0.0014560000272467732,0.001851000008173287,59245,0.0,0.0
2023-05-10 00:00:00+00:00,0.0018520000157877803,0.002309999894350767,0.001769999973475933,0.0020830000285059214,73217,0.0,0.0
2023-05-11 00:00:00+00:00,0.002082000020891428,0.002474999986588955,0.0019229999743402004,0.00216299993917346,83478,0.0,0.0
2023-05-12 00:00:00+00:00,0.00216299993917346,0.0025869999080896378,0.0019710001070052385,0.0025210001040250063,84412,0.0,0.0
2023-05-13 00:00:00+00:00,0.0025730000343173742,0.0028649999294430017,0.0024309998843818903,0.0025319999549537897,101321,0.0,0.0
2023-05-14 00:00:00+00:00,0.002529999939724803,0.002966000000014901,0.0024939998984336853,0.0027409999165683985,86152,0.0,0.0
2023-05-15 00:00:00+00:00,0.0027409999165683985,0.0027840000111609697,0.002259999979287386,0.0024939998984336853,75632,0.0,0.0
2023-05-16 00:00:00+00:00,0.002492999890819192,0.0025649999734014273,0.002259999979287386,0.002317999955266714,45720,0.0,0.0
2023-05-17 00:00:00+00:00,0.0023169999476522207,0.0033009999897331,0.0023070001043379307,0.0030410001054406166,159857,0.0,0.0
2023-05-18 00:00:00+00:00,0.0030400000978261232,0.0040420000441372395,0.0029529999010264874,0.0038109999150037766,169904,0.0,0.0
2023-05-19 00:00:00+00:00,0.00381199992261827,0.005357999820262194,0.0035810000263154507,0.0038560000248253345,310385,0.0,0.0
2023-05-20 00:00:00+00:00,0.003773000091314316,0.004263000097125769,0.0036410000175237656,0.004017999861389399,179912,0.0,0.0
2023-05-21 00:00:00+00:00,0.004017999861389399,0.004902999848127365,0.0038219999987632036,0.003914000000804663,220183,0.0,0.0
2023-05-22 00:00:00+00:00,0.003914000000804663,0.0042409999296069145,0.0035749999806284904,0.003971000202000141,132283,0.0,0.0
2023-05-23 00:00:00+00:00,0.003973999992012978,0.004009000025689602,0.0037430000957101583,0.0038479999639093876,92118,0.0,0.0
2023-05-24 00:00:00+00:00,0.00392200006172061,0.0039969999343156815,0.0036279999185353518,0.003938999958336353,92748,0.0,0.0
2023-05-25 00:00:00+00:00,0.003942000214010477,0.004023000132292509,0.003594999900087714,0.00394799979403615,100906,0.0,0.0
2023-05-26 00:00:00+00:00,0.003945999778807163,0.004263999871909618,0.003857000032439828,0.003957000095397234,114403,0.0,0.0
2023-05-27 00:00:00+00:00,0.003955000080168247,0.0040350002236664295,0.0035729999653995037,0.003871999913826585,124031,0.0,0.0
2023-05-28 00:00:00+00:00,0.003872999921441078,0.004017000086605549,0.003212000010535121,0.0032770000398159027,115281,0.0,0.0
2023-05-29 00:00:00+00:00,0.0032770000398159027,0.0033050000201910734,0.002759000053629279,0.0027830000035464764,113999,0.0,0.0
2023-05-30 00:00:00+00:00,0.0027830000035464764,0.002905000001192093,0.00266100000590086,0.0028089999686926603,57440,0.0,0.0
2023-05-31 00:00:00+00:00,0.0028089999686926603,0.0031820000149309635,0.0026910000015050173,0.002870999975129962,120950,0.0,0.0
2023-06-01 00:00:00+00:00,0.0028699999675154686,0.003020999953150749,0.002778999973088503,0.002959999954327941,51868,0.0,0.0
2023-06-02 00:00:00+00:00,0.002959999954327941,0.003020999953150749,0.0025029999669641256,0.0026140001136809587,75168,0.0,0.0
2023-06-03 00:00:00+00:00,0.0026140001136809587,0.0026630000211298466,0.0021860001143068075,0.002234000014141202,95172,0.0,0.0
2023-06-04 00:00:00+00:00,0.0022350000217556953,0.0024220000486820936,0.0020979999098926783,0.002202000003308058,59190,0.0,0.0
2023-06-05 00:00:00+00:00,0.002199999988079071,0.0024900001008063555,0.0021250001154839993,0.002257999964058399,85494,0.0,0.0
2023-06-06 00:00:00+00:00,0.002251999918371439,0.0025080000050365925,0.0021989999804645777,0.0023270000237971544,54901,0.0,0.0
2023-06-07 00:00:00+00:00,0.002328000031411648,0.002584999892860651,0.001970000099390745,0.0019970000721514225,81324,0.0,0.0
2023-06-08 00:00:00+00:00,0.0019970000721514225,0.0025420000310987234,0.0019710001070052385,0.002368000103160739,77798,0.0,0.0
2023-06-09 00:00:00+00:00,0.002368000103160739,0.0024319998919963837,0.0021750000305473804,0.0022380000445991755,65178,0.0,0.0
2023-06-10 00:00:00+00:00,0.0022380000445991755,0.0024510000366717577,0.0017940000398084521,0.0024510000366717577,110604,0.0,0.0
2023-06-11 00:00:00+00:00,0.0024659999180585146,0.0030219999607652426,0.002386000007390976,0.002785000018775463,151740,0.0,0.0
2023-06-12 00:00:00+00:00,0.002785000018775463,0.0028389999642968178,0.002492999890819192,0.0026000000070780516,68261,0.0,0.0
