,MSE,MAE,RMSE,MAPE,R2
0,0.0010431819702154334,0.026242425116215065,0.0322980598905639,0.04807975894490204,0.2776129142815504
1,0.0002833551074503,0.013214426158858567,0.0168323333959209,0.024959748529900464,0.8873812969106217
2,0.0006060544778017,0.02054667968988483,0.024615360770117667,0.02905222547509403,0.7760210514570579
3,0.0010625278673085665,0.023308475401169666,0.032590758849222363,0.0334021038502333,0.5763152571770213
4,0.0010947986002671332,0.02685914338052353,0.03308326242862313,0.029746362513546,0.8316050732091872
5,0.0009431039456283,0.0239678793156321,0.030707533705867502,0.025495276849760898,0.7221542088309109
6,0.0008124619544389334,0.020678311843944367,0.028503479708664,0.027252484512913632,0.5652770885595394
7,0.00035959774680799995,0.0123337804741369,0.0189612242549722,0.019666090424376333,0.8827605055090958
8,0.0007845118554884999,0.019746919170889932,0.028008889286727234,0.031438737458270936,0.5222366412187398
9,0.0006228918616788,0.0176495882404016,0.02495520305502273,0.027529142956950733,0.7170499984609039
10,0.00032865096945293334,0.014458235189683968,0.018127147129294,0.022950036527812166,0.8001663711229892
11,0.0005731447203314666,0.018827647407552366,0.023940309857195502,0.03896706096636047,0.8274365456002822
Mean,0.0007095234230725056,0.019819459282407744,0.026051963527682593,0.029878252417510087,0.6988347460281582
