TIMESTAMP,POPE36444_OPEN_PRICE_USD,POPE36444_HIGH_PRICE_USD,POPE36444_LOW_PRICE_USD,POPE36444_CLOSE_PRICE_USD,POPE36444_VOLUME_USD,POPE36444_DIVIDENDS_USD,POPE36444_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,,,,0.0,361751,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,261442,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,20478,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,514,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,1652,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-06-01 00:00:00+00:00,9.645200084581682e-14,9.645200084581682e-14,8.726986554198277e-14,8.726986554198277e-14,369,0.0,0.0
