TIMESTAMP,ZAP33360_OPEN_PRICE_USD,ZAP33360_HIGH_PRICE_USD,ZAP33360_LOW_PRICE_USD,ZAP33360_CLOSE_PRICE_USD,ZAP33360_VOLUME_USD,ZAP33360_DIVIDENDS_USD,ZAP33360_STOCK_SPLITS_USD
2024-10-09 00:00:00+00:00,0.6001250147819519,0.6686609983444214,0.06724400073289871,0.10364600270986557,9972924,0.0,0.0
2024-10-10 00:00:00+00:00,0.10364600270986557,0.11806699633598328,0.07062199711799622,0.09326999634504318,3661322,0.0,0.0
2024-10-11 00:00:00+00:00,0.09326999634504318,0.164015993475914,0.08902399986982346,0.14331400394439697,2942979,0.0,0.0
2024-10-12 00:00:00+00:00,0.14328500628471375,0.14966100454330444,0.1192300021648407,0.12761099636554718,1335144,0.0,0.0
2024-10-13 00:00:00+00:00,0.12761099636554718,0.13522900640964508,0.11091399937868118,0.11528299748897552,755462,0.0,0.0
2024-10-14 00:00:00+00:00,0.11528299748897552,0.11858800053596497,0.09867200255393982,0.10430199652910233,835179,0.0,0.0
2024-10-15 00:00:00+00:00,0.10427399724721909,0.10599900037050247,0.08794400095939636,0.08929099887609482,599913,0.0,0.0
2024-10-16 00:00:00+00:00,0.08929099887609482,0.09083700180053711,0.0823339968919754,0.08421699702739716,226451,0.0,0.0
2024-10-17 00:00:00+00:00,0.08421699702739716,0.08818300068378448,0.07782699912786484,0.07789699733257294,201478,0.0,0.0
2024-10-18 00:00:00+00:00,0.07789699733257294,0.08055499941110611,0.07207299768924713,0.07231099903583527,223628,0.0,0.0
2024-10-19 00:00:00+00:00,0.07231099903583527,0.07291500270366669,0.060116998851299286,0.06247600167989731,345490,0.0,0.0
2024-10-20 00:00:00+00:00,0.06247600167989731,0.0966079980134964,0.05288400128483772,0.0777989998459816,1191630,0.0,0.0
2024-10-21 00:00:00+00:00,0.0777989998459816,0.10537199676036835,0.06912700086832047,0.09870000183582306,904111,0.0,0.0
2024-10-22 00:00:00+00:00,0.09870000183582306,0.10828399658203125,0.08686099946498871,0.09454300254583359,757819,0.0,0.0
2024-10-23 00:00:00+00:00,0.09454300254583359,0.1061289981007576,0.0800120010972023,0.09338200092315674,536845,0.0,0.0
2024-10-24 00:00:00+00:00,0.09264799952507019,0.1004130020737648,0.08714500069618225,0.09169799834489822,326627,0.0,0.0
2024-10-25 00:00:00+00:00,0.09169799834489822,0.09273099899291992,0.07427600026130676,0.07460600137710571,140105,0.0,0.0
2024-10-26 00:00:00+00:00,0.07460600137710571,0.07991799712181091,0.07068300247192383,0.07602100074291229,87433,0.0,0.0
2024-10-27 00:00:00+00:00,0.07606299966573715,0.09043899923563004,0.07106199860572815,0.08409599959850311,186026,0.0,0.0
2024-10-28 00:00:00+00:00,0.08409599959850311,0.09815499931573868,0.07386299967765808,0.09565500169992447,281668,0.0,0.0
2024-10-29 00:00:00+00:00,0.09565500169992447,0.09565500169992447,0.08281999826431274,0.08288999646902084,145850,0.0,0.0
2024-10-30 00:00:00+00:00,0.08288999646902084,0.08584500104188919,0.08173300325870514,0.08274299651384354,65504,0.0,0.0
2024-10-31 00:00:00+00:00,0.08274299651384354,0.08280300348997116,0.07844600081443787,0.07903899997472763,41709,0.0,0.0
