TIMESTAMP,TRIO31288_OPEN_PRICE_USD,TRIO31288_HIGH_PRICE_USD,TRIO31288_LOW_PRICE_USD,TRIO31288_CLOSE_PRICE_USD,TRIO31288_VOLUME_USD,TRIO31288_DIVIDENDS_USD,TRIO31288_STOCK_SPLITS_USD
2024-05-17 00:00:00+00:00,1.9888960123062134,2.209213972091675,1.9694219827651978,2.2064859867095947,134598,0.0,0.0
2024-05-18 00:00:00+00:00,2.219326972961426,2.237428903579712,2.0684421062469482,2.0701088905334473,45929,0.0,0.0
2024-05-19 00:00:00+00:00,2.09210205078125,2.0934081077575684,2.0303359031677246,2.0305700302124023,30409,0.0,0.0
2024-05-20 00:00:00+00:00,2.0325140953063965,2.0359060764312744,1.9389760494232178,1.9395639896392822,28341,0.0,0.0
2024-05-21 00:00:00+00:00,1.9395639896392822,1.9769539833068848,1.8311610221862793,1.9013420343399048,113328,0.0,0.0
2024-05-22 00:00:00+00:00,1.9013420343399048,1.96806001663208,1.9006489515304565,1.9459609985351562,33506,0.0,0.0
2024-05-23 00:00:00+00:00,1.9459609985351562,1.9840970039367676,1.8883229494094849,1.8887979984283447,46790,0.0,0.0
2024-05-24 00:00:00+00:00,1.888474941253662,1.8955919742584229,1.8746989965438843,1.890828013420105,25666,0.0,0.0
2024-05-25 00:00:00+00:00,1.890828013420105,1.8927420377731323,1.8749150037765503,1.8800159692764282,16148,0.0,0.0
2024-05-26 00:00:00+00:00,1.8799309730529785,1.8847099542617798,1.834251046180725,1.8574730157852173,20035,0.0,0.0
2024-05-27 00:00:00+00:00,1.858944058418274,1.9821710586547852,1.794687032699585,1.849478006362915,92804,0.0,0.0
2024-05-28 00:00:00+00:00,1.8493980169296265,1.8880120515823364,1.8118059635162354,1.8654919862747192,41932,0.0,0.0
2024-05-29 00:00:00+00:00,1.8747220039367676,2.055561065673828,1.8746559619903564,2.0173680782318115,81738,0.0,0.0
2024-05-30 00:00:00+00:00,2.0280048847198486,2.114691972732544,1.961217999458313,2.0553739070892334,100265,0.0,0.0
2024-05-31 00:00:00+00:00,2.0580029487609863,2.0676639080047607,1.9005440473556519,1.9014240503311157,55084,0.0,0.0
2024-06-01 00:00:00+00:00,1.8634439706802368,1.8636529445648193,1.8208600282669067,1.826393961906433,24720,0.0,0.0
