TIMESTAMP,BXC27854_OPEN_PRICE_USD,BXC27854_HIGH_PRICE_USD,BXC27854_LOW_PRICE_USD,BXC27854_CLOSE_PRICE_USD,BXC27854_VOLUME_USD,BXC27854_DIVIDENDS_USD,BXC27854_STOCK_SPLITS_USD
2023-08-23 00:00:00+00:00,0.0008750000270083547,0.0009299999801442027,0.0007999999797903001,0.0008440000237897038,517708,0.0,0.0
2023-08-24 00:00:00+00:00,0.0008440000237897038,0.001016999944113195,3.9999998989515007e-05,0.0005810000002384186,279196,0.0,0.0
2023-08-25 00:00:00+00:00,0.0005810000002384186,0.0012209999840706587,0.0004140000091865659,0.0008350000134669244,272086,0.0,0.0
2023-08-26 00:00:00+00:00,0.0008350000134669244,0.001218999968841672,0.0005789999850094318,0.0007699999841861427,286492,0.0,0.0
2023-08-27 00:00:00+00:00,0.0007699999841861427,0.0009500000160187483,0.0005760000203736126,0.00088900001719594,239271,0.0,0.0
2023-08-28 00:00:00+00:00,0.00088900001719594,0.0012039999710395932,0.0006709999870508909,0.0008580000139772892,272934,0.0,0.0
2023-08-29 00:00:00+00:00,0.0008580000139772892,0.001120000029914081,0.0006670000148005784,0.0009069999796338379,254691,0.0,0.0
2023-08-30 00:00:00+00:00,0.0009069999796338379,0.0011480000102892518,0.0006580000044777989,0.0009580000187270343,125434,0.0,0.0
2023-08-31 00:00:00+00:00,0.0009580000187270343,0.0011840000515803695,0.0007960000075399876,0.0009950000094249845,98736,0.0,0.0
2023-09-01 00:00:00+00:00,0.0009950000094249845,0.000999000039882958,0.0006569999968633056,0.0007639999967068434,129025,0.0,0.0
2023-09-02 00:00:00+00:00,0.0007639999967068434,0.000830999983008951,0.00076299998909235,0.0008299999753944576,120873,0.0,0.0
2023-09-03 00:00:00+00:00,0.0008299999753944576,0.000830999983008951,0.000615999975707382,0.0006220000213943422,172373,0.0,0.0
2023-09-04 00:00:00+00:00,0.0006220000213943422,0.0007639999967068434,0.0006130000110715628,0.0006459999713115394,146948,0.0,0.0
2023-09-05 00:00:00+00:00,0.0006469999789260328,0.000754999986384064,0.0006339999963529408,0.0006970000104047358,226554,0.0,0.0
2023-09-06 00:00:00+00:00,0.0006970000104047358,0.0007060000207275152,0.000522000016644597,0.0005339999916031957,219725,0.0,0.0
2023-09-07 00:00:00+00:00,0.0005339999916031957,0.0006479999865405262,0.0005230000242590904,0.0005239999736659229,195449,0.0,0.0
2023-09-08 00:00:00+00:00,0.0005239999736659229,0.0006980000180192292,0.0004419999895617366,0.000577000027988106,235045,0.0,0.0
2023-09-09 00:00:00+00:00,0.000577000027988106,0.0007309999782592058,0.0004820000031031668,0.00048600000445730984,220103,0.0,0.0
2023-09-10 00:00:00+00:00,0.00048600000445730984,0.0005810000002384186,0.00048600000445730984,0.0005530000198632479,196522,0.0,0.0
2023-09-11 00:00:00+00:00,0.0005530000198632479,0.0005600000149570405,0.00046300000394694507,0.0004769999941345304,194346,0.0,0.0
2023-09-12 00:00:00+00:00,0.0004769999941345304,0.0005660000024363399,0.0004619999963324517,0.0005639999872073531,232532,0.0,0.0
2023-09-13 00:00:00+00:00,0.0005639999872073531,0.0005670000100508332,0.00036700000055134296,0.000526999996509403,197208,0.0,0.0
2023-09-14 00:00:00+00:00,0.000526999996509403,0.0005859999801032245,0.0003819999983534217,0.0004970000009052455,227906,0.0,0.0
2023-09-15 00:00:00+00:00,0.0004970000009052455,0.0005639999872073531,0.0004079999926034361,0.0004360000020824373,218665,0.0,0.0
2023-09-16 00:00:00+00:00,0.0004360000020824373,0.0005709999823011458,0.0003490000090096146,0.0005039999959990382,193294,0.0,0.0
2023-09-17 00:00:00+00:00,0.0005039999959990382,0.0005300000193528831,0.0003279999946244061,0.000446999998530373,176649,0.0,0.0
2023-09-21 00:00:00+00:00,0.0004290000069886446,0.0004299999854993075,0.0004079999926034361,0.00041199999395757914,259380,0.0,0.0
