TIMESTAMP,REALM_OPEN_PRICE_USD,REALM_HIGH_PRICE_USD,REALM_LOW_PRICE_USD,REALM_CLOSE_PRICE_USD,REALM_VOLUME_USD,REALM_DIVIDENDS_USD,REALM_STOCK_SPLITS_USD
2021-09-14 00:00:00+00:00,0.474588006734848,0.7009959816932678,0.4252089858055115,0.5001270174980164,20055120,0.0,0.0
2021-09-15 00:00:00+00:00,0.5000039935112,0.5510510206222534,0.2626799941062927,0.365884006023407,19425222,0.0,0.0
2021-09-16 00:00:00+00:00,0.36598899960517883,0.38839399814605713,0.2849699854850769,0.31667301058769226,5292039,0.0,0.0
2021-09-17 00:00:00+00:00,0.3168259859085083,0.36135798692703247,0.29592201113700867,0.31874600052833557,2042585,0.0,0.0
2021-09-18 00:00:00+00:00,0.3186289966106415,0.37965598702430725,0.30887800455093384,0.3153739869594574,2027117,0.0,0.0
2021-09-19 00:00:00+00:00,0.31543898582458496,0.3805049955844879,0.30956101417541504,0.37645599246025085,1484077,0.0,0.0
2021-09-20 00:00:00+00:00,0.37564700841903687,0.4263330101966858,0.332753986120224,0.36770498752593994,2170292,0.0,0.0
2021-09-21 00:00:00+00:00,0.3672640025615692,0.4087429940700531,0.29935699701309204,0.3007560074329376,2113714,0.0,0.0
2021-09-22 00:00:00+00:00,0.30103299021720886,0.34190699458122253,0.2671329975128174,0.29063600301742554,2078314,0.0,0.0
2021-09-23 00:00:00+00:00,0.2907690107822418,0.31600600481033325,0.2703700065612793,0.28509798645973206,1530300,0.0,0.0
2021-09-24 00:00:00+00:00,0.2850010097026825,0.30329200625419617,0.24566300213336945,0.25215500593185425,1086862,0.0,0.0
2021-09-25 00:00:00+00:00,0.25220000743865967,0.2733849883079529,0.2337220013141632,0.24905499815940857,712376,0.0,0.0
2021-09-26 00:00:00+00:00,0.2489520013332367,0.26090800762176514,0.22367100417613983,0.2383580058813095,565373,0.0,0.0
