,K,Alpha,Tau,MSE
81,10,250,0.2,94.70253275655458
82,14,500,0.15,95.52439384168916
83,15,250,0.2,95.99516069502887
84,15,750,0.1,98.09574241424787
85,14,1000,0.3,99.4388074509624
86,12,750,0.25,100.30809071624363
87,14,1250,0.3,100.35462535030881
88,11,250,0.3,101.32334224285935
89,12,250,0.1,101.88694332818055
90,10,250,0.15,102.0894762853134
91,14,750,0.1,102.2493993650992
92,15,500,0.2,102.2628514776166
93,15,250,0.15,102.28181861628833
94,14,250,0.3,102.33384857190839
95,13,500,0.1,103.1276411346361
96,11,250,0.25,103.43343860431229
97,14,250,0.25,105.41597027861083
98,15,1250,0.3,106.8155096534996
99,11,250,0.2,106.92296213031071
100,14,250,0.2,109.15452904960496
101,11,250,0.15,114.19251817572022
102,13,1000,0.25,114.68430886296406
103,14,250,0.15,114.86812116452451
104,10,750,0.3,116.268351201046
105,15,250,0.1,116.35097577803282
106,11,500,0.05,120.69668660595993
107,10,250,0.1,120.69788653437745
108,12,750,0.2,120.73224902783126
109,14,1000,0.25,121.3868641125715
110,15,1000,0.15,122.61989946720394
111,14,250,0.1,123.79131519225922
112,13,750,0.15,124.03019037831457
113,13,250,0.05,127.1204464222655
114,11,250,0.1,133.57100467124215
115,15,500,0.15,135.65928526873068
116,15,750,0.05,141.25663110740274
117,12,250,0.05,151.14520275052283
118,14,1000,0.2,159.42037245864879
119,15,250,0.05,160.52771489006233
120,14,250,0.05,175.5266924330235
121,14,750,0.05,178.04646644969355
122,14,1000,0.15,185.0531548689278
123,10,250,0.05,196.84993571697194
124,11,250,0.05,197.15465166480163
125,14,500,0.1,197.3029546236365
126,14,1250,0.25,198.76866822562886
127,15,1250,0.2,202.55888584233801
128,15,1500,0.3,218.82080370406297
129,11,750,0.25,224.04384804749196
130,11,750,0.15,225.139692580215
131,13,500,0.05,226.015316355651
132,15,1250,0.25,232.4361368786641
133,12,750,0.15,237.2271129325611
134,13,750,0.1,242.69238911136335
135,15,500,0.05,344.50482167218667
136,11,1000,0.3,441.93662070811445
137,15,1000,0.05,454.6670713503983
138,15,1500,0.2,475.1348001740442
139,15,1250,0.1,487.896082476996
140,15,1750,0.3,527.5008612707202
141,14,500,0.05,530.1730018325518
142,10,750,0.25,540.0269060210936
143,15,500,0.1,540.3309621435678
144,15,1000,0.1,557.098770037451
145,15,1250,0.15,572.5116824328804
146,13,1000,0.2,572.6191446986529
147,12,1000,0.25,587.283841711752
148,6,250,0.1,589.3819441197426
149,14,1750,0.25,625.4388293748266
150,11,750,0.2,626.385311764261
151,11,1000,0.2,650.5838670227167
152,12,1000,0.3,656.0384453601446
153,14,1500,0.3,716.9980243380271
154,15,1750,0.2,718.2610192340393
155,14,1000,0.1,793.9470761390857
156,14,1250,0.15,802.1057315434226
157,15,250,0.0,894.2913959573569
158,12,750,0.05,941.2477874879067
159,14,250,0.0,978.6271728950886
160,13,250,0.0,1172.9940093225914
161,12,1000,0.2,1239.4343787529415
162,14,1250,0.2,1271.5589669873439
163,11,1250,0.25,1296.1869101875957
164,7,500,0.25,1297.9011214588543
165,15,1500,0.05,1363.1860811957836
166,12,250,0.0,1418.118063165428
167,11,750,0.1,1431.4922733975989
168,13,1000,0.1,1534.4147933625104
169,10,500,0.05,1592.61730108429
170,10,750,0.2,1608.038148119477
171,14,1500,0.25,1639.0987707319678
172,14,1000,0.05,1652.0863410665604
173,15,2000,0.3,1683.841846046119
174,12,1250,0.25,1688.2181008129382
175,15,1250,0.05,1832.5513526184325
176,15,1500,0.15,1920.0811212758406
177,11,1000,0.25,1944.796248211259
178,8,500,0.2,2017.1818630699308
179,13,750,0.05,2038.4943380636892
180,11,250,0.0,2062.297697337114
181,14,1500,0.2,2063.6840364629666
182,12,750,0.1,2076.0226350709436
183,13,1000,0.15,2152.5419428119576
184,15,1750,0.15,2223.718198516798
185,14,1750,0.3,2308.4928256031712
186,11,1250,0.3,2337.418607352844
187,15,500,0.0,2348.9704563694063
188,8,500,0.05,2529.125649646772
189,15,2250,0.3,2551.0810321193067
190,11,1000,0.05,2566.8256986755127
191,15,1500,0.25,2632.0830179723953
192,8,500,0.3,2713.6768154318806
193,14,1500,0.15,2744.2264222950002
194,15,2500,0.3,2840.8843543626012
195,12,1500,0.3,2897.8305344988917
196,13,1250,0.25,3051.7708027729873
197,13,1500,0.3,3120.136851035685
198,14,500,0.0,3348.926703026425
199,10,250,0.0,3485.3630984612287
200,8,750,0.2,3566.1844505124004
201,13,1250,0.2,3616.817006431345
202,15,2000,0.2,3736.0893273992974
203,11,1000,0.15,3831.1376130430776
204,13,1000,0.05,3862.799756036518
205,14,2000,0.3,3873.4783837440073
206,11,750,0.05,3875.404226499005
207,12,1250,0.3,3943.635319268485
208,11,1250,0.15,4044.34136922154
209,13,500,0.0,4157.023742234052
210,14,1750,0.15,4158.068476970183
211,13,1250,0.3,4268.782553618336
212,15,1750,0.25,4282.957367917081
213,13,1250,0.15,4402.86161979907
214,15,1500,0.1,4471.516911080099
215,14,1750,0.1,4503.618572846605
216,5,250,0.15,4583.7422652722635
217,15,1750,0.1,4775.192063313096
218,12,1000,0.15,4826.79758176737
219,15,2250,0.2,4849.009984656009
220,9,250,0.0,4875.283253371387
221,15,750,0.0,5080.405978108687
222,12,1250,0.2,5275.33011415934
223,15,2000,0.15,5557.516273615947
224,10,750,0.15,5614.184243355506
225,15,3000,0.25,5712.373798260412
226,9,750,0.1,5765.313548225716
227,14,1250,0.05,5793.510642561564
228,10,1250,0.3,5797.019293514266
229,8,500,0.25,5867.844958847329
230,14,1750,0.2,5906.899492976355
231,7,500,0.3,6024.367122096681
232,13,1750,0.3,6025.389780442703
233,11,1000,0.1,6042.207161205663
234,14,1250,0.1,6099.336188370653
235,8,500,0.15,6156.7234323569855
236,13,1500,0.2,6284.652905898336
237,8,750,0.25,6294.66662589449
238,15,3000,0.3,6331.827037610346
239,13,1750,0.25,6398.355707908175
240,12,500,0.0,6430.920859555971
241,14,750,0.0,6500.90493823355
242,14,1750,0.05,6528.72071699806
243,15,2000,0.25,6593.978068103155
244,8,500,0.1,6613.850884866702
245,12,1000,0.1,6633.26366652642
246,12,1250,0.1,6649.36694598262
247,8,750,0.1,6911.360117496156
248,14,1500,0.05,7009.30574223075
249,14,3250,0.2,7022.485636741312
250,15,2500,0.1,7047.318427905732
251,13,2250,0.2,7280.41010212966
252,11,1500,0.1,7287.8757369159375
253,13,2500,0.3,7365.217865768624
254,15,2250,0.25,7420.025486931861
255,12,1500,0.25,7432.273457084075
256,8,1000,0.2,7744.707950019938
257,9,500,0.05,7847.280595413241
258,11,1500,0.3,7967.579403446842
259,10,750,0.1,8141.200290644078
260,15,2750,0.1,8200.282547662222
261,11,1250,0.2,8242.850960931017
262,9,500,0.1,8277.670020721807
263,12,2000,0.25,8282.674962709074
264,11,500,0.0,8378.893643500496
265,14,2250,0.3,8382.08539675382
266,11,1500,0.2,8390.76158831455
267,13,1750,0.2,8453.305014249929
268,12,1250,0.15,8476.615660332853
269,13,1500,0.25,8505.396324988043
270,14,3250,0.3,8641.826934699508
271,8,250,0.0,8744.569732285303
272,12,2000,0.1,8771.139646674419
273,11,1750,0.3,8834.288029384943
274,13,1750,0.15,8970.429525277625
275,8,1000,0.15,9014.552917864343
276,15,2500,0.2,9061.581163668718
277,15,2750,0.3,9106.587588087432
278,15,3250,0.2,9139.567351123678
279,10,750,0.05,9156.745266560427
280,11,1750,0.25,9295.416115868396
281,13,2000,0.3,9329.331048489825
282,10,1000,0.05,9387.889889851074
283,13,1500,0.1,9408.03930505575
284,15,1750,0.05,9427.813868383044
285,14,1500,0.1,9548.20389633678
286,8,1000,0.25,9601.737798595028
287,12,1750,0.1,9753.363581543636
288,12,2000,0.05,9859.964673346502
289,10,1000,0.2,9929.611211939324
290,4,250,0.2,9972.161374949943
291,7,500,0.1,9979.250282291037
292,11,2000,0.1,10084.776511028105
293,14,2250,0.1,10145.746655275683
294,13,750,0.0,10148.319276806826
295,4,250,0.3,10156.172474350531
296,10,1500,0.2,10184.707503705884
297,14,2000,0.05,10245.95222430845
298,13,2000,0.25,10275.04225250836
299,13,1250,0.1,10329.5671294973
300,14,2000,0.1,10463.646061694533
301,15,2250,0.1,10617.535912855508
302,10,1000,0.1,10655.41785862915
303,13,1250,0.05,10692.869971717342
304,15,2500,0.15,10720.562089855652
305,14,2500,0.3,10928.026525734718
306,13,1500,0.15,10959.428020564475
307,15,3250,0.1,10964.882763035484
308,10,1000,0.25,10970.387489063243
309,12,1000,0.05,10992.651251632096
310,11,1250,0.05,11019.897446825844
311,5,250,0.3,11063.68978627548
312,15,4250,0.3,11103.038916174857
313,15,4500,0.3,11233.6733767139
314,12,1500,0.1,11346.399239290588
315,5,250,0.2,11516.565282582062
316,15,1000,0.0,11593.667967216034
317,7,500,0.15,11746.710276802596
318,10,1000,0.15,11768.200017214156
319,15,3000,0.1,12100.004131091995
320,15,2750,0.2,12191.868201525514
321,15,2750,0.15,12279.862447595087
322,12,1500,0.15,12337.400032274929
323,13,2750,0.25,12367.582317061939
324,13,1750,0.1,12371.265298138207
325,14,3500,0.3,12413.54410438308
326,15,2000,0.05,12495.063486670579
327,11,1250,0.1,12573.209844752359
328,10,1500,0.3,12658.424767033535
329,6,250,0.05,12766.234581370716
330,10,500,0.0,12822.311115922093
331,10,1000,0.3,12825.826869826938
332,11,1500,0.25,12835.261681973578
333,10,1500,0.1,12895.876507083743
334,15,2500,0.05,12909.060388433161
335,14,2000,0.25,13000.143905287254
336,15,2250,0.15,13034.52884623117
337,13,2250,0.3,13126.129147243313
338,14,2000,0.2,13140.638104305071
339,8,750,0.3,13178.107467410604
340,12,1750,0.3,13203.252910382791
341,15,2500,0.25,13277.822276613193
342,10,1500,0.25,13282.410194643231
343,12,750,0.0,13504.11194309565
344,14,1000,0.0,13618.89186043812
345,7,250,0.0,13654.192251662207
346,14,2000,0.15,13697.398233761774
347,7,500,0.2,13738.27426602975
348,5,500,0.25,13833.671110117275
349,9,750,0.25,13859.270886366654
350,8,750,0.15,13865.944362891194
351,13,2000,0.2,13887.072739256197
352,14,4250,0.3,14046.183461590173
353,13,2000,0.1,14085.815768055236
354,12,2250,0.3,14135.188274115952
355,11,1750,0.2,14297.683788142984
356,8,1250,0.3,14369.44863181229
357,9,750,0.2,14573.823073974538
358,14,3000,0.2,14631.317665722956
359,11,3250,0.3,14657.08960306747
360,15,2000,0.1,14763.77376852688
361,15,3000,0.05,14803.422140636641
362,10,1250,0.2,14974.422493464646
363,11,1500,0.15,15178.970062702629
364,13,2750,0.3,15210.463535000743
365,14,2750,0.25,15218.438179603898
366,9,1000,0.3,15234.963870995385
367,15,3000,0.2,15318.309895549772
368,14,2250,0.2,15342.323421400173
369,11,2000,0.25,15433.646133414915
370,14,3750,0.3,15724.016646373668
371,13,2000,0.05,15952.780702162603
372,15,3000,0.15,15984.009028545974
373,9,750,0.15,16142.762829737818
374,14,2250,0.15,16364.980439903042
375,14,2250,0.25,16365.705798155657
376,15,1250,0.0,16497.193884445503
377,13,2500,0.25,16693.943372549336
378,14,2500,0.15,16823.315335167375
379,13,1500,0.05,16855.558331825658
380,15,3250,0.3,16974.399689848564
381,15,3250,0.25,17007.428351930546
382,15,2750,0.25,17015.953586980137
383,13,3000,0.3,17030.540223665037
384,12,1250,0.05,17073.091428352604
385,9,750,0.3,17301.24949254462
386,13,2250,0.1,17320.38837805642
387,12,1500,0.2,17344.261066665593
388,13,1000,0.0,17366.42719167519
389,14,3000,0.15,17446.52313490965
390,10,2000,0.2,17626.66803008968
391,14,2750,0.15,17716.877855301194
392,7,750,0.1,17736.191817686144
393,12,1500,0.05,17835.029712139825
394,9,1000,0.05,17865.333042431816
395,8,750,0.05,17921.092328721228
396,11,3000,0.25,18007.61290312718
397,6,500,0.3,18435.937185910196
398,6,500,0.2,18437.322371084338
399,12,1750,0.25,18461.69270671291
400,5,500,0.1,18731.88709236124
401,14,1250,0.0,18894.562918931882
402,7,500,0.05,18991.43883818919
403,13,2000,0.15,18996.62352913917
404,14,2500,0.2,19008.866014831852
405,12,1750,0.15,19027.94970110437
406,9,1000,0.2,19034.890995970687
407,13,2250,0.15,19058.340036753703
408,13,2250,0.25,19170.395183822067
409,14,2750,0.3,19282.72014149903
410,13,2500,0.15,19304.832356743198
411,15,4000,0.2,19611.43993536809
412,15,3500,0.25,19718.435095894445
413,14,2500,0.25,19832.7069090836
414,6,750,0.3,20027.78528825015
415,14,2500,0.1,20413.78951525111
416,5,250,0.05,20536.474083340436
417,11,2250,0.2,21058.999444400833
418,10,1250,0.15,21237.491345456856
419,15,3750,0.3,21397.991733749306
420,11,1500,0.05,21398.209718728325
421,9,1250,0.2,21640.10372454006
422,9,1250,0.15,21798.18189841287
423,15,1500,0.0,21881.21343216214
424,10,1250,0.1,21996.721499645555
425,14,3000,0.25,22014.923958317246
426,9,500,0.0,22057.836145160345
427,12,2250,0.25,22091.204258354875
428,13,1750,0.05,22114.758277728724
429,12,3250,0.3,22440.79926025235
430,15,3750,0.2,22538.711906144457
431,14,2750,0.2,22669.39418355869
432,9,1250,0.3,22708.951120485464
433,11,2000,0.3,23062.15654500642
434,14,3000,0.05,23095.762460436996
435,12,2250,0.05,23149.044975149827
436,14,2500,0.05,23210.911170895368
437,15,3750,0.25,23333.75142245102
438,14,3500,0.1,23386.341964068935
439,11,750,0.0,23432.23914924944
440,15,3500,0.1,23451.463706914867
441,15,2250,0.05,23513.69192497252
442,11,2000,0.2,23524.64391104334
443,15,3250,0.15,23554.849892739177
444,12,2000,0.2,23722.85194429795
445,8,1250,0.2,23737.220058708645
446,12,2000,0.3,23918.4955084877
447,9,750,0.05,24046.488992327413
448,14,3750,0.25,24112.43376395532
449,14,2750,0.05,24152.661569425152
450,14,3500,0.25,24528.639390304295
451,15,3500,0.05,24680.54255636775
452,14,4000,0.2,24868.825890990498
453,13,4250,0.25,24903.843560110683
454,13,3500,0.05,25104.436298663415
455,10,1750,0.15,25381.167953571836
456,6,500,0.05,25531.31162140439
457,13,3250,0.15,25559.58520979125
458,12,1750,0.2,25595.18671183474
459,11,2750,0.3,25603.260865200515
460,12,2000,0.15,25710.182946894787
461,15,4250,0.25,26103.078733901053
462,7,1000,0.3,26197.17838575285
463,9,1000,0.15,26469.64045739671
464,9,1250,0.25,26855.391409395193
465,12,2500,0.25,26906.510486438034
466,15,5000,0.2,27044.720276746928
467,14,4250,0.25,27101.43956045427
468,15,3500,0.15,27133.010249413845
469,10,1750,0.25,27157.457526971095
470,11,1750,0.15,27306.945458747337
471,14,4000,0.3,27324.56930979818
472,10,1500,0.05,27598.401735846073
473,14,2750,0.1,27622.74711428709
474,11,1750,0.1,27749.93790782301
475,5,250,0.25,27797.466959241417
476,15,4750,0.25,27893.215994330196
477,10,750,0.0,28171.698722298323
478,10,1750,0.2,28233.26471848165
479,12,3000,0.3,28336.296900624933
480,11,2250,0.15,28465.502600170625
481,15,3500,0.2,28505.549187487894
482,13,3750,0.15,28508.995309981306
483,10,2500,0.25,28589.00362332881
484,15,3750,0.05,28606.09875211651
485,12,1000,0.0,28737.143325983034
486,11,1750,0.05,28754.04835247115
487,14,3500,0.05,28794.12895295125
488,15,4500,0.1,28866.921162482413
489,15,4750,0.2,29029.264383553644
490,9,1500,0.2,29051.949801667102
491,12,3000,0.25,29096.793488409465
492,8,500,0.0,29166.7860351706
493,12,1750,0.05,29195.051610745046
494,14,3500,0.2,29327.66172084219
495,14,2250,0.05,29479.51176984038
496,10,1750,0.05,29730.029601594222
497,13,2500,0.2,29894.06748132988
498,13,3250,0.3,30120.843084990316
499,6,750,0.2,30247.304148698542
500,11,2250,0.25,30621.456103743745
501,7,1000,0.2,30736.47627906978
502,15,3500,0.3,31401.895441897857
503,9,1500,0.25,31494.695413838075
504,12,3500,0.2,31508.527502895446
505,11,2250,0.1,31512.740470210803
506,7,1000,0.25,31827.68688720333
507,14,3750,0.1,31885.901770578646
508,12,2750,0.3,31929.20703412185
509,14,3000,0.3,32233.041017786287
510,13,1250,0.0,32249.03618933292
511,13,4000,0.3,32417.504349024013
512,10,2000,0.25,32648.631187912626
513,14,4750,0.15,32663.382529166942
514,15,3750,0.15,32707.886508464115
515,13,4500,0.3,32956.303081786784
516,12,2250,0.15,33127.323684952615
517,12,2500,0.3,33177.636048880566
518,11,2750,0.25,33182.52666360084
519,12,2750,0.15,33315.75094225253
520,15,5750,0.15,33626.81779086901
521,15,4000,0.05,33687.99103930437
522,5,250,0.1,33728.1242353516
523,7,750,0.05,34084.17164623485
524,13,2750,0.15,34434.6780017962
525,12,2500,0.15,34580.74990488209
526,11,2250,0.3,34787.63367443195
527,6,250,0.0,34820.290205768455
528,14,3250,0.15,35124.904949659154
529,11,1000,0.0,35194.57448925084
530,12,2750,0.1,35265.07922979402
531,14,4500,0.3,35779.940370995224
532,14,3750,0.05,35810.4893775514
533,7,750,0.2,35906.03999458124
534,15,4000,0.1,35958.4525298041
535,13,3250,0.1,36144.59680743721
536,13,3000,0.2,36258.33555587861
537,13,3750,0.05,36343.981043026164
538,10,1250,0.05,36360.6446653839
539,13,3000,0.25,36470.40052365475
540,11,2500,0.3,36586.711960543435
541,13,2750,0.2,36747.00313016161
542,14,4000,0.25,36849.888369804314
543,14,5750,0.2,36863.7405009979
544,6,500,0.25,36931.423642221955
545,6,500,0.15,37092.67258325383
546,14,3500,0.15,37173.43848849516
547,15,4250,0.05,37439.59936530223
548,9,1750,0.1,37441.41616933223
549,13,4000,0.2,37556.828232884334
550,13,2250,0.05,37572.90882556907
551,7,1500,0.25,37610.999845729624
552,13,3500,0.15,37866.1941020611
553,14,4250,0.15,38037.59431378931
554,9,1250,0.1,38131.034229255965
555,9,750,0.0,38422.92952582132
556,15,4000,0.25,38476.246160058414
557,15,4000,0.15,38582.87489873156
558,12,3000,0.1,38637.80291570206
559,7,750,0.15,38777.77735691151
560,14,5750,0.3,38915.474498976706
561,13,2500,0.1,38919.49837880523
562,15,4500,0.2,38928.98249166341
563,15,3250,0.05,38982.585256221166
564,11,2500,0.25,39035.35814070559
565,11,2500,0.15,39062.432399423094
566,12,3000,0.15,39301.19620992697
567,11,2500,0.2,39386.548757774515
568,14,4500,0.2,39545.36699266592
569,15,2750,0.05,39610.965724832946
570,12,2500,0.2,39611.73111702809
571,10,1750,0.1,39816.774539807855
572,4,250,0.1,39985.51349204362
573,13,3250,0.2,40344.571847499355
574,14,5000,0.3,40424.46976817547
575,15,3750,0.1,40825.122005253485
576,15,7000,0.3,41046.621637787845
577,6,750,0.15,41288.01955664667
578,15,4250,0.2,41522.945348611356
579,5,500,0.2,41531.42703085427
580,14,3250,0.25,41551.450340739764
581,12,2750,0.2,41673.271669696784
582,10,1000,0.0,41822.9151708311
583,5,500,0.15,41834.74164878792
584,11,2750,0.15,41870.15208776181
585,15,5000,0.3,42201.850549638206
586,3,250,0.15,42248.3225832954
587,13,2750,0.05,42339.8886197943
588,12,2250,0.1,42350.36043985337
589,9,1500,0.15,42422.84831564925
590,10,2250,0.15,42595.821715001395
591,13,3500,0.3,42820.12491166144
592,13,3750,0.3,43042.377954755655
593,12,4000,0.25,43090.145421257585
594,14,1500,0.0,43311.72520976962
595,14,4750,0.3,43434.71403577304
596,14,3250,0.05,43494.149536026474
597,5,750,0.3,43541.78598871066
598,9,1000,0.1,43630.98879727648
599,14,3250,0.1,43705.39420073591
600,14,3000,0.1,43737.95828923876
601,15,5500,0.2,43802.436526698395
602,9,1000,0.25,44094.14547691405
603,14,5500,0.3,44162.12283999777
604,8,1500,0.2,44242.58706199264
605,14,3750,0.15,44300.21837371672
606,11,2000,0.05,44623.06343519121
607,13,3500,0.1,44708.51269217837
608,13,2500,0.05,44869.38684176441
609,13,3500,0.2,44962.088295605005
610,7,1000,0.15,45027.05397174589
611,12,3750,0.15,45192.725462363574
612,15,5500,0.15,45223.18842158083
613,14,4000,0.05,45298.725360837256
614,13,3750,0.2,45620.67699807992
615,12,1250,0.0,45782.83773885694
616,14,3750,0.2,45856.14256636472
617,4,250,0.25,45931.387070945515
618,5,500,0.3,46122.86633377399
619,13,4000,0.15,46133.03478573789
620,7,750,0.3,46227.667810338375
621,12,2500,0.1,46366.45485820445
622,8,1250,0.25,46567.81247795095
623,14,4250,0.05,46673.97755405338
624,11,3000,0.3,46868.107177526224
625,12,3250,0.25,46895.691181004186
626,5,500,0.05,47024.276064617516
627,5,250,0.0,47095.96152987629
628,10,2000,0.15,47231.289564892
629,15,4750,0.1,47299.404142894055
630,9,1750,0.25,47443.179815293006
631,13,3000,0.05,47535.42413504328
632,15,4750,0.3,47637.39585878331
633,15,4500,0.05,47817.33046335656
634,11,2500,0.05,47870.76121718439
635,13,3250,0.05,47982.15545335625
636,9,1750,0.3,48050.12535215264
637,15,4250,0.15,48076.47163473225
638,14,7250,0.3,48270.31161391851
639,11,2750,0.1,48529.976832384345
640,4,250,0.05,48552.73297693737
641,13,1500,0.0,48626.23446699952
642,15,4250,0.1,48838.156134603734
643,7,1250,0.25,49332.68966221548
644,15,1750,0.0,49418.374580638694
645,12,4500,0.15,49426.93145985935
646,10,1250,0.25,49541.26120402486
647,10,2000,0.3,49643.580770304936
648,11,3500,0.2,50106.15337900773
649,6,750,0.1,50161.09230991768
650,15,5250,0.3,50428.260562976655
651,10,2750,0.3,50459.889431471514
652,15,7500,0.3,50621.75757501514
653,13,4000,0.05,50815.714996837865
654,12,2750,0.05,50835.826708292036
655,13,3500,0.25,51069.80125257397
656,12,3250,0.15,51251.990310768815
657,10,2000,0.05,51385.450443606715
658,9,1750,0.15,51612.22284502031
659,11,3750,0.3,51875.558220285435
660,13,2750,0.1,52013.581425171906
661,14,4500,0.15,52091.373702906196
662,12,2250,0.2,52156.6128627382
663,11,4000,0.3,52426.61064975151
664,12,3000,0.2,52689.11065822317
665,6,500,0.1,52967.19291574052
666,10,1750,0.3,53445.289457244486
667,15,6500,0.2,53676.86608903546
668,11,1250,0.0,53686.44262857305
669,12,4500,0.3,54003.308932336084
670,13,5500,0.2,54121.81571486148
671,15,5000,0.25,54129.2999004784
672,15,5250,0.25,54322.6473298093
673,12,3750,0.2,54333.08459385216
674,14,1750,0.0,54410.32401101584
675,13,3000,0.15,54682.27858198337
676,10,2750,0.2,54773.183860015306
677,9,3250,0.25,55287.26234680587
678,10,2000,0.1,55542.76198205708
679,8,1000,0.1,55615.45443524431
680,8,1000,0.3,55859.64809588054
681,7,1000,0.05,55912.907855056445
682,15,6250,0.25,55975.39311525292
683,4,250,0.15,56202.83811949468
684,14,4500,0.25,56233.06287565447
685,14,4750,0.25,56787.82804365156
686,11,2500,0.1,56790.673473491916
687,9,2750,0.3,56977.5210327965
688,12,4000,0.2,57502.19293718159
689,8,1250,0.1,57763.35916532307
690,11,4750,0.25,57892.833166563214
691,15,2000,0.0,58062.09007580366
692,14,5750,0.25,58186.646085020795
693,8,1750,0.25,58238.47695609909
694,14,4500,0.05,58436.468208991355
695,9,1500,0.1,58437.87248109191
696,6,1250,0.25,58454.688822807504
697,9,2000,0.15,58759.18489492846
698,12,4000,0.15,58949.16911640052
699,11,4250,0.3,58975.85016804504
700,7,500,0.0,59041.59835487061
701,12,3500,0.25,59174.591779599126
702,12,3500,0.15,59182.73719478197
703,15,4500,0.25,59229.43337940592
704,14,5000,0.2,59231.3082852858
705,12,4250,0.3,59251.52183146163
706,11,3000,0.15,59342.08287372237
707,12,4000,0.3,59680.88630866107
708,14,5250,0.1,59746.79621615709
709,15,5500,0.1,59934.14274591955
710,14,2000,0.0,60004.45039505399
711,14,5500,0.25,60093.88317792351
712,12,3000,0.05,60118.8741909983
713,12,2500,0.05,60149.80010946243
714,11,3250,0.05,60213.035681267254
715,13,3250,0.25,60615.37430467857
716,7,1750,0.3,60705.118466050495
717,11,4500,0.3,60900.76603938862
718,15,6750,0.25,60914.62946666938
719,14,4000,0.15,61025.528561688756
720,13,4750,0.3,61182.7267693283
721,15,5750,0.2,61323.23501398339
722,13,4750,0.1,61343.59939134972
723,10,2250,0.3,61429.30447485943
724,14,4250,0.1,61587.46167144179
725,11,4250,0.15,61623.2731428547
726,9,2000,0.2,61743.04140976424
727,13,4500,0.1,61755.0317632616
728,7,1000,0.1,61867.138277706246
729,9,1250,0.05,62170.860375681106
730,15,5750,0.3,62277.69598884078
731,15,4750,0.05,62462.78790166916
732,14,5250,0.15,62672.113465747374
733,12,4250,0.25,62851.73415742438
734,2,250,0.3,62964.94481439342
735,7,2000,0.25,63174.60019883263
736,10,2500,0.1,63346.42013392239
737,9,1750,0.2,63530.01342822845
738,13,3750,0.1,63534.25521209968
739,15,4750,0.15,63901.69713064672
740,9,2000,0.3,64019.22243499447
741,13,4250,0.2,64127.46002607989
742,15,6000,0.05,64516.05386905065
743,15,4000,0.3,64662.57509275801
744,11,3500,0.1,64899.00443473135
