TIMESTAMP,YAKU_OPEN_PRICE_USD,YAKU_HIGH_PRICE_USD,YAKU_LOW_PRICE_USD,YAKU_CLOSE_PRICE_USD,YAKU_VOLUME_USD,YAKU_DIVIDENDS_USD,YAKU_STOCK_SPLITS_USD
2023-03-14 00:00:00+00:00,0.010114000178873539,0.011388000100851059,0.003020999953150749,0.005787000060081482,195,0.0,0.0
2023-03-15 00:00:00+00:00,0.005778999999165535,0.005923999939113855,0.004135000053793192,0.004377000033855438,67,0.0,0.0
2023-03-16 00:00:00+00:00,0.004368999972939491,0.004889000207185745,0.004029000177979469,0.0045449999161064625,81,0.0,0.0
2023-03-17 00:00:00+00:00,0.0045449999161064625,0.005305999889969826,0.0027890000492334366,0.003963999915868044,133,0.0,0.0
2023-03-18 00:00:00+00:00,0.003963999915868044,0.006972999777644873,0.003926999866962433,0.004172000102698803,132,0.0,0.0
2023-03-19 00:00:00+00:00,0.004176000133156776,0.006167000159621239,0.004106000065803528,0.005675999913364649,140,0.0,0.0
2023-03-20 00:00:00+00:00,0.0056859999895095825,0.006291999947279692,0.0039519998244941235,0.0056500001810491085,145,0.0,0.0
2023-03-21 00:00:00+00:00,0.005652999971061945,0.005878000054508448,0.0036909999325871468,0.005181000102311373,128,0.0,0.0
2023-03-22 00:00:00+00:00,0.005175999831408262,0.005615999922156334,0.004925000015646219,0.005309999920427799,25,0.0,0.0
2023-03-23 00:00:00+00:00,0.0053079999051988125,0.005841999780386686,0.004377000033855438,0.00583899999037385,46,0.0,0.0
2023-03-24 00:00:00+00:00,0.00583899999037385,0.007973000407218933,0.00507500022649765,0.005485000088810921,81,0.0,0.0
2023-03-25 00:00:00+00:00,0.005491999909281731,0.005555999930948019,0.004151000175625086,0.0046430001966655254,53,0.0,0.0
2023-03-26 00:00:00+00:00,0.004645000211894512,0.005381000228226185,0.003984000068157911,0.0042409999296069145,104,0.0,0.0
2023-03-27 00:00:00+00:00,0.0042420001700520515,0.005096000153571367,0.0032550001051276922,0.004104000050574541,101,0.0,0.0
2023-03-28 00:00:00+00:00,0.004102999810129404,0.0057680001482367516,0.0036069999914616346,0.003922999836504459,112,0.0,0.0
2023-03-29 00:00:00+00:00,0.003920999821275473,0.005524999927729368,0.0030960000585764647,0.003169999923557043,177,0.0,0.0
2023-03-30 00:00:00+00:00,0.0031689999159425497,0.005233000032603741,0.0031659998930990696,0.004567000083625317,131,0.0,0.0
2023-03-31 00:00:00+00:00,0.004569000098854303,0.0056059998460114,0.004548000171780586,0.004972999915480614,58,0.0,0.0
2023-04-01 00:00:00+00:00,0.004972000140696764,0.005297000054270029,0.0034779999405145645,0.004362999927252531,112,0.0,0.0
2023-04-02 00:00:00+00:00,0.004271999932825565,0.004373000003397465,0.003020999953150749,0.004271000158041716,60,0.0,0.0
2023-04-03 00:00:00+00:00,0.004269999917596579,0.005078999791294336,0.0033309999853372574,0.00469100009649992,80,0.0,0.0
2023-04-04 00:00:00+00:00,0.00469100009649992,0.004840000066906214,0.0028669999446719885,0.0047900001518428326,98,0.0,0.0
2023-04-05 00:00:00+00:00,0.004792999941855669,0.0052559999749064445,0.003541999962180853,0.004255999810993671,54,0.0,0.0
2023-04-06 00:00:00+00:00,0.004255999810993671,0.005495999939739704,0.002942000050097704,0.005363999865949154,76,0.0,0.0
2023-04-07 00:00:00+00:00,0.005365999881178141,0.005747999995946884,0.003435000078752637,0.0046720001846551895,154,0.0,0.0
2023-04-08 00:00:00+00:00,0.0046720001846551895,0.004898000042885542,0.0024349999148398638,0.0045889997854828835,104,0.0,0.0
2023-04-09 00:00:00+00:00,0.0045900000259280205,0.005090999882668257,0.004586999770253897,0.004743000026792288,18,0.0,0.0
2023-04-10 00:00:00+00:00,0.004616999998688698,0.006130000110715628,0.0030819999519735575,0.006115000229328871,133,0.0,0.0
2023-04-11 00:00:00+00:00,0.006111000198870897,0.007807999849319458,0.003868000116199255,0.004982999991625547,197,0.0,0.0
2023-04-12 00:00:00+00:00,0.004984000232070684,0.0064199999906122684,0.0023640000727027655,0.00456500006839633,209,0.0,0.0
2023-04-13 00:00:00+00:00,0.006173999980092049,0.00635599996894598,0.0029269999358803034,0.0054779998026788235,160,0.0,0.0
2023-04-14 00:00:00+00:00,0.0054779998026788235,0.00634300010278821,0.004015000071376562,0.006200000178068876,141,0.0,0.0
2023-04-15 00:00:00+00:00,0.006200000178068876,0.0062060002237558365,0.0045010000467300415,0.005107999779284,73,0.0,0.0
2023-04-16 00:00:00+00:00,0.005109000019729137,0.006175000220537186,0.003470000112429261,0.004964999854564667,112,0.0,0.0
2023-04-17 00:00:00+00:00,0.0049669998697936535,0.005355000030249357,0.0029239999130368233,0.005303999874740839,202,0.0,0.0
2023-04-18 00:00:00+00:00,0.0053090001456439495,0.005326999817043543,0.003914000000804663,0.005133999977260828,66,0.0,0.0
2023-04-19 00:00:00+00:00,0.005129000172019005,0.005574999842792749,0.0031429999507963657,0.0035210000351071358,84,0.0,0.0
2023-04-20 00:00:00+00:00,0.0035210000351071358,0.005778999999165535,0.0024770000018179417,0.004676999989897013,156,0.0,0.0
2023-04-21 00:00:00+00:00,0.00467800023034215,0.004714000038802624,0.0028860000893473625,0.0038739999290555716,142,0.0,0.0
2023-04-22 00:00:00+00:00,0.0038739999290555716,0.004987000022083521,0.0023980000987648964,0.004794999957084656,244,0.0,0.0
2023-04-23 00:00:00+00:00,0.004794999957084656,0.004794999957084656,0.0039019999094307423,0.004015000071376562,14,0.0,0.0
2023-04-24 00:00:00+00:00,0.004013000056147575,0.005125999916344881,0.0023129999171942472,0.0037539999466389418,202,0.0,0.0
2023-04-25 00:00:00+00:00,0.0037509999237954617,0.0043230000883340836,0.003421999979764223,0.00431999983265996,40,0.0,0.0
2023-04-26 00:00:00+00:00,0.004317000042647123,0.004348000045865774,0.002693000016734004,0.0033680000342428684,89,0.0,0.0
2023-04-27 00:00:00+00:00,0.0033680000342428684,0.005789000075310469,0.0026279999874532223,0.003745000110939145,212,0.0,0.0
