TIMESTAMP,TRI16547_OPEN_PRICE_USD,TRI16547_HIGH_PRICE_USD,TRI16547_LOW_PRICE_USD,TRI16547_CLOSE_PRICE_USD,TRI16547_VOLUME_USD,TRI16547_DIVIDENDS_USD,TRI16547_STOCK_SPLITS_USD
2022-03-24 00:00:00+00:00,0.295989990234375,0.356904000043869,0.2861909866333008,0.3516640067100525,0,0.0,0.0
2022-03-25 00:00:00+00:00,0.35148999094963074,0.3776029944419861,0.33604198694229126,0.35973799228668213,0,0.0,0.0
2022-03-26 00:00:00+00:00,0.3597390055656433,0.41437798738479614,0.3597390055656433,0.40469101071357727,0,0.0,0.0
2022-03-27 00:00:00+00:00,0.40469101071357727,0.41801100969314575,0.39071398973464966,0.40865299105644226,0,0.0,0.0
2022-03-28 00:00:00+00:00,0.40855100750923157,0.41217198967933655,0.38050100207328796,0.3925279974937439,0,0.0,0.0
2022-03-29 00:00:00+00:00,0.3922320008277893,0.48488399386405945,0.31306299567222595,0.4814229905605316,2480323,0.0,0.0
2022-03-30 00:00:00+00:00,0.4814490079879761,0.5292779803276062,0.47758400440216064,0.5289739966392517,2489096,0.0,0.0
2022-03-31 00:00:00+00:00,0.5289649963378906,0.5401949882507324,0.48962900042533875,0.4918439984321594,2150532,0.0,0.0
2022-04-01 00:00:00+00:00,0.4917150139808655,0.5422329902648926,0.44987401366233826,0.5422329902648926,2014301,0.0,0.0
2022-04-02 00:00:00+00:00,0.5425800085067749,0.6985830068588257,0.5164849758148193,0.6926329731941223,5564946,0.0,0.0
2022-04-03 00:00:00+00:00,0.6920449733734131,0.8488479852676392,0.6920449733734131,0.8386430144309998,6622102,0.0,0.0
2022-04-04 00:00:00+00:00,0.8394950032234192,0.8744680285453796,0.7170799970626831,0.7979050278663635,16131206,0.0,0.0
2022-04-05 00:00:00+00:00,0.7972679734230042,0.8311640024185181,0.6640369892120361,0.6668760180473328,5533153,0.0,0.0
2022-04-06 00:00:00+00:00,0.6665599942207336,0.668586015701294,0.5984640121459961,0.6115649938583374,5964117,0.0,0.0
2022-04-07 00:00:00+00:00,0.6104419827461243,0.7995759844779968,0.588342010974884,0.7975550293922424,8263147,0.0,0.0
2022-04-08 00:00:00+00:00,0.7968779802322388,0.984112024307251,0.7581019997596741,0.7613949775695801,13593554,0.0,0.0
2022-04-09 00:00:00+00:00,0.7603189945220947,0.7751359939575195,0.6584169864654541,0.7300450205802917,6595387,0.0,0.0
2022-04-10 00:00:00+00:00,0.7306849956512451,0.7383970022201538,0.6695160269737244,0.6695160269737244,2427457,0.0,0.0
2022-04-11 00:00:00+00:00,0.6672940254211426,0.6736230254173279,0.5792369842529297,0.6175550222396851,4236167,0.0,0.0
2022-04-12 00:00:00+00:00,0.6180809736251831,0.7072330117225647,0.6092470288276672,0.6867780089378357,3330056,0.0,0.0
2022-04-13 00:00:00+00:00,0.6867790222167969,0.7813569903373718,0.6672539710998535,0.7801790237426758,3258785,0.0,0.0
2022-04-14 00:00:00+00:00,0.7801799774169922,0.8408520221710205,0.6503239870071411,0.7685989737510681,3785130,0.0,0.0
2022-04-15 00:00:00+00:00,0.7692720293998718,0.7740820050239563,0.7166029810905457,0.7275009751319885,1765422,0.0,0.0
2022-04-16 00:00:00+00:00,0.7276790142059326,0.7510110139846802,0.72359299659729,0.7363989949226379,1400754,0.0,0.0
2022-04-17 00:00:00+00:00,0.7363479733467102,0.759227991104126,0.7175419926643372,0.7183470129966736,1199290,0.0,0.0
2022-04-18 00:00:00+00:00,0.7183489799499512,0.7261530160903931,0.6586099863052368,0.717070996761322,2982104,0.0,0.0
2022-04-19 00:00:00+00:00,0.7172690033912659,0.8294379711151123,0.7164660096168518,0.7891780138015747,5214077,0.0,0.0
2022-04-20 00:00:00+00:00,0.7897390127182007,0.8020930290222168,0.7002379894256592,0.7357079982757568,2558276,0.0,0.0
2022-04-21 00:00:00+00:00,0.7354540228843689,0.7973039746284485,0.7192370295524597,0.7459350228309631,4375057,0.0,0.0
2022-04-22 00:00:00+00:00,0.7437760233879089,0.7441570162773132,0.6391739845275879,0.6514869928359985,3613547,0.0,0.0
2022-04-23 00:00:00+00:00,0.6512690186500549,0.655584990978241,0.6188830137252808,0.6391519904136658,1275162,0.0,0.0
2022-04-24 00:00:00+00:00,0.6402639746665955,0.6499879956245422,0.614408016204834,0.6244210004806519,943590,0.0,0.0
2022-04-25 00:00:00+00:00,0.6237660050392151,0.6241379976272583,0.48538699746131897,0.5036010146141052,5165287,0.0,0.0
2022-04-26 00:00:00+00:00,0.5038340091705322,0.5353929996490479,0.4340670108795166,0.448513001203537,2581410,0.0,0.0
2022-04-27 00:00:00+00:00,0.4493910074234009,0.46070098876953125,0.42185500264167786,0.4413299858570099,1624232,0.0,0.0
2022-04-28 00:00:00+00:00,0.44086799025535583,0.44689300656318665,0.41924700140953064,0.42439699172973633,1619725,0.0,0.0
2022-04-29 00:00:00+00:00,0.42434701323509216,0.42607301473617554,0.3830310106277466,0.3846449851989746,1130228,0.0,0.0
2022-04-30 00:00:00+00:00,0.3843109905719757,0.3926840126514435,0.355103999376297,0.35511499643325806,1478337,0.0,0.0
2022-05-01 00:00:00+00:00,0.3552570044994354,0.3803040087223053,0.345674991607666,0.3704259991645813,2562949,0.0,0.0
2022-05-02 00:00:00+00:00,0.37042000889778137,0.38561901450157166,0.34164801239967346,0.36744600534439087,1914558,0.0,0.0
2022-05-03 00:00:00+00:00,0.3676289916038513,0.3736239969730377,0.3510119915008545,0.36578699946403503,915798,0.0,0.0
2022-05-04 00:00:00+00:00,0.3656260073184967,0.3854120075702667,0.35697299242019653,0.38386398553848267,1538516,0.0,0.0
2022-05-05 00:00:00+00:00,0.3838370144367218,0.3874329924583435,0.3211210072040558,0.3301370143890381,1361899,0.0,0.0
2022-05-06 00:00:00+00:00,0.3301370143890381,0.331853985786438,0.28975000977516174,0.30746200680732727,1369893,0.0,0.0
2022-05-07 00:00:00+00:00,0.3075929880142212,0.3075929880142212,0.26718100905418396,0.2743540108203888,1999164,0.0,0.0
2022-05-08 00:00:00+00:00,0.27422401309013367,0.27422401309013367,0.24578100442886353,0.2704389989376068,1635474,0.0,0.0
2022-05-09 00:00:00+00:00,0.27045199275016785,0.2772659957408905,0.21702200174331665,0.21702200174331665,2374956,0.0,0.0
2022-05-10 00:00:00+00:00,0.2157839983701706,0.2373570054769516,0.1937360018491745,0.19389499723911285,1991671,0.0,0.0
2022-05-11 00:00:00+00:00,0.19389499723911285,0.2012619972229004,0.10734599828720093,0.13777999579906464,3734700,0.0,0.0
